id,collection_unique_id,card_id,event_id,priority,created_at,updated_at
1022161,200,1022161,536.0,870,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022170,357,1022170,,990,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022181,357,1022181,536.0,980,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022191,357,1022191,536.0,970,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022210,65,1022210,,860,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022221,65,1022221,568.0,850,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022260,60,1022260,,660,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022271,60,1022271,,580,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022280,44,1022280,,840,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022300,96,1022300,388.0,790,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022311,525,1022311,388.0,1000,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022320,69,1022320,,960,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022331,69,1022331,,950,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022341,69,1022341,,940,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022350,355,1022350,,990,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022360,552,1022360,,1000,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022371,552,1022371,573.0,990,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022381,552,1022381,573.0,980,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022400,553,1022400,,1000,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022411,553,1022411,532.0,990,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022421,553,1022421,532.0,980,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022440,96,1022440,,780,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022451,96,1022451,553.0,770,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022460,103,1022460,,990,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022471,103,1022471,507.0,980,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022570,199,1022570,,900,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022581,199,1022581,506.0,890,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022591,199,1022591,506.0,880,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022610,39,1022610,,640,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022621,39,1022621,553.0,630,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022631,39,1022631,553.0,620,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022640,181,1022640,,960,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022651,181,1022651,569.0,950,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022660,519,1022660,,1000,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022670,527,1022670,,1000,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022681,527,1022681,160.0,990,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022690,57,1022690,,970,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022701,57,1022701,569.0,960,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022710,526,1022710,,1000,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022721,526,1022721,160.0,990,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022730,214,1022730,,910,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022741,214,1022741,507.0,900,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022751,214,1022751,507.0,890,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022760,60,1022760,,650,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022771,60,1022771,,640,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022781,60,1022781,,630,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022790,65,1022790,608.0,840,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022801,65,1022801,608.0,830,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022811,65,1022811,608.0,820,2024-07-08 11:03:32.825381,2024-07-08 11:03:32.825381
1022820,424,1022820,,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1022831,424,1022831,559.0,980,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1022850,253,1022850,,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1022861,254,1022861,559.0,970,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1022870,13,1022870,391.0,770,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1022881,529,1022881,391.0,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1022920,530,1022920,,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1022931,530,1022931,,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1022941,530,1022941,,980,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1022961,39,1022961,553.0,610,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1022970,89,1022970,,880,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1022980,101,1022980,,870,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1022990,19,1022990,392.0,970,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023001,528,1023001,392.0,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023020,109,1023020,,790,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023031,109,1023031,,780,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023041,531,1023041,,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023050,39,1023050,,600,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023061,39,1023061,570.0,590,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023070,533,1023070,,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023081,533,1023081,,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023091,533,1023091,,980,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023100,83,1023100,,870,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023111,83,1023111,570.0,860,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023130,532,1023130,,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023150,534,1023150,224.0,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023161,535,1023161,224.0,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023171,249,1023171,,920,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023180,539,1023180,,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023191,539,1023191,212.0,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023200,541,1023200,,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023210,540,1023210,,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023230,537,1023230,,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023241,537,1023241,571.0,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023250,538,1023250,,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023261,538,1023261,571.0,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023271,544,1023271,212.0,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023281,546,1023281,212.0,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023291,545,1023291,212.0,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023301,542,1023301,212.0,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023311,543,1023311,212.0,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023320,536,1023320,212.0,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023331,536,1023331,212.0,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023350,547,1023350,,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023361,547,1023361,572.0,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023370,548,1023370,,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023381,548,1023381,572.0,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023391,226,1023391,320.0,940,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023400,549,1023400,,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023411,549,1023411,,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023421,550,1023421,,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023450,39,1023450,,580,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023461,40,1023461,504.0,900,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023480,138,1023480,,920,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023491,138,1023491,503.0,910,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023500,109,1023500,,760,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023511,109,1023511,383.0,750,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023521,229,1023521,383.0,930,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023560,174,1023560,,940,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023571,174,1023571,573.0,930,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023580,277,1023580,,970,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023591,277,1023591,532.0,960,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023600,61,1023600,,910,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023611,61,1023611,,900,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023621,61,1023621,,890,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023631,83,1023631,414.0,850,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023641,256,1023641,232.0,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023651,330,1023651,232.0,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023661,329,1023661,232.0,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023671,266,1023671,232.0,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023681,264,1023681,232.0,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023691,285,1023691,232.0,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023701,286,1023701,232.0,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023711,261,1023711,232.0,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023720,559,1023720,,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023731,559,1023731,574.0,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023740,560,1023740,,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023751,560,1023751,574.0,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023760,10,1023760,,930,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023771,10,1023771,574.0,920,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023790,514,1023790,,880,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023801,514,1023801,557.0,870,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023811,35,1023811,,810,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023821,551,1023821,,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023840,557,1023840,396.0,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023851,557,1023851,396.0,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023861,558,1023861,396.0,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023870,66,1023870,395.0,870,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023881,422,1023881,395.0,990,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023891,554,1023891,395.0,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023911,113,1023911,411.0,940,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023920,72,1023920,394.0,930,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023931,555,1023931,394.0,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023940,109,1023940,393.0,770,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023951,556,1023951,393.0,1000,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023970,119,1023970,,870,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1023981,119,1023981,557.0,860,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1024001,96,1024001,416.0,740,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1024011,110,1024011,421.0,920,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1024021,32,1024021,415.0,900,2024-07-08 11:03:32.831973,2024-07-08 11:03:32.831973
1024031,111,1024031,409.0,980,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024041,18,1024041,408.0,940,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024050,127,1024050,,920,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024061,127,1024061,575.0,910,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024070,86,1024070,,890,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024081,86,1024081,575.0,880,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024091,159,1024091,413.0,960,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024100,561,1024100,234.0,1000,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024111,561,1024111,234.0,990,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024120,523,1024120,,970,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024131,523,1024131,,960,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024141,564,1024141,,1000,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024161,172,1024161,,930,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024171,563,1024171,,1000,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024200,562,1024200,,1000,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024220,83,1024220,,840,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024240,565,1024240,,1000,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024251,565,1024251,577.0,990,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024271,122,1024271,406.0,930,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024280,39,1024280,,570,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024291,444,1024291,576.0,990,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024310,51,1024310,,850,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024321,51,1024321,576.0,840,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024330,566,1024330,,1000,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024341,566,1024341,,990,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024351,566,1024351,,980,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024370,56,1024370,,910,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024381,56,1024381,577.0,900,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024430,42,1024430,,840,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024441,567,1024441,578.0,1000,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024490,16,1024490,,850,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024501,16,1024501,,840,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024511,16,1024511,,830,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024530,568,1024530,,1000,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024541,568,1024541,579.0,990,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024551,568,1024551,579.0,980,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024560,66,1024560,235.0,860,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024590,287,1024590,,920,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024601,287,1024601,579.0,910,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024631,287,1024631,,930,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024640,297,1024640,,970,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024651,297,1024651,,960,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024661,297,1024661,,950,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024680,24,1024680,,990,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024691,24,1024691,,980,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024710,77,1024710,609.0,810,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024721,77,1024721,609.0,800,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024731,77,1024731,609.0,790,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024740,571,1024740,,1000,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024751,571,1024751,160.0,990,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024770,570,1024770,,1000,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024781,570,1024781,580.0,990,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024790,55,1024790,,970,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024801,55,1024801,160.0,960,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024810,131,1024810,,930,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024821,131,1024821,527.0,920,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024831,131,1024831,527.0,910,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024840,39,1024840,,560,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024851,39,1024851,,550,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024861,39,1024861,,540,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024870,356,1024870,,980,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024881,356,1024881,581.0,970,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024891,356,1024891,581.0,960,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024910,179,1024910,,790,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024921,179,1024921,,780,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024931,179,1024931,,770,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024940,96,1024940,,760,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024951,96,1024951,527.0,750,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024960,572,1024960,,1000,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024971,572,1024971,581.0,990,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024980,152,1024980,,920,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1024991,152,1024991,580.0,910,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025020,60,1025020,,625,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025030,431,1025030,,980,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025041,431,1025041,582.0,970,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025060,62,1025060,,830,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025071,62,1025071,582.0,820,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025080,89,1025080,,870,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025091,89,1025091,585.0,860,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025100,65,1025100,397.0,810,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025111,569,1025111,397.0,1000,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025131,153,1025131,,940,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025141,222,1025141,,920,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025151,179,1025151,397.0,850,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025161,179,1025161,397.0,840,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025171,179,1025171,397.0,830,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025181,179,1025181,397.0,820,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025191,179,1025191,397.0,810,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025201,179,1025201,397.0,800,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025211,130,1025211,397.0,900,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025220,575,1025220,239.0,1000,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025231,575,1025231,239.0,990,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025240,126,1025240,398.0,750,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025251,126,1025251,398.0,740,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025300,577,1025300,,1000,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025311,577,1025311,586.0,990,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025320,578,1025320,,1000,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025331,578,1025331,586.0,990,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025341,498,1025341,242.0,990,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025351,499,1025351,242.0,990,2024-07-08 11:03:32.838727,2024-07-08 11:03:32.838727
1025361,541,1025361,242.0,990,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025371,540,1025371,242.0,990,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025400,579,1025400,,1000,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025411,579,1025411,586.0,990,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025430,580,1025430,,1000,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025440,581,1025440,,1000,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025450,582,1025450,242.0,1000,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025461,582,1025461,242.0,990,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025471,91,1025471,412.0,920,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025500,573,1025500,,1000,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025511,573,1025511,583.0,990,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025520,574,1025520,,1000,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025531,574,1025531,584.0,990,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025540,137,1025540,,860,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025551,137,1025551,588.0,850,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025561,137,1025561,588.0,840,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025570,584,1025570,,1000,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025581,584,1025581,589.0,990,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025591,584,1025591,589.0,980,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025601,46,1025601,399.0,740,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025610,27,1025610,,960,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025621,27,1025621,,950,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025631,27,1025631,,940,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025641,182,1025641,,880,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025651,576,1025651,,1000,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025660,78,1025660,,970,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025671,78,1025671,585.0,960,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025710,587,1025710,,1000,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025721,587,1025721,590.0,990,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025731,587,1025731,590.0,980,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025750,588,1025750,,1000,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025761,588,1025761,591.0,990,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025771,588,1025771,591.0,980,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025790,126,1025790,,730,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025801,126,1025801,587.0,720,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025810,585,1025810,,1000,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025821,585,1025821,590.0,990,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025830,586,1025830,,1000,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025841,586,1025841,591.0,990,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025850,39,1025850,,530,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025861,39,1025861,,520,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025871,39,1025871,,510,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1025901,47,1025901,,900,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1026001,43,1026001,,880,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1026020,124,1026020,,970,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1026031,124,1026031,587.0,960,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1026051,77,1026051,417.0,780,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1026060,583,1026060,,1000,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
1026071,583,1026071,588.0,990,2024-07-08 11:03:32.845463,2024-07-08 11:03:32.845463
