id,name,description,causality_description,aim_target,increase_rate,lv_bonus,is_inactive
4629,Mystic Ball Attack,"Raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and lowers DEF",,0,150,20,0
4630,Mystic Ball Attack,"Raises ATK & DEF for 1 turn, 
causes colossal damage to enemy 
and greatly lowers DEF",,0,200,5,0
4631,Assault Rain,"Raises ATK & DEF for 1 turn and 
causes mega-colossal damage to all enemies 
with a medium chance of stunning them",,1,250,10,0
4632,Purple Comet Crash,Causes supreme damage to enemy,,0,150,20,0
4633,Milky Cannon,Causes immense damage to enemy,,0,180,25,0
4634,Kamehameha (Extreme),"Raises DEF for 1 turn and 
causes supreme damage to enemy; 
raises allies' ATK by 30% for 1 turn",,0,120,20,0
4635,Galactic Donut (Extreme),"Raises DEF for 1 turn, 
causes supreme damage to enemy 
and greatly lowers DEF",,0,150,20,0
4636,Super Kamehameha,Causes supreme damage to enemy,,0,150,20,0
4637,Super Kamehameha,Causes supreme damage to enemy,,0,150,20,0
4638,Shining Slash,Causes supreme damage to enemy,,0,150,20,0
4639,Flash Grenade,Causes supreme damage to enemy,,0,150,20,0
4640,Soaring Dragon Fist,Causes immense damage to enemy,,0,180,25,0
4641,Kamehameha,Causes immense damage to enemy,,0,180,25,0
4642,Maiden Burst,Causes immense damage to enemy,,0,180,25,0
4643,Buster Cannon,Causes immense damage to enemy,,0,180,25,0
4644,Gigantic Impact,Causes immense damage to enemy,,0,180,25,0
4645,Resist Blast,Causes immense damage to enemy,,0,180,25,0
4646,Super Dodon Ray,"Raises ATK & DEF for 1 turn and 
causes supreme damage with 
a medium chance of stunning the enemy",,0,150,20,0
4647,Super Dodon Ray (Extreme),"Greatly raises ATK & DEF for 1 turn and 
causes supreme damage with 
a high chance of stunning the enemy",,0,150,20,0
4648,Explosive Demon Wave,"Raises ATK for 1 turn and 
causes immense damage to enemy",,0,180,25,0
4649,Explosive Demon Wave,"Raises ATK & DEF for 1 turn and 
causes immense damage with 
a high chance of stunning the enemy",,0,180,25,0
4650,Demon King Awakening Dance,"Massively raises ATK temporarily and 
causes destructive damage to enemy",,0,100,10,0
4651,Quadruplication,"Causes supreme damage with 
a medium chance of stunning the enemy",,0,150,20,0
4652,Quadruplication,"Raises ATK & DEF for 1 turn and 
causes supreme damage with 
a medium chance of stunning the enemy",,0,150,20,0
4653,Kamehameha,"Raises ATK for 1 turn, 
causes supreme damage to enemy 
and lowers ATK",,0,150,20,0
4654,Meteor Combination,"Raises ATK for 1 turn and 
causes immense damage to enemy",,0,180,25,0
4655,Meteor Combination,"Greatly raises ATK for 1 turn, 
causes immense damage to enemy 
and lowers ATK",,0,180,25,0
4656,Bankoku-Bikkuri-Shou,"Raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0
4657,Bankoku-Bikkuri-Shou (Extreme),"Greatly raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0
4658,Scattering Energy Wave (Extreme),"Raises ATK, raises DEF for 1 turn and 
causes colossal damage to all enemies 
with a medium chance of stunning them",,1,170,5,0
4659,Destructo-Disc (Extreme),"Raises ATK & DEF, 
causes mega-colossal damage to enemy 
and greatly lowers ATK",,0,230,10,0
4660,Super Magekisen (Extreme),"Raises DEF and 
causes immense damage with 
a medium chance of stunning the enemy",,0,180,25,0
4661,Light Grenade (Extreme),"Massively raises ATK for 1 turn and 
causes immense damage with 
a high chance of stunning the enemy",,0,180,25,0
4663,Machine Gun of Fury,"Raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and lowers ATK",,0,150,20,0
4664,Machine Gun of Fury,"Greatly raises ATK & DEF for 1 turn, 
causes colossal damage to enemy 
and lowers ATK",,0,200,5,0
4665,Bulma and Oolong's Survival Strategy,"Greatly raises ATK & DEF for 1 turn and 
causes mega-colossal damage to enemy 
with a high chance of performing a critical hit",,0,250,10,0
4666,Rocket Launcher (Extreme),"Raises DEF for 1 turn and 
causes supreme damage with 
a high chance of stunning the enemy",,0,150,20,0
4667,Wolf Fang Fist (Extreme),"Greatly raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4668,Meteor Combination,Causes immense damage to enemy,,0,180,25,0
4669,Meteor Combination,Causes immense damage to enemy,,0,180,25,0
4670,Flying Technique Attack,Causes immense damage to enemy,,0,180,25,0
4671,Explosive Demon Wave,Causes immense damage to enemy,,0,180,25,0
4672,Explosive Demon Wave,Causes immense damage to enemy,,0,180,25,0
4673,Demon King Awakening Dance,Causes immense damage to enemy,,0,180,25,0
4674,"Power Pole, Extend!","Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4675,None,None,,0,0,0,1
4676,None,None,,0,0,0,1
4677,Super Dodon Ray,Causes supreme damage to enemy,,0,150,20,0
4678,Turtle School Dance,Causes supreme damage to enemy,,0,150,20,0
4679,Kamehameha,"Causes immense damage with 
a medium chance of stunning the enemy",,0,180,25,0
4680,Spirit Ball,"Causes immense damage with 
a medium chance of stunning the enemy",,0,180,25,0
4681,Quadruplication,"Causes immense damage to enemy 
and greatly lowers ATK for 1 turn",,0,180,25,0
4682,Dragon Barrage Strike,"Causes immense damage to enemy 
and seals Super Attack",,0,180,25,0
4683,Explosive Demon Wave,"Causes immense damage to enemy 
and lowers ATK & DEF for 1 turn",,0,180,25,0
4684,Meteor Combination,"Causes mega-colossal damage to enemy 
and greatly lowers ATK for 1 turn",,0,250,10,0
4685,Union Shot,Causes supreme damage to enemy,,0,150,20,0
4686,Seismic Combat,Causes supreme damage to enemy,,0,150,20,0
4687,Limit Break Blaster,Causes supreme damage to enemy,,0,150,20,0
4688,Death Ball,Causes supreme damage to enemy,,0,150,20,0
4689,Wolf Fang Fist,Causes supreme damage to enemy,,0,150,20,0
4690,Super Dodon Ray,Causes supreme damage to enemy,,0,150,20,0
4691,Super Dodon Ray,Causes immense damage to enemy,,0,180,25,0
4692,None,None,,0,0,0,1
4693,Kamehameha,"Causes supreme damage and 
stuns the enemy",,0,150,20,0
4694,Bankoku-Bikkuri-Shou,"Causes supreme damage and 
stuns the enemy",,0,150,20,0
4695,Bankoku-Bikkuri-Shou,"Causes immense damage and 
stuns the enemy",,0,180,25,0
4696,Tri-Beam,Causes supreme damage to enemy,,0,150,20,0
4697,Hyper Masenko,"Raises ATK, raises DEF for 1 turn and 
causes supreme damage to enemy",,0,120,20,0
4698,Destruction God's Fury (Extreme),"Raises DEF for 1 turn, 
causes supreme damage to enemy 
and lowers DEF",,0,150,20,0
4699,Kamehameha (Extreme),"Raises DEF for 1 turn and 
causes supreme damage to enemy; 
raises allies' ATK by 30% for 1 turn",,0,120,20,0
4700,Final Flash (Extreme),"Raises ATK for 1 turn, 
causes supreme damage to enemy 
and raises DEF by 30% for 6 turns",,0,150,20,0
4701,Rocket Launcher,Causes supreme damage to enemy,,0,150,20,0
4702,Mighty Axe,Causes supreme damage to enemy,,0,150,20,0
4703,Super Flame Cannon,Causes supreme damage to enemy,,0,150,20,0
4704,Super Magekisen,"Raises DEF for 1 turn and 
causes immense damage to enemy",,0,180,25,0
4705,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
4706,Pride of Our Warrior Race,Causes colossal damage to enemy,,0,200,5,0
4707,Final Flash,Causes mega-colossal damage to enemy,,0,250,10,0
4708,Gigantic Bomber,"Raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4709,Gigantic Bomber,"Raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4710,Gigantic Bomber,"Raises DEF for 1 turn, 
causes colossal damage to enemy 
and lowers ATK",,0,200,5,0
4711,Photon Strike,"Raises ATK & DEF for 1 turn, 
causes mega-colossal damage to enemy 
and seals Super Attack",,0,250,10,0
4712,Kill Driver,"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4713,Kill Driver,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4714,Sonic Meteor,"Raises ATK and 
causes immense damage to enemy",,0,150,25,0
4715,Meteor Burst,"Raises ATK, 
causes immense damage to enemy 
and recovers 6% HP",,0,150,25,0
4716,Crusher Invasion,"Raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4717,Crusher Invasion,"Raises DEF for 1 turn and 
causes supreme damage to enemy 
with a high chance of sealing Super Attack",,0,150,20,0
4718,Crusher Invasion,"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4719,Crusher Invasion,"Raises ATK for 1 turn and 
causes supreme damage with 
a high chance of stunning the enemy",,0,150,20,0
4722,Beam Gun,Causes supreme damage to enemy,,0,150,20,0
4723,Massacre Breaker,"Causes supreme damage to enemy 
and greatly lowers ATK for 1 turn",,0,150,20,0
4724,Kill Driver (Extreme),"Greatly raises ATK for 1 turn 
and causes supreme damage with 
a high chance of stunning the enemy",,0,150,20,0
4725,Super Flame Cannon (Extreme),"Massively raises ATK temporarily and 
causes destructive damage to enemy",,0,100,10,0
4726,Spirit Bomb (Extreme),"Causes supreme damage to enemy 
and greatly lowers DEF; 
raises allies' DEF by 30% for 1 turn",,0,150,20,0
4727,Brotherhood Kamehameha (Extreme),"Greatly raises ATK and 
raises DEF for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
4728,Brotherhood Kamehameha (Extreme),"Greatly raises ATK and 
raises DEF for 1 turn and 
causes mega-colossal damage to enemy",,0,250,10,0
4729,Death Ball,Causes supreme damage to enemy,,0,150,20,0
4730,Quick Combo,Causes supreme damage to enemy,,0,150,20,0
4731,Makosen Flash,Causes supreme damage to enemy,,0,150,20,0
4732,Gamma Blaster,Causes immense damage to enemy,,0,180,25,0
4733,Final Flash,"Causes supreme damage to enemy 
and lowers ATK for 1 turn",,0,150,20,0
4734,Explosive Demon Wave,"Causes supreme damage to enemy 
and greatly lowers ATK for 1 turn",,0,150,20,0
4735,Destructo-Disc,"Causes supreme damage to enemy 
and lowers ATK for 1 turn",,0,150,20,0
4736,Tri-Beam,"Causes supreme damage to enemy 
and lowers ATK & DEF for 1 turn",,0,150,20,0
4737,Violent Tease,"Causes supreme damage to enemy 
and lowers ATK for 1 turn",,0,150,20,0
4738,Destructo-Disc,"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4739,Destructo-Disc,"Greatly raises ATK for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
4740,10x Kaioken,"Greatly raises ATK & DEF for 1 turn and 
causes mega-colossal damage to all enemies",,1,250,10,0
4741,Galick Gun,"Greatly raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4742,Galick Gun (Extreme),"Greatly raises ATK for 1 turn and 
causes supreme damage with 
a medium chance of stunning the enemy",,0,150,20,0
4743,Spear Shot,"Raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4744,Spear Shot,"Raises DEF for 1 turn, 
causes colossal damage to enemy 
and greatly lowers ATK",,0,200,5,0
4745,Kamehameha,"Raises DEF for 4 turns and 
causes mega-colossal damage to enemy",,0,250,10,0
4746,None,None,,0,0,0,1
4747,Dragon Strike Waltz,"Raises ATK & DEF for 1 turn, 
causes colossal damage to enemy 
and greatly lowers ATK",,0,200,5,0
4748,10x Kamehameha,"Greatly raises ATK for 1 turn, 
raises DEF for 4 turns and 
causes mega-colossal damage to enemy",,0,250,10,0
4749,Revenge Shot,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4750,Revenge Blast,"Greatly raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4751,None,None,,0,0,0,1
4752,Explosive Demon Wave (Extreme),"Greatly raises ATK for 1 turn and 
causes supreme damage with 
a medium chance of stunning the enemy",,0,150,20,0
4753,Photon Strike,Causes mega-colossal damage to enemy,,0,250,10,0
4754,God of Destruction's Edict (Extreme),"Raises ATK, 
causes immense damage to enemy 
and greatly lowers ATK & DEF",,0,150,25,0
4755,Crusher Invasion,Causes supreme damage to enemy,,0,150,20,0
4756,Sonic Meteor,Causes immense damage to enemy,,0,180,25,0
4757,Meteor Burst,Causes immense damage to enemy,,0,180,25,0
4758,Brotherhood Kamehameha,Causes supreme damage to enemy,,0,150,20,0
4759,Brotherhood Kamehameha,Causes supreme damage to enemy,,0,150,20,0
4760,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
4761,Kill Driver,Causes immense damage to enemy,,0,180,25,0
4762,Acid,Causes huge damage to enemy,,0,100,10,0
4763,Break Cannon,Causes supreme damage to enemy,,0,150,20,0
4764,Burning Rush (Extreme),"Greatly raises ATK & DEF for 1 turn 
and causes colossal damage to enemy",,0,200,5,0
4765,Burning Attack (Extreme),"Greatly raises ATK & DEF for 1 turn and 
causes mega-colossal damage to enemy",,0,250,10,0
4766,Full Power Death Beam (Extreme),"Raises ATK & DEF for 1 turn, 
causes colossal damage to enemy 
and lowers ATK",,0,200,5,0
4767,Power of the Wicked Bloodline (Extreme),"Raises DEF for 1 turn, 
causes mega-colossal damage to enemy and 
raises Extreme Class allies' ATK by 35% for 2 turns",,0,215,10,0
4768,Dragon Thunder,"Raises DEF for 1 turn, 
causes supreme damage to enemy 
and lowers ATK",,0,150,20,0
4769,Dragon Thunder,"Raises DEF for 1 turn, 
causes supreme damage and lowers ATK 
with a medium chance of stunning the enemy",,0,150,20,0
4770,Dragon Thunder,"Raises DEF for 1 turn, 
causes colossal damage and lowers ATK 
with a high chance of stunning the enemy",,0,200,5,0
4771,Purgatory Dragon-Slaying Waltz,"Greatly raises DEF for 1 turn, 
causes mega-colossal damage to enemy, 
lowers ATK & DEF and seals Super Attack",,0,250,10,0
4772,Finish Buster,"Raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4773,Burning Attack,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4774,Burning Attack (Extreme),"Greatly raises ATK and raises DEF for 1 turn 
and causes supreme damage to enemy",,0,150,20,0
4775,Galick Gun,Causes colossal damage to enemy,,0,200,5,0
4776,Galick Gun,Causes supreme damage to enemy,,0,150,20,0
4777,Final Shine Attack (Extreme),"Raises ATK and greatly raises DEF for 1 turn, 
causes supreme damage to enemy 
and lowers DEF",,0,150,20,0
4778,Super Flame Cannon (Extreme),"Greatly raises ATK temporarily and 
causes destructive damage to enemy",,0,100,10,0
4779,Rage of Our Warrior Race,"Raises ATK and 
causes supreme damage to enemy",,0,120,20,0
4780,Rage of Our Warrior Race,"Raises ATK and 
causes supreme damage to enemy",,0,120,20,0
4781,Rage of Our Warrior Race,"Raises ATK and 
causes colossal damage to enemy",,0,170,5,0
4782,Kamehameha & Final Flash,"Raises DEF and 
causes mega-colossal damage to enemy",,0,250,10,0
4783,Final Flash,"Greatly raises ATK & DEF for 1 turn, 
causes colossal damage to enemy 
and lowers ATK & DEF",,0,200,5,0
4784,Vegito Special,"Greatly raises ATK & DEF for 1 turn and 
causes mega-colossal damage to enemy; 
raises Super Class allies' DEF by 50% for 1 turn",,0,250,10,0
4785,True Test of a God,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4786,True Test of a God,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4787,True Test of a God,"Greatly raises ATK & DEF for 1 turn, 
causes colossal damage to enemy 
and greatly lowers DEF",,0,200,5,0
4788,Divine Hammer,"Massively raises ATK and raises DEF 
for 1 turn, causes mega-colossal damage 
to enemy and greatly lowers ATK",,0,250,10,0
4789,Light of Doom,"Greatly raises ATK for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
4790,Zamasu's Justice and Order,"Massively raises ATK for 1 turn and 
causes mega-colossal damage to all enemies",,1,250,10,0
4791,Decisive Offensive for the Future,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4792,Decisive Offensive for the Future,"Raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0
4793,Fierce God Slicer,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4794,Fierce God Slicer,"Raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and lowers ATK",,0,150,20,0
4795,Punish Blitz,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4796,Punish Blitz,"Greatly raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4797,Demon Scythe,"Raises DEF for 4 turns and 
causes supreme damage to enemy",,0,150,20,0
4798,Demon Scythe,"Greatly raises DEF for 4 turns, 
causes supreme damage to enemy 
and lowers ATK",,0,150,20,0
4799,Accel Dance (Extreme),"Raises DEF for 1 turn, 
causes supreme damage to enemy 
and raises ATK for 3 turns",,0,100,20,0
4800,Accel Dance (Extreme),"Raises ATK for 1 turn, 
causes supreme damage to enemy 
and raises DEF by 30% for 3 turns",,0,150,20,0
4801,Burning Breaker,"Raises ATK & DEF for 1 turn and 
causes immense damage to enemy",,0,180,25,0
4802,Buster Cannon,"Raises ATK & DEF for 1 turn, 
causes immense damage to enemy and 
all attacks become critical hits for 1 turn",,0,180,25,0
4803,Wild Rush Blaster,"Raises ATK and 
causes supreme damage to enemy",,0,120,20,0
4804,Wild Rush Blaster,"Greatly raises ATK and 
causes supreme damage to enemy",,0,100,20,0
4805,Shining Slash,"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4806,Mirage Wedge,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4807,Hellzone Grenade,"Causes supreme damage to enemy 
and lowers DEF",,0,150,20,0
4808,Hellzone Grenade (Extreme),"Raises ATK for 1 turn, 
causes supreme damage to enemy 
and lowers DEF",,0,150,20,0
4809,Revenge Blast,"Causes supreme damage to enemy 
and seals Super Attack for 1 turn",,0,150,20,0
4810,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
4811,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
4812,Buster Cannon,Causes supreme damage to enemy,,0,150,20,0
4813,Galick Gun,Causes immense damage to enemy,,0,180,25,0
4814,Final Flash,"Greatly raises ATK for 1 turn and 
causes immense damage to enemy",,0,180,25,0
4815,Reverse Shot,"Causes mega-colossal damage to enemy 
and greatly lowers DEF for 1 turn",,0,250,10,0
4816,Revenge Death Ball Final,"Causes mega-colossal damage 
and stuns the enemy",,0,250,10,0
4817,Hand of Revelation,Causes supreme damage to enemy,,0,150,20,0
4818,Fierce God Slicer,Causes supreme damage to enemy,,0,150,20,0
4819,Super Explosive Wave,"Greatly raises DEF for 1 turn and 
causes supreme damage with 
a high chance of stunning the enemy",,0,150,20,0
4820,God of Destruction's Edict,Causes supreme damage to enemy,,0,150,20,0
4821,Shining Slash (Extreme),"Raises ATK, 
greatly raises DEF for 3 turns and 
causes immense damage to enemy",,0,160,25,0
4822,Galick Gun (Extreme),"Greatly raises ATK & DEF and 
causes immense damage to enemy",,0,130,25,0
4823,Final Hope Slash (Extreme),"Massively raises ATK for 1 turn, 
causes immense damage to enemy 
and massively lowers DEF",,0,180,25,0
4824,Flash Grenade (Extreme),"Raises DEF for 1 turn and 
causes supreme damage with 
a high chance of stunning the enemy",,0,150,20,0
4825,Heavenly Arrow (Extreme),"Raises DEF, 
causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0
4826,Lightning of Absolution (Extreme),"Raises ATK & DEF, 
causes immense damage to enemy 
and greatly lowers DEF",,0,160,25,0
4827,Divine Hammer (Extreme),"Massively raises ATK for 1 turn, 
causes immense damage to enemy 
and massively lowers DEF",,0,180,25,0
4828,Dragon Fist (Extreme),"Raises ATK & DEF for 1 turn, 
causes immense damage to enemy 
and greatly lowers DEF",,0,180,25,0
4829,Hell's Buster (Extreme),"Raises DEF for 1 turn and 
causes supreme damage with 
a high chance of stunning the enemy",,0,150,20,0
4830,Hell's Buster (Extreme),"Raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0
4831,Burning Breaker,"Raises ATK for 1 turn and 
causes immense damage to enemy",,0,180,25,0
4832,Kamehameha,Causes mega-colossal damage to enemy,,0,250,10,0
4833,None,None,,0,0,0,1
4834,10x Kamehameha,Causes mega-colossal damage to enemy,,0,250,10,0
4835,Fierce God Slicer (Extreme),"Greatly raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0
4836,Burning Attack,"Raises ATK for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4837,Burning Attack (Extreme),"Raises ATK for 1 turn, 
causes supreme damage to enemy and 
medium chance of performing a critical hit",,0,150,20,0
4838,Burning Attack (Extreme),"Greatly raises ATK for 1 turn, 
causes supreme damage to enemy 
and raises DEF by 40% for 6 turns",,0,150,20,0
4839,Flash Blade,"Raises DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4840,Flash Blade,"Raises ATK & DEF for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
4841,Shining Slash,"Raises DEF, 
greatly raises ATK for 1 turn and 
causes mega-colossal damage to enemy",,0,250,10,0
4842,Flash Blade,"Raises ATK & DEF for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
4843,Shining Slash,"Raises DEF, 
greatly raises ATK for 1 turn and 
causes mega-colossal damage to enemy",,0,250,10,0
4844,Wild Rush Blaster,"Raises ATK & DEF for 1 turn and 
causes supreme damage to enemy",,0,150,20,0
4845,Wild Rush Blaster,"Greatly raises ATK and 
raises DEF for 1 turn and 
causes colossal damage to enemy",,0,200,5,0
4846,Special Beam Cannon,"Massively raises ATK and 
greatly raises DEF for 1 turn and 
causes mega-colossal damage to enemy",,0,250,10,0
4847,None,None,,0,0,0,1
4848,Fierce God Slicer (Extreme),"Raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and recovers 7% HP",,0,150,20,0
4849,Explosive Barrage (Extreme),"Greatly raises ATK & DEF for 1 turn and 
causes immense damage to enemy",,0,180,25,0
4850,Explosive Dance (Extreme),"Raises ATK, 
causes immense damage to enemy and 
medium chance of performing a critical hit",,0,150,25,0
4851,Eight Arm Fist,Causes supreme damage to enemy,,0,150,20,0
4852,Knuckle,Causes supreme damage to enemy,,0,150,20,0
4853,Super Explosive Wave,Causes supreme damage to enemy,,0,150,20,0
4854,Kamehameha,Causes supreme damage to enemy,,0,150,20,0
4855,Spirit Ball,Causes supreme damage to enemy,,0,150,20,0
4856,No Forgiveness!,Causes supreme damage to enemy,,0,150,20,0
4857,Meteor Combination,Causes immense damage to enemy,,0,180,25,0
4858,Heat Dome Attack (Extreme),"Greatly raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and lowers DEF",,0,150,20,0
4859,Kamehameha (Extreme),"Massively raises ATK, 
raises DEF for 3 turns and 
causes supreme damage to enemy",,0,50,20,0
4860,Shining Cross (Extreme),"Greatly raises ATK & DEF for 1 turn, 
causes supreme damage to enemy 
and lowers ATK & DEF",,0,150,20,0
4861,Black Power Ball (Extreme),"Greatly raises DEF, 
causes immense damage to enemy 
and lowers ATK",,0,180,25,0
4862,Holy Black Kamehameha (Extreme),"Greatly raises DEF, 
causes immense damage to enemy 
and lowers ATK & DEF",,0,180,25,0
4863,Quadruplication,Causes supreme damage to enemy,,0,150,20,0
4864,Galick Gun,Causes supreme damage to enemy,,0,150,20,0
4865,Final Flash,Causes supreme damage to enemy,,0,150,20,0
4866,Reverse Shot,Causes supreme damage to enemy,,0,150,20,0
4867,Hell's Buster,Causes supreme damage to enemy,,0,150,20,0
4868,Hell's Buster,Causes supreme damage to enemy,,0,150,20,0
4869,Dragon Fist,Causes supreme damage to enemy,,0,150,20,0
4870,Binding Black Kamehameha (Extreme),"Greatly raises DEF for 1 turn and 
causes colossal damage with 
a medium chance of stunning the enemy",,0,200,5,0
4871,Holy Light Grenade (Extreme),"Greatly raises ATK & DEF for 1 turn and 
causes mega-colossal damage to enemy",,0,250,10,0
4872,Scythe of Sorrow (Extreme),"Greatly raises ATK temporarily and 
causes destructive damage to enemy",,0,100,10,0
4873,Funeral Song of Ire (Extreme),"Massively raises ATK temporarily and 
causes destructive damage to enemy",,0,100,10,0
4874,Big Bang Attack (Extreme),"Greatly raises DEF and 
causes immense damage to enemy",,0,180,25,0
4875,Final Flash (Extreme),"Greatly raises DEF and 
causes immense damage to enemy",,0,180,25,0
4876,Final Burst Cannon (Extreme),"Greatly raises DEF and 
causes immense damage to enemy",,0,180,25,0
4877,Lightning Burst (Extreme),"Greatly raises DEF and 
causes immense damage to enemy",,0,180,25,0
4878,Final Blow (Extreme),"Greatly raises ATK & DEF for 1 turn and 
causes immense damage to enemy",,0,180,25,0
4879,Light Grenade,Causes supreme damage to enemy,,0,150,20,0
4880,None,None,,0,0,0,1
4881,Revenge Final Flash (Extreme),"Greatly raises DEF for 1 turn, 
causes colossal damage to enemy 
and lowers ATK",,0,200,5,0
4882,Reverse Shot (Extreme),"Greatly raises ATK & DEF for 1 turn, 
causes mega-colossal damage to enemy 
and lowers ATK & DEF",,0,250,10,0
4883,Super Galick Gun Barrage (Extreme),"Greatly raises ATK temporarily and 
causes destructive damage to enemy",,0,100,10,0
4884,Revenge Death Ball Final (Extreme),"Massively raises ATK temporarily and 
causes destructive damage to enemy",,0,100,10,0
4885,Spirit Break Cannon (Extreme),"Greatly raises ATK and raises DEF for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0
4886,Non-stop Violence,Causes immense damage to enemy,,0,180,25,0
4887,Kamehameha,"Raises ATK for 1 turn and 
causes immense damage to enemy",,0,180,25,0
4889,Full Charge Revenger Cannon,Causes supreme damage to enemy,,0,150,20,0
4890,None,None,,0,0,0,1
4891,Double Dodon Ray (Extreme),"Raises DEF for 1 turn and 
causes colossal damage with 
a medium chance of stunning the enemy",,0,200,5,0
4892,Strike of Bond (Extreme),"Raises DEF for 1 turn and 
causes mega-colossal damage with 
a high chance of stunning the enemy",,0,250,10,0
4893,Dragon Light Bullet (Extreme),"Causes supreme damage to enemy, 
lowers ATK and greatly lowers DEF",,0,150,20,0
4894,Kill Driver (Extreme),"Raises ATK for 1 turn and 
causes supreme damage with 
a high chance of stunning the enemy",,0,150,20,0
4895,Spirit of Saiyans (Extreme),"Greatly raises ATK for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0
4896,Assault Rain (Extreme),"Raises DEF for 1 turn, 
causes supreme damage to enemy 
and lowers ATK",,0,150,20,0
4897,The Man Who Lived Through Hell,Causes immense damage to enemy,,0,180,25,0
4898,Buster Cannon,Causes immense damage to enemy,,0,180,25,0
4899,The Man Who Lived Through Hell,Causes explosive damage to enemy,,0,620,25,0
4900,Dragon Thunder,"Raises DEF for 1 turn, 
causes supreme damage and 
stuns the enemy",,0,150,20,0
4901,Dragon Thunder,"Raises DEF for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0
4902,Gigantic Blaze,"Greatly raises ATK for 1 turn and 
causes immense damage to enemy",,0,180,25,0
4903,Purgatory Dragon-Slaying Waltz,"Causes immense damage to enemy 
and lowers DEF for 1 turn",,0,180,25,0
4904,Galick Gun,Causes supreme damage to enemy,,0,150,20,0
4905,A-choooo! (Extreme),"Raises DEF for 1 turn, 
causes supreme damage to enemy 
and lowers ATK & DEF",,0,150,20,0
4906,Launch's Bazooka (Extreme),"Greatly raises DEF for 1 turn, 
causes supreme damage to enemy 
and greatly lowers ATK & DEF",,0,150,20,0
4907,Whirlwind Spin (Extreme),"Raises ATK and greatly raises DEF for 1 turn, 
causes supreme damage to enemy 
and seals Super Attack",,0,150,20,0
4908,True Test of a God,Causes supreme damage to enemy,,0,150,20,0
4909,Divine Hammer,Causes supreme damage to enemy,,0,150,20,0
4910,Shining Slash,"Causes immense damage to enemy 
and seals Super Attack",,0,180,25,0
