id,budokai_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description
51004,51004,1002,AwakeningItem,2,0,Bulma x2,"Score 250,000 pts. in World Tournament"
51005,51005,40001,AwakeningItem,2,0,Master's Mark x2,"Score 500,000 pts. in World Tournament"
51006,51006,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 1,000,000 pts. in World Tournament"
51007,51007,11,Point::Stone,1,0,Dragon Stone x1,"Score 1,500,000 pts. in World Tournament"
51008,51008,2,SpecialItem,1,0,World Tournament Ticket x1,"Score 2,000,000 pts. in World Tournament"
51009,51009,1,PotentialItem,500,0,AGL Potential Orb (S) x500,"Score 2,500,000 pts. in World Tournament"
51010,51010,2,PotentialItem,500,0,TEQ Potential Orb (S) x500,"Score 3,000,000 pts. in World Tournament"
51011,51011,11,Point::Stone,2,0,Dragon Stone x2,"Score 4,000,000 pts. in World Tournament"
51012,51012,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 5,000,000 pts. in World Tournament"
51013,51013,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,"Score 6,000,000 pts. in World Tournament"
51014,51014,3,PotentialItem,500,0,INT Potential Orb (S) x500,"Score 6,300,000 pts. in World Tournament"
51015,51015,4,PotentialItem,500,0,STR Potential Orb (S) x500,"Score 6,400,000 pts. in World Tournament"
51016,51016,2,SpecialItem,1,0,World Tournament Ticket x1,"Score 6,500,000 pts. in World Tournament"
51017,51017,5,PotentialItem,500,0,PHY Potential Orb (S) x500,"Score 6,600,000 pts. in World Tournament"
51018,51018,11,Point::Stone,3,0,Dragon Stone x3,"Score 6,700,000 pts. in World Tournament"
51019,51019,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 7,000,000 pts. in World Tournament"
51020,51020,6,PotentialItem,300,0,AGL Potential Orb (M) x300,"Score 7,300,000 pts. in World Tournament"
51021,51021,7,PotentialItem,300,0,TEQ Potential Orb (M) x300,"Score 7,400,000 pts. in World Tournament"
51022,51022,2,SpecialItem,2,0,World Tournament Ticket x2,"Score 7,500,000 pts. in World Tournament"
51023,51023,8,PotentialItem,300,0,INT Potential Orb (M) x300,"Score 7,600,000 pts. in World Tournament"
51024,51024,9,PotentialItem,300,0,STR Potential Orb (M) x300,"Score 7,700,000 pts. in World Tournament"
51025,51025,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 8,000,000 pts. in World Tournament"
51026,51026,10,PotentialItem,300,0,PHY Potential Orb (M) x300,"Score 8,300,000 pts. in World Tournament"
51027,51027,11,PotentialItem,20,0,AGL Potential Orb (L) x20,"Score 8,400,000 pts. in World Tournament"
51028,51028,12,PotentialItem,20,0,TEQ Potential Orb (L) x20,"Score 8,500,000 pts. in World Tournament"
51029,51029,11,Point::Stone,3,0,Dragon Stone x3,"Score 8,600,000 pts. in World Tournament"
51030,51030,13,PotentialItem,20,0,INT Potential Orb (L) x20,"Score 8,700,000 pts. in World Tournament"
51031,51031,14,PotentialItem,20,0,STR Potential Orb (L) x20,"Score 9,000,000 pts. in World Tournament"
51032,51032,25,TreasureItem,10,0,Hercule's Autograph x10,"Score 10,000,000 pts. in World Tournament"
51033,51033,15,PotentialItem,20,0,PHY Potential Orb (L) x20,"Score 11,000,000 pts. in World Tournament"
51034,51034,11,Point::Stone,3,0,Dragon Stone x3,"Score 12,000,000 pts. in World Tournament"
51035,51035,1005480,Card,1,765122,Hercule Statue (Platinum) x1,"Score 13,000,000 pts. in World Tournament"
51036,51036,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,"Score 14,000,000 pts. in World Tournament"
51037,51037,25,TreasureItem,10,0,Hercule's Autograph x10,"Score 15,000,000 pts. in World Tournament"
51038,51038,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Score 16,000,000 pts. in World Tournament"
51039,51039,40001,AwakeningItem,5,0,Master's Mark x5,"Score 17,000,000 pts. in World Tournament"
51040,51040,11,Point::Stone,3,0,Dragon Stone x3,"Score 18,000,000 pts. in World Tournament"
51041,51041,1005480,Card,1,765122,Hercule Statue (Platinum) x1,"Score 19,000,000 pts. in World Tournament"
51042,51042,1012110,Card,1,0,Tien x1,"Score 20,000,000 pts. in World Tournament"
51043,51043,25,TreasureItem,20,0,Hercule's Autograph x20,"Score 21,000,000 pts. in World Tournament"
51044,51044,4,SpecialItem,2,0,SSR Guaranteed Ticket x2,"Score 22,000,000 pts. in World Tournament"
51045,51045,11,Point::Stone,3,0,Dragon Stone x3,"Score 23,000,000 pts. in World Tournament"
51046,51046,1012230,Card,1,0,Grand Kai [AGL] x1,"Score 24,000,000 pts. in World Tournament"
51047,51047,1012240,Card,1,0,Grand Kai [TEQ] x1,"Score 25,000,000 pts. in World Tournament"
51048,51048,1012250,Card,1,0,Grand Kai [INT] x1,"Score 26,000,000 pts. in World Tournament"
51049,51049,1012260,Card,1,0,Grand Kai [STR] x1,"Score 27,000,000 pts. in World Tournament"
51050,51050,1012270,Card,1,0,Grand Kai [PHY] x1,"Score 28,000,000 pts. in World Tournament"
51051,51051,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Score 29,000,000 pts. in World Tournament"
51052,51052,1003970,Card,2,0,[Mysterious Ritual] Elder Kai x2,"Score 30,000,000 pts. in World Tournament"
51053,51053,11,Point::Stone,1,0,Dragon Stone x1,Win 2 World Tournaments in a row
51054,51054,1001,AwakeningItem,5,0,Turtle x5,Win 3 World Tournaments in a row
51055,51055,1002,AwakeningItem,5,0,Bulma x5,Win 4 World Tournaments in a row
51056,51056,1008520,Card,1,0,Super Saiyan Goku x1,Win 5 World Tournaments in a row
51057,51057,40001,AwakeningItem,2,0,Master's Mark x2,Win 6 World Tournaments in a row
51058,51058,2,SpecialItem,1,0,World Tournament Ticket x1,Win 7 World Tournaments in a row
51059,51059,11,Point::Stone,2,0,Dragon Stone x2,Win 8 World Tournaments in a row
51060,51060,2,SpecialItem,1,0,World Tournament Ticket x1,Win 9 World Tournaments in a row
51061,51061,1008510,Card,1,0,Goku x1,Win 10 World Tournaments in a row
51062,51062,2,SpecialItem,1,0,World Tournament Ticket x1,Win 11 World Tournaments in a row
51063,51063,6,TrainingField,5,0,Gravity Chamber (50G) x5,Win 12 World Tournaments in a row
51064,51064,1005480,Card,1,765122,Hercule Statue (Platinum) x1,Win 13 World Tournaments in a row
51065,51065,2,SpecialItem,2,0,World Tournament Ticket x2,Win 14 World Tournaments in a row
51066,51066,1009190,Card,1,0,Super Saiyan Gohan (Youth) x1,Win 15 World Tournaments in a row
51067,51067,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,Win 16 World Tournaments in a row
51068,51068,6,TrainingField,5,0,Gravity Chamber (50G) x5,Win 17 World Tournaments in a row
51069,51069,1005480,Card,1,765122,Hercule Statue (Platinum) x1,Win 18 World Tournaments in a row
51070,51070,2,SpecialItem,2,0,World Tournament Ticket x2,Win 19 World Tournaments in a row
51071,51071,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Win 20 World Tournaments in a row
51072,51072,11,Point::Stone,1,0,Dragon Stone x1,Get 1 win in World Tournament
51073,51073,11,Point::Stone,1,0,Dragon Stone x1,Get 2 wins in World Tournament
51074,51074,40001,AwakeningItem,2,0,Master's Mark x2,Get 3 wins in World Tournament
51075,51075,2,SpecialItem,1,0,World Tournament Ticket x1,Get 4 wins in World Tournament
51076,51076,1008520,Card,1,0,Super Saiyan Goku x1,Get 5 wins in World Tournament
51077,51077,11,Point::Stone,1,0,Dragon Stone x1,Get 6 wins in World Tournament
51078,51078,7,TrainingField,5,0,Gravity Chamber (150G) x5,Get 7 wins in World Tournament
51079,51079,40001,AwakeningItem,3,0,Master's Mark x3,Get 8 wins in World Tournament
51080,51080,11,Point::Stone,2,0,Dragon Stone x2,Get 9 wins in World Tournament
51081,51081,1008510,Card,1,0,Goku x1,Get 10 wins in World Tournament
51082,51082,2,SpecialItem,1,0,World Tournament Ticket x1,Get 11 wins in World Tournament
51083,51083,7,TrainingField,5,0,Gravity Chamber (150G) x5,Get 12 wins in World Tournament
51084,51084,1005480,Card,1,765122,Hercule Statue (Platinum) x1,Get 13 wins in World Tournament
51085,51085,40001,AwakeningItem,3,0,Master's Mark x3,Get 14 wins in World Tournament
51086,51086,1009190,Card,1,0,Super Saiyan Gohan (Youth) x1,Get 15 wins in World Tournament
51087,51087,2,SpecialItem,1,0,World Tournament Ticket x1,Get 16 wins in World Tournament
51088,51088,40001,AwakeningItem,3,0,Master's Mark x3,Get 17 wins in World Tournament
51089,51089,2,SpecialItem,1,0,World Tournament Ticket x1,Get 18 wins in World Tournament
51090,51090,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,Get 19 wins in World Tournament
51091,51091,2,SpecialItem,2,0,World Tournament Ticket x2,Get 20 wins in World Tournament
51092,51092,11,Point::Stone,1,0,Dragon Stone x1,Reach King Chappa Tier
51093,51093,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x1",Reach Hercule Tier
51094,51094,5,TrainingField,3,0,King Kai's Planet (10G) x3,Reach Videl Tier
51095,51095,1,AwakeningItem,30,0,Gregory x30,Reach Master Roshi Tier
51096,51096,6,SupportItem,10,0,Senzu Bean x10,Reach Korin Tier
51097,51097,11,Point::Stone,1,0,Dragon Stone x1,Reach Kami Tier
51098,51098,4,TrainingField,10,0,Snake Way x10,Reach King Yemma Tier
51099,51099,8,TrainingField,5,0,Supreme Kai's Planet x5,Reach King Kai Tier
51100,51100,11,Point::Stone,5,0,Dragon Stone x5,Reach Supreme Kai Tier
51101,51101,20,AwakeningItem,1,0,Elder Kai x1,Reach Elder Kai Tier
51102,51102,11,Point::Stone,5,0,Dragon Stone x5,Reach Beerus Tier
52001,52001,11,Point::Stone,1,0,Dragon Stone x1,"Score 10,000 pts. in World Tournament"
52002,52002,11,Point::Stone,1,0,Dragon Stone x1,"Score 50,000 pts. in World Tournament"
52003,52003,1001,AwakeningItem,2,0,Turtle x2,"Score 100,000 pts. in World Tournament"
52004,52004,1002,AwakeningItem,2,0,Bulma x2,"Score 250,000 pts. in World Tournament"
52005,52005,40001,AwakeningItem,2,0,Master's Mark x2,"Score 500,000 pts. in World Tournament"
52006,52006,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 1,000,000 pts. in World Tournament"
52007,52007,11,Point::Stone,1,0,Dragon Stone x1,"Score 1,500,000 pts. in World Tournament"
52008,52008,2,SpecialItem,1,0,World Tournament Ticket x1,"Score 2,000,000 pts. in World Tournament"
52009,52009,1,PotentialItem,500,0,AGL Potential Orb (S) x500,"Score 2,500,000 pts. in World Tournament"
52010,52010,2,PotentialItem,500,0,TEQ Potential Orb (S) x500,"Score 3,000,000 pts. in World Tournament"
52011,52011,11,Point::Stone,2,0,Dragon Stone x2,"Score 4,000,000 pts. in World Tournament"
52012,52012,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 5,000,000 pts. in World Tournament"
52013,52013,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,"Score 6,000,000 pts. in World Tournament"
52014,52014,3,PotentialItem,500,0,INT Potential Orb (S) x500,"Score 6,300,000 pts. in World Tournament"
52015,52015,4,PotentialItem,500,0,STR Potential Orb (S) x500,"Score 6,400,000 pts. in World Tournament"
52016,52016,2,SpecialItem,1,0,World Tournament Ticket x1,"Score 6,500,000 pts. in World Tournament"
52017,52017,5,PotentialItem,500,0,PHY Potential Orb (S) x500,"Score 6,600,000 pts. in World Tournament"
52018,52018,11,Point::Stone,3,0,Dragon Stone x3,"Score 6,700,000 pts. in World Tournament"
52019,52019,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 7,000,000 pts. in World Tournament"
52020,52020,6,PotentialItem,300,0,AGL Potential Orb (M) x300,"Score 7,300,000 pts. in World Tournament"
52021,52021,7,PotentialItem,300,0,TEQ Potential Orb (M) x300,"Score 7,400,000 pts. in World Tournament"
52022,52022,2,SpecialItem,2,0,World Tournament Ticket x2,"Score 7,500,000 pts. in World Tournament"
52023,52023,8,PotentialItem,300,0,INT Potential Orb (M) x300,"Score 7,600,000 pts. in World Tournament"
52024,52024,9,PotentialItem,300,0,STR Potential Orb (M) x300,"Score 7,700,000 pts. in World Tournament"
52025,52025,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 8,000,000 pts. in World Tournament"
52026,52026,10,PotentialItem,300,0,PHY Potential Orb (M) x300,"Score 8,300,000 pts. in World Tournament"
52027,52027,11,PotentialItem,20,0,AGL Potential Orb (L) x20,"Score 8,400,000 pts. in World Tournament"
52028,52028,12,PotentialItem,20,0,TEQ Potential Orb (L) x20,"Score 8,500,000 pts. in World Tournament"
52029,52029,11,Point::Stone,3,0,Dragon Stone x3,"Score 8,600,000 pts. in World Tournament"
52030,52030,13,PotentialItem,20,0,INT Potential Orb (L) x20,"Score 8,700,000 pts. in World Tournament"
52031,52031,14,PotentialItem,20,0,STR Potential Orb (L) x20,"Score 9,000,000 pts. in World Tournament"
52032,52032,25,TreasureItem,10,0,Hercule's Autograph x10,"Score 10,000,000 pts. in World Tournament"
52033,52033,15,PotentialItem,20,0,PHY Potential Orb (L) x20,"Score 11,000,000 pts. in World Tournament"
52034,52034,11,Point::Stone,3,0,Dragon Stone x3,"Score 12,000,000 pts. in World Tournament"
52035,52035,1005480,Card,1,765122,Hercule Statue (Platinum) x1,"Score 13,000,000 pts. in World Tournament"
52036,52036,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,"Score 14,000,000 pts. in World Tournament"
52037,52037,25,TreasureItem,10,0,Hercule's Autograph x10,"Score 15,000,000 pts. in World Tournament"
52038,52038,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Score 16,000,000 pts. in World Tournament"
52039,52039,40001,AwakeningItem,5,0,Master's Mark x5,"Score 17,000,000 pts. in World Tournament"
52040,52040,11,Point::Stone,3,0,Dragon Stone x3,"Score 18,000,000 pts. in World Tournament"
52041,52041,1005480,Card,1,765122,Hercule Statue (Platinum) x1,"Score 19,000,000 pts. in World Tournament"
52042,52042,1015160,Card,1,0,Yamcha x1,"Score 20,000,000 pts. in World Tournament"
52043,52043,25,TreasureItem,20,0,Hercule's Autograph x20,"Score 21,000,000 pts. in World Tournament"
52044,52044,4,SpecialItem,2,0,SSR Guaranteed Ticket x2,"Score 22,000,000 pts. in World Tournament"
52045,52045,11,Point::Stone,3,0,Dragon Stone x3,"Score 23,000,000 pts. in World Tournament"
52046,52046,1012230,Card,1,0,Grand Kai [AGL] x1,"Score 24,000,000 pts. in World Tournament"
52047,52047,1012240,Card,1,0,Grand Kai [TEQ] x1,"Score 25,000,000 pts. in World Tournament"
52048,52048,1012250,Card,1,0,Grand Kai [INT] x1,"Score 26,000,000 pts. in World Tournament"
52049,52049,1012260,Card,1,0,Grand Kai [STR] x1,"Score 27,000,000 pts. in World Tournament"
52050,52050,1012270,Card,1,0,Grand Kai [PHY] x1,"Score 28,000,000 pts. in World Tournament"
52051,52051,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Score 29,000,000 pts. in World Tournament"
52052,52052,1003970,Card,2,0,[Mysterious Ritual] Elder Kai x2,"Score 30,000,000 pts. in World Tournament"
52053,52053,11,Point::Stone,1,0,Dragon Stone x1,Win 2 World Tournaments in a row
52054,52054,1001,AwakeningItem,5,0,Turtle x5,Win 3 World Tournaments in a row
52055,52055,1002,AwakeningItem,5,0,Bulma x5,Win 4 World Tournaments in a row
52056,52056,1005570,Card,1,0,Super Saiyan Vegeta x1,Win 5 World Tournaments in a row
52057,52057,40001,AwakeningItem,2,0,Master's Mark x2,Win 6 World Tournaments in a row
52058,52058,2,SpecialItem,1,0,World Tournament Ticket x1,Win 7 World Tournaments in a row
52059,52059,11,Point::Stone,2,0,Dragon Stone x2,Win 8 World Tournaments in a row
52060,52060,2,SpecialItem,1,0,World Tournament Ticket x1,Win 9 World Tournaments in a row
52061,52061,1005760,Card,1,0,Mr. Buu x1,Win 10 World Tournaments in a row
52062,52062,2,SpecialItem,1,0,World Tournament Ticket x1,Win 11 World Tournaments in a row
52063,52063,6,TrainingField,5,0,Gravity Chamber (50G) x5,Win 12 World Tournaments in a row
52064,52064,1005480,Card,1,765122,Hercule Statue (Platinum) x1,Win 13 World Tournaments in a row
52065,52065,2,SpecialItem,2,0,World Tournament Ticket x2,Win 14 World Tournaments in a row
52066,52066,1009490,Card,1,0,Super Saiyan Gohan (Teen) x1,Win 15 World Tournaments in a row
52067,52067,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,Win 16 World Tournaments in a row
52068,52068,6,TrainingField,5,0,Gravity Chamber (50G) x5,Win 17 World Tournaments in a row
52069,52069,1005480,Card,1,765122,Hercule Statue (Platinum) x1,Win 18 World Tournaments in a row
52070,52070,2,SpecialItem,2,0,World Tournament Ticket x2,Win 19 World Tournaments in a row
52071,52071,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Win 20 World Tournaments in a row
52072,52072,11,Point::Stone,1,0,Dragon Stone x1,Get 1 win in World Tournament
52073,52073,11,Point::Stone,1,0,Dragon Stone x1,Get 2 wins in World Tournament
52074,52074,40001,AwakeningItem,2,0,Master's Mark x2,Get 3 wins in World Tournament
52075,52075,2,SpecialItem,1,0,World Tournament Ticket x1,Get 4 wins in World Tournament
52076,52076,1005570,Card,1,0,Super Saiyan Vegeta x1,Get 5 wins in World Tournament
52077,52077,11,Point::Stone,1,0,Dragon Stone x1,Get 6 wins in World Tournament
52078,52078,7,TrainingField,5,0,Gravity Chamber (150G) x5,Get 7 wins in World Tournament
52079,52079,40001,AwakeningItem,3,0,Master's Mark x3,Get 8 wins in World Tournament
52080,52080,11,Point::Stone,2,0,Dragon Stone x2,Get 9 wins in World Tournament
52081,52081,1005760,Card,1,0,Mr. Buu x1,Get 10 wins in World Tournament
52082,52082,2,SpecialItem,1,0,World Tournament Ticket x1,Get 11 wins in World Tournament
52083,52083,7,TrainingField,5,0,Gravity Chamber (150G) x5,Get 12 wins in World Tournament
52084,52084,1005480,Card,1,765122,Hercule Statue (Platinum) x1,Get 13 wins in World Tournament
52085,52085,40001,AwakeningItem,3,0,Master's Mark x3,Get 14 wins in World Tournament
52086,52086,1009490,Card,1,0,Super Saiyan Gohan (Teen) x1,Get 15 wins in World Tournament
52087,52087,2,SpecialItem,1,0,World Tournament Ticket x1,Get 16 wins in World Tournament
52088,52088,40001,AwakeningItem,3,0,Master's Mark x3,Get 17 wins in World Tournament
52089,52089,2,SpecialItem,1,0,World Tournament Ticket x1,Get 18 wins in World Tournament
52090,52090,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,Get 19 wins in World Tournament
52091,52091,2,SpecialItem,2,0,World Tournament Ticket x2,Get 20 wins in World Tournament
52092,52092,11,Point::Stone,1,0,Dragon Stone x1,Reach King Chappa Tier
52093,52093,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x1",Reach Hercule Tier
52094,52094,5,TrainingField,3,0,King Kai's Planet (10G) x3,Reach Videl Tier
52095,52095,1,AwakeningItem,30,0,Gregory x30,Reach Master Roshi Tier
52096,52096,6,SupportItem,10,0,Senzu Bean x10,Reach Korin Tier
52097,52097,11,Point::Stone,1,0,Dragon Stone x1,Reach Kami Tier
52098,52098,4,TrainingField,10,0,Snake Way x10,Reach King Yemma Tier
52099,52099,8,TrainingField,5,0,Supreme Kai's Planet x5,Reach King Kai Tier
52100,52100,11,Point::Stone,5,0,Dragon Stone x5,Reach Supreme Kai Tier
52101,52101,20,AwakeningItem,1,0,Elder Kai x1,Reach Elder Kai Tier
52102,52102,11,Point::Stone,5,0,Dragon Stone x5,Reach Beerus Tier
53001,53001,11,Point::Stone,1,0,Dragon Stone x1,"Score 10,000 pts. in World Tournament"
53002,53002,11,Point::Stone,1,0,Dragon Stone x1,"Score 50,000 pts. in World Tournament"
53003,53003,1001,AwakeningItem,2,0,Turtle x2,"Score 100,000 pts. in World Tournament"
53004,53004,1002,AwakeningItem,2,0,Bulma x2,"Score 250,000 pts. in World Tournament"
53005,53005,40001,AwakeningItem,2,0,Master's Mark x2,"Score 500,000 pts. in World Tournament"
53006,53006,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 1,000,000 pts. in World Tournament"
53007,53007,11,Point::Stone,1,0,Dragon Stone x1,"Score 1,500,000 pts. in World Tournament"
53008,53008,2,SpecialItem,1,0,World Tournament Ticket x1,"Score 2,000,000 pts. in World Tournament"
53009,53009,1,PotentialItem,500,0,AGL Potential Orb (S) x500,"Score 2,500,000 pts. in World Tournament"
53010,53010,2,PotentialItem,500,0,TEQ Potential Orb (S) x500,"Score 3,000,000 pts. in World Tournament"
53011,53011,11,Point::Stone,2,0,Dragon Stone x2,"Score 4,000,000 pts. in World Tournament"
53012,53012,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 5,000,000 pts. in World Tournament"
53013,53013,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,"Score 6,000,000 pts. in World Tournament"
53014,53014,3,PotentialItem,500,0,INT Potential Orb (S) x500,"Score 6,300,000 pts. in World Tournament"
53015,53015,4,PotentialItem,500,0,STR Potential Orb (S) x500,"Score 6,400,000 pts. in World Tournament"
53016,53016,2,SpecialItem,1,0,World Tournament Ticket x1,"Score 6,500,000 pts. in World Tournament"
53017,53017,5,PotentialItem,500,0,PHY Potential Orb (S) x500,"Score 6,600,000 pts. in World Tournament"
53018,53018,11,Point::Stone,3,0,Dragon Stone x3,"Score 6,700,000 pts. in World Tournament"
53019,53019,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 7,000,000 pts. in World Tournament"
53020,53020,6,PotentialItem,300,0,AGL Potential Orb (M) x300,"Score 7,300,000 pts. in World Tournament"
53021,53021,7,PotentialItem,300,0,TEQ Potential Orb (M) x300,"Score 7,400,000 pts. in World Tournament"
53022,53022,2,SpecialItem,2,0,World Tournament Ticket x2,"Score 7,500,000 pts. in World Tournament"
53023,53023,8,PotentialItem,300,0,INT Potential Orb (M) x300,"Score 7,600,000 pts. in World Tournament"
53024,53024,9,PotentialItem,300,0,STR Potential Orb (M) x300,"Score 7,700,000 pts. in World Tournament"
53025,53025,25,TreasureItem,5,0,Hercule's Autograph x5,"Score 8,000,000 pts. in World Tournament"
53026,53026,10,PotentialItem,300,0,PHY Potential Orb (M) x300,"Score 8,300,000 pts. in World Tournament"
53027,53027,11,PotentialItem,20,0,AGL Potential Orb (L) x20,"Score 8,400,000 pts. in World Tournament"
53028,53028,12,PotentialItem,20,0,TEQ Potential Orb (L) x20,"Score 8,500,000 pts. in World Tournament"
53029,53029,11,Point::Stone,3,0,Dragon Stone x3,"Score 8,600,000 pts. in World Tournament"
53030,53030,13,PotentialItem,20,0,INT Potential Orb (L) x20,"Score 8,700,000 pts. in World Tournament"
53031,53031,14,PotentialItem,20,0,STR Potential Orb (L) x20,"Score 9,000,000 pts. in World Tournament"
53032,53032,25,TreasureItem,10,0,Hercule's Autograph x10,"Score 10,000,000 pts. in World Tournament"
53033,53033,15,PotentialItem,20,0,PHY Potential Orb (L) x20,"Score 11,000,000 pts. in World Tournament"
53034,53034,11,Point::Stone,3,0,Dragon Stone x3,"Score 12,000,000 pts. in World Tournament"
53035,53035,1005480,Card,1,765122,Hercule Statue (Platinum) x1,"Score 13,000,000 pts. in World Tournament"
53036,53036,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,"Score 14,000,000 pts. in World Tournament"
53037,53037,25,TreasureItem,10,0,Hercule's Autograph x10,"Score 15,000,000 pts. in World Tournament"
53038,53038,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Score 16,000,000 pts. in World Tournament"
53039,53039,40001,AwakeningItem,5,0,Master's Mark x5,"Score 17,000,000 pts. in World Tournament"
53040,53040,11,Point::Stone,3,0,Dragon Stone x3,"Score 18,000,000 pts. in World Tournament"
53041,53041,1005480,Card,1,765122,Hercule Statue (Platinum) x1,"Score 19,000,000 pts. in World Tournament"
53042,53042,1015160,Card,1,0,Yamcha x1,"Score 20,000,000 pts. in World Tournament"
53043,53043,25,TreasureItem,20,0,Hercule's Autograph x20,"Score 21,000,000 pts. in World Tournament"
53044,53044,4,SpecialItem,2,0,SSR Guaranteed Ticket x2,"Score 22,000,000 pts. in World Tournament"
53045,53045,11,Point::Stone,3,0,Dragon Stone x3,"Score 23,000,000 pts. in World Tournament"
53046,53046,1012230,Card,1,0,Grand Kai [AGL] x1,"Score 24,000,000 pts. in World Tournament"
53047,53047,1012240,Card,1,0,Grand Kai [TEQ] x1,"Score 25,000,000 pts. in World Tournament"
53048,53048,1012250,Card,1,0,Grand Kai [INT] x1,"Score 26,000,000 pts. in World Tournament"
53049,53049,1012260,Card,1,0,Grand Kai [STR] x1,"Score 27,000,000 pts. in World Tournament"
53050,53050,1012270,Card,1,0,Grand Kai [PHY] x1,"Score 28,000,000 pts. in World Tournament"
53051,53051,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Score 29,000,000 pts. in World Tournament"
53052,53052,1003970,Card,2,0,[Mysterious Ritual] Elder Kai x2,"Score 30,000,000 pts. in World Tournament"
53053,53053,11,Point::Stone,1,0,Dragon Stone x1,Win 2 World Tournaments in a row
53054,53054,1001,AwakeningItem,5,0,Turtle x5,Win 3 World Tournaments in a row
53055,53055,1002,AwakeningItem,5,0,Bulma x5,Win 4 World Tournaments in a row
53056,53056,1011270,Card,1,0,Vegito x1,Win 5 World Tournaments in a row
53057,53057,40001,AwakeningItem,2,0,Master's Mark x2,Win 6 World Tournaments in a row
53058,53058,2,SpecialItem,1,0,World Tournament Ticket x1,Win 7 World Tournaments in a row
53059,53059,11,Point::Stone,2,0,Dragon Stone x2,Win 8 World Tournaments in a row
53060,53060,2,SpecialItem,1,0,World Tournament Ticket x1,Win 9 World Tournaments in a row
53061,53061,1011280,Card,1,0,Gohan (Youth) x1,Win 10 World Tournaments in a row
53062,53062,2,SpecialItem,1,0,World Tournament Ticket x1,Win 11 World Tournaments in a row
53063,53063,6,TrainingField,5,0,Gravity Chamber (50G) x5,Win 12 World Tournaments in a row
53064,53064,1005480,Card,1,765122,Hercule Statue (Platinum) x1,Win 13 World Tournaments in a row
53065,53065,2,SpecialItem,2,0,World Tournament Ticket x2,Win 14 World Tournaments in a row
53066,53066,1013130,Card,1,0,Chi-Chi x1,Win 15 World Tournaments in a row
53067,53067,4,SpecialItem,1,0,SSR Guaranteed Ticket x1,Win 16 World Tournaments in a row
53068,53068,6,TrainingField,5,0,Gravity Chamber (50G) x5,Win 17 World Tournaments in a row
53069,53069,1005480,Card,1,765122,Hercule Statue (Platinum) x1,Win 18 World Tournaments in a row
53070,53070,2,SpecialItem,2,0,World Tournament Ticket x2,Win 19 World Tournaments in a row
53071,53071,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Win 20 World Tournaments in a row
53072,53072,11,Point::Stone,1,0,Dragon Stone x1,Get 1 win in World Tournament
53073,53073,11,Point::Stone,1,0,Dragon Stone x1,Get 2 wins in World Tournament
53074,53074,40001,AwakeningItem,2,0,Master's Mark x2,Get 3 wins in World Tournament
53075,53075,2,SpecialItem,1,0,World Tournament Ticket x1,Get 4 wins in World Tournament
53076,53076,1011270,Card,1,0,Vegito x1,Get 5 wins in World Tournament
53077,53077,11,Point::Stone,1,0,Dragon Stone x1,Get 6 wins in World Tournament
53078,53078,7,TrainingField,5,0,Gravity Chamber (150G) x5,Get 7 wins in World Tournament
53079,53079,40001,AwakeningItem,3,0,Master's Mark x3,Get 8 wins in World Tournament
53080,53080,11,Point::Stone,2,0,Dragon Stone x2,Get 9 wins in World Tournament
53081,53081,1011280,Card,1,0,Gohan (Youth) x1,Get 10 wins in World Tournament
53082,53082,2,SpecialItem,1,0,World Tournament Ticket x1,Get 11 wins in World Tournament
53083,53083,7,TrainingField,5,0,Gravity Chamber (150G) x5,Get 12 wins in World Tournament
