id,passive_skill_set_id,passive_skill_id,created_at,updated_at
39600004,3960,4003960,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39600005,3960,5003960,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39600006,3960,6003960,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39600007,3960,7003960,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39600008,3960,8003960,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39600009,3960,9003960,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39610000,3961,3961,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39610001,3961,1003961,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39610002,3961,2003961,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39610003,3961,3003961,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39610004,3961,4003961,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39610005,3961,5003961,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39610006,3961,6003961,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39610007,3961,7003961,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39610008,3961,8003961,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39620000,3962,3962,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39620001,3962,1003962,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39620002,3962,2003962,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39620003,3962,3003962,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39620004,3962,4003962,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39620005,3962,5003962,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39620006,3962,6003962,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39620007,3962,7003962,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39620008,3962,8003962,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39620009,3962,9003962,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39620010,3962,10003962,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39620011,3962,11003962,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39620012,3962,12003962,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39630000,3963,3963,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39630001,3963,1003963,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39630002,3963,2003963,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39630003,3963,3003963,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39630004,3963,4003963,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39630005,3963,5003963,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39630006,3963,6003963,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39630007,3963,7003963,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39630008,3963,8003963,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39630009,3963,9003963,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39630010,3963,10003963,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39630011,3963,11003963,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39630012,3963,12003963,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39630013,3963,13003963,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39630014,3963,14003963,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39630015,3963,15003963,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39630016,3963,16003963,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39630017,3963,17003963,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39640000,3964,3964,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39640001,3964,1003964,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39640002,3964,2003964,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39640003,3964,3003964,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39640004,3964,4003964,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39640005,3964,5003964,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39640006,3964,6003964,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39640007,3964,7003964,2024-06-26 10:48:07.784379,2024-06-26 10:48:07.784379
39640008,3964,8003964,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39640009,3964,9003964,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39640010,3964,10003964,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39650000,3965,3965,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39650001,3965,1003965,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39650002,3965,2003965,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39650003,3965,3003965,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39650004,3965,4003965,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39650005,3965,5003965,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39650006,3965,6003965,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39650007,3965,7003965,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39650008,3965,8003965,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39660000,3966,3966,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39660001,3966,1003966,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39660002,3966,2003966,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39660003,3966,3003966,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39660004,3966,4003966,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39660005,3966,5003966,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39660006,3966,6003966,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39660007,3966,7003966,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39660008,3966,8003966,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39660009,3966,9003966,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39660010,3966,10003966,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39660011,3966,11003966,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39660012,3966,12003966,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39660013,3966,13003966,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39660014,3966,14003966,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39660015,3966,15003966,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39660016,3966,16003966,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39670000,3967,3967,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39670001,3967,1003967,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39670002,3967,2003967,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39670003,3967,3003967,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39670004,3967,4003967,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39670005,3967,5003967,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39670006,3967,6003967,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39680000,3968,3968,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39680001,3968,1003968,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39680002,3968,2003968,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39680003,3968,3003968,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39680004,3968,4003968,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39680005,3968,5003968,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39680006,3968,6003968,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39680007,3968,7003968,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39680008,3968,8003968,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39680009,3968,9003968,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39680010,3968,10003968,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39680011,3968,11003968,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39680012,3968,12003968,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39680013,3968,13003968,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39680014,3968,14003968,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39680015,3968,15003968,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39690000,3969,3969,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39690001,3969,1003969,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39690002,3969,2003969,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39690003,3969,3003969,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39690004,3969,4003969,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39690005,3969,5003969,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39690006,3969,6003969,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39690007,3969,7003969,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39690008,3969,8003969,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39690009,3969,9003969,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39690010,3969,10003969,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39690011,3969,11003969,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39690012,3969,12003969,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39700000,3970,3970,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39700001,3970,1003970,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39700002,3970,2003970,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39700003,3970,3003970,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39700004,3970,4003970,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39700005,3970,5003970,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39700006,3970,6003970,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39700007,3970,7003970,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39700008,3970,8003970,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39700009,3970,9003970,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39700010,3970,10003970,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39700011,3970,11003970,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39700012,3970,12003970,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39700013,3970,13003970,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39700014,3970,14003970,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39710000,3971,3971,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39720000,3972,3972,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39720001,3972,1003972,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39730000,3973,3973,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39730001,3973,1003973,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39730002,3973,2003973,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39730003,3973,3003973,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39730004,3973,4003973,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39740000,3974,3974,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39740001,3974,1003974,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39740002,3974,2003974,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39740003,3974,3003974,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39740004,3974,4003974,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39740005,3974,5003974,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39740006,3974,6003974,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39750000,3975,3975,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39750001,3975,1003975,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39750002,3975,2003975,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39750003,3975,3003975,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39750004,3975,4003975,2024-06-26 10:48:07.794014,2024-06-26 10:48:07.794014
39750005,3975,5003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39750006,3975,6003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39750007,3975,7003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39750008,3975,8003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39750009,3975,9003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39750010,3975,10003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39750011,3975,11003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39750012,3975,12003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39750013,3975,13003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39750014,3975,14003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39750015,3975,15003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39750016,3975,16003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39750017,3975,17003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39750018,3975,18003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39750019,3975,19003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39750020,3975,20003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39750021,3975,21003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39750022,3975,22003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39750023,3975,23003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39750024,3975,24003975,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760000,3976,3976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760001,3976,1003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760002,3976,2003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760003,3976,3003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760004,3976,4003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760005,3976,5003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760006,3976,6003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760007,3976,7003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760008,3976,8003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760009,3976,9003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760010,3976,10003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760011,3976,11003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760012,3976,12003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760013,3976,13003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760014,3976,14003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760015,3976,15003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760016,3976,16003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760017,3976,17003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760018,3976,18003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760019,3976,19003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760020,3976,20003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760021,3976,21003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760022,3976,22003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760023,3976,23003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760024,3976,24003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39760025,3976,25003976,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39770000,3977,3977,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39770001,3977,1003977,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39770002,3977,2003977,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39770003,3977,3003977,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39770004,3977,4003977,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39770005,3977,5003977,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39780000,3978,3978,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39780001,3978,1003978,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39780002,3978,2003978,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39780003,3978,3003978,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39780004,3978,4003978,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39780005,3978,5003978,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39780006,3978,6003978,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39780007,3978,7003978,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39790000,3979,3979,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39790001,3979,1003979,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39790002,3979,2003979,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39790003,3979,3003979,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39790004,3979,4003979,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39790005,3979,5003979,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39790006,3979,6003979,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39790007,3979,7003979,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39790008,3979,8003979,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39790009,3979,9003979,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39790010,3979,10003979,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39790011,3979,11003979,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39790012,3979,12003979,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39790013,3979,13003979,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39790014,3979,14003979,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39790015,3979,15003979,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39790016,3979,16003979,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39800000,3980,3980,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39800001,3980,1003980,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39800002,3980,2003980,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39800003,3980,3003980,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39800004,3980,4003980,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39800005,3980,5003980,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39800006,3980,6003980,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39800007,3980,7003980,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39800008,3980,8003980,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39800009,3980,9003980,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39810000,3981,3981,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39810001,3981,1003981,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39810002,3981,2003981,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39810003,3981,3003981,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39810004,3981,4003981,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39810005,3981,5003981,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39820000,3982,3982,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39820001,3982,1003982,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39820002,3982,2003982,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39820003,3982,3003982,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39820004,3982,4003982,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39830000,3983,3983,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39830001,3983,1003983,2024-06-26 10:48:07.814083,2024-06-26 10:48:07.814083
39830002,3983,2003983,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39830003,3983,3003983,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39830004,3983,4003983,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39830005,3983,5003983,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39840000,3984,3984,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39840001,3984,1003984,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39840002,3984,2003984,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39840003,3984,3003984,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39840004,3984,4003984,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39840005,3984,5003984,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39840006,3984,6003984,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39840007,3984,7003984,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39840008,3984,8003984,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39840009,3984,9003984,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39850000,3985,3985,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39850001,3985,1003985,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39850002,3985,2003985,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39850003,3985,3003985,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39850004,3985,4003985,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39850005,3985,5003985,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39850006,3985,6003985,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39860000,3986,3986,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39860001,3986,1003986,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39860002,3986,2003986,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39860003,3986,3003986,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39860004,3986,4003986,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39860005,3986,5003986,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39860006,3986,6003986,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39860007,3986,7003986,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39860008,3986,8003986,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39860009,3986,9003986,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39860010,3986,10003986,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39860011,3986,11003986,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39870000,3987,3987,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39870001,3987,1003987,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39870002,3987,2003987,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39870003,3987,3003987,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39870004,3987,4003987,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39870005,3987,5003987,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39870006,3987,6003987,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39870007,3987,7003987,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39870008,3987,8003987,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39870009,3987,9003987,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39870010,3987,10003987,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39880000,3988,3988,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39880001,3988,1003988,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39880002,3988,2003988,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39880003,3988,3003988,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39890000,3989,3989,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39890001,3989,1003989,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39890002,3989,2003989,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39890003,3989,3003989,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39890004,3989,4003989,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39890005,3989,5003989,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39890006,3989,6003989,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39890007,3989,7003989,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39900000,3990,3990,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39900001,3990,1003990,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39900002,3990,2003990,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39900003,3990,3003990,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39900004,3990,4003990,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39900005,3990,5003990,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39900006,3990,6003990,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39900007,3990,7003990,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39900008,3990,8003990,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39900009,3990,9003990,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39900010,3990,10003990,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39910000,3991,3991,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39910001,3991,1003991,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39910002,3991,2003991,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
39910003,3991,3003991,2024-06-26 10:48:07.824888,2024-06-26 10:48:07.824888
