id,name,description,zeni,rarity,selling_exchange_point,event_jumpable
200593,Burter [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200594,Burter [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200601,Guldo [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200602,Guldo [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200603,Guldo [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200604,Guldo [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200611,Captain Ginyu [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200612,Captain Ginyu [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200613,Captain Ginyu [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200614,Captain Ginyu [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200621,Jeice [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200622,Jeice [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200623,Jeice [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200624,Jeice [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200631,Recoome [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200632,Recoome [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200633,Recoome [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200634,Recoome [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200641,Goku [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200642,Goku [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200643,Goku [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200644,Goku [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200651,Zarbon & Dodoria [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200652,Zarbon & Dodoria [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200653,Zarbon & Dodoria [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200654,Zarbon & Dodoria [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200661,Krillin/Vegeta [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200662,Krillin/Vegeta [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200663,Krillin/Vegeta [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200664,Krillin/Vegeta [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200671,Super Saiyan 2 Cabba [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200672,Super Saiyan 2 Cabba [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200673,Super Saiyan 2 Cabba [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200674,Super Saiyan 2 Cabba [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200681,Super Saiyan 2 Caulifla [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200682,Super Saiyan 2 Caulifla [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200683,Super Saiyan 2 Caulifla [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200684,Super Saiyan 2 Caulifla [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200691,Super Saiyan 2 Kale [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200692,Super Saiyan 2 Kale [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200693,Super Saiyan 2 Kale [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200694,Super Saiyan 2 Kale [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200701,Android #17 (Future) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200702,Android #17 (Future) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200703,Android #17 (Future) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200704,Android #17 (Future) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200711,Android #18 (Future) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200712,Android #18 (Future) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200713,Android #18 (Future) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200714,Android #18 (Future) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200724,Super Saiyan Trunks (Future) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
200731,Android #13 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200732,Android #13 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200733,Android #13 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200734,Android #13 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200741,Androids #14 & #15 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200742,Androids #14 & #15 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200743,Androids #14 & #15 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200744,Androids #14 & #15 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200754,Androids #17 & #18 [Rainbow],"Character-specific Medal required for Awakening. 
Obtainable from ""Event Missions"".",777777,3,20,0
200761,Mighty Mask [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200762,Mighty Mask [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200763,Mighty Mask [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200764,Mighty Mask [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200771,Supreme Kai [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200772,Supreme Kai [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200773,Supreme Kai [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200774,Supreme Kai [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200781,Gohan (Teen) & Videl [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200782,Gohan (Teen) & Videl [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200783,Gohan (Teen) & Videl [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200784,Gohan (Teen) & Videl [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200791,Great Saiyaman 2/1 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200792,Great Saiyaman 2/1 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200793,Great Saiyaman 2/1 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200794,Great Saiyaman 2/1 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200801,Tekka [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200802,Tekka [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200803,Tekka [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200804,Tekka [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200811,Pinich [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200812,Pinich [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200813,Pinich [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200814,Pinich [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200821,Yamhan [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200822,Yamhan [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200823,Yamhan [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200824,Yamhan [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200834,Gohan (Teen) & Goten (Kid) & Trunks (Kid) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
200841,Goku & Chi-Chi [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200842,Goku & Chi-Chi [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200843,Goku & Chi-Chi [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200844,Goku & Chi-Chi [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200851,Vegeta & Bulma [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200852,Vegeta & Bulma [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200853,Vegeta & Bulma [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200854,Vegeta & Bulma [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200864,Super Saiyan Goku Jr. & Super Saiyan Vegeta Jr. [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
200871,Borgos [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200872,Borgos [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200873,Borgos [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200874,Borgos [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200881,Fasha [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200882,Fasha [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200883,Fasha [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200884,Fasha [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200891,Shugesh [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200892,Shugesh [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200893,Shugesh [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200894,Shugesh [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200901,Tora [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200902,Tora [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200903,Tora [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200904,Tora [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200911,Bardock [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200912,Bardock [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200913,Bardock [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200914,Bardock [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200921,Android #16 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200922,Android #16 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200923,Android #16 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200924,Android #16 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200931,Tarble [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200932,Tarble [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200933,Tarble [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200934,Tarble [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200941,Gotenks [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200942,Gotenks [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200943,Gotenks [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200944,Gotenks [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200954,Super Saiyan Vegeta [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
200961,Goku (Angel) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200962,Goku (Angel) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200963,Goku (Angel) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200964,Goku (Angel) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200971,Ultimate Gohan [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200972,Ultimate Gohan [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200973,Ultimate Gohan [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200974,Ultimate Gohan [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200981,Goten (Kid) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
200982,Goten (Kid) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
200983,Goten (Kid) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
200984,Goten (Kid) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
200994,Goku & Gohan (Kid) [Rainbow],"Character-specific Medal required for Awakening. 
Obtainable from the missions of 
""Extreme Super Battle Road"".",777777,3,20,1
201004,Ginyu (Goku) (Ginyu Force) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
201011,Golden Frieza & Sorbet [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201012,Golden Frieza & Sorbet [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201013,Golden Frieza & Sorbet [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201014,Golden Frieza & Sorbet [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201021,Hyper Meta-Rilldo [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201022,Hyper Meta-Rilldo [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201023,Hyper Meta-Rilldo [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201024,Hyper Meta-Rilldo [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201031,Super Saiyan Goku (GT) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201032,Super Saiyan Goku (GT) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201033,Super Saiyan Goku (GT) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201034,Super Saiyan Goku (GT) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201041,Gohan (Kid)/Goku [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201042,Gohan (Kid)/Goku [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201043,Gohan (Kid)/Goku [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201044,Gohan (Kid)/Goku [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201051,Cooler [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201052,Cooler [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201053,Cooler [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201054,Cooler [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201061,Metal Cooler [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201062,Metal Cooler [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201063,Metal Cooler [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201064,Metal Cooler [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201071,Metal Cooler [AGL] [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201072,Metal Cooler [AGL] [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201073,Metal Cooler [AGL] [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201074,Metal Cooler [AGL] [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201081,Metal Cooler [TEQ] [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201082,Metal Cooler [TEQ] [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201083,Metal Cooler [TEQ] [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201084,Metal Cooler [TEQ] [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201091,Metal Cooler [INT] [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201092,Metal Cooler [INT] [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201093,Metal Cooler [INT] [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201094,Metal Cooler [INT] [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201101,Metal Cooler [STR] [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201102,Metal Cooler [STR] [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201103,Metal Cooler [STR] [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201104,Metal Cooler [STR] [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201111,Metal Cooler [PHY] [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201112,Metal Cooler [PHY] [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201113,Metal Cooler [PHY] [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201114,Metal Cooler [PHY] [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201121,Hacchan & Android #17 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201122,Hacchan & Android #17 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201123,Hacchan & Android #17 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201124,Hacchan & Android #17 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201131,Great Saiyaman [Bronze],Character-specific Medal required for Awakening.,100000,0,20,0
201132,Great Saiyaman [Silver],Character-specific Medal required for Awakening.,200000,1,20,0
201133,Great Saiyaman [Gold],Character-specific Medal required for Awakening.,300000,2,20,0
201134,Great Saiyaman [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,0
201141,Krillin [Bronze],Character-specific Medal required for Awakening.,100000,0,20,0
201142,Krillin [Silver],Character-specific Medal required for Awakening.,200000,1,20,0
201143,Krillin [Gold],Character-specific Medal required for Awakening.,300000,2,20,0
201144,Krillin [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,0
201151,Dabura [Bronze],Character-specific Medal required for Awakening.,100000,0,20,0
201152,Dabura [Silver],Character-specific Medal required for Awakening.,200000,1,20,0
201153,Dabura [Gold],Character-specific Medal required for Awakening.,300000,2,20,0
201154,Dabura [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,0
201161,Master Roshi (Max Power) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,0
201162,Master Roshi (Max Power) [Silver],Character-specific Medal required for Awakening.,200000,1,20,0
201163,Master Roshi (Max Power) [Gold],Character-specific Medal required for Awakening.,300000,2,20,0
201164,Master Roshi (Max Power) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,0
201171,Nappa [Bronze],Character-specific Medal required for Awakening.,100000,0,20,0
201172,Nappa [Silver],Character-specific Medal required for Awakening.,200000,1,20,0
201173,Nappa [Gold],Character-specific Medal required for Awakening.,300000,2,20,0
201174,Nappa [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,0
201181,Great Saiyaman 4 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201182,Great Saiyaman 4 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201183,Great Saiyaman 4 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201184,Great Saiyaman 4 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201191,Ahms (3rd Form) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201192,Ahms (3rd Form) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201193,Ahms (3rd Form) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201194,Ahms (3rd Form) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201201,Cumber [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201202,Cumber [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201203,Cumber [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201204,Cumber [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201211,Demon God Salsa [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201212,Demon God Salsa [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201213,Demon God Salsa [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201214,Demon God Salsa [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201221,Demon Goddess Putine [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201222,Demon Goddess Putine [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201223,Demon Goddess Putine [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201224,Demon Goddess Putine [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201234,Trunks (Teen) [Rainbow],"Character-specific Medal required for Awakening. 
Obtainable from the missions of 
""Extreme Super Battle Road"".",777777,3,20,1
201241,Hercule [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201242,Hercule [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201243,Hercule [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201244,Hercule [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201254,Babidi [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
201261,Trunks (Kid) & Goten (Kid) & Marron [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201262,Trunks (Kid) & Goten (Kid) & Marron [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201263,Trunks (Kid) & Goten (Kid) & Marron [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201264,Trunks (Kid) & Goten (Kid) & Marron [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201271,Kahseral (Pride Troopers) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201272,Kahseral (Pride Troopers) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201273,Kahseral (Pride Troopers) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201274,Kahseral (Pride Troopers) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201284,Cell (1st Form) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
201291,Bulma (Youth) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201292,Bulma (Youth) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201293,Bulma (Youth) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201294,Bulma (Youth) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201301,Great Saiyaman & Videl [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201302,Great Saiyaman & Videl [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201303,Great Saiyaman & Videl [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201304,Great Saiyaman & Videl [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201311,Bulma (Youth) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201312,Bulma (Youth) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201313,Bulma (Youth) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201314,Bulma (Youth) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201321,Yamcha [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201322,Yamcha [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201323,Yamcha [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201324,Yamcha [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201334,Krillin [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
201341,Vegeta (GT) (Giant Ape) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201342,Vegeta (GT) (Giant Ape) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201343,Vegeta (GT) (Giant Ape) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201344,Vegeta (GT) (Giant Ape) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201351,Super Saiyan Trunks (Future) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201352,Super Saiyan Trunks (Future) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201353,Super Saiyan Trunks (Future) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201354,Super Saiyan Trunks (Future) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201361,Trunks (Teen) (Future) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201362,Trunks (Teen) (Future) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201363,Trunks (Teen) (Future) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201364,Trunks (Teen) (Future) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201371,Dabura (Angel) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201372,Dabura (Angel) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201373,Dabura (Angel) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201374,Dabura (Angel) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201381,Android #18 (GT) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201382,Android #18 (GT) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201383,Android #18 (GT) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201384,Android #18 (GT) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201391,Hell Fighter #17 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201392,Hell Fighter #17 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201393,Hell Fighter #17 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201394,Hell Fighter #17 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201401,Lagss [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201402,Lagss [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201403,Lagss [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201404,Lagss [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201411,"Android #21 (Transformed, Good) [Bronze]",Character-specific Medal required for Awakening.,100000,0,20,1
201412,"Android #21 (Transformed, Good) [Silver]",Character-specific Medal required for Awakening.,200000,1,20,1
201413,"Android #21 (Transformed, Good) [Gold]",Character-specific Medal required for Awakening.,300000,2,20,1
201414,"Android #21 (Transformed, Good) [Rainbow]",Character-specific Medal required for Awakening.,400000,3,20,1
201424,Gohan (Kid) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1
201431,Trunks (Kid) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201432,Trunks (Kid) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201433,Trunks (Kid) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201434,Trunks (Kid) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201441,Vegeta [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201442,Vegeta [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201443,Vegeta [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201444,Vegeta [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201451,Gohan (Kid) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201452,Gohan (Kid) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201453,Gohan (Kid) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201454,Gohan (Kid) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201461,Buu (Super) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201462,Buu (Super) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201463,Buu (Super) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201464,Buu (Super) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201471,Gohan (Teen) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201472,Gohan (Teen) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201473,Gohan (Teen) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201474,Gohan (Teen) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201481,Hit [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201482,Hit [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201483,Hit [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
201484,Hit [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1
201491,Super Saiyan Cabba [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1
201492,Super Saiyan Cabba [Silver],Character-specific Medal required for Awakening.,200000,1,20,1
201493,Super Saiyan Cabba [Gold],Character-specific Medal required for Awakening.,300000,2,20,1
