id,leader_skill_set_id,exec_timing_type,target_type,sub_target_type_set_id,causality_conditions,efficacy_type,efficacy_values,calc_option
9984,102206,1,2,0,,0,"[0,0,0]",0
9985,102206,1,2,0,,0,"[0,0,0]",0
9986,902225,0,0,0,,0,"[0,0,0]",0
9987,902225,0,0,0,,0,"[0,0,0]",0
9988,902225,0,0,0,,0,"[0,0,0]",0
9989,902225,0,0,0,,0,"[0,0,0]",0
9990,902225,0,0,0,,0,"[0,0,0]",0
9991,1010071,1,2,0,,82,"[4,120,0]",2
9992,1010071,1,2,0,,83,"[4,4,0]",0
9993,1010071,1,2,0,,0,"[0,0,0]",0
9994,1010071,1,2,0,,0,"[0,0,0]",0
9995,1010071,1,2,0,,0,"[0,0,0]",0
9996,102210,1,2,189,,83,"[4,2,0]",0
9997,102210,1,2,189,,82,"[4,70,0]",2
9998,102210,1,2,142,,5,"[2,0,0]",0
9999,102210,1,2,142,,82,"[31,80,0]",2
10000,102210,1,2,0,,0,"[0,0,0]",0
10001,102211,1,2,189,,83,"[4,3,0]",0
10002,102211,1,2,189,,82,"[4,90,0]",2
10003,102211,1,2,142,,5,"[3,0,0]",0
10004,102211,1,2,142,,82,"[31,100,0]",2
10005,102211,1,2,0,,0,"[0,0,0]",0
10006,102212,1,2,189,,83,"[4,4,0]",0
10007,102212,1,2,189,,82,"[4,100,0]",2
10008,102212,1,2,142,,5,"[4,0,0]",0
10009,102212,1,2,142,,82,"[31,130,0]",2
10010,102212,1,2,0,,0,"[0,0,0]",0
10011,102217,1,2,190,,104,"[100,130,130]",2
10012,102217,1,2,190,,5,"[2,0,0]",0
10013,102217,1,2,192,,104,"[100,130,130]",2
10014,102217,1,2,192,,5,"[2,0,0]",0
10015,102217,1,2,0,,0,"[0,0,0]",0
10016,102218,1,2,190,,104,"[110,150,150]",2
10017,102218,1,2,190,,5,"[2,0,0]",0
10018,102218,1,2,192,,104,"[110,150,150]",2
10019,102218,1,2,192,,5,"[2,0,0]",0
10020,102218,1,2,0,,0,"[0,0,0]",0
10021,102219,1,2,190,,104,"[130,170,170]",2
10022,102219,1,2,190,,5,"[3,0,0]",0
10023,102219,1,2,192,,104,"[130,170,170]",2
10024,102219,1,2,192,,5,"[3,0,0]",0
10025,102219,1,2,0,,0,"[0,0,0]",0
10026,102215,1,2,190,,83,"[31,2,0]",0
10027,102215,1,2,190,,82,"[31,100,0]",2
10028,102215,1,2,0,,0,"[0,0,0]",0
10029,102215,1,2,0,,0,"[0,0,0]",0
10030,102215,1,2,0,,0,"[0,0,0]",0
10031,102216,1,2,190,,83,"[31,3,0]",0
10032,102216,1,2,190,,82,"[31,120,0]",2
10033,102216,1,2,0,,0,"[0,0,0]",0
10034,102216,1,2,0,,0,"[0,0,0]",0
10035,102216,1,2,0,,0,"[0,0,0]",0
10036,1013391,1,2,0,"{""source"":""196"",""compiled"":196}",82,"[126976,130,0]",2
10037,1013391,1,2,0,"{""source"":""196"",""compiled"":196}",83,"[126976,3,0]",0
10038,1013391,1,2,0,"{""source"":""196"",""compiled"":196}",0,"[0,0,0]",0
10039,1013391,1,2,0,"{""source"":""196"",""compiled"":196}",0,"[0,0,0]",0
10040,1013391,1,2,0,"{""source"":""196"",""compiled"":196}",0,"[0,0,0]",0
10041,102189,1,2,114,,83,"[31,2,0]",0
10042,102189,1,2,114,,82,"[31,30,0]",2
10043,102189,1,2,0,,0,"[0,0,0]",0
10044,102189,1,2,0,,0,"[0,0,0]",0
10045,102189,1,2,0,,0,"[0,0,0]",0
10046,102190,1,2,114,,83,"[31,3,0]",0
10047,102190,1,2,114,,82,"[31,50,0]",2
10048,102190,1,2,0,,0,"[0,0,0]",0
10049,102190,1,2,0,,0,"[0,0,0]",0
10050,102190,1,2,0,,0,"[0,0,0]",0
10051,102231,1,2,188,,83,"[31,3,0]",0
10052,102231,1,2,188,,82,"[31,50,0]",2
10053,102231,1,2,0,,0,"[0,0,0]",0
10054,102231,1,2,0,,0,"[0,0,0]",0
10055,102231,1,2,0,,0,"[0,0,0]",0
10056,102257,1,2,157,,104,"[100,100,100]",2
10057,102257,1,2,157,,5,"[2,0,0]",0
10058,102257,1,2,193,,104,"[100,100,100]",2
10059,102257,1,2,193,,5,"[2,0,0]",0
10060,102257,1,2,0,,0,"[0,0,0]",0
10061,102258,1,2,157,,104,"[120,120,120]",2
10062,102258,1,2,157,,5,"[3,0,0]",0
10063,102258,1,2,193,,104,"[120,120,120]",2
10064,102258,1,2,193,,5,"[3,0,0]",0
10065,102258,1,2,0,,0,"[0,0,0]",0
10066,102259,1,2,157,,104,"[150,150,150]",2
10067,102259,1,2,157,,5,"[4,0,0]",0
10068,102259,1,2,193,,104,"[150,150,150]",2
10069,102259,1,2,193,,5,"[4,0,0]",0
10070,102259,1,2,0,,0,"[0,0,0]",0
10071,1008551,1,2,0,,82,"[26,80,0]",2
10072,1008551,1,2,0,,83,"[26,3,0]",0
10073,1008551,1,2,0,,0,"[0,0,0]",0
10074,1008551,1,2,0,,0,"[0,0,0]",0
10075,1008551,1,2,0,,0,"[0,0,0]",0
10076,1008571,1,2,195,,82,"[11,30,0]",2
10077,1008571,1,2,195,,83,"[11,2,0]",0
10078,1008571,1,2,104,,83,"[31,3,0]",0
10079,1008571,1,2,104,,82,"[31,60,0]",2
10080,1008571,1,2,0,,0,"[0,0,0]",0
10081,1008572,1,2,195,,82,"[11,40,0]",2
10082,1008572,1,2,195,,83,"[11,3,0]",0
10083,1008572,1,2,104,,83,"[31,3,0]",0
10084,1008572,1,2,104,,82,"[31,77,0]",2
10085,1008572,1,2,0,,0,"[0,0,0]",0
10086,1006741,1,2,0,,82,"[31,60,0]",2
10087,1006741,1,2,0,,5,"[3,0,0]",0
10088,1006741,1,2,0,,0,"[0,0,0]",0
10089,1006741,1,2,0,,0,"[0,0,0]",0
10090,1006741,1,2,0,,0,"[0,0,0]",0
10091,1005751,1,2,0,,82,"[31,60,0]",2
10092,1005751,1,2,0,,5,"[3,0,0]",0
10093,1005751,1,2,0,,0,"[0,0,0]",0
10094,1005751,1,2,0,,0,"[0,0,0]",0
10095,1005751,1,2,0,,0,"[0,0,0]",0
10096,1017381,1,2,72,,82,"[31,130,0]",2
10097,1017381,1,2,72,,83,"[31,4,0]",0
10098,1017381,1,2,0,,0,"[0,0,0]",0
10099,1017381,1,2,0,,0,"[0,0,0]",0
10100,1017381,1,2,0,,0,"[0,0,0]",0
10101,1010261,1,2,0,,82,"[8192,130,0]",2
10102,1010261,1,2,0,,83,"[8192,3,0]",0
10103,1010261,1,2,0,,82,"[262144,90,0]",2
10104,1010261,1,2,0,,83,"[262144,3,0]",0
10105,1010261,1,2,0,,0,"[0,0,0]",0
10106,1010161,1,2,0,,82,"[1,120,0]",2
10107,1010161,1,2,0,,83,"[1,4,0]",0
10108,1010161,1,2,0,,0,"[0,0,0]",0
10109,1010161,1,2,0,,0,"[0,0,0]",0
10110,1010161,1,2,0,,0,"[0,0,0]",0
10111,102232,1,2,74,,82,"[31,80,0]",2
10112,102232,1,2,74,,83,"[31,2,0]",0
10113,102232,1,2,0,,0,"[0,0,0]",0
10114,102232,1,2,0,,0,"[0,0,0]",0
10115,102232,1,2,0,,0,"[0,0,0]",0
10116,102233,1,2,74,,82,"[31,100,0]",2
10117,102233,1,2,74,,83,"[31,3,0]",0
10118,102233,1,2,0,,0,"[0,0,0]",0
10119,102233,1,2,0,,0,"[0,0,0]",0
10120,102233,1,2,0,,0,"[0,0,0]",0
10121,102234,1,2,74,,82,"[31,130,0]",2
10122,102234,1,2,74,,83,"[31,4,0]",0
10123,102234,1,2,0,,0,"[0,0,0]",0
10124,102234,1,2,0,,0,"[0,0,0]",0
10125,102234,1,2,0,,0,"[0,0,0]",0
10126,102226,1,2,0,,82,"[8,50,0]",2
10127,102226,1,2,0,,83,"[8,3,0]",0
10128,102226,1,2,0,,0,"[0,0,0]",0
10129,102226,1,2,0,,0,"[0,0,0]",0
10130,102226,1,2,0,,0,"[0,0,0]",0
10131,102228,1,2,0,,82,"[2,50,0]",2
10132,102228,1,2,0,,83,"[2,3,0]",0
10133,102228,1,2,0,,0,"[0,0,0]",0
10134,102228,1,2,0,,0,"[0,0,0]",0
10135,102228,1,2,0,,0,"[0,0,0]",0
10136,102007,1,2,0,,83,"[16,3,0]",0
10137,102007,1,2,0,,82,"[16,70,0]",2
10138,102007,1,2,0,,0,"[0,0,0]",0
10139,102007,1,2,0,,0,"[0,0,0]",0
10140,102007,1,2,0,,0,"[0,0,0]",0
10141,102271,1,2,10,,82,"[31,100,0]",2
10142,102271,1,2,10,,83,"[31,2,0]",0
10143,102271,1,2,0,,0,"[0,0,0]",0
10144,102271,1,2,0,,0,"[0,0,0]",0
10145,102271,1,2,0,,0,"[0,0,0]",0
10146,102272,1,2,10,,82,"[31,130,0]",2
10147,102272,1,2,10,,83,"[31,3,0]",0
10148,102272,1,2,0,,0,"[0,0,0]",0
10149,102272,1,2,0,,0,"[0,0,0]",0
10150,102272,1,2,0,,0,"[0,0,0]",0
10151,102267,1,2,132,,82,"[31,100,0]",2
10152,102267,1,2,132,,83,"[31,2,0]",0
10153,102267,1,2,0,,0,"[0,0,0]",0
10154,102267,1,2,0,,0,"[0,0,0]",0
10155,102267,1,2,0,,0,"[0,0,0]",0
10156,102268,1,2,132,,82,"[31,130,0]",2
10157,102268,1,2,132,,83,"[31,3,0]",0
10158,102268,1,2,0,,0,"[0,0,0]",0
10159,102268,1,2,0,,0,"[0,0,0]",0
10160,102268,1,2,0,,0,"[0,0,0]",0
10161,102264,1,2,33,,104,"[100,140,140]",2
10162,102264,1,2,33,,5,"[2,0,0]",0
10163,102264,1,2,194,,104,"[100,140,140]",2
10164,102264,1,2,194,,5,"[2,0,0]",0
10165,102264,1,2,0,,0,"[0,0,0]",0
10166,102265,1,2,33,,104,"[130,170,170]",2
10167,102265,1,2,33,,5,"[3,0,0]",0
10168,102265,1,2,194,,104,"[130,170,170]",2
10169,102265,1,2,194,,5,"[3,0,0]",0
10170,102265,1,2,0,,0,"[0,0,0]",0
10171,102269,1,2,84,,82,"[31,100,0]",2
10172,102269,1,2,84,,5,"[2,0,0]",0
10173,102269,1,2,0,,0,"[0,0,0]",0
10174,102269,1,2,0,,0,"[0,0,0]",0
10175,102269,1,2,0,,0,"[0,0,0]",0
10176,102270,1,2,84,,82,"[31,130,0]",2
10177,102270,1,2,84,,5,"[3,0,0]",0
10178,102270,1,2,0,,0,"[0,0,0]",0
10179,102270,1,2,0,,0,"[0,0,0]",0
10180,102270,1,2,0,,0,"[0,0,0]",0
10181,1006771,1,2,0,,82,"[21,80,0]",2
10182,1006771,1,2,0,,0,"[0,0,0]",0
10183,1006771,1,2,0,,0,"[0,0,0]",0
10184,1006771,1,2,0,,0,"[0,0,0]",0
10185,1006771,1,2,0,,0,"[0,0,0]",0
10186,1011371,1,2,0,,82,"[31,60,0]",2
10187,1011371,1,2,0,,5,"[3,0,0]",0
10188,1011371,1,2,0,,0,"[0,0,0]",0
10189,1011371,1,2,0,,0,"[0,0,0]",0
10190,1011371,1,2,0,,0,"[0,0,0]",0
10191,1010941,1,2,0,,82,"[10,90,0]",2
10192,1010941,1,2,0,,83,"[10,3,0]",0
10193,1010941,1,2,0,,0,"[0,0,0]",0
10194,1010941,1,2,0,,0,"[0,0,0]",0
10195,1010941,1,2,0,,0,"[0,0,0]",0
10196,1014821,1,13,0,,82,"[64,130,0]",2
10197,1014821,1,13,0,,83,"[64,3,0]",0
10198,1014821,1,13,0,,0,"[0,0,0]",0
10199,1014821,1,13,0,,0,"[0,0,0]",0
10200,1014821,1,13,0,,0,"[0,0,0]",0
10201,102279,1,2,116,,82,"[31,80,0]",2
10202,102279,1,2,116,,83,"[31,2,0]",0
10203,102279,1,2,0,,0,"[0,0,0]",0
10204,102279,1,2,0,,0,"[0,0,0]",0
10205,102279,1,2,0,,0,"[0,0,0]",0
10206,102280,1,2,116,,82,"[31,100,0]",2
10207,102280,1,2,116,,83,"[31,3,0]",0
10208,102280,1,2,0,,0,"[0,0,0]",0
10209,102280,1,2,0,,0,"[0,0,0]",0
10210,102280,1,2,0,,0,"[0,0,0]",0
10211,102281,1,2,116,,82,"[31,130,0]",2
10212,102281,1,2,116,,83,"[31,4,0]",0
10213,102281,1,2,0,,0,"[0,0,0]",0
10214,102281,1,2,0,,0,"[0,0,0]",0
10215,102281,1,2,0,,0,"[0,0,0]",0
10216,1014761,1,12,0,,82,"[32,130,0]",2
10217,1014761,1,12,0,,83,"[32,3,0]",0
10218,1014761,1,12,0,,0,"[0,0,0]",0
10219,1014761,1,12,0,,0,"[0,0,0]",0
10220,1014761,1,12,0,,0,"[0,0,0]",0
10221,102299,1,2,152,,82,"[31,30,0]",2
10222,102299,1,2,152,,5,"[2,0,0]",0
10223,102299,1,2,0,,0,"[0,0,0]",0
10224,102299,1,2,0,,0,"[0,0,0]",0
10225,102299,1,2,0,,0,"[0,0,0]",0
10226,102300,1,2,152,,82,"[31,50,0]",2
10227,102300,1,2,152,,5,"[3,0,0]",0
10228,102300,1,2,0,,0,"[0,0,0]",0
10229,102300,1,2,0,,0,"[0,0,0]",0
10230,102300,1,2,0,,0,"[0,0,0]",0
10231,1017721,1,2,85,,83,"[4,2,0]",0
10232,1017721,1,2,85,,82,"[4,50,0]",2
10233,1017721,1,2,84,,5,"[3,0,0]",0
10234,1017721,1,2,84,,82,"[31,60,0]",2
10235,1017721,1,2,0,,0,"[0,0,0]",0
10236,1017722,1,2,85,,83,"[4,3,0]",0
10237,1017722,1,2,85,,82,"[4,50,0]",2
10238,1017722,1,2,84,,5,"[3,0,0]",0
10239,1017722,1,2,84,,82,"[31,77,0]",2
10240,1017722,1,2,0,,0,"[0,0,0]",0
10241,1017681,1,2,40,,82,"[31,60,0]",2
10242,1017681,1,2,40,,5,"[3,0,0]",0
10243,1017681,1,2,41,,82,"[8,50,0]",2
10244,1017681,1,2,41,,83,"[8,2,0]",0
10245,1017681,1,2,0,,0,"[0,0,0]",0
10246,1017682,1,2,40,,82,"[31,77,0]",2
10247,1017682,1,2,40,,5,"[3,0,0]",0
10248,1017682,1,2,41,,82,"[8,50,0]",2
10249,1017682,1,2,41,,83,"[8,3,0]",0
10250,1017682,1,2,0,,0,"[0,0,0]",0
10251,1009771,1,2,0,,82,"[31,60,0]",2
10252,1009771,1,2,0,,5,"[3,0,0]",0
10253,1009771,1,2,0,,0,"[0,0,0]",0
10254,1009771,1,2,0,,0,"[0,0,0]",0
10255,1009771,1,2,0,,0,"[0,0,0]",0
10256,1009781,1,2,0,,82,"[31,60,0]",2
10257,1009781,1,2,0,,5,"[3,0,0]",0
10258,1009781,1,2,0,,0,"[0,0,0]",0
10259,1009781,1,2,0,,0,"[0,0,0]",0
10260,1009781,1,2,0,,0,"[0,0,0]",0
10261,102261,1,2,198,,104,"[140,140,120]",2
10262,102261,1,2,198,,5,"[2,0,0]",0
10263,102261,1,2,199,,104,"[140,140,120]",2
10264,102261,1,2,199,,5,"[2,0,0]",0
10265,102261,1,2,0,,0,"[0,0,0]",0
10266,102262,1,2,198,,104,"[150,150,130]",2
10267,102262,1,2,198,,5,"[3,0,0]",0
10268,102262,1,2,199,,104,"[150,150,130]",2
10269,102262,1,2,199,,5,"[3,0,0]",0
10270,102262,1,2,0,,0,"[0,0,0]",0
10271,102263,1,2,198,,104,"[170,170,150]",2
10272,102263,1,2,198,,5,"[3,0,0]",0
10273,102263,1,2,199,,104,"[170,170,150]",2
10274,102263,1,2,199,,5,"[3,0,0]",0
10275,102263,1,2,0,,0,"[0,0,0]",0
10276,102273,1,2,200,,104,"[140,140,120]",2
10277,102273,1,2,200,,5,"[2,0,0]",0
10278,102273,1,2,201,,104,"[140,140,120]",2
10279,102273,1,2,201,,5,"[2,0,0]",0
10280,102273,1,2,0,,0,"[0,0,0]",0
10281,102274,1,2,200,,104,"[150,150,130]",2
10282,102274,1,2,200,,5,"[3,0,0]",0
10283,102274,1,2,201,,104,"[150,150,130]",2
10284,102274,1,2,201,,5,"[3,0,0]",0
10285,102274,1,2,0,,0,"[0,0,0]",0
10286,102275,1,2,200,,104,"[170,170,150]",2
10287,102275,1,2,200,,5,"[3,0,0]",0
10288,102275,1,2,201,,104,"[170,170,150]",2
10289,102275,1,2,201,,5,"[3,0,0]",0
10290,102275,1,2,0,,0,"[0,0,0]",0
10291,102244,1,2,26,,82,"[31,100,0]",2
10292,102244,1,2,26,,5,"[2,0,0]",0
10293,102244,1,2,0,,0,"[0,0,0]",0
10294,102244,1,2,0,,0,"[0,0,0]",0
10295,102244,1,2,0,,0,"[0,0,0]",0
10296,102245,1,2,26,,82,"[31,130,0]",2
10297,102245,1,2,26,,5,"[3,0,0]",0
10298,102245,1,2,0,,0,"[0,0,0]",0
10299,102245,1,2,0,,0,"[0,0,0]",0
10300,102245,1,2,0,,0,"[0,0,0]",0
10301,102246,1,2,200,,82,"[31,100,0]",2
10302,102246,1,2,200,,5,"[2,0,0]",0
10303,102246,1,2,0,,0,"[0,0,0]",0
10304,102246,1,2,0,,0,"[0,0,0]",0
10305,102246,1,2,0,,0,"[0,0,0]",0
10306,102247,1,2,200,,82,"[31,130,0]",2
10307,102247,1,2,200,,5,"[3,0,0]",0
10308,102247,1,2,0,,0,"[0,0,0]",0
10309,102247,1,2,0,,0,"[0,0,0]",0
10310,102247,1,2,0,,0,"[0,0,0]",0
10311,102287,1,2,26,,82,"[31,30,0]",2
10312,102287,1,2,26,,5,"[2,0,0]",0
10313,102287,1,2,0,,0,"[0,0,0]",0
10314,102287,1,2,0,,0,"[0,0,0]",0
10315,102287,1,2,0,,0,"[0,0,0]",0
10316,102288,1,2,26,,82,"[31,50,0]",2
10317,102288,1,2,26,,5,"[3,0,0]",0
10318,102288,1,2,0,,0,"[0,0,0]",0
10319,102288,1,2,0,,0,"[0,0,0]",0
10320,102288,1,2,0,,0,"[0,0,0]",0
10321,1022881,1,2,27,,83,"[4,2,0]",0
10322,1022881,1,2,27,,82,"[4,30,0]",2
10323,1022881,1,2,26,,5,"[3,0,0]",0
10324,1022881,1,2,26,,82,"[31,66,0]",2
10325,1022881,1,2,0,,0,"[0,0,0]",0
10326,1022882,1,2,27,,83,"[4,3,0]",0
10327,1022882,1,2,27,,82,"[4,50,0]",2
10328,1022882,1,2,26,,5,"[3,0,0]",0
10329,1022882,1,2,26,,82,"[31,77,0]",2
10330,1022882,1,2,0,,0,"[0,0,0]",0
10331,102297,1,2,152,,82,"[31,35,0]",2
10332,102297,1,2,152,,5,"[3,0,0]",0
10333,102297,1,2,0,,0,"[0,0,0]",0
10334,102297,1,2,0,,0,"[0,0,0]",0
10335,102297,1,2,0,,0,"[0,0,0]",0
10336,102298,1,2,152,,82,"[31,35,0]",2
10337,102298,1,2,152,,5,"[3,0,0]",0
10338,102298,1,2,0,,0,"[0,0,0]",0
10339,102298,1,2,0,,0,"[0,0,0]",0
10340,102298,1,2,0,,0,"[0,0,0]",0
10341,102296,1,2,165,,5,"[3,0,0]",0
10342,102296,1,2,165,,82,"[31,120,0]",2
10343,102296,1,2,166,,5,"[3,0,0]",0
10344,102296,1,2,166,,82,"[31,70,0]",2
10345,102296,1,2,0,,0,"[0,0,0]",0
10346,1013011,1,2,94,,83,"[31,3,0]",0
10347,1013011,1,2,94,,82,"[31,60,0]",2
10348,1013011,1,2,95,,82,"[16,30,0]",2
10349,1013011,1,2,95,,83,"[16,2,0]",0
10350,1013011,1,2,0,,0,"[0,0,0]",0
10351,1013012,1,2,94,,83,"[31,3,0]",0
10352,1013012,1,2,94,,82,"[31,77,0]",2
10353,1013012,1,2,95,,82,"[16,50,0]",2
10354,1013012,1,2,95,,83,"[16,3,0]",0
10355,1013012,1,2,0,,0,"[0,0,0]",0
10356,1013071,1,2,26,,83,"[31,3,0]",0
10357,1013071,1,2,26,,82,"[31,60,0]",2
10358,1013071,1,2,27,,82,"[2,30,0]",2
10359,1013071,1,2,27,,83,"[2,2,0]",0
10360,1013071,1,2,0,,0,"[0,0,0]",0
10361,1013072,1,2,26,,83,"[31,3,0]",0
10362,1013072,1,2,26,,82,"[31,77,0]",2
10363,1013072,1,2,27,,82,"[2,50,0]",2
10364,1013072,1,2,27,,83,"[2,3,0]",0
10365,1013072,1,2,0,,0,"[0,0,0]",0
10366,1023001,1,2,152,,82,"[31,60,0]",2
10367,1023001,1,2,152,,5,"[3,0,0]",0
10368,1023001,1,2,153,,82,"[2,30,0]",2
10369,1023001,1,2,153,,83,"[2,2,0]",0
10370,1023001,1,2,0,,0,"[0,0,0]",0
10371,1023002,1,2,152,,82,"[31,77,0]",2
10372,1023002,1,2,152,,5,"[3,0,0]",0
10373,1023002,1,2,153,,82,"[2,50,0]",2
10374,1023002,1,2,153,,83,"[2,3,0]",0
10375,1023002,1,2,0,,0,"[0,0,0]",0
10376,1010331,1,2,0,,82,"[17,90,0]",2
10377,1010331,1,2,0,,83,"[17,3,0]",0
10378,1010331,1,2,0,,0,"[0,0,0]",0
10379,1010331,1,2,0,,0,"[0,0,0]",0
10380,1010331,1,2,0,,0,"[0,0,0]",0
10381,1014141,1,2,0,,82,"[12,90,0]",2
10382,1014141,1,2,0,,83,"[12,3,0]",0
10383,1014141,1,2,0,,0,"[0,0,0]",0
10384,1014141,1,2,0,,0,"[0,0,0]",0
10385,1014141,1,2,0,,0,"[0,0,0]",0
10386,1014151,1,2,0,,82,"[10,90,0]",2
10387,1014151,1,2,0,,83,"[10,3,0]",0
10388,1014151,1,2,0,,0,"[0,0,0]",0
10389,1014151,1,2,0,,0,"[0,0,0]",0
10390,1014151,1,2,0,,0,"[0,0,0]",0
10391,1014161,1,2,0,,83,"[5,3,0]",0
10392,1014161,1,2,0,,82,"[5,90,0]",2
10393,1014161,1,2,0,,0,"[0,0,0]",0
10394,1014161,1,2,0,,0,"[0,0,0]",0
10395,1014161,1,2,0,,0,"[0,0,0]",0
10396,1014171,1,2,0,,83,"[18,3,0]",0
10397,1014171,1,2,0,,82,"[18,90,0]",2
10398,1014171,1,2,0,,0,"[0,0,0]",0
10399,1014171,1,2,0,,0,"[0,0,0]",0
10400,1014171,1,2,0,,0,"[0,0,0]",0
10401,1013031,1,2,152,,83,"[31,3,0]",0
10402,1013031,1,2,152,,82,"[31,60,0]",2
10403,1013031,1,2,153,,82,"[8,30,0]",2
10404,1013031,1,2,153,,83,"[8,2,0]",0
10405,1013031,1,2,0,,0,"[0,0,0]",0
10406,1013032,1,2,152,,83,"[31,3,0]",0
10407,1013032,1,2,152,,82,"[31,77,0]",2
10408,1013032,1,2,153,,82,"[8,50,0]",2
10409,1013032,1,2,153,,83,"[8,3,0]",0
10410,1013032,1,2,0,,0,"[0,0,0]",0
10411,1013051,1,2,49,,83,"[31,3,0]",0
10412,1013051,1,2,49,,82,"[31,60,0]",2
10413,1013051,1,2,50,,82,"[1,30,0]",2
10414,1013051,1,2,50,,83,"[1,2,0]",0
10415,1013051,1,2,0,,0,"[0,0,0]",0
10416,1013052,1,2,49,,83,"[31,3,0]",0
10417,1013052,1,2,49,,82,"[31,77,0]",2
10418,1013052,1,2,50,,82,"[1,50,0]",2
10419,1013052,1,2,50,,83,"[1,3,0]",0
10420,1013052,1,2,0,,0,"[0,0,0]",0
10421,1013091,1,2,121,,82,"[31,60,0]",2
10422,1013091,1,2,121,,5,"[3,0,0]",0
10423,1013091,1,2,129,,82,"[4,30,0]",2
10424,1013091,1,2,129,,83,"[4,2,0]",0
10425,1013091,1,2,0,,0,"[0,0,0]",0
10426,1013092,1,2,121,,82,"[31,77,0]",2
10427,1013092,1,2,121,,5,"[3,0,0]",0
10428,1013092,1,2,129,,82,"[4,50,0]",2
10429,1013092,1,2,129,,83,"[4,3,0]",0
10430,1013092,1,2,0,,0,"[0,0,0]",0
10431,1013211,1,2,165,,5,"[3,0,0]",0
10432,1013211,1,2,165,,82,"[31,60,0]",2
10433,1013211,1,2,166,,3,"[40,40,0]",2
10434,1013211,1,2,166,,5,"[3,0,0]",0
10435,1013211,1,2,0,,0,"[0,0,0]",0
10436,1013212,1,2,165,,5,"[3,0,0]",0
10437,1013212,1,2,165,,82,"[31,77,0]",2
10438,1013212,1,2,166,,82,"[31,40,0]",2
10439,1013212,1,2,166,,5,"[3,0,0]",0
10440,1013212,1,2,0,,0,"[0,0,0]",0
10441,1014021,1,2,0,,82,"[65536,120,0]",2
10442,1014021,1,2,0,,83,"[65536,4,0]",0
10443,1014021,1,2,0,,82,"[2097152,90,0]",2
10444,1014021,1,2,0,,83,"[2097152,3,0]",0
10445,1014021,1,2,0,,0,"[0,0,0]",0
10446,102292,1,2,126,,82,"[31,80,0]",2
10447,102292,1,2,126,,83,"[31,2,0]",0
10448,102292,1,2,127,,82,"[1,70,0]",2
10449,102292,1,2,127,,83,"[1,2,0]",0
10450,102292,1,2,0,,0,"[0,0,0]",0
10451,102293,1,2,126,,82,"[31,100,0]",2
10452,102293,1,2,126,,83,"[31,3,0]",0
10453,102293,1,2,127,,82,"[1,90,0]",2
10454,102293,1,2,127,,83,"[1,3,0]",0
10455,102293,1,2,0,,0,"[0,0,0]",0
10456,102294,1,2,126,,82,"[31,130,0]",2
10457,102294,1,2,126,,83,"[31,4,0]",0
10458,102294,1,2,127,,82,"[1,100,0]",2
10459,102294,1,2,127,,83,"[1,4,0]",0
10460,102294,1,2,0,,0,"[0,0,0]",0
10461,102302,1,2,26,,82,"[31,80,0]",2
10462,102302,1,2,26,,83,"[31,2,0]",0
10463,102302,1,2,27,,82,"[4,70,0]",2
10464,102302,1,2,27,,83,"[4,2,0]",0
10465,102302,1,2,0,,0,"[0,0,0]",0
10466,102303,1,2,26,,82,"[31,100,0]",2
10467,102303,1,2,26,,83,"[31,3,0]",0
10468,102303,1,2,27,,82,"[4,90,0]",2
10469,102303,1,2,27,,83,"[4,3,0]",0
10470,102303,1,2,0,,0,"[0,0,0]",0
10471,102304,1,2,26,,82,"[31,130,0]",2
10472,102304,1,2,26,,83,"[31,4,0]",0
10473,102304,1,2,27,,82,"[4,100,0]",2
10474,102304,1,2,27,,83,"[4,4,0]",0
10475,102304,1,2,0,,0,"[0,0,0]",0
10476,102282,1,2,204,,104,"[100,140,140]",2
10477,102282,1,2,204,,5,"[2,0,0]",0
10478,102282,1,2,205,,104,"[100,140,140]",2
10479,102282,1,2,205,,5,"[2,0,0]",0
10480,102282,1,2,0,,0,"[0,0,0]",0
10481,102283,1,2,204,,104,"[130,170,170]",2
10482,102283,1,2,204,,5,"[3,0,0]",0
10483,102283,1,2,205,,104,"[130,170,170]",2
10484,102283,1,2,205,,5,"[3,0,0]",0
10485,102283,1,2,0,,0,"[0,0,0]",0
10486,102285,1,2,91,,82,"[31,100,0]",2
10487,102285,1,2,91,,5,"[2,0,0]",0
10488,102285,1,2,0,,0,"[0,0,0]",0
10489,102285,1,2,0,,0,"[0,0,0]",0
10490,102285,1,2,0,,0,"[0,0,0]",0
10491,102286,1,2,91,,82,"[31,130,0]",2
10492,102286,1,2,91,,5,"[3,0,0]",0
10493,102286,1,2,0,,0,"[0,0,0]",0
10494,102286,1,2,0,,0,"[0,0,0]",0
10495,102286,1,2,0,,0,"[0,0,0]",0
10496,102276,1,2,0,,82,"[31,40,0]",2
10497,102276,1,2,0,,5,"[2,0,0]",0
10498,102276,1,2,0,,0,"[0,0,0]",0
10499,102276,1,2,0,,0,"[0,0,0]",0
10500,102276,1,2,0,,0,"[0,0,0]",0
10501,102277,1,2,0,,82,"[31,50,0]",2
10502,102277,1,2,0,,5,"[3,0,0]",0
10503,102277,1,2,0,,0,"[0,0,0]",0
10504,102277,1,2,0,,0,"[0,0,0]",0
10505,102277,1,2,0,,0,"[0,0,0]",0
10506,102278,1,2,0,,82,"[31,59,0]",2
