id,comment,created_at,updated_at
605,"必殺技Lv2以上, 素材ID=64:10個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
606,"必殺技Lv4以上, 素材ID=64:10個, 素材ID=65:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
607,"必殺技Lv6以上, 素材ID=64:10個, 素材ID=65:10個, 素材ID=66:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
608,"必殺技Lv4以上, 素材ID=64:10個, 素材ID=65:10個, 素材ID=66:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
609,"必殺技Lv6以上, 素材ID=64:15個, 素材ID=65:15個, 素材ID=66:2個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
610,"必殺技Lv8以上, 素材ID=64:15個, 素材ID=65:15個, 素材ID=66:2個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
611,"必殺技Lv10以上, 素材ID=64:15個, 素材ID=65:15個, 素材ID=66:2個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
612,"必殺技Lv8以上, 素材ID=64:10個, 素材ID=65:10個, 素材ID=66:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
613,"必殺技Lv10以上, 素材ID=64:10個, 素材ID=65:10個, 素材ID=66:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
614,"必殺技Lv10以上, 素材ID=64:30個, 素材ID=65:20個, 素材ID=66:3個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
615,"必殺技Lv6以上, 素材ID=64:250個, 素材ID=65:100個, 素材ID=66:15個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
616,"必殺技Lv2以上, 素材ID=64:100個, 素材ID=65:50個, 素材ID=66:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
617,"必殺技Lv10以上, 素材ID=64:500個, 素材ID=65:250個, 素材ID=66:30個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
618,"素材ID=67:20個, 素材ID=68:10個, 素材ID=69:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
619,素材ID=67:5個,2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
620,"素材ID=67:40個, 素材ID=68:20個, 素材ID=69:2個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
621,素材ID=67:10個,2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
622,"素材ID=67:10個, 素材ID=68:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
623,"素材ID=67:10個, 素材ID=68:10個, 素材ID=69:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
624,"素材ID=67:100個, 素材ID=68:50個, 素材ID=69:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
625,"素材ID=67:50個, 素材ID=68:30個, 素材ID=69:3個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
626,"素材ID=67:20個, 素材ID=68:15個, 素材ID=69:2個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
627,"素材ID=67:30個, 素材ID=68:15個, 素材ID=69:3個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
628,"素材ID=67:75個, 素材ID=68:30個, 素材ID=69:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
629,"必殺技Lv2以上, 素材ID=67:10個, 素材ID=68:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
630,"必殺技Lv2以上, 素材ID=67:10個, 素材ID=68:10個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
631,"必殺技Lv6以上, 素材ID=67:10個, 素材ID=68:10個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
632,"必殺技Lv4以上, 素材ID=67:10個, 素材ID=68:10個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
633,"必殺技Lv2以上, 素材ID=67:10個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
634,"必殺技Lv4以上, 素材ID=67:10個, 素材ID=68:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
635,"必殺技Lv6以上, 素材ID=67:10個, 素材ID=68:10個, 素材ID=69:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
636,"必殺技Lv4以上, 素材ID=67:10個, 素材ID=68:10個, 素材ID=69:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
637,"必殺技Lv6以上, 素材ID=67:15個, 素材ID=68:15個, 素材ID=69:2個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
638,"必殺技Lv8以上, 素材ID=67:15個, 素材ID=68:15個, 素材ID=69:2個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
639,"必殺技Lv10以上, 素材ID=67:15個, 素材ID=68:15個, 素材ID=69:2個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
640,"必殺技Lv8以上, 素材ID=67:10個, 素材ID=68:10個, 素材ID=69:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
641,"必殺技Lv10以上, 素材ID=67:10個, 素材ID=68:10個, 素材ID=69:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
642,"必殺技Lv10以上, 素材ID=67:30個, 素材ID=68:20個, 素材ID=69:3個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
643,"必殺技Lv6以上, 素材ID=67:100個, 素材ID=68:50個, 素材ID=69:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
644,"必殺技Lv4以上, 素材ID=67:50個, 素材ID=68:30個, 素材ID=69:3個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
645,"必殺技Lv10以上, 素材ID=67:500個, 素材ID=68:250個, 素材ID=69:30個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
646,"必殺技Lv4以上, 素材ID=67:100個, 素材ID=68:50個, 素材ID=69:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
647,"素材ID=70:20個, 素材ID=71:10個, 素材ID=72:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
648,素材ID=70:5個,2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
649,"素材ID=70:40個, 素材ID=71:20個, 素材ID=72:2個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
650,素材ID=70:10個,2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
651,"素材ID=70:10個, 素材ID=71:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
652,"素材ID=70:10個, 素材ID=71:10個, 素材ID=72:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
653,"素材ID=70:250個, 素材ID=71:100個, 素材ID=72:15個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
654,"素材ID=70:50個, 素材ID=71:30個, 素材ID=72:3個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
655,"素材ID=70:20個, 素材ID=71:15個, 素材ID=72:2個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
656,"素材ID=70:30個, 素材ID=71:15個, 素材ID=72:3個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
657,"素材ID=70:75個, 素材ID=71:30個, 素材ID=72:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
658,"必殺技Lv2以上, 素材ID=70:10個, 素材ID=71:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
659,"必殺技Lv2以上, 素材ID=70:10個, 素材ID=71:10個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
660,"必殺技Lv6以上, 素材ID=70:10個, 素材ID=71:10個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
661,"必殺技Lv4以上, 素材ID=70:10個, 素材ID=71:10個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
662,"必殺技Lv2以上, 素材ID=70:10個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
663,"必殺技Lv4以上, 素材ID=70:10個, 素材ID=71:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
664,"必殺技Lv6以上, 素材ID=70:10個, 素材ID=71:10個, 素材ID=72:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
665,"必殺技Lv4以上, 素材ID=70:10個, 素材ID=71:10個, 素材ID=72:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
666,"必殺技Lv6以上, 素材ID=70:15個, 素材ID=71:15個, 素材ID=72:2個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
667,"必殺技Lv8以上, 素材ID=70:15個, 素材ID=71:15個, 素材ID=72:2個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
668,"必殺技Lv10以上, 素材ID=70:15個, 素材ID=71:15個, 素材ID=72:2個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
669,"必殺技Lv8以上, 素材ID=70:10個, 素材ID=71:10個, 素材ID=72:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
670,"必殺技Lv10以上, 素材ID=70:10個, 素材ID=71:10個, 素材ID=72:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
671,"必殺技Lv10以上, 素材ID=70:30個, 素材ID=71:20個, 素材ID=72:3個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
672,"必殺技Lv6以上, 素材ID=70:100個, 素材ID=71:50個, 素材ID=72:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
673,"必殺技Lv4以上, 素材ID=70:100個, 素材ID=71:50個, 素材ID=72:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
674,"必殺技Lv10以上, 素材ID=70:250個, 素材ID=71:100個, 素材ID=72:15個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
675,"素材ID=73:20個, 素材ID=74:10個, 素材ID=75:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
676,素材ID=73:5個,2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
677,"素材ID=73:40個, 素材ID=74:20個, 素材ID=75:2個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
678,素材ID=73:10個,2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
679,"素材ID=73:10個, 素材ID=74:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
680,"素材ID=73:10個, 素材ID=74:10個, 素材ID=75:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
681,"素材ID=73:250個, 素材ID=74:100個, 素材ID=75:15個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
682,"素材ID=73:50個, 素材ID=74:30個, 素材ID=75:3個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
683,"素材ID=73:20個, 素材ID=74:15個, 素材ID=75:2個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
684,"素材ID=73:30個, 素材ID=74:15個, 素材ID=75:3個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
685,"素材ID=73:75個, 素材ID=74:30個, 素材ID=75:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
686,"必殺技Lv2以上, 素材ID=73:10個, 素材ID=74:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
687,"必殺技Lv2以上, 素材ID=73:10個, 素材ID=74:10個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
688,"必殺技Lv6以上, 素材ID=73:10個, 素材ID=74:10個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
689,"必殺技Lv4以上, 素材ID=73:10個, 素材ID=74:10個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
690,"必殺技Lv2以上, 素材ID=73:10個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
691,"必殺技Lv4以上, 素材ID=73:10個, 素材ID=74:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
692,"必殺技Lv6以上, 素材ID=73:10個, 素材ID=74:10個, 素材ID=75:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
693,"必殺技Lv4以上, 素材ID=73:10個, 素材ID=74:10個, 素材ID=75:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
694,"必殺技Lv6以上, 素材ID=73:15個, 素材ID=74:15個, 素材ID=75:2個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
695,"必殺技Lv8以上, 素材ID=73:15個, 素材ID=74:15個, 素材ID=75:2個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
696,"必殺技Lv10以上, 素材ID=73:15個, 素材ID=74:15個, 素材ID=75:2個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
697,"必殺技Lv8以上, 素材ID=73:10個, 素材ID=74:10個, 素材ID=75:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
698,"必殺技Lv10以上, 素材ID=73:10個, 素材ID=74:10個, 素材ID=75:1個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
699,"必殺技Lv10以上, 素材ID=73:30個, 素材ID=74:20個, 素材ID=75:3個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
700,"必殺技Lv6以上, 素材ID=73:100個, 素材ID=74:50個, 素材ID=75:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
701,"必殺技Lv4以上, 素材ID=73:100個, 素材ID=74:50個, 素材ID=75:5個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
702,"必殺技Lv10以上, 素材ID=73:250個, 素材ID=74:100個, 素材ID=75:15個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
703,"素材ID=76:20個, 素材ID=77:10個, 素材ID=78:1個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
704,素材ID=76:5個,2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
705,"素材ID=76:40個, 素材ID=77:20個, 素材ID=78:2個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
706,素材ID=76:10個,2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
707,"素材ID=76:10個, 素材ID=77:5個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
708,"素材ID=76:10個, 素材ID=77:10個, 素材ID=78:1個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
709,"素材ID=76:250個, 素材ID=77:100個, 素材ID=78:15個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
710,"素材ID=76:100個, 素材ID=77:50個, 素材ID=78:5個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
711,"素材ID=76:80個, 素材ID=77:40個, 素材ID=78:4個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
712,"素材ID=76:20個, 素材ID=77:15個, 素材ID=78:2個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
713,"素材ID=76:30個, 素材ID=77:15個, 素材ID=78:3個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
714,"素材ID=76:75個, 素材ID=77:30個, 素材ID=78:5個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
715,"必殺技Lv2以上, 素材ID=76:10個, 素材ID=77:5個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
716,"必殺技Lv2以上, 素材ID=76:10個, 素材ID=77:10個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
717,"必殺技Lv6以上, 素材ID=76:10個, 素材ID=77:10個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
718,"必殺技Lv4以上, 素材ID=76:10個, 素材ID=77:10個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
719,"必殺技Lv2以上, 素材ID=76:10個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
720,"必殺技Lv4以上, 素材ID=76:10個, 素材ID=77:5個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
721,"必殺技Lv6以上, 素材ID=76:10個, 素材ID=77:10個, 素材ID=78:1個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
722,"必殺技Lv4以上, 素材ID=76:10個, 素材ID=77:10個, 素材ID=78:1個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
723,"必殺技Lv6以上, 素材ID=76:15個, 素材ID=77:15個, 素材ID=78:2個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
724,"必殺技Lv8以上, 素材ID=76:15個, 素材ID=77:15個, 素材ID=78:2個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
725,"必殺技Lv10以上, 素材ID=76:15個, 素材ID=77:15個, 素材ID=78:2個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
726,"必殺技Lv8以上, 素材ID=76:10個, 素材ID=77:10個, 素材ID=78:1個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
727,"必殺技Lv10以上, 素材ID=76:10個, 素材ID=77:10個, 素材ID=78:1個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
728,"必殺技Lv10以上, 素材ID=76:30個, 素材ID=77:20個, 素材ID=78:3個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
729,"必殺技Lv6以上, 素材ID=76:250個, 素材ID=77:100個, 素材ID=78:15個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
730,"必殺技Lv4以上, 素材ID=76:100個, 素材ID=77:50個, 素材ID=78:5個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
731,"必殺技Lv10以上, 素材ID=76:500個, 素材ID=77:250個, 素材ID=78:30個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
732,"素材ID=79:20個, 素材ID=80:10個, 素材ID=81:1個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
733,素材ID=79:5個,2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
734,"素材ID=79:40個, 素材ID=80:20個, 素材ID=81:2個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
735,素材ID=79:10個,2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
736,"素材ID=79:10個, 素材ID=80:5個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
737,"素材ID=79:10個, 素材ID=80:10個, 素材ID=81:1個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
738,"素材ID=79:250個, 素材ID=80:100個, 素材ID=81:15個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
739,"素材ID=79:50個, 素材ID=80:30個, 素材ID=81:3個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
740,"素材ID=79:20個, 素材ID=80:15個, 素材ID=81:2個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
741,"素材ID=79:30個, 素材ID=80:15個, 素材ID=81:3個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
742,"素材ID=79:75個, 素材ID=80:30個, 素材ID=81:5個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
743,"必殺技Lv2以上, 素材ID=79:10個, 素材ID=80:5個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
744,"必殺技Lv2以上, 素材ID=79:10個, 素材ID=80:10個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
745,"必殺技Lv6以上, 素材ID=79:10個, 素材ID=80:10個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
746,"必殺技Lv4以上, 素材ID=79:10個, 素材ID=80:10個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
747,"必殺技Lv2以上, 素材ID=79:10個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
748,"必殺技Lv4以上, 素材ID=79:10個, 素材ID=80:5個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
749,"必殺技Lv6以上, 素材ID=79:10個, 素材ID=80:10個, 素材ID=81:1個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
750,"必殺技Lv4以上, 素材ID=79:10個, 素材ID=80:10個, 素材ID=81:1個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
751,"必殺技Lv6以上, 素材ID=79:15個, 素材ID=80:15個, 素材ID=81:2個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
752,"必殺技Lv8以上, 素材ID=79:15個, 素材ID=80:15個, 素材ID=81:2個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
753,"必殺技Lv10以上, 素材ID=79:15個, 素材ID=80:15個, 素材ID=81:2個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
754,"必殺技Lv8以上, 素材ID=79:10個, 素材ID=80:10個, 素材ID=81:1個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
755,"必殺技Lv10以上, 素材ID=79:10個, 素材ID=80:10個, 素材ID=81:1個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
756,"必殺技Lv10以上, 素材ID=79:30個, 素材ID=80:20個, 素材ID=81:3個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
757,"必殺技Lv6以上, 素材ID=79:100個, 素材ID=80:50個, 素材ID=81:5個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
758,"必殺技Lv4以上, 素材ID=79:100個, 素材ID=80:50個, 素材ID=81:5個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
759,"必殺技Lv10以上, 素材ID=79:250個, 素材ID=80:100個, 素材ID=81:15個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
760,"素材ID=82:20個, 素材ID=83:10個, 素材ID=84:1個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
761,素材ID=82:5個,2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
762,"素材ID=82:40個, 素材ID=83:20個, 素材ID=84:2個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
763,素材ID=82:10個,2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
764,"素材ID=82:10個, 素材ID=83:5個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
765,"素材ID=82:10個, 素材ID=83:10個, 素材ID=84:1個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
766,"素材ID=82:250個, 素材ID=83:100個, 素材ID=84:15個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
767,"素材ID=82:100個, 素材ID=83:50個, 素材ID=84:5個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
768,"素材ID=82:80個, 素材ID=83:40個, 素材ID=84:4個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
769,"素材ID=82:20個, 素材ID=83:15個, 素材ID=84:2個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
770,"素材ID=82:30個, 素材ID=83:15個, 素材ID=84:3個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
771,"素材ID=82:75個, 素材ID=83:30個, 素材ID=84:5個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
772,"必殺技Lv2以上, 素材ID=82:10個, 素材ID=83:5個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
773,"必殺技Lv2以上, 素材ID=82:10個, 素材ID=83:10個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
774,"必殺技Lv6以上, 素材ID=82:10個, 素材ID=83:10個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
775,"必殺技Lv4以上, 素材ID=82:10個, 素材ID=83:10個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
776,"必殺技Lv2以上, 素材ID=82:10個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
777,"必殺技Lv4以上, 素材ID=82:10個, 素材ID=83:5個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
778,"必殺技Lv6以上, 素材ID=82:10個, 素材ID=83:10個, 素材ID=84:1個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
779,"必殺技Lv4以上, 素材ID=82:10個, 素材ID=83:10個, 素材ID=84:1個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
780,"必殺技Lv6以上, 素材ID=82:15個, 素材ID=83:15個, 素材ID=84:2個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
781,"必殺技Lv8以上, 素材ID=82:15個, 素材ID=83:15個, 素材ID=84:2個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
782,"必殺技Lv10以上, 素材ID=82:15個, 素材ID=83:15個, 素材ID=84:2個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
783,"必殺技Lv8以上, 素材ID=82:10個, 素材ID=83:10個, 素材ID=84:1個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
784,"必殺技Lv10以上, 素材ID=82:10個, 素材ID=83:10個, 素材ID=84:1個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
785,"必殺技Lv10以上, 素材ID=82:30個, 素材ID=83:20個, 素材ID=84:3個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
786,"必殺技Lv6以上, 素材ID=82:250個, 素材ID=83:100個, 素材ID=84:15個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
787,"必殺技Lv4以上, 素材ID=82:100個, 素材ID=83:50個, 素材ID=84:5個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
788,"必殺技Lv10以上, 素材ID=82:500個, 素材ID=83:250個, 素材ID=84:30個",2024-07-08 11:02:00.104510,2024-07-08 11:02:00.104510
