id,special_set_id,type,efficacy_type,target_type,calc_option,turn,prob,causality_conditions,eff_value1,eff_value2,eff_value3
1003026,3026,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003027,3027,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003029,3029,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003051,3051,Special::NormalEfficacySpecial,90,1,0,1,100,,100,0,0
1003052,3052,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003053,3053,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003054,3054,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003055,3055,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003060,3060,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
1003064,3064,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003065,3065,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003066,3066,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003067,3067,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1003070,3070,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003071,3071,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003072,3072,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003073,3073,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003077,3077,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003078,3078,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003079,3079,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003080,3080,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003114,3114,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003141,3141,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003142,3142,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1003152,3152,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003158,3158,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1003159,3159,Special::NormalEfficacySpecial,1,12,2,2,100,,30,0,0
1003167,3167,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003169,3169,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003188,3188,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003192,3192,Special::ExtraEfficacySpecial,9,3,0,2,20,,0,0,0
1003193,3193,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003194,3194,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003195,3195,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1003196,3196,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1003197,3197,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1003198,3198,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003201,3201,Special::NormalEfficacySpecial,90,1,0,1,100,,50,0,0
1003202,3202,Special::NormalEfficacySpecial,90,1,0,1,100,,50,0,0
1003206,3206,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003207,3207,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003231,3231,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003232,3232,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003233,3233,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003234,3234,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003235,3235,Special::ExtraEfficacySpecial,9,3,0,2,70,,0,0,0
1003250,3250,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003251,3251,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003252,3252,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003253,3253,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003254,3254,Special::ExtraEfficacySpecial,9,3,0,2,70,,0,0,0
1003257,3257,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003260,3260,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003286,3286,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1003298,3298,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003299,3299,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1003317,3317,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003319,3319,Special::ExtraEfficacySpecial,9,3,0,2,70,,0,0,0
1003320,3320,Special::NormalEfficacySpecial,3,1,2,6,100,,30,30,0
1003321,3321,Special::NormalEfficacySpecial,3,2,2,1,100,,20,20,0
1003322,3322,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1003323,3323,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1003334,3334,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003337,3337,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1003357,3357,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003358,3358,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003360,3360,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003365,3365,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003369,3369,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003371,3371,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003372,3372,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003373,3373,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003374,3374,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1003375,3375,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1003388,3388,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003389,3389,Special::NormalEfficacySpecial,2,2,2,1,100,,30,0,0
1003391,3391,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003398,3398,Special::NormalEfficacySpecial,84,1,3,1,50,,7,0,0
1003399,3399,Special::NormalEfficacySpecial,84,1,3,1,50,,7,0,0
1003403,3403,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1003405,3405,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1003407,3407,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003408,3408,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003409,3409,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1003411,3411,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003412,3412,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1003413,3413,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003414,3414,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1003415,3415,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1003416,3416,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003428,3428,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003429,3429,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003453,3453,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
1003455,3455,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1003456,3456,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1003458,3458,Special::NormalEfficacySpecial,1,1,2,9,100,,50,0,0
1003461,3461,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003484,3484,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1003486,3486,Special::NormalEfficacySpecial,84,1,2,1,100,,10,0,0
1003495,3495,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003496,3496,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003497,3497,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003498,3498,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003507,3507,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1003508,3508,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003528,3528,Special::ExtraEfficacySpecial,111,3,0,1,100,,0,0,0
1003534,3534,Special::ExtraEfficacySpecial,111,3,0,1,100,,0,0,0
1003540,3540,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003541,3541,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003542,3542,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003543,3543,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003544,3544,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003545,3545,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003546,3546,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003547,3547,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003568,3568,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003576,3576,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
1003577,3577,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003578,3578,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003579,3579,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003592,3592,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003600,3600,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003644,3644,Special::NormalEfficacySpecial,84,1,3,1,100,,4,0,0
1003651,3651,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003652,3652,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003653,3653,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1003654,3654,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003679,3679,Special::NormalEfficacySpecial,1,2,2,1,100,,30,0,0
1003683,3683,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1003726,3726,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0
1003737,3737,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1003738,3738,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003739,3739,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1003740,3740,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003747,3747,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003748,3748,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003749,3749,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003750,3750,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1003751,3751,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1003752,3752,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003753,3753,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1003755,3755,Special::NormalEfficacySpecial,3,2,2,1,100,,30,30,0
1003779,3779,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003781,3781,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003782,3782,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1003786,3786,Special::NormalEfficacySpecial,1,16,2,1,100,,20,0,0
1003787,3787,Special::NormalEfficacySpecial,1,16,2,1,100,,25,0,0
1003790,3790,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003792,3792,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1003821,3821,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003822,3822,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1003823,3823,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003824,3824,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1003829,3829,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1003830,3830,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1003847,3847,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1003849,3849,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003857,3857,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
1003865,3865,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003866,3866,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003867,3867,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003879,3879,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1003880,3880,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003901,3901,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1003902,3902,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1003903,3903,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003904,3904,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003905,3905,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003910,3910,Special::NormalEfficacySpecial,1,13,2,1,100,,30,0,0
1003911,3911,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003912,3912,Special::NormalEfficacySpecial,1,13,2,2,100,,30,0,0
1003918,3918,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003924,3924,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1003926,3926,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003927,3927,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1003930,3930,Special::NormalEfficacySpecial,3,13,2,1,100,,20,20,0
1003931,3931,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003933,3933,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1003940,3940,Special::ExtraEfficacySpecial,9,3,0,2,100,,0,0,0
1003946,3946,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1003950,3950,Special::NormalEfficacySpecial,84,1,3,1,100,,5,0,0
1003952,3952,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003953,3953,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003954,3954,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003955,3955,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
1003961,3961,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003963,3963,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003965,3965,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003966,3966,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1003967,3967,Special::NormalEfficacySpecial,2,1,2,3,100,,30,0,0
1003968,3968,Special::NormalEfficacySpecial,2,1,2,6,100,,30,0,0
1003971,3971,Special::NormalEfficacySpecial,24,3,0,1,100,,0,0,0
1003972,3972,Special::NormalEfficacySpecial,1,13,2,1,100,,30,0,0
1003976,3976,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1003982,3982,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003986,3986,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
1003987,3987,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1003989,3989,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003990,3990,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003991,3991,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003992,3992,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
1003994,3994,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1003995,3995,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003996,3996,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1003997,3997,Special::ExtraEfficacySpecial,9,3,0,2,70,,0,0,0
1003998,3998,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1003999,3999,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004000,4000,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1004001,4001,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1004003,4003,Special::NormalEfficacySpecial,84,1,3,1,100,,5,0,0
1004005,4005,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004006,4006,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1004012,4012,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004021,4021,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004022,4022,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004024,4024,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004026,4026,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004028,4028,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004030,4030,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004031,4031,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004033,4033,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1004051,4051,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1004066,4066,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004068,4068,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004069,4069,Special::ExtraEfficacySpecial,9,3,0,2,70,,0,0,0
1004070,4070,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1004071,4071,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004072,4072,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004078,4078,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
1004079,4079,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1004080,4080,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1004082,4082,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004083,4083,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004092,4092,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1004103,4103,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1004108,4108,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1004109,4109,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1004110,4110,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1004119,4119,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1004121,4121,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1004123,4123,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004152,4152,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004153,4153,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004164,4164,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004165,4165,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004170,4170,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004187,4187,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004188,4188,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004194,4194,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1004196,4196,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004197,4197,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004199,4199,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1004201,4201,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004202,4202,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004203,4203,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004204,4204,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004220,4220,Special::NormalEfficacySpecial,3,3,3,3,50,,20,20,0
1004221,4221,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1004222,4222,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1004223,4223,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1004224,4224,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004225,4225,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004233,4233,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1004234,4234,Special::ExtraEfficacySpecial,9,3,0,2,100,,0,0,0
1004235,4235,Special::ExtraEfficacySpecial,9,3,0,2,100,,0,0,0
1004236,4236,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004237,4237,Special::NormalEfficacySpecial,1,12,2,1,100,,30,0,0
1004238,4238,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1004239,4239,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1004240,4240,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1004241,4241,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004242,4242,Special::ExtraEfficacySpecial,9,3,0,2,70,,0,0,0
1004243,4243,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1004244,4244,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004245,4245,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1004246,4246,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004255,4255,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004257,4257,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004258,4258,Special::NormalEfficacySpecial,1,13,2,1,100,,20,0,0
1004259,4259,Special::NormalEfficacySpecial,1,13,2,1,100,,30,0,0
1004265,4265,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1004266,4266,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1004267,4267,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0
1004268,4268,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1004269,4269,Special::NormalEfficacySpecial,1,12,2,1,100,,50,0,0
1004270,4270,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004271,4271,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1004273,4273,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004274,4274,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1004278,4278,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1004282,4282,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004283,4283,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1004284,4284,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004285,4285,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1004291,4291,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1004292,4292,Special::NormalEfficacySpecial,1,13,2,1,100,,40,0,0
1004299,4299,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004300,4300,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1004310,4310,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004313,4313,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004322,4322,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004333,4333,Special::ExtraEfficacySpecial,9,3,0,2,100,,0,0,0
1004335,4335,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1004340,4340,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1004350,4350,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004351,4351,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
1004353,4353,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1004354,4354,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1004355,4355,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004356,4356,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0
1004357,4357,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1004366,4366,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004393,4393,Special::NormalEfficacySpecial,1,1,2,1,50,,50,0,0
1004394,4394,Special::NormalEfficacySpecial,1,1,2,1,50,,100,0,0
1004397,4397,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0
1004398,4398,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1004400,4400,Special::ExtraEfficacySpecial,48,3,0,2,30,,0,0,0
1004401,4401,Special::ExtraEfficacySpecial,48,3,0,2,30,,0,0,0
1004402,4402,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004410,4410,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1004411,4411,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0
1004414,4414,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1004415,4415,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1004417,4417,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0
1004419,4419,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
1004421,4421,Special::NormalEfficacySpecial,1,12,2,1,100,,40,0,0
1004427,4427,Special::ExtraEfficacySpecial,9,3,0,2,70,,0,0,0
1004433,4433,Special::ExtraEfficacySpecial,48,3,0,2,50,,0,0,0
1004434,4434,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004451,4451,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1004453,4453,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0
1004472,4472,Special::ExtraEfficacySpecial,9,3,0,2,100,,0,0,0
1004473,4473,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0
1004476,4476,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1004477,4477,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1004480,4480,Special::NormalEfficacySpecial,1,2,2,1,100,,18,0,0
1004496,4496,Special::ExtraEfficacySpecial,9,3,0,2,100,,0,0,0
1004499,4499,Special::ExtraEfficacySpecial,9,3,0,2,50,,0,0,0
1004501,4501,Special::NormalEfficacySpecial,3,3,3,1,100,,20,20,0
1004507,4507,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0
1004510,4510,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004512,4512,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1004513,4513,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
1004516,4516,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1004517,4517,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0
1004522,4522,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0
1004523,4523,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0
1004526,4526,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0
1004527,4527,Special::NormalEfficacySpecial,84,1,2,1,100,,10,0,0
1004528,4528,Special::NormalEfficacySpecial,84,1,2,1,100,,15,0,0
1004529,4529,Special::NormalEfficacySpecial,1,16,2,1,100,,30,0,0
1004579,4579,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0
1004581,4581,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
1004582,4582,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0
