id,help_id,image_path,description,created_at,updated_at
318,85,images/en/help/mydata_help_9.png,"Setting ""Share Subpage"" to ""OFF"" prevents 
other players from viewing it when they visit.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
319,85,images/en/help/mydata_help_10.png,,2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
320,39,,{color : #FFFF00}Immunity to Super Attack Seal{color},2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
321,39,images/en/help/st_1007.png,"The Super Attacks of characters 
with this icon cannot be sealed.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
322,39,,{color : #FFFF00}Revival Skill Icon{color},2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
323,39,images/en/help/condition_st_1010.png,"Characters with this icon have met the 
Revival Skill activation condition(s) and 
entered a state where Revival is possible.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
324,2,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Other Notes ={color}{outline}{size} 
Hidden Potential will not be passed on even if 
the characters you used as Training Partners 
have it activated.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
325,86,,"When you tap the ""Attempt Again"" button on 
the stage clear screen to attempt a stage you 
have just cleared again, you will return directly 
to the screen shown before you start the stage.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
326,86,images/en/help/result_help_1.png,"{color : #FFFF00}* The ""Attempt Again"" function is unavailable 
when you clear a stage for the first time.{color}
{color : #FFFF00}* The ""Attempt Again"" function is unavailable 
in certain events, such as Extreme Z-Battles 
and the World Tournament.{color}

{size : 24}{color : #FFFF00}{outline : #FF0000, 2}= Using Reward Boost ={outline}{color}{size}
If you clear a stage while using Reward Boost, 
Reward Boost will remain active when you 
choose to attempt the stage again.

{color : #FFFF00}* Please note that Reward Boost will not remain active when 
you attempt a stage again if the number of uses available is 0.{color}",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
327,87,,"Burst Mode is a mode where you can play ongoing 
Dokkan Events and Story Events under the Burst Mode 
conditions you have selected. It is available during 
the specified event period, and you have to meet 
certain requirements to attempt it.

The teams you used to clear Burst Mode will not 
be displayed in ""Records"". 

You must clear the stage on all difficulties to attempt 
Burst Mode. {color : #FFFF00}Even if you have not met the requirements, 
you can still attempt Burst Mode after you meet 
the requirements during the event period.{color}

You cannot use Continues when attempting Burst Mode.

The event period of Burst Mode can be checked on 
each event's page or through the ""Burst Mode"" button 
located on the home screen.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
328,87,images/en/help/burst_help328.png,"In Burst Mode, the special effects of characters 
who have an advantage when attempting the stage 
are rendered ineffective. 
{color : #FFFF00}* This includes special effects that increase drop rates.{color}",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
329,87,images/en/help/tag_help_genkai_2.png,"In Burst Mode, you can attempt stages under 
the Burst Mode conditions of your choice.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
330,87,images/en/help/burst_help329.png,"More than one of the displayed Burst Mode conditions 
can be selected at a time. {color: #FFFF00}You will get a temporary score 
by clearing a stage under the selected condition(s).{color}",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
331,87,images/en/help/burst_help330.png,"Your temporary score will be recorded and will be 
converted into Burst Coins during the claim period.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
332,88,,"Various Burst Mode conditions, such as {color : #FFFF00}restrictions to 
the challenging team and stronger enemies{color}, are available 
for selection in Burst Mode. 

In Burst Mode, the special effects of characters 
who have an advantage when attempting the stage 
are rendered ineffective. 
{color : #FFFF00}* This includes special effects that increase drop rates.{color}",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
333,88,images/en/help/tag_help_genkai_2.png,"{color : #FFFF00}Multiple Burst Mode conditions can be 
selected at a time.{color}",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
334,88,images/en/help/burst_help334.png,"The available Burst Mode conditions vary between events. 
Before the event period of Burst Mode ends, the Burst 
Mode conditions you last selected will be automatically 
saved regardless of whether you have attempted the 
stage under Burst Mode.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
335,89,,"You will get a temporary score by clearing a stage 
under one or more Burst Mode conditions. 

During the claim period, your temporary score will be
calculated and converted into Burst Coins.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
336,89,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Estimated Score ={outline}{color}{size} 
The ""estimated score"" is the total points that 
the selected condition(s) will earn you.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
337,89,images/en/help/burst_help337.png,"You will temporarily get the estimated score upon clearing 
Burst Mode. After the Burst Mode event period ends, 
the score you temporarily get will be converted into 
Burst Coins, which can be exchanged for items.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
338,89,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Score Update ={outline}{color}{size}
In Burst Mode, your score will not accumulate. 
Your highest score will be updated when you clear 
Burst Mode under conditions that will earn you 
a score higher than your current temporary score.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
339,89,images/en/help/burst_help330.png,"{color : #FFFF00}In addition, when the event reopens, points that have already 
been converted into coins cannot be obtained again.{color}",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
340,90,,"The ""Music Collection"" is a place where tracks acquired 
here can be played. You can also set the acquired tracks 
to certain places.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
341,90,images/en/help/collectionroom_help1.png,"To play a track, tap an album cover to access 
the tracklist and then tap on the ""Play"" button.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
342,90,images/en/help/collectionroom_help3.png,"More tracks will be added to the ""Music Collection"" 
in the future. Please stay tuned.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
343,91,,"To set a track to ""My Profile"" or a team, you must 
acquire the track first. In addition, you have to fulfill 
a track's unlocking conditions to acquire it. 

{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Checking Unlocking Conditions ={outline}{color}{size}
A track will be shown with a lock icon if 
you have not met its unlocking conditions. 
You can check the conditions by tapping the slot.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
344,91,images/en/help/collectionroom_help6.png,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Exchange Using Burst Coins ={outline}{color}{size} 
Tap the ""Trade"" button to exchange for a track 
that you have not acquired by spending Burst Coins. 
Burst Coins can be obtained in Burst Mode.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
345,91,images/en/help/collectionroom_help4.png,"{color : #FFFF00}* A track cannot be refunded for Burst Coins.{color}

You can listen to the first 10 seconds of a track 
you have not obtained by tapping the ""Play"" button.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
346,91,images/en/help/collectionroom_help5.png,,2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
347,92,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Setting a Track ={outline}{color}{size}
The tracks you have acquired can be 
set to the following places: 
- My Profile 
The track set to ""My Profile"" will also be played 
when other players visit the page.

- Teams 
The track set to a team will be played in battle 
when you attempt a stage you have cleared before. 

{color : #FFFF00}* The track set to a team will be played in the 
World Tournament and Extreme Z-Battles even if 
you have not cleared the event before.{color}

{color : #FFFF00}* The track set to a team may not be played in 
some situations, such as when you attempt 
certain special stages.{color}",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
348,92,images/en/help/collectionroom_help2.png,"The frame of the track you have set will change and 
the settings button will turn orange.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
349,93,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Removing a Track You Have Set ={outline}{color}{size}
To remove a track, tap the settings button again.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
350,93,images/en/help/collectionroom_help7.png,"After you remove a track, the settings will return 
to default settings.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
351,94,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Standby Skills ={outline}{color}{size} 
These are special skills that belong only to certain characters.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
352,94,images/en/help/stanbyskill_help_05.png,"Once the activation conditions are met, Standby Skills 
can be activated at any time by swiping the character 
icon downwards. The conditions required to activate 
Standby Skills differ from skill to skill, as do their effects. 
In general, Standby Skills can be used once per battle. 

{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Standby Mode ={outline}{color}{size} 
Activating a Standby Skill causes it to enter {color: #FFFF00}Standby Mode{color}. 
A {color: #FFFF00}Finish Effect{color} can be activated when certain conditions 
are met while in Standby Mode.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
353,94,images/en/help/stanbyskill_help_06.png,,2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
354,94,images/en/help/stanbyskill_help_07.png,,2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
355,75,images/en/help/support_memory_help_06.png,"On the ""Support Memory Details"" page, you can tap 
the buttons to compare a Support Memory's effects 
before and after a boost.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
356,75,images/en/help/support_memory_help_07.png,,2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
357,95,,"Memory Medals are items required to boost Support Memories. 
The types and number of Memory Medals required differ 
between Support Memories.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
358,95,images/en/help/support_memory_medal_help_1.png,"Memory Medals can be obtained in various ways, 
such as certain events, login bonuses and missions.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
359,12,,"{color: #FFFF00}▼""Flying Nimbus"" Tile{color}",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
360,12,images/en/help/2_3_71.png,"If you stop on this tile, your team will hop on the 
Flying Nimbus and fly to another tile on the map.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
361,96,,"Special Friends are supporters you can 
choose instead of a Friend's character 
on the ""Select Friend"" page.

Special Friends can be selected in certain events. 
There are also events where your Friends' 
characters cannot be selected, and you can 
only select a {color: #FFFF00}Special Friend{color} as a supporter.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
362,96,images/en/help/tag_help_special_friend.png,,2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
363,94,images/en/help/stanbyskill_help_08.png,"You can check a Standby Skill's activation conditions and 
effects on the ""Character Details"" page or by tapping 
the UI displayed during battles. 

{color : #FFFF00}- Exiting Standby Mode{color} 
Standby Mode will end after the Finish Effect is activated 
or after the given number of turns for Standby Mode 
have passed. With some exceptions, a character will 
return to its form before the activation of the Standby Skill 
when Standby Mode is over. 
* Turns in Standby Mode will not elapse while in Giant Form. 
* Standby Skills of the same type cannot be activated 
repeatedly. 

{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Standby Mode Types ={outline}{color}{size} 
A special UI exclusive to that type of Standby Mode 
will appear on the battle screen during Standby Mode. 

{color : #FFFF00}- Charge{color}",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
364,94,images/en/help/stanbyskill_help_01b.png,"During Standby Mode, the charge count will increase if the 
charge conditions are met. The conditions and the amount 
charged differ from skill to skill. Actions by all characters 
participating in battle contribute to the count. 

A Finish Effect can be activated at any time except the turn 
in which Standby Mode was entered. Once the count 
reaches the maximum, ""full charge"" state is reached, 
and the Finish Effect changes. The count can still increase 
after it reaches the maximum, and additional change 
may occur to the effect of the Finish Effect when the 
count exceeds the maximum. 

* When in Giant Form, the number of Ki Spheres obtained 
will not be added to the count. 

{color : #FFFF00}Revival Counterattack{color}",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
365,94,images/en/help/stanbyskill_help_03b.png,"A Revival Counterattack will be automatically activated 
when KO'd in Standby Mode. The enemy who 
delivered the K.O. attack will be targeted. 

Standby Skills with a Revival Counterattack cannot be 
activated if a Revival Skill is already activated. When 
another character's Revival Skill is activated during 
Standby Mode, the Revival Counterattack can no longer 
be launched and Standby Mode will end.

{color : #FFFF00}- Finish Effect (Counterattack){color}",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
366,97,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= What Is a Domain? ={outline}{color}{size} 
A Domain can apply effects to all characters in battle, 
enemies and allies alike. Every Domain has its own 
creation conditions, and a Domain will be created 
in battle once its conditions are met. 

The creation conditions differ based on each 
character's skills. The background will change 
once a Domain is created.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
367,87,images/en/help/burst_help331.png,"Burst Coins can be exchanged for {color : #FFFF00}tracks{color} in the 
""Music Collection"" located in ""My Profile"".",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
368,88,images/en/help/burst_help333.png,"The skills of the enemy that appears in the stage and the 
restrictions of the stage will be carried over to Burst Mode.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
369,97,images/en/help/tag_help_field_1.png,"A Domain and its effects only last for a given number of 
turns, after which the background returns to normal and 
the effects end. 

You can check the effects of a Domain by tapping 
the Domain icon found on the battle screen or 
on the ""Character Details"" page.

If there is already a Domain created in battle, 
it cannot be replaced by a new Domain even if 
the new Domain's creation conditions are met. ",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
370,97,images/en/help/tag_help_field_2.png,"Domains will remain effective in the following situations: 
- When entering the next phase 
- When revived 
- After using a Continue 

* When a character performs Giant Form Transformation, 
the count for the number of turns that have elapsed in 
a Domain will be paused, and Giant Form state will be 
entered. During Giant Form state, the effects of 
a Domain will not take effect. The Domain will return 
after the Giant Form state ends. 

If the creation conditions of multiple Domains are met 
at the same time, the Domain of the character 
furthest to the left will be created.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
371,98,,"Link Skill Orbs are items used to raise 
a character's Link Skill level.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
372,98,images/en/help/linkskillitem_help_01.png,"The type and number of Link Skill Orbs 
required to level up a Link Skill vary 
depending on the Link Skill's level. 
 
Link Skill Orbs can be obtained through 
various ways, such as events and missions.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
373,84,images/en/help/mydata_help_11.png,"The rewards are distributed after the growth period ends, 
and can be claimed until the growth period of the next 
Pixel Character ends. You will automatically receive 
the rewards after you proceed to the home screen 
upon logging in during the claim period. 
 
The available rewards can be checked by tapping the 
button on the Pixel Character located in ""My Profile"".",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
374,12,,"{color: #FFFF00}▼""Goal"" Tile{color}",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
375,12,images/en/help/2_3_72.png,The stage is cleared when you arrive at this tile.,2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
376,99,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= What Are Power Level Bonuses? ={outline}{color}{size} 
Power level bonuses are bonus effects that will be activated 
when your power level reaches the required value.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
377,99,,"You can check the power level bonuses that are activated 
from the list of power level bonuses.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
378,99,images/en/help/battlepower_help_01.png,"By tapping certain power level bonuses, you can check 
the list of power level bonuses of the same type.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
379,99,images/en/help/battlepower_help_02.png,"{color : #FFFF00}* If your power level decreases and you no longer meet 
the unlocking conditions of a power level bonus, 
it will be locked again.{color}",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
380,99,images/en/help/battlepower_help_03.png,"Power level bonuses come in the following types: 

{color : #FFFF00}- Bonuses that increase drop rates{color} 
- Awakening Medals",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
381,99,images/en/help/help_score_benefit_detail_thumb_awakening_Item.png,- Potential Orbs,2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
382,99,images/en/help/help_score_benefit_detail_thumb_potential_item.png,- Training Items,2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
383,99,images/en/help/help_score_benefit_detail_thumb_training_item.png,- Support Items,2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
384,99,images/en/help/help_score_benefit_detail_thumb_support_item.png,- Treasure Items,2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
385,99,images/en/help/help_score_benefit_detail_thumb_treasure.png,"The drop rates of the specified items will be increased. 

- Characters",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
386,99,images/en/help/help_score_benefit_detail_thumb_card.png,"The drop rates of characters will be increased by the 
value specified in the power level bonus description. 

{color : #FFFF00}* Bonus drop rates for items and characters 
increased via power level bonuses are different 
from the bonus drop rates set in stages.{color}",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
387,99,images/en/help/help_score_benefit_detail_thumb_zeni.png,"{color : #FFFF00}- Bonuses that increase the amount of Zeni obtained{color} 
After reaching the ""Goal"" tile, the amount of 
Zeni obtained will be increased by the value 
specified in the power level bonus description, 
and the sum will be displayed on the result screen. 
Please note that this type of power level bonus 
does not apply to Zeni obtained as mission rewards 
or by selling characters.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
388,99,images/en/help/help_score_benefit_detail_thumb_act.png,"{color : #FFFF00}- Bonuses that shorten STA restoration time{color} 
The STA restoration time will be shortened by the value 
specified in the power level bonus description.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
389,99,images/en/help/help_score_benefit_detail_thumb_boost.png,"{color : #FFFF00}- Bonuses that shorten Reward Boost restoration time{color} 
The Reward Boost restoration time will be shortened by 
the value specified in the power level bonus description.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
390,99,images/en/help/help_score_benefit_detail_thumb_exchange_point_shop.png,,2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
391,99,images/en/help/help_score_benefit_detail_thumb_zeni_shop.png,"{color : #FFFF00}- Bonuses that lower item prices in Baba's Shop{color} 
The prices of items at Baba's Shop will be lowered by 
the value specified in the power level bonus description. 
The lowered prices will be automatically displayed 
at Baba's Shop. 

{color : #FFFF00}* These bonuses do not apply to certain items.{color}",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
392,99,images/en/help/help_score_benefit_detail_thumb_event.png,"{color : #FFFF00}- Bonuses that increase the number of attempts available{color} 
The number of times you can attempt the event specified 
in the power level bonus description will be increased. 
When an event's number of attempts available is increased, 
the increased number of attempts will be displayed in the 
colors of the rainbow.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
393,99,images/en/help/battlepower_help_04.png,"Power level bonuses of the same type will not be 
activated at the same time. Only the power level 
bonus of the highest value will be activated. 

For example: 
- Required power level: 50,000 
   Drop rates of Training Items increase by 10% 
- Required power level: 100,000 
   Drop rates of Awakening Medals increase by 10% 
- Required power level: 200,000 
   Drop rates of Awakening Medals increase by 20% 
In this case, the power level bonuses ""drop rates of 
Training Items increase by 10%"" and ""drop rates of 
Awakening Medals increase by 20%"" will be activated. 

For power level bonuses that increase the number of 
attempts available, multiple power level bonuses can be 
activated at the same time but limited to one for each event.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
394,94,images/en/help/stanbyskill_help_09.png,"Finish Effects (Counterattack) will automatically 
activate when being attacked in Standby Mode. 
If a Finish Effect (Counterattack) is already activated, 
it will not activate again if you receive another attack 
in the same turn.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
395,100,,"【수련 성공】 
수련 시 발생하는 ""대성공"", ""특대성공"", 
""초특대성공""에 대한 EXP의 배율 및 발생 확률 정보.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
396,100,images/en/help/KR_only_chance-based_items_probability_help_01.png,"
【서포트 아이템】 
일부 서포트 아이템의 효과에 기재된 ""랜덤""의 확률 정보.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
397,100,images/en/help/KR_only_chance-based_items_probability_help_02.png,,2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
398,39,,{color : #FFFF00}Interruption{color},2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
399,39,images/en/help/condition_st_1011.png,"When in this state, a character's next move will be disabled. 
This effect only applies to the turn in which it is activated.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
400,101,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= What Are Territory Skills? ={outline}{color}{size} 
Territory Skills can activate effects that give an 
advantage to enemies or effects that are relatively 
detrimental to your characters in battle. 
 
The skill effects differ between Territory Skills. 
The icons of the effects activated by Territory Skills 
are framed by dashed lines.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
401,101,images/en/help/territoryskill_help_01.png,"An icon for Territory Skills will be displayed when 
a Territory Skill is activated, and you can check 
the Territory Skill's effects and end conditions by 
tapping the icon.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
402,101,images/en/help/territoryskill_help_02.png,"Territory Skills have end conditions. When a Domain 
is created, the activation of a Territory Skill will end. 
Once the activation of the Domain is over, the 
Territory Skill will be activated again. 
 
* If a character enters Giant Form state while the 
Domain is active, the Territory Skill will be activated 
since the effects of a Domain do not take effect 
during Giant Form state. After the Giant Form state 
ends, the Domain will return and the activation of 
the Territory Skill will end.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
403,102,,"Certain characters can be Super Extreme Z-Awakened 
after Extreme Z-Awakening.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
404,102,images/en/help_z_battle/z_help_07.png,"After Super Extreme Z-Awakening, 
a character's Passive Skill will change. 
In addition, an exclusive effect will be applied 
to the character's icon on the ""Character List"".",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
405,102,images/en/help_z_battle/z_help_08.png,"The Awakening Medals required for Super 
Extreme Z-Awakening differ between characters. 
You can get the required Awakening Medals in 
Lv. SUPER of the corresponding Extreme Z-Battle. 
 
Check the Awakening screen after 
Super Extreme Z-Awakening to see 
how much a character has powered up! 
 
* Characters must undergo the final step 
of Extreme Z-Awakening before they can 
be Super Extreme Z-Awakened.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
406,103,,"In certain Extreme Z-Battles, Lv. SUPER will become 
available for attempt after you clear a certain level. 
 
Once it becomes available, you can tap the 
""Lv. SUPER"" button to access the Lv. SUPER screen.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
407,103,images/en/help_z_battle/z_help_09.png,"Different from the usual levels in Extreme Z-Battle, 
the enemy will not level up after you clear Lv. SUPER. 
In addition, STA will still be consumed even if 
Lv. SUPER was not cleared. 
 
After clearing Lv. SUPER, you can get the Awakening 
Medals required for Super Extreme Z-Awakening.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
414,104,,"On certain screens in ""Quest"", you can check the 
drop rewards from boss battles. 
 
- Stage-selection screen",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
415,104,images/en/help/tag_help_bouken_hosyu1.png,"When selecting a stage, {color : #FFFF00}you can check the items 
that can be obtained or the characters that can 
be recruited by defeating the stage boss{color}. 

- Difficulty-selection screen 
You can check the items that can be obtained or 
the characters that can be recruited by defeating 
the boss of each difficulty.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
416,104,images/en/help/tag_help_bouken_hosyu2.png,"By tapping the details button, a pop-up that 
allows you to check the lists of {color : #FFFF00}guaranteed drop 
rewards{color} and {color : #FFFF00}possible drop rewards{color} will appear.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
417,104,,"Details of an item or character can be confirmed 
by tapping and holding the corresponding icon.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
418,39,,{color : #FFFF00}Disable Interruption{color},2024-07-16 08:42:44.518887,2024-07-16 08:42:44.518887
419,39,images/en/help/condition_st_1012.png,"Characters with this icon 
are not subject to Interruption.",2024-07-16 08:42:44.518887,2024-07-16 08:42:44.518887
420,39,,{color : #FFFF00}Attack Attraction{color},2024-07-16 08:42:44.518887,2024-07-16 08:42:44.518887
421,39,images/en/help/condition_st_1013.png,"Enemy attacks will be directed towards the character 
with this icon. This skill does not apply to enemies' 
all-target attacks and all-target Super Attacks. 
When more than one character activates Attack Attraction, 
the one activated previously will be replaced and only 
the latest one will remain active.",2024-07-16 08:42:44.518887,2024-07-16 08:42:44.518887
422,39,,{color : #FFFF00}Enemy Skill Icon{color},2024-07-16 08:42:44.518887,2024-07-16 08:42:44.518887
423,39,images/en/help/condition_st_1009.png,,2024-07-16 08:42:44.518887,2024-07-16 08:42:44.518887
424,39,,{color : #FFFF00}Immune to Ki Blast Super Attack{color},2024-07-16 08:42:44.518887,2024-07-16 08:42:44.518887
425,39,images/en/help/condition_st_1008.png,"Characters with this icon can nullify 
Ki Blast Super Attacks.",2024-07-16 08:42:44.518887,2024-07-16 08:42:44.518887
900,28,,"{size : 24}{color : #FFFF00}{outline : #FF0000, 2}2. Transfer Game Data via Transfer Code{outline}{color}{size} 
{color : #FFFF00}Transfer Code can no longer be created.{color}
Only Transfer Codes created in the past 
can be used to transfer data.
 
1. When launching the game for the first time, select 
""Continue Game"" then ""Transfer Game Data via Transfer
Code"" and enter your ""User ID"" and ""Transfer Code"" to
transfer your data.",2024-07-16 08:42:44.518887,2024-07-16 08:42:44.518887
901,28,images/en/help/account_help_03.png,"{color : #FFFF00}* Any incomplete purchases will be canceled.{color} 
{color : #FFFF00}* Dragon Stones cannot be transferred 
between different operating systems.{color} 
{color : #FFFF00}* Please note that your ""Daily Capsule"" subscription 
cannot be transferred between different operating systems.{color} 
* Only the latest Transfer Code can be used. 
* The Transfer Code will become invalid once 
the device transfer is complete.",2024-07-16 08:42:44.518887,2024-07-16 08:42:44.518887
90101,901,images/en/help/sta_item_01.png,"STA-Restoring Items can be used 
to restore your Stamina (STA). 
They can be obtained through various ways, 
such as login bonuses and missions. 
The item's effect varies according to its type.",2024-07-16 08:42:44.518887,2024-07-16 08:42:44.518887
90102,901,images/en/help/sta_item_02.png,"The ""Restore STA"" window will pop up when you enter a stage 
without having enough STA or when you tap on ""Restore STA"" 
in ""Shop"". You can choose to restore your STA with 
a Dragon Stone or with STA-Restoring Items.",2024-07-16 08:42:44.518887,2024-07-16 08:42:44.518887
90103,901,images/en/help/sta_item_03.png,"When using STA-Restoring Items, you can only select 
one type at a time. The system will automatically select 
a combination that allows you to restore the most STA, 
but you can change the type of item and the quantity 
to be used according to your needs.",2024-07-16 08:42:44.518887,2024-07-16 08:42:44.518887
90104,901,images/en/help/sta_item_04.png,"When restoring STA with STA-Restoring Items, any 
restored STA exceeding your Maximum STA will be retained. 
However, you cannot restore STA with STA-Restoring Items 
when your current STA exceeds the maximum value.",2024-07-16 08:42:44.518887,2024-07-16 08:42:44.518887
