id,mission_id,item_id,item_type,quantity,card_exp_init,announcement_priority,announcement_label
98973,91555,9101,TrainingItem,1,0,,
98974,91555,9102,TrainingItem,1,0,,
98975,91555,9103,TrainingItem,1,0,,
98976,91555,9104,TrainingItem,1,0,,
98977,91555,9105,TrainingItem,1,0,,
98978,91556,1002640,Card,1,93879,,
98979,91557,11,Point::Stone,1,0,,
98980,91558,1000,TrainingItem,2,0,,
98981,91558,1001,TrainingItem,2,0,,
98982,91558,1002,TrainingItem,2,0,,
98983,91558,1003,TrainingItem,2,0,,
98984,91558,1004,TrainingItem,2,0,,
98985,91559,9101,TrainingItem,1,0,,
98986,91559,9102,TrainingItem,1,0,,
98987,91559,9103,TrainingItem,1,0,,
98988,91559,9104,TrainingItem,1,0,,
98989,91559,9105,TrainingItem,1,0,,
98990,91560,1003970,Card,1,0,,
98991,91561,11,Point::Stone,2,0,,
98992,91562,11,Point::Stone,2,0,,
98993,91563,11,Point::Stone,5,0,,
98994,91564,1002650,Card,1,11333,,
98995,91565,900,TrainingItem,1,0,,
98996,91565,901,TrainingItem,1,0,,
98997,91565,902,TrainingItem,1,0,,
98998,91565,903,TrainingItem,1,0,,
98999,91565,904,TrainingItem,1,0,,
99000,91566,900000,AwakeningItem,1,0,,
99001,91567,102,SpecialItem,1,0,,
99002,91568,1002630,Card,1,765122,,
99003,91569,9101,TrainingItem,1,0,,
99004,91569,9102,TrainingItem,1,0,,
99005,91569,9103,TrainingItem,1,0,,
99006,91569,9104,TrainingItem,1,0,,
99007,91569,9105,TrainingItem,1,0,,
99008,91570,1013400,Card,2,0,,
99009,91570,102,SpecialItem,1,0,,
99010,91571,1,ActItem,2,0,,
99011,91571,6,SupportItem,3,0,,
99012,91572,1002630,Card,1,765122,,
99013,91572,15201,SupportItem,3,0,,
99014,91573,1005480,Card,1,765122,,
99015,91573,102,SpecialItem,1,0,,
99016,91574,9101,TrainingItem,1,0,,
99017,91574,9102,TrainingItem,1,0,,
99018,91574,9103,TrainingItem,1,0,,
99019,91574,9104,TrainingItem,1,0,,
99020,91574,9105,TrainingItem,1,0,,
99021,91575,102,SpecialItem,1,0,,
99022,91576,7,TrainingField,3,0,,
99023,91577,1,AwakeningItem,50,0,,
99024,91577,2,AwakeningItem,50,0,,
99025,91577,3,AwakeningItem,50,0,,
99026,91577,4,AwakeningItem,20,0,,
99027,91577,5,AwakeningItem,20,0,,
99028,91577,6,AwakeningItem,20,0,,
99029,91577,7,AwakeningItem,20,0,,
99030,91577,8,AwakeningItem,20,0,,
99031,91578,9,AwakeningItem,10,0,,
99032,91578,10,AwakeningItem,10,0,,
99033,91578,11,AwakeningItem,10,0,,
99034,91578,12,AwakeningItem,10,0,,
99035,91578,13,AwakeningItem,10,0,,
99036,91578,14,AwakeningItem,3,0,,
99037,91578,15,AwakeningItem,3,0,,
99038,91578,16,AwakeningItem,3,0,,
99039,91578,17,AwakeningItem,3,0,,
99040,91578,18,AwakeningItem,3,0,,
99041,91579,2,ActItem,2,0,,
99042,91579,31501,SupportItem,3,0,,
99043,91580,1005480,Card,1,765122,,
99044,91580,19,AwakeningItem,1,0,,
99045,91580,20,AwakeningItem,1,0,,
99046,91581,1,PotentialItem,300,0,,
99047,91581,2,PotentialItem,300,0,,
99048,91581,3,PotentialItem,300,0,,
99049,91581,4,PotentialItem,300,0,,
99050,91581,5,PotentialItem,300,0,,
99051,91581,6,PotentialItem,150,0,,
99052,91581,7,PotentialItem,150,0,,
99053,91581,8,PotentialItem,150,0,,
99054,91581,9,PotentialItem,150,0,,
99055,91581,10,PotentialItem,150,0,,
99056,91581,11,PotentialItem,20,0,,
99057,91581,12,PotentialItem,20,0,,
99058,91581,13,PotentialItem,20,0,,
99059,91581,14,PotentialItem,20,0,,
99060,91581,15,PotentialItem,20,0,,
99061,91582,1003970,Card,1,0,,
99062,91582,102,SpecialItem,1,0,,
99063,91583,11,Point::Stone,3,0,,
99064,91583,102,SpecialItem,1,0,,
99065,91584,11,Point::Stone,5,0,,
99066,91584,102,SpecialItem,2,0,,
99067,91585,102,SpecialItem,1,0,,
99068,91586,1,EventkagiItem,3,0,,
99069,91586,5,EventkagiItem,3,0,,
99070,91587,1005480,Card,1,765122,,
99071,91588,9101,TrainingItem,1,0,,
99072,91588,9102,TrainingItem,1,0,,
99073,91588,9103,TrainingItem,1,0,,
99074,91588,9104,TrainingItem,1,0,,
99075,91588,9105,TrainingItem,1,0,,
99076,91589,11,Point::Stone,1,0,,
99077,91589,102,SpecialItem,1,0,,
99078,91590,900000,AwakeningItem,1,0,,
99079,91591,1005480,Card,1,765122,,
99080,91592,9101,TrainingItem,1,0,,
99081,91592,9102,TrainingItem,1,0,,
99082,91592,9103,TrainingItem,1,0,,
99083,91592,9104,TrainingItem,1,0,,
99084,91592,9105,TrainingItem,1,0,,
99085,91593,11,Point::Stone,1,0,,
99086,91593,102,SpecialItem,1,0,,
99087,91594,1002630,Card,1,765122,,
99088,91594,19,AwakeningItem,1,0,,
99089,91594,20,AwakeningItem,1,0,,
99090,91595,11,TrainingField,3,0,,
99091,91596,1002630,Card,1,765122,,
99092,91597,1,PotentialItem,300,0,,
99093,91597,2,PotentialItem,300,0,,
99094,91597,3,PotentialItem,300,0,,
99095,91597,4,PotentialItem,300,0,,
99096,91597,5,PotentialItem,300,0,,
99097,91597,6,PotentialItem,150,0,,
99098,91597,7,PotentialItem,150,0,,
99099,91597,8,PotentialItem,150,0,,
99100,91597,9,PotentialItem,150,0,,
99101,91597,10,PotentialItem,150,0,,
99102,91597,11,PotentialItem,20,0,,
99103,91597,12,PotentialItem,20,0,,
99104,91597,13,PotentialItem,20,0,,
99105,91597,14,PotentialItem,20,0,,
99106,91597,15,PotentialItem,20,0,,
99107,91598,102,SpecialItem,1,0,,
99108,91599,1013400,Card,3,0,,
99109,91600,1003970,Card,1,0,,
99110,91601,11,Point::Stone,3,0,,
99111,91601,102,SpecialItem,1,0,,
99112,91602,11,Point::Stone,5,0,,
99113,91602,1,CardStickerItem,1,0,,
99114,91602,102,SpecialItem,2,0,,
99115,91603,1017760,Card,1,0,,
99116,91604,1017760,Card,1,0,,
99117,91605,900,TrainingItem,5,0,,
99118,91605,901,TrainingItem,5,0,,
99119,91605,902,TrainingItem,5,0,,
99120,91605,903,TrainingItem,5,0,,
99121,91605,904,TrainingItem,5,0,,
99122,91606,1023821,Card,1,1500000,,
99123,91606,1003970,Card,1,0,,
99124,91607,11,Point::Stone,1,0,,
99125,91607,1000,TrainingItem,2,0,,
99126,91607,1001,TrainingItem,2,0,,
99127,91607,1002,TrainingItem,2,0,,
99128,91607,1003,TrainingItem,2,0,,
99129,91607,1004,TrainingItem,2,0,,
99130,91608,1,AwakeningItem,50,0,,
99131,91608,2,AwakeningItem,50,0,,
99132,91608,3,AwakeningItem,50,0,,
99133,91608,4,AwakeningItem,20,0,,
99134,91608,5,AwakeningItem,20,0,,
99135,91608,6,AwakeningItem,20,0,,
99136,91608,7,AwakeningItem,20,0,,
99137,91608,8,AwakeningItem,20,0,,
99138,91609,9,AwakeningItem,10,0,,
99139,91609,10,AwakeningItem,10,0,,
99140,91609,11,AwakeningItem,10,0,,
99141,91609,12,AwakeningItem,10,0,,
99142,91609,13,AwakeningItem,10,0,,
99143,91609,14,AwakeningItem,3,0,,
99144,91609,15,AwakeningItem,3,0,,
99145,91609,16,AwakeningItem,3,0,,
99146,91609,17,AwakeningItem,3,0,,
99147,91609,18,AwakeningItem,3,0,,
99148,91610,11,Point::Stone,1,0,,
99149,91610,1023821,Card,1,1500000,,
99150,91611,1013400,Card,2,0,,
99151,91611,700,TrainingItem,10,0,,
99152,91611,701,TrainingItem,10,0,,
99153,91611,702,TrainingItem,10,0,,
99154,91611,703,TrainingItem,10,0,,
99155,91611,704,TrainingItem,10,0,,
99156,91612,8,TrainingField,3,0,,
99157,91613,900000,AwakeningItem,1,0,,
99158,91613,1,ActItem,2,0,,
99159,91614,11,TrainingField,2,0,,
99160,91614,1013400,Card,2,0,,
99161,91615,900,TrainingItem,5,0,,
99162,91615,901,TrainingItem,5,0,,
99163,91615,902,TrainingItem,5,0,,
99164,91615,903,TrainingItem,5,0,,
99165,91615,904,TrainingItem,5,0,,
99166,91616,2,ActItem,2,0,,
99167,91617,1502,SupportItem,3,0,,
99168,91617,31401,SupportItem,3,0,,
99169,91618,8,TrainingField,2,0,,
99170,91618,900,TrainingItem,5,0,,
99171,91618,901,TrainingItem,5,0,,
99172,91618,902,TrainingItem,5,0,,
99173,91618,903,TrainingItem,5,0,,
99174,91618,904,TrainingItem,5,0,,
99175,91619,19,AwakeningItem,1,0,,
99176,91619,20,AwakeningItem,1,0,,
99177,91619,1,PotentialItem,300,0,,
99178,91619,2,PotentialItem,300,0,,
99179,91619,3,PotentialItem,300,0,,
99180,91619,4,PotentialItem,300,0,,
99181,91619,5,PotentialItem,300,0,,
99182,91620,1003970,Card,1,0,,
99183,91620,1023821,Card,1,1500000,,
99184,91620,6,PotentialItem,150,0,,
99185,91620,7,PotentialItem,150,0,,
99186,91620,8,PotentialItem,150,0,,
99187,91620,9,PotentialItem,150,0,,
99188,91620,10,PotentialItem,150,0,,
99189,91621,11,Point::Stone,2,0,,
99190,91621,11,PotentialItem,15,0,,
99191,91621,12,PotentialItem,15,0,,
99192,91621,13,PotentialItem,15,0,,
99193,91621,14,PotentialItem,15,0,,
99194,91621,15,PotentialItem,15,0,,
99195,91622,11,Point::Stone,5,0,,
99196,91622,1023821,Card,1,1500000,,
99197,91623,2,ActItem,2,0,,
99198,91624,19,AwakeningItem,1,0,,
99199,91624,20,AwakeningItem,1,0,,
99200,91624,800,TrainingItem,10,0,,
99201,91624,801,TrainingItem,10,0,,
99202,91624,802,TrainingItem,10,0,,
99203,91624,803,TrainingItem,10,0,,
99204,91624,804,TrainingItem,10,0,,
99205,91625,11,Point::Stone,1,0,,
99206,91625,1023821,Card,1,1500000,,
99207,91626,1,ActItem,2,0,,
99208,91626,1502,SupportItem,3,0,,
99209,91627,11,TrainingField,2,0,,
99210,91627,1013400,Card,2,0,,
99211,91628,11,Point::Stone,1,0,,
99212,91628,1023821,Card,1,1500000,,
99213,91629,1000,TrainingItem,2,0,,
99214,91629,1001,TrainingItem,2,0,,
99215,91629,1002,TrainingItem,2,0,,
99216,91629,1003,TrainingItem,2,0,,
99217,91629,1004,TrainingItem,2,0,,
99218,91630,1,ActItem,2,0,,
99219,91630,1202,SupportItem,3,0,,
99220,91631,1000,TrainingItem,2,0,,
99221,91631,1001,TrainingItem,2,0,,
99222,91631,1002,TrainingItem,2,0,,
99223,91631,1003,TrainingItem,2,0,,
99224,91631,1004,TrainingItem,2,0,,
99225,91632,11,TrainingField,2,0,,
99226,91632,1013400,Card,3,0,,
99227,91633,800,TrainingItem,10,0,,
99228,91633,801,TrainingItem,10,0,,
99229,91633,802,TrainingItem,10,0,,
99230,91633,803,TrainingItem,10,0,,
99231,91633,804,TrainingItem,10,0,,
99232,91634,11,Point::Stone,5,0,,
99233,91634,1023821,Card,1,1500000,,
99234,91635,800,TrainingItem,10,0,,
99235,91635,801,TrainingItem,10,0,,
99236,91635,802,TrainingItem,10,0,,
99237,91635,803,TrainingItem,10,0,,
99238,91635,804,TrainingItem,10,0,,
99239,91636,1,ActItem,2,0,,
99240,91636,7,TrainingField,3,0,,
99241,91637,11,Point::Stone,1,0,,
99242,91638,2,ActItem,2,0,,
99243,91639,1005480,Card,1,765122,,
99244,91640,11,Point::Stone,1,0,,
99245,91641,1002640,Card,1,93879,,
99246,91641,900,TrainingItem,3,0,,
99247,91641,901,TrainingItem,3,0,,
99248,91641,902,TrainingItem,3,0,,
99249,91641,903,TrainingItem,3,0,,
99250,91641,904,TrainingItem,3,0,,
99251,91642,1000,TrainingItem,3,0,,
99252,91642,1001,TrainingItem,3,0,,
99253,91642,1002,TrainingItem,3,0,,
99254,91642,1003,TrainingItem,3,0,,
99255,91642,1004,TrainingItem,3,0,,
99256,91643,11,Point::Stone,1,0,,
99257,91644,1,TreasureItem,150,0,,
99258,91645,1,EventkagiItem,2,0,,
99259,91645,1502,SupportItem,3,0,,
99260,91646,5,EventkagiItem,2,0,,
99261,91646,32301,SupportItem,3,0,,
99262,91647,1,PotentialItem,150,0,,
99263,91647,2,PotentialItem,150,0,,
99264,91647,3,PotentialItem,150,0,,
99265,91647,4,PotentialItem,150,0,,
99266,91647,5,PotentialItem,150,0,,
99267,91647,800,TrainingItem,5,0,,
99268,91647,801,TrainingItem,5,0,,
99269,91647,802,TrainingItem,5,0,,
99270,91647,803,TrainingItem,5,0,,
99271,91647,804,TrainingItem,5,0,,
99272,91648,6,PotentialItem,75,0,,
99273,91648,7,PotentialItem,75,0,,
99274,91648,8,PotentialItem,75,0,,
99275,91648,9,PotentialItem,75,0,,
99276,91648,10,PotentialItem,75,0,,
99277,91648,900,TrainingItem,3,0,,
99278,91648,901,TrainingItem,3,0,,
99279,91648,902,TrainingItem,3,0,,
99280,91648,903,TrainingItem,3,0,,
99281,91648,904,TrainingItem,3,0,,
99282,91649,11,PotentialItem,10,0,,
99283,91649,12,PotentialItem,10,0,,
99284,91649,13,PotentialItem,10,0,,
99285,91649,14,PotentialItem,10,0,,
99286,91649,15,PotentialItem,10,0,,
99287,91649,1000,TrainingItem,2,0,,
99288,91649,1001,TrainingItem,2,0,,
99289,91649,1002,TrainingItem,2,0,,
99290,91649,1003,TrainingItem,2,0,,
99291,91649,1004,TrainingItem,2,0,,
99292,91650,1002630,Card,1,765122,,
99293,91650,900,TrainingItem,3,0,,
99294,91650,901,TrainingItem,3,0,,
99295,91650,902,TrainingItem,3,0,,
99296,91650,903,TrainingItem,3,0,,
99297,91650,904,TrainingItem,3,0,,
99298,91651,19,AwakeningItem,1,0,,
99299,91651,20,AwakeningItem,1,0,,
99300,91651,1000,TrainingItem,3,0,,
99301,91651,1001,TrainingItem,3,0,,
99302,91651,1002,TrainingItem,3,0,,
99303,91651,1003,TrainingItem,3,0,,
99304,91651,1004,TrainingItem,3,0,,
99305,91652,11,Point::Stone,1,0,,
99306,91652,1003970,Card,1,0,,
99307,91653,11,Point::Stone,3,0,,
99308,91654,9118,TreasureItem,150,0,,
99309,91655,9118,TreasureItem,200,0,,
99310,91656,9118,TreasureItem,300,0,,
99311,91657,9118,TreasureItem,400,0,,
99312,91658,1002640,Card,1,93879,,
99313,91658,1,PotentialItem,150,0,,
99314,91658,2,PotentialItem,150,0,,
99315,91658,3,PotentialItem,150,0,,
99316,91658,4,PotentialItem,150,0,,
99317,91658,5,PotentialItem,150,0,,
99318,91659,1002630,Card,1,765122,,
99319,91659,6,PotentialItem,75,0,,
99320,91659,7,PotentialItem,75,0,,
99321,91659,8,PotentialItem,75,0,,
99322,91659,9,PotentialItem,75,0,,
99323,91659,10,PotentialItem,75,0,,
99324,91660,11,Point::Stone,1,0,,
99325,91660,11,PotentialItem,10,0,,
99326,91660,12,PotentialItem,10,0,,
99327,91660,13,PotentialItem,10,0,,
99328,91660,14,PotentialItem,10,0,,
99329,91660,15,PotentialItem,10,0,,
99330,91661,1,AwakeningItem,50,0,,
99331,91661,2,AwakeningItem,50,0,,
99332,91661,3,AwakeningItem,50,0,,
99333,91661,4,AwakeningItem,20,0,,
99334,91661,5,AwakeningItem,20,0,,
99335,91661,6,AwakeningItem,20,0,,
99336,91661,7,AwakeningItem,20,0,,
99337,91661,8,AwakeningItem,20,0,,
99338,91662,9,AwakeningItem,10,0,,
99339,91662,10,AwakeningItem,10,0,,
99340,91662,11,AwakeningItem,10,0,,
99341,91662,12,AwakeningItem,10,0,,
99342,91662,13,AwakeningItem,10,0,,
99343,91662,14,AwakeningItem,3,0,,
99344,91662,15,AwakeningItem,3,0,,
99345,91662,16,AwakeningItem,3,0,,
99346,91662,17,AwakeningItem,3,0,,
99347,91662,18,AwakeningItem,3,0,,
99348,91663,11,TrainingField,3,0,,
99349,91663,900,TrainingItem,3,0,,
99350,91663,901,TrainingItem,3,0,,
99351,91663,902,TrainingItem,3,0,,
99352,91663,903,TrainingItem,3,0,,
99353,91663,904,TrainingItem,3,0,,
99354,91664,1013400,Card,3,0,,
99355,91665,1000,TrainingItem,3,0,,
99356,91665,1001,TrainingItem,3,0,,
99357,91665,1002,TrainingItem,3,0,,
99358,91665,1003,TrainingItem,3,0,,
99359,91665,1004,TrainingItem,3,0,,
99360,91666,1013400,Card,3,0,,
99361,91667,1003970,Card,1,0,,
99362,91668,11,Point::Stone,5,0,,
99363,91669,800,TrainingItem,1,0,,
99364,91669,801,TrainingItem,1,0,,
99365,91669,802,TrainingItem,1,0,,
99366,91669,803,TrainingItem,1,0,,
99367,91669,804,TrainingItem,1,0,,
99368,91670,1002650,Card,1,11333,,
99369,91671,1013400,Card,1,0,,
99370,91672,1,AwakeningItem,50,0,,
99371,91672,2,AwakeningItem,50,0,,
99372,91672,3,AwakeningItem,50,0,,
99373,91672,4,AwakeningItem,20,0,,
99374,91672,5,AwakeningItem,20,0,,
99375,91672,6,AwakeningItem,20,0,,
99376,91672,7,AwakeningItem,20,0,,
99377,91672,8,AwakeningItem,20,0,,
99378,91673,9,AwakeningItem,10,0,,
99379,91673,10,AwakeningItem,10,0,,
99380,91673,11,AwakeningItem,10,0,,
99381,91673,12,AwakeningItem,10,0,,
99382,91673,13,AwakeningItem,10,0,,
99383,91673,14,AwakeningItem,3,0,,
99384,91673,15,AwakeningItem,3,0,,
99385,91673,16,AwakeningItem,3,0,,
99386,91673,17,AwakeningItem,3,0,,
99387,91673,18,AwakeningItem,3,0,,
99388,91674,900000,AwakeningItem,1,0,,
99389,91674,7,TrainingField,2,0,,
99390,91675,11,Point::Stone,1,0,,
99391,91676,19,AwakeningItem,1,0,,
99392,91676,20,AwakeningItem,1,0,,
99393,91676,900,TrainingItem,2,0,,
99394,91676,901,TrainingItem,2,0,,
99395,91676,902,TrainingItem,2,0,,
99396,91676,903,TrainingItem,2,0,,
99397,91676,904,TrainingItem,2,0,,
99398,91677,11,Point::Stone,1,0,,
99399,91678,1000,TrainingItem,1,0,,
99400,91678,1001,TrainingItem,1,0,,
99401,91678,1002,TrainingItem,1,0,,
99402,91678,1003,TrainingItem,1,0,,
99403,91678,1004,TrainingItem,1,0,,
99404,91679,1002630,Card,1,765122,,
99405,91680,1,PotentialItem,150,0,,
99406,91680,2,PotentialItem,150,0,,
99407,91680,3,PotentialItem,150,0,,
99408,91680,4,PotentialItem,150,0,,
99409,91680,5,PotentialItem,150,0,,
99410,91680,6,PotentialItem,75,0,,
99411,91680,7,PotentialItem,75,0,,
99412,91680,8,PotentialItem,75,0,,
99413,91680,9,PotentialItem,75,0,,
99414,91680,10,PotentialItem,75,0,,
99415,91680,11,PotentialItem,10,0,,
99416,91680,12,PotentialItem,10,0,,
99417,91680,13,PotentialItem,10,0,,
99418,91680,14,PotentialItem,10,0,,
99419,91680,15,PotentialItem,10,0,,
99420,91681,1013400,Card,3,0,,
99421,91681,1,TreasureItem,100,0,,
99422,91682,6,TrainingField,3,0,,
99423,91683,900,TrainingItem,3,0,,
99424,91683,901,TrainingItem,3,0,,
99425,91683,902,TrainingItem,3,0,,
99426,91683,903,TrainingItem,3,0,,
99427,91683,904,TrainingItem,3,0,,
99428,91684,1,TreasureItem,100,0,,
99429,91684,1000,SupportItem,3,0,,
99430,91684,31502,SupportItem,3,0,,
99431,91685,1,ActItem,2,0,,
99432,91685,1,TreasureItem,100,0,,
99433,91686,1,AwakeningItem,50,0,,
99434,91686,2,AwakeningItem,50,0,,
99435,91686,3,AwakeningItem,50,0,,
99436,91686,4,AwakeningItem,20,0,,
99437,91686,5,AwakeningItem,20,0,,
99438,91686,6,AwakeningItem,20,0,,
99439,91686,7,AwakeningItem,20,0,,
99440,91686,8,AwakeningItem,20,0,,
99441,91686,9,AwakeningItem,10,0,,
99442,91686,10,AwakeningItem,10,0,,
99443,91686,11,AwakeningItem,10,0,,
99444,91686,12,AwakeningItem,10,0,,
99445,91686,13,AwakeningItem,10,0,,
99446,91686,14,AwakeningItem,3,0,,
99447,91686,15,AwakeningItem,3,0,,
99448,91686,16,AwakeningItem,3,0,,
99449,91686,17,AwakeningItem,3,0,,
99450,91686,18,AwakeningItem,3,0,,
99451,91687,11,Point::Stone,3,0,,
99452,91688,11,Point::Stone,4,0,,
99453,91689,900,TrainingItem,3,0,,
99454,91689,901,TrainingItem,3,0,,
99455,91689,902,TrainingItem,3,0,,
99456,91689,903,TrainingItem,3,0,,
99457,91689,904,TrainingItem,3,0,,
99458,91690,3,EventkagiItem,2,0,,
99459,91690,5,EventkagiItem,2,0,,
99460,91691,11,Point::Stone,1,0,,
99461,91691,1002630,Card,1,765122,,
99462,91692,1013400,Card,3,0,,
99463,91693,1000,TrainingItem,2,0,,
99464,91693,1001,TrainingItem,2,0,,
99465,91693,1002,TrainingItem,2,0,,
99466,91693,1003,TrainingItem,2,0,,
99467,91693,1004,TrainingItem,2,0,,
99468,91694,11,Point::Stone,1,0,,
99469,91695,1002630,Card,1,765122,,
99470,91696,1005480,Card,1,765122,,
99471,91697,11,Point::Stone,1,0,,
99472,91698,1,AwakeningItem,50,0,,
99473,91698,2,AwakeningItem,50,0,,
99474,91698,3,AwakeningItem,50,0,,
99475,91698,4,AwakeningItem,20,0,,
99476,91698,5,AwakeningItem,20,0,,
99477,91698,6,AwakeningItem,20,0,,
99478,91698,7,AwakeningItem,20,0,,
99479,91698,8,AwakeningItem,20,0,,
99480,91699,9,AwakeningItem,10,0,,
99481,91699,10,AwakeningItem,10,0,,
99482,91699,11,AwakeningItem,10,0,,
99483,91699,12,AwakeningItem,10,0,,
99484,91699,13,AwakeningItem,10,0,,
99485,91699,14,AwakeningItem,3,0,,
99486,91699,15,AwakeningItem,3,0,,
99487,91699,16,AwakeningItem,3,0,,
99488,91699,17,AwakeningItem,3,0,,
99489,91699,18,AwakeningItem,3,0,,
99490,91700,11,Point::Stone,1,0,,
99491,91701,1,ActItem,2,0,,
99492,91701,7,TrainingField,2,0,,
99493,91702,1003970,Card,1,0,,
99494,91702,2,ActItem,2,0,,
99495,91703,19,AwakeningItem,1,0,,
99496,91703,20,AwakeningItem,1,0,,
99497,91704,900000,AwakeningItem,1,0,,
99498,91705,8,TrainingField,3,0,,
99499,91706,1,PotentialItem,300,0,,
99500,91706,2,PotentialItem,300,0,,
99501,91706,3,PotentialItem,300,0,,
99502,91706,4,PotentialItem,300,0,,
99503,91706,5,PotentialItem,300,0,,
99504,91706,6,PotentialItem,150,0,,
99505,91706,7,PotentialItem,150,0,,
99506,91706,8,PotentialItem,150,0,,
99507,91706,9,PotentialItem,150,0,,
99508,91706,10,PotentialItem,150,0,,
99509,91706,11,PotentialItem,15,0,,
99510,91706,12,PotentialItem,15,0,,
99511,91706,13,PotentialItem,15,0,,
99512,91706,14,PotentialItem,15,0,,
99513,91706,15,PotentialItem,15,0,,
99514,91707,1000,TrainingItem,2,0,,
99515,91707,1001,TrainingItem,2,0,,
99516,91707,1002,TrainingItem,2,0,,
99517,91707,1003,TrainingItem,2,0,,
99518,91707,1004,TrainingItem,2,0,,
99519,91707,1005480,Card,1,765122,,
99520,91708,11,Point::Stone,1,0,,
99521,91708,1003970,Card,1,0,,
99522,91709,11,Point::Stone,3,0,,
99523,91710,11,Point::Stone,5,0,,
99524,91711,1,AwakeningItem,50,0,,
99525,91711,2,AwakeningItem,50,0,,
99526,91711,3,AwakeningItem,50,0,,
99527,91711,4,AwakeningItem,20,0,,
99528,91711,5,AwakeningItem,20,0,,
99529,91711,6,AwakeningItem,20,0,,
99530,91711,7,AwakeningItem,20,0,,
99531,91711,8,AwakeningItem,20,0,,
99532,91712,9,AwakeningItem,10,0,,
99533,91712,10,AwakeningItem,10,0,,
99534,91712,11,AwakeningItem,10,0,,
99535,91712,12,AwakeningItem,10,0,,
99536,91712,13,AwakeningItem,10,0,,
99537,91712,14,AwakeningItem,3,0,,
99538,91712,15,AwakeningItem,3,0,,
99539,91712,16,AwakeningItem,3,0,,
99540,91712,17,AwakeningItem,3,0,,
99541,91712,18,AwakeningItem,3,0,,
99542,91713,11,Point::Stone,1,0,,
99543,91714,900,TrainingItem,3,0,,
99544,91714,901,TrainingItem,3,0,,
99545,91714,902,TrainingItem,3,0,,
99546,91714,903,TrainingItem,3,0,,
99547,91714,904,TrainingItem,3,0,,
99548,91715,19,AwakeningItem,1,0,,
99549,91715,20,AwakeningItem,1,0,,
99550,91715,2,ActItem,1,0,,
99551,91716,11,Point::Stone,1,0,,
99552,91717,1,ActItem,2,0,,
99553,91718,5,EventkagiItem,3,0,,
99554,91719,1013400,Card,3,0,,
99555,91720,7,TrainingField,2,0,,
99556,91721,900,TrainingItem,3,0,,
99557,91721,901,TrainingItem,3,0,,
99558,91721,902,TrainingItem,3,0,,
99559,91721,903,TrainingItem,3,0,,
99560,91721,904,TrainingItem,3,0,,
99561,91722,1013400,Card,2,0,,
99562,91723,1,PotentialItem,300,0,,
99563,91723,2,PotentialItem,300,0,,
99564,91723,3,PotentialItem,300,0,,
99565,91723,4,PotentialItem,300,0,,
99566,91723,5,PotentialItem,300,0,,
99567,91723,6,PotentialItem,150,0,,
99568,91723,7,PotentialItem,150,0,,
99569,91723,8,PotentialItem,150,0,,
99570,91723,9,PotentialItem,150,0,,
99571,91723,10,PotentialItem,150,0,,
99572,91723,11,PotentialItem,10,0,,
99573,91723,12,PotentialItem,10,0,,
99574,91723,13,PotentialItem,10,0,,
99575,91723,14,PotentialItem,10,0,,
99576,91723,15,PotentialItem,10,0,,
99577,91724,1002640,Card,1,93879,,
99578,91725,1002630,Card,1,765122,,
99579,91726,1003970,Card,1,0,,
99580,91727,11,Point::Stone,1,0,,
99581,91727,1000,TrainingItem,2,0,,
99582,91727,1001,TrainingItem,2,0,,
99583,91727,1002,TrainingItem,2,0,,
99584,91727,1003,TrainingItem,2,0,,
99585,91727,1004,TrainingItem,2,0,,
99586,91728,11,Point::Stone,3,0,,
99587,91729,19,AwakeningItem,1,0,,
99588,91729,20,AwakeningItem,1,0,,
99589,91729,1000,TrainingItem,3,0,,
99590,91729,1001,TrainingItem,3,0,,
99591,91729,1002,TrainingItem,3,0,,
99592,91729,1003,TrainingItem,3,0,,
99593,91729,1004,TrainingItem,3,0,,
99594,91730,1003970,Card,1,0,,
99595,91730,1005480,Card,1,765122,,
99596,91731,1002630,Card,1,765122,,
99597,91731,1013400,Card,1,0,,
99598,91732,1,PotentialItem,150,0,,
99599,91732,2,PotentialItem,150,0,,
99600,91732,3,PotentialItem,150,0,,
99601,91732,4,PotentialItem,150,0,,
99602,91732,5,PotentialItem,150,0,,
99603,91732,6,PotentialItem,75,0,,
99604,91732,7,PotentialItem,75,0,,
99605,91732,8,PotentialItem,75,0,,
99606,91732,9,PotentialItem,75,0,,
99607,91732,10,PotentialItem,75,0,,
99608,91732,11,PotentialItem,5,0,,
99609,91732,12,PotentialItem,5,0,,
99610,91732,13,PotentialItem,5,0,,
99611,91732,14,PotentialItem,5,0,,
99612,91732,15,PotentialItem,5,0,,
99613,91733,1013400,Card,1,0,,
99614,91734,9047,SpecialItem,1,0,,
99615,91735,9049,SpecialItem,1,0,,
99616,91736,11,Point::Stone,2,0,,
99617,91736,9047,SpecialItem,1,0,,
99618,91736,9049,SpecialItem,1,0,,
99619,91737,19,AwakeningItem,1,0,,
99620,91737,20,AwakeningItem,1,0,,
99621,91737,1000,TrainingItem,3,0,,
99622,91737,1001,TrainingItem,3,0,,
99623,91737,1002,TrainingItem,3,0,,
99624,91737,1003,TrainingItem,3,0,,
99625,91737,1004,TrainingItem,3,0,,
99626,91738,1003970,Card,1,0,,
99627,91738,1005480,Card,1,765122,,
99628,91739,1002630,Card,1,765122,,
99629,91739,1013400,Card,1,0,,
99630,91740,1,PotentialItem,150,0,,
