id,category,name,pack_name,scene_name,red,green,blue,alpha,lite_flicker_rate
161684,5,ブルマ(少女期)_登場時演出,sp_effect_b4_00276,ef_001,255,255,255,255,70
161685,5,超サイヤ人ゴッド孫悟空_ゴッドの世界を吸収したサイヤ人(アクティブ),sp_effect_b1_00244,ef_001,255,255,255,255,70
161686,5,超サイヤ人ゴッド孫悟空_ゴッドの世界を吸収したサイヤ人(アクティブ),sp_effect_b1_00244,ef_002,255,255,255,255,70
161687,5,UR超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00249,ef_001_ch,255,255,255,255,70
161688,5,UR超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00249,ef_001_ch_r,255,255,255,255,70
161689,5,UR超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00249,ef_001_bg,255,255,255,255,70
161690,5,UR超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00249,ef_002_ch,255,255,255,255,70
161691,5,UR超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00249,ef_002_ch_r,255,255,255,255,70
161692,5,UR超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00249,ef_002_bg,255,255,255,255,70
161693,5,UR超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00249,ef_003_ch,255,255,255,255,70
161694,5,UR超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00249,ef_003_ch_r,255,255,255,255,70
161695,5,UR超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00249,ef_003_bg,255,255,255,255,70
161696,5,超サイヤ人孫悟空_瞬間移動かめはめ波,sp_effect_a1_00394,ef_001,255,255,255,255,70
161697,5,超サイヤ人孫悟空_瞬間移動かめはめ波,sp_effect_a1_00394,ef_001_e,255,255,255,255,70
161698,5,超サイヤ人孫悟空_瞬間移動かめはめ波,sp_effect_a1_00394,ef_002,255,255,255,255,70
161699,5,超サイヤ人孫悟空_瞬間移動かめはめ波,sp_effect_a1_00394,ef_002_e,255,255,255,255,70
161700,5,超サイヤ人孫悟空_瞬間移動かめはめ波,sp_effect_a1_00394,ef_003,255,255,255,255,70
161701,5,超サイヤ人孫悟空_瞬間移動かめはめ波,sp_effect_a1_00394,ef_003_e,255,255,255,255,70
161702,5,超サイヤ人孫悟空_瞬間移動かめはめ波,sp_effect_a1_00394,ef_004,255,255,255,255,70
161703,5,SSR超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00250,ef_001_ch,255,255,255,255,70
161704,5,SSR超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00250,ef_001_ch_r,255,255,255,255,70
161705,5,SSR超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00250,ef_001_bg,255,255,255,255,70
161706,5,SSR超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00250,ef_002_ch,255,255,255,255,70
161707,5,SSR超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00250,ef_002_ch_r,255,255,255,255,70
161708,5,SSR超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00250,ef_002_bg,255,255,255,255,70
161709,5,SSR超サイヤ人ゴッド孫悟空_ドラゴンスマッシュ,sp_effect_b1_00250,ef_003_bg,255,255,255,255,70
161710,5,ケール(暴走)_変身(アクティブ),sp_effect_b4_00281,ef_001_u,255,255,255,255,70
161711,5,フロスト(最終形態)_カオスビーム,sp_effect_a2_00209,ef_001,255,255,255,255,70
161712,5,フロスト(最終形態)_カオスビーム,sp_effect_a2_00209,ef_001_back,255,255,255,255,70
161713,5,フロスト(最終形態)_カオスビーム,sp_effect_a2_00209,ef_001_re,255,255,255,255,70
161714,5,フロスト(最終形態)_カオスビーム,sp_effect_a2_00209,ef_001_re_back,255,255,255,255,70
161715,5,フロスト(最終形態)_カオスビーム,sp_effect_a2_00209,ef_002,255,255,255,255,70
161716,5,フロスト(最終形態)_カオスビーム,sp_effect_a2_00209,ef_002_back,255,255,255,255,70
161717,5,超サイヤ人2 ケール_レジストブラスト,sp_effect_a1_00397,ef_001,255,255,255,255,70
161718,5,超サイヤ人2 ケール_レジストブラスト,sp_effect_a1_00397,ef_001_back,255,255,255,255,70
161719,5,超サイヤ人2 ケール_レジストブラスト,sp_effect_a1_00397,ef_001_re,255,255,255,255,70
161720,5,超サイヤ人2 ケール_レジストブラスト,sp_effect_a1_00397,ef_001_back_re,255,255,255,255,70
161721,5,超サイヤ人2 ケール_レジストブラスト,sp_effect_a1_00397,ef_002,255,255,255,255,70
161722,5,超サイヤ人2 ケール_レジストブラスト,sp_effect_a1_00397,ef_002_back,255,255,255,255,70
161723,5,超サイヤ人2 ケール_レジストブラスト,sp_effect_a1_00397,ef_002_re,255,255,255,255,70
161724,5,超サイヤ人2 ケール_レジストブラスト,sp_effect_a1_00397,ef_002_back_re,255,255,255,255,70
161725,5,超サイヤ人2 ケール_レジストブラスト,sp_effect_a1_00397,ef_003,255,255,255,255,70
161726,5,超サイヤ人2 ケール_レジストブラスト,sp_effect_a1_00397,ef_003_back,255,255,255,255,70
161727,5,超サイヤ人2 ケール_レジストブラスト,sp_effect_a1_00397,ef_003_re,255,255,255,255,70
161728,5,超サイヤ人2 ケール_レジストブラスト,sp_effect_a1_00397,ef_003_back_re,255,255,255,255,70
161729,5,SSR_超サイヤ人孫悟空_龍閃撃,sp_effect_a7_00061,ef_001,255,255,255,255,70
161730,5,SSR_超サイヤ人孫悟空_龍閃撃,sp_effect_a7_00061,ef_001_e,255,255,255,255,70
161731,5,SSR_超サイヤ人孫悟空_龍閃撃,sp_effect_a7_00061,ef_002,255,255,255,255,70
161732,5,SSR_超サイヤ人孫悟空_龍閃撃,sp_effect_a7_00061,ef_002_e,255,255,255,255,70
161733,5,SSR_超サイヤ人孫悟空_龍閃撃,sp_effect_a7_00061,ef_003,255,255,255,255,70
161734,5,SSR_超サイヤ人孫悟空_龍閃撃,sp_effect_a7_00061,ef_003_e,255,255,255,255,70
161735,5,SSR_超サイヤ人孫悟空_龍閃撃,sp_effect_a7_00061,ef_004,255,255,255,255,70
161736,5,SSR_超サイヤ人孫悟空_龍閃撃,sp_effect_a7_00061,ef_004_e,255,255,255,255,70
161737,5,SSR_超サイヤ人孫悟空_龍閃撃,sp_effect_a7_00061,ef_005,255,255,255,255,70
161738,5,SSRケール(暴走)_ギガンティックインパクト,sp_effect_b1_00245,ef_001,255,255,255,255,70
161739,5,SSRケール(暴走)_ギガンティックインパクト,sp_effect_b1_00245,ef_002,255,255,255,255,70
161740,5,SSRケール(暴走)_ギガンティックインパクト,sp_effect_b1_00245,ef_003,255,255,255,255,70
161741,5,SSRケール(暴走)_ギガンティックインパクト,sp_effect_b1_00245,ef_003r,255,255,255,255,70
161742,5,SSRケール(暴走)_ギガンティックインパクト,sp_effect_b1_00245,ef_004,255,255,255,255,70
161743,5,SSRケール(暴走)_ギガンティックインパクト,sp_effect_b1_00245,ef_004r,255,255,255,255,70
161744,5,URケール(暴走)_ギガンティックインパクト,sp_effect_b1_00246,ef_001,255,255,255,255,70
161745,5,URケール(暴走)_ギガンティックインパクト,sp_effect_b1_00246,ef_002,255,255,255,255,70
161746,5,URケール(暴走)_ギガンティックインパクト,sp_effect_b1_00246,ef_003,255,255,255,255,70
161747,5,URケール(暴走)_ギガンティックインパクト,sp_effect_b1_00246,ef_003r,255,255,255,255,70
161748,5,URケール(暴走)_ギガンティックインパクト,sp_effect_b1_00246,ef_004,255,255,255,255,70
161749,5,魔人ブウ(悪)_登場時演出,sp_effect_b4_00280,ef_001,255,255,255,255,70
161750,5,UR_フロスト(最終形態)_ユニット必殺技,sp_effect_a2_00210,ef_001,255,255,255,255,70
161751,5,UR_フロスト(最終形態)_ユニット必殺技,sp_effect_a2_00210,ef_001_re,255,255,255,255,70
161752,5,UR_フロスト(最終形態)_ユニット必殺技,sp_effect_a2_00210,ef_002_front,255,255,255,255,70
161753,5,UR_フロスト(最終形態)_ユニット必殺技,sp_effect_a2_00210,ef_002_back,255,255,255,255,70
161754,5,UR_フロスト(最終形態)_ユニット必殺技,sp_effect_a2_00210,ef_002_re_front,255,255,255,255,70
161755,5,UR_フロスト(最終形態)_ユニット必殺技,sp_effect_a2_00210,ef_002_re_back,255,255,255,255,70
161756,5,魔人ブウ(悪)_リベンジデスボンバー(アクティブ),sp_effect_b4_00279,ef_001,255,255,255,255,70
161757,5,魔人ブウ(悪)_リベンジデスボンバー(アクティブ),sp_effect_b4_00279,ef_002,255,255,255,255,70
161758,5,魔人ブウ(悪)_ミスティックボールアタック,sp_effect_b1_00252,ef_001,255,255,255,255,70
161759,5,魔人ブウ(悪)_ミスティックボールアタック,sp_effect_b1_00252,ef_001r,255,255,255,255,70
161760,5,魔人ブウ(悪)_ミスティックボールアタック,sp_effect_b1_00252,ef_002,255,255,255,255,70
161761,5,魔人ブウ(悪)_ミスティックボールアタック,sp_effect_b1_00252,ef_002r,255,255,255,255,70
161762,5,魔人ブウ(悪)_ミスティックボールアタック,sp_effect_b1_00252,ef_002b,255,255,255,255,70
161763,5,魔人ブウ(悪)_ミスティックボールアタック,sp_effect_b1_00252,ef_002br,255,255,255,255,70
161764,5,魔人ブウ(悪)_アサルトレイン,sp_effect_a1_00400,ef_001,255,255,255,255,70
161765,5,魔人ブウ(悪)_アサルトレイン,sp_effect_a1_00400,ef_002,255,255,255,255,70
161766,5,魔人ブウ(悪)_アサルトレイン,sp_effect_a1_00400,ef_003,255,255,255,255,70
161767,5,魔人ブウ(悪)_アサルトレイン,sp_effect_a1_00400,ef_004,255,255,255,255,70
161768,5,魔人ブウ(悪)_アサルトレイン,sp_effect_a1_00400,ef_004_b,255,255,255,255,70
161769,5,魔人ブウ(悪)_アサルトレイン,sp_effect_a1_00400,ef_005,255,255,255,255,70
161770,5,魔人ブウ(悪)_アサルトレイン,sp_effect_a1_00400,ef_005_b,255,255,255,255,70
161771,5,魔人ブウ(悪)_アサルトレイン,sp_effect_a1_00400,ef_005_r,255,255,255,255,70
161772,5,ジャッキー・チュン_萬國驚天掌,sp_effect_a1_00398,ef_001_front,255,255,255,255,70
161773,5,ジャッキー・チュン_萬國驚天掌,sp_effect_a1_00398,ef_001_back,255,255,255,255,70
161774,5,ジャッキー・チュン_萬國驚天掌,sp_effect_a1_00398,ef_002_front,255,255,255,255,70
161775,5,ジャッキー・チュン_萬國驚天掌,sp_effect_a1_00398,ef_002_front_re,255,255,255,255,70
161776,5,ジャッキー・チュン_萬國驚天掌,sp_effect_a1_00398,ef_002_back,255,255,255,255,70
161777,5,ジャッキー・チュン_萬國驚天掌,sp_effect_a1_00398,ef_002_back_re,255,255,255,255,70
161778,5,SSR_天津飯_四身の拳,sp_effect_a1_00395,ef_001,255,255,255,255,70
161779,5,SSR_天津飯_四身の拳,sp_effect_a1_00395,ef_002_front,255,255,255,255,70
161780,5,SSR_天津飯_四身の拳,sp_effect_a1_00395,ef_002_back,255,255,255,255,70
161781,5,SSR_天津飯_四身の拳,sp_effect_a1_00395,ef_002_re_front,255,255,255,255,70
161782,5,SSR_天津飯_四身の拳,sp_effect_a1_00395,ef_002_re_back,255,255,255,255,70
161783,5,UR_天津飯_四身の拳,sp_effect_a1_00396,ef_001_front,255,255,255,255,70
161784,5,UR_天津飯_四身の拳,sp_effect_a1_00396,ef_001_back,255,255,255,255,70
161785,5,UR_天津飯_四身の拳,sp_effect_a1_00396,ef_001_re_front,255,255,255,255,70
161786,5,UR_天津飯_四身の拳,sp_effect_a1_00396,ef_001_re_back,255,255,255,255,70
161787,5,UR_天津飯_四身の拳,sp_effect_a1_00396,ef_002_front,255,255,255,255,70
161788,5,UR_天津飯_四身の拳,sp_effect_a1_00396,ef_002_back,255,255,255,255,70
161789,5,UR_天津飯_四身の拳,sp_effect_a1_00396,ef_002_re_front,255,255,255,255,70
161790,5,UR_天津飯_四身の拳,sp_effect_a1_00396,ef_002_re_back,255,255,255,255,70
161791,5,孫悟空_舞空術アタック(復活カウンター),sp_effect_b1_00251,ef_001,255,255,255,255,70
161792,5,孫悟空_舞空術アタック(復活カウンター),sp_effect_b1_00251,ef_001b,255,255,255,255,70
161793,5,孫悟空_舞空術アタック(復活カウンター)(敵側),sp_effect_b1_00251,ef_001r,255,255,255,255,70
161794,5,孫悟空_舞空術アタック(復活カウンター)(敵側),sp_effect_b1_00251,ef_001br,255,255,255,255,70
161795,5,クリリン_かめはめ波,sp_effect_a2_00211,ef_001,255,255,255,255,70
161796,5,クリリン_かめはめ波,sp_effect_a2_00211,ef_001_back,255,255,255,255,70
161797,5,クリリン_かめはめ波,sp_effect_a2_00211,ef_001_r,255,255,255,255,70
161798,5,クリリン_かめはめ波,sp_effect_a2_00211,ef_001_r_back,255,255,255,255,70
161799,5,クリリン_かめはめ波,sp_effect_a2_00211,ef_002,255,255,255,255,70
161800,5,クリリン_かめはめ波,sp_effect_a2_00211,ef_002_back,255,255,255,255,70
161801,5,クリリン_かめはめ波,sp_effect_a2_00211,ef_002_r,255,255,255,255,70
161802,5,クリリン_かめはめ波,sp_effect_a2_00211,ef_002_r_back,255,255,255,255,70
161803,5,UR_マジュニア（巨大化）_大魔王覚醒乱舞,sp_effect_a7_00063,ef_001,255,255,255,255,70
161804,5,UR_マジュニア（巨大化）_大魔王覚醒乱舞,sp_effect_a7_00063,ef_001_back,255,255,255,255,70
161805,5,UR_マジュニア（巨大化）_大魔王覚醒乱舞,sp_effect_a7_00063,ef_001_re,255,255,255,255,70
161806,5,UR_マジュニア（巨大化）_大魔王覚醒乱舞,sp_effect_a7_00063,ef_001_back_re,255,255,255,255,70
161807,5,UR_マジュニア（巨大化）_大魔王覚醒乱舞,sp_effect_a7_00063,ef_002,255,255,255,255,70
161808,5,UR_マジュニア（巨大化）_大魔王覚醒乱舞,sp_effect_a7_00063,ef_002_back,255,255,255,255,70
161809,5,UR_マジュニア（巨大化）_大魔王覚醒乱舞,sp_effect_a7_00063,ef_002_re,255,255,255,255,70
161810,5,UR_マジュニア（巨大化）_大魔王覚醒乱舞,sp_effect_a7_00063,ef_002_back_re,255,255,255,255,70
161811,5,UR_マジュニア（巨大化）_大魔王覚醒乱舞,sp_effect_a7_00063,ef_003,255,255,255,255,70
161812,5,UR_マジュニア（巨大化）_大魔王覚醒乱舞,sp_effect_a7_00063,ef_003_re,255,255,255,255,70
161813,5,孫悟空_メテオコンビネーション,sp_effect_a1_00399,ef_001,255,255,255,255,70
161814,5,孫悟空_メテオコンビネーション,sp_effect_a1_00399,ef_002,255,255,255,255,70
161815,5,孫悟空_メテオコンビネーション,sp_effect_a1_00399,ef_002r,255,255,255,255,70
161816,5,孫悟空_メテオコンビネーション,sp_effect_a1_00399,ef_003,255,255,255,255,70
161817,5,孫悟空_メテオコンビネーション,sp_effect_a1_00399,ef_003r,255,255,255,255,70
161818,5,孫悟空_メテオコンビネーション,sp_effect_a1_00399,ef_004,255,255,255,255,70
161819,5,孫悟空_メテオコンビネーション,sp_effect_a1_00399,ef_004r,255,255,255,255,70
161820,5,孫悟空_メテオコンビネーション,sp_effect_a1_00399,ef_005,255,255,255,255,70
161821,5,孫悟空_メテオコンビネーション,sp_effect_a1_00399,ef_005r,255,255,255,255,70
161822,5,マジュニア(巨大化)_超爆裂魔波(アクティブ),sp_effect_a7_00064,ef_001,255,255,255,255,70
161823,5,マジュニア(巨大化)_超爆裂魔波(アクティブ),sp_effect_a7_00064,ef_001b,255,255,255,255,70
161824,5,マジュニア(巨大化)_超爆裂魔波(アクティブ),sp_effect_a7_00064,ef_002,255,255,255,255,70
161825,5,マジュニア(巨大化)_超爆裂魔波(アクティブ),sp_effect_a7_00064,ef_002b,255,255,255,255,70
161826,5,マジュニア(巨大化)_超爆裂魔波(アクティブ),sp_effect_a7_00064,ef_003,255,255,255,255,70
161827,5,マジュニア(巨大化)_超爆裂魔波(アクティブ),sp_effect_a7_00064,ef_003b,255,255,255,255,70
161828,5,UR_マジュニア(巨大化)_爆力魔波,sp_effect_a2_00212,ef_001,255,255,255,255,70
161829,5,UR_マジュニア(巨大化)_爆力魔波,sp_effect_a2_00212,ef_002,255,255,255,255,70
161830,5,UR_マジュニア(巨大化)_爆力魔波,sp_effect_a2_00212,ef_003,255,255,255,255,70
161831,5,UR_マジュニア(巨大化)_爆力魔波,sp_effect_a2_00212,ef_004,255,255,255,255,70
161832,5,UR_マジュニア(巨大化)_爆力魔波,sp_effect_a2_00212,ef_001r,255,255,255,255,70
161833,5,UR_マジュニア(巨大化)_爆力魔波,sp_effect_a2_00212,ef_002r,255,255,255,255,70
161834,5,UR_マジュニア(巨大化)_爆力魔波,sp_effect_a2_00212,ef_003r,255,255,255,255,70
161835,5,UR_マジュニア(巨大化)_爆力魔波,sp_effect_a2_00212,ef_004r,255,255,255,255,70
161836,5,SSR_マジュニア_必殺技_爆力魔波,sp_effect_a2_00213,ef_001,255,255,255,255,70
161837,5,SSR_マジュニア_必殺技_爆力魔波,sp_effect_a2_00213,ef_002,255,255,255,255,70
161838,5,SSR_マジュニア_必殺技_爆力魔波,sp_effect_a2_00213,ef_003,255,255,255,255,70
161839,5,SSR_マジュニア_必殺技_爆力魔波,sp_effect_a2_00213,ef_002r,255,255,255,255,70
161840,5,SSR_マジュニア_必殺技_爆力魔波,sp_effect_a2_00213,ef_003r,255,255,255,255,70
161841,5,UR_ピッコロ_魔空包囲弾,sp_effect_a2_00214,ef_001,255,255,255,255,70
161842,5,UR_ピッコロ_魔空包囲弾,sp_effect_a2_00214,ef_001r,255,255,255,255,70
161843,5,UR_ピッコロ_魔空包囲弾,sp_effect_a2_00214,ef_001b,255,255,255,255,70
161844,5,UR_ピッコロ_魔空包囲弾,sp_effect_a2_00214,ef_002,255,255,255,255,70
161845,5,UR_ピッコロ_魔空包囲弾,sp_effect_a2_00214,ef_002r,255,255,255,255,70
161846,5,UR_ピッコロ_魔空包囲弾,sp_effect_a2_00214,ef_002b,255,255,255,255,70
161847,5,ブルマ(少女期)_いでよ神龍！(アクティブ),sp_effect_b4_00285,ef_001,255,255,255,255,70
161848,5,ブルマ(少女期)_ブルマとウーロンの生存戦略,sp_effect_b3_00005,ef_001,255,255,255,255,70
161849,5,ブルマ(少女期)_ブルマとウーロンの生存戦略,sp_effect_b3_00005,ef_001_b,255,255,255,255,70
161850,5,ブルマ(少女期)_ブルマとウーロンの生存戦略,sp_effect_b3_00005,ef_001r,255,255,255,255,70
161851,5,ブルマ(少女期)_ブルマとウーロンの生存戦略,sp_effect_b3_00005,ef_002,255,255,255,255,70
161852,5,ブルマ(少女期)_ブルマとウーロンの生存戦略,sp_effect_b3_00005,ef_002_r,255,255,255,255,70
161853,5,ブルマ(少女期)_ブルマとウーロンの生存戦略,sp_effect_b3_00005,ef_003,255,255,255,255,70
161854,5,ブルマ(少女期)_ブルマとウーロンの生存戦略,sp_effect_b3_00005,ef_003_b,255,255,255,255,70
161855,5,ブルマ(少女期)_ブルマとウーロンの生存戦略,sp_effect_b3_00005,ef_003r,255,255,255,255,70
161856,5,ブルマ(少女期)_ブルマとウーロンの生存戦略,sp_effect_b3_00005,ef_004,255,255,255,255,70
161857,5,ブルマ(少女期)_ブルマとウーロンの生存戦略,sp_effect_b3_00005,ef_004_r,255,255,255,255,70
161858,5,ブルマ(少女期)_ブルマとウーロンの生存戦略,sp_effect_b3_00005,ef_005,255,255,255,255,70
161859,5,ブルマ(少女期)_ブルマとウーロンの生存戦略,sp_effect_b3_00005,ef_005_r,255,255,255,255,70
161860,5,ブルマ(少女期)_ブルマとウーロンの生存戦略,sp_effect_b3_00005,ef_006,255,255,255,255,70
161861,5,ブルマ(少女期)_ブルマとウーロンの生存戦略,sp_effect_b3_00005,ef_006_b,255,255,255,255,70
161862,5,ブルマ(少女期)_ブルマとウーロンの生存戦略,sp_effect_b3_00005,ef_006_r,255,255,255,255,70
161863,5,UR_ブルマ(少女期)_怒りのマシンガン,sp_effect_b3_00006,ef_001,255,255,255,255,70
161864,5,UR_ブルマ(少女期)_怒りのマシンガン,sp_effect_b3_00006,ef_002,255,255,255,255,70
161865,5,UR_ブルマ(少女期)_怒りのマシンガン,sp_effect_b3_00006,ef_002_b,255,255,255,255,70
161866,5,LR_ブルマ(少女期)_怒りのマシンガン,sp_effect_b3_00004,ef_001,255,255,255,255,70
161867,5,LR_ブルマ(少女期)_怒りのマシンガン,sp_effect_b3_00004,ef_002,255,255,255,255,70
161868,5,LR_ブルマ(少女期)_怒りのマシンガン,sp_effect_b3_00004,ef_003,255,255,255,255,70
161869,5,LR_ブルマ(少女期)_怒りのマシンガン,sp_effect_b3_00004,ef_003_b,255,255,255,255,70
161870,5,マジュニア(巨大化)_巨大化,sp_effect_b4_00282,ef_001,255,255,255,255,30
161871,5,マジュニア(巨大化)_巨大化継続,sp_effect_b4_00283,ef_001,255,255,255,255,30
161872,5,マジュニア(巨大化)_巨大化終了,sp_effect_b4_00284,ef_001,255,255,255,255,30
161873,5,ドクター・ウイロー_プラネットゲイザー(アクティブ),sp_effect_b1_00253,ef_001,255,255,255,255,70
161874,5,ドクター・ウイロー_プラネットゲイザー(アクティブ),sp_effect_b1_00253,ef_001b,255,255,255,255,70
161875,5,ターレス_キルドライバー,sp_effect_a2_00215,ef_001,255,255,255,255,70
161876,5,ターレス_キルドライバー,sp_effect_a2_00215,ef_002,255,255,255,255,70
161877,5,ターレス_キルドライバー,sp_effect_a2_00215,ef_001r,255,255,255,255,70
161878,5,ターレス_キルドライバー,sp_effect_a2_00215,ef_002r,255,255,255,255,70
161879,5,UR_ドクター・ウイロー_ギガンティックボマー,sp_effect_b1_00254,ef_001,255,255,255,255,70
161880,5,UR_ドクター・ウイロー_ギガンティックボマー,sp_effect_b1_00254,ef_001b,255,255,255,255,70
161881,5,UR_ドクター・ウイロー_ギガンティックボマー,sp_effect_b1_00254,ef_002,255,255,255,255,70
161882,5,UR_ドクター・ウイロー_ギガンティックボマー,sp_effect_b1_00254,ef_002b,255,255,255,255,70
161883,5,UR_ドクター・ウイロー_ギガンティックボマー,sp_effect_b1_00254,ef_002r,255,255,255,255,70
161884,5,UR_ドクター・ウイロー_ギガンティックボマー,sp_effect_b1_00254,ef_002br,255,255,255,255,70
161885,5,LR_ドクター・ウイロー_ギガンティックボマー,sp_effect_b1_00255,ef_001,255,255,255,255,70
161886,5,LR_ドクター・ウイロー_ギガンティックボマー,sp_effect_b1_00255,ef_001b,255,255,255,255,70
161887,5,LR_ドクター・ウイロー_ギガンティックボマー,sp_effect_b1_00255,ef_001r,255,255,255,255,70
161888,5,LR_ドクター・ウイロー_ギガンティックボマー,sp_effect_b1_00255,ef_001br,255,255,255,255,70
161889,5,LR_ドクター・ウイロー_ギガンティックボマー,sp_effect_b1_00255,ef_002,255,255,255,255,70
161890,5,LR_ドクター・ウイロー_ギガンティックボマー,sp_effect_b1_00255,ef_002b,255,255,255,255,70
161891,5,LR_ドクター・ウイロー_ギガンティックボマー,sp_effect_b1_00255,ef_002r,255,255,255,255,70
161892,5,LR_ドクター・ウイロー_ギガンティックボマー,sp_effect_b1_00255,ef_002br,255,255,255,255,70
161893,5,LR_ドクター・ウィロー_フォトンストライク,sp_effect_a9_00105,ef_001,255,255,255,255,70
161894,5,LR_ドクター・ウィロー_フォトンストライク,sp_effect_a9_00105,ef_001b,255,255,255,255,70
161895,5,LR_ドクター・ウィロー_フォトンストライク,sp_effect_a9_00105,ef_001r,255,255,255,255,70
161896,5,LR_ドクター・ウィロー_フォトンストライク,sp_effect_a9_00105,ef_002,255,255,255,255,70
161897,5,LR_ドクター・ウィロー_フォトンストライク,sp_effect_a9_00105,ef_002b,255,255,255,255,70
161898,5,LR_ドクター・ウィロー_フォトンストライク,sp_effect_a9_00105,ef_002r,255,255,255,255,70
161899,5,UR_ベビー_必殺技：リベンジブラスト,sp_effect_b4_00290,ef_001,255,255,255,255,70
161900,5,UR_ベビー_必殺技：リベンジブラスト,sp_effect_b4_00290,ef_002,255,255,255,255,70
161901,5,UR_ベビー_必殺技：リベンジブラスト,sp_effect_b4_00290,ef_002r,255,255,255,255,70
161902,5,UR_ベビー_必殺技：リベンジブラスト,sp_effect_b4_00290,ef_003,255,255,255,255,70
161903,5,UR_ベビー_必殺技：リベンジブラスト,sp_effect_b4_00290,ef_003r,255,255,255,255,70
161904,5,SSR_ベビー_必殺技(↓簡易版)：リベンジショット,sp_effect_b4_00291,ef_001,255,255,255,255,70
161905,5,SSR_ベビー_必殺技(↓簡易版)：リベンジショット,sp_effect_b4_00291,ef_002,255,255,255,255,70
161906,5,SSR_ベビー_必殺技(↓簡易版)：リベンジショット,sp_effect_b4_00291,ef_002r,255,255,255,255,70
161907,5,SSR_ベビー_必殺技(↓簡易版)：リベンジショット,sp_effect_b4_00291,ef_003,255,255,255,255,70
161908,5,SSR_ベビー_必殺技(↓簡易版)：リベンジショット,sp_effect_b4_00291,ef_003r,255,255,255,255,70
161909,5,SSR_アモンド&レズン_必殺技：クラッシャーインベーション,sp_effect_a7_00065,ef_001,255,255,255,255,70
161910,5,SSR_アモンド&レズン_必殺技：クラッシャーインベーション,sp_effect_a7_00065,ef_002,255,255,255,255,70
161911,5,SSR_アモンド&レズン_必殺技：クラッシャーインベーション,sp_effect_a7_00065,ef_002b,255,255,255,255,70
161912,5,UR_アモンド&レズン_必殺技：クラッシャーインベーション,sp_effect_a7_00066,ef_001,255,255,255,255,70
161913,5,UR_アモンド&レズン_必殺技：クラッシャーインベーション,sp_effect_a7_00066,ef_002,255,255,255,255,70
161914,5,UR_アモンド&レズン_必殺技：クラッシャーインベーション,sp_effect_a7_00066,ef_002b,255,255,255,255,70
161915,5,孫悟空_気円斬,sp_effect_a6_00019,ef_001,255,255,255,255,70
161916,5,孫悟空_気円斬,sp_effect_a6_00019,ef_001_back,255,255,255,255,70
161917,5,孫悟空_気円斬,sp_effect_a6_00019,ef_001_back_re,255,255,255,255,70
161918,5,孫悟空_気円斬,sp_effect_a6_00019,ef_001_re,255,255,255,255,70
161919,5,孫悟空_気円斬,sp_effect_a6_00019,ef_002,255,255,255,255,70
161920,5,孫悟空_気円斬,sp_effect_a6_00019,ef_002_back,255,255,255,255,70
161921,5,孫悟空_気円斬,sp_effect_a6_00019,ef_002_back_re,255,255,255,255,70
161922,5,孫悟空_気円斬,sp_effect_a6_00019,ef_002_re,255,255,255,255,70
161923,5,孫悟空_10倍界王拳,sp_effect_a1_00401,ef_001,255,255,255,255,70
161924,5,孫悟空_10倍界王拳,sp_effect_a1_00401,ef_001b,255,255,255,255,70
161925,5,孫悟空_10倍界王拳,sp_effect_a1_00401,ef_001r,255,255,255,255,70
161926,5,孫悟空_10倍界王拳,sp_effect_a1_00401,ef_001br,255,255,255,255,70
161927,5,孫悟空_10倍界王拳,sp_effect_a1_00401,ef_002,255,255,255,255,70
161928,5,孫悟空_10倍界王拳,sp_effect_a1_00401,ef_003,255,255,255,255,70
161929,5,孫悟空_10倍界王拳,sp_effect_a1_00401,ef_003b,255,255,255,255,70
161930,5,ターレス_サイヤ人にふさわしい生き方をしろ！(アクティブ),sp_effect_b4_00292,ef_001,255,255,255,255,70
161931,5,ターレス_サイヤ人にふさわしい生き方をしろ！(アクティブ),sp_effect_b4_00292,ef_001b,255,255,255,255,70
161932,5,ターレス_サイヤ人にふさわしい生き方をしろ！(アクティブ),sp_effect_b4_00292,ef_002,255,255,255,255,70
161933,5,UR_ダイーズ&カカオ_クラッシャーインベーション,sp_effect_b4_00287,ef_001,255,255,255,255,70
