id,card_id,category,filename
3791,9000681,20002,
3792,9000681,20004,
3793,9029220,20002,
3794,9029220,20004,
3795,9029221,20002,
3796,9029221,20004,
3797,9029230,10002,ak1000
3798,9029230,10002,ak1001
3799,9029230,10004,bk1000
3800,9029230,10004,bk1001
3801,9029231,10002,ak1000
3802,9029231,10002,ak1001
3803,9029231,10004,bk1000
3804,9029231,10004,bk1001
3805,9129230,20002,
3806,9129230,20004,
3807,9129231,20002,
3808,9129231,20004,
3809,9029240,20002,
3810,9029240,20004,
3811,9029241,20002,
3812,9029241,20004,
3813,9009060,20002,
3814,9009060,20004,
3815,9009061,20002,
3816,9009061,20004,
3817,51026020,20002,
3818,51026020,20004,
3819,51026021,20002,
3820,51026021,20004,
3821,80015320,10002,ak1000
3822,80015320,10002,ak1001
3823,80015320,10004,bk1000
3824,80015320,10004,bk1001
3825,80015321,10002,ak1000
3826,80015321,10002,ak1001
3827,80015321,10004,bk1000
3828,80015321,10004,bk1001
3829,81015320,10002,ak1000
3830,81015320,10002,ak1001
3831,81015320,10004,bk1000
3832,81015320,10004,bk1001
3833,81015321,10002,ak1000
3834,81015321,10002,ak1001
3835,81015321,10004,bk1000
3836,81015321,10004,bk1001
3837,82015320,10002,ak1000
3838,82015320,10002,ak1001
3839,82015320,10004,bk1000
3840,82015320,10004,bk1001
3841,82015321,10002,ak1000
3842,82015321,10002,ak1001
3843,82015321,10004,bk1000
3844,82015321,10004,bk1001
3845,83015320,10002,ak1000
3846,83015320,10002,ak1001
3847,83015320,10004,bk1000
3848,83015320,10004,bk1001
3849,83015321,10002,ak1000
3850,83015321,10002,ak1001
3851,83015321,10004,bk1000
3852,83015321,10004,bk1001
3853,1028970,20002,
3854,1028970,20004,
3855,1028971,20002,
3856,1028971,20004,
3857,9120080,20002,
3858,9120080,20004,
3859,9120081,20002,
3860,9120081,20004,
3861,80017550,20002,
3862,80017550,20004,
3863,80017551,20002,
3864,80017551,20004,
3869,80026170,20002,
3870,80026170,20004,
3871,80026171,20002,
3872,80026171,20004,
3873,80026180,20002,
3874,80026180,20004,
3875,80026181,20002,
3876,80026181,20004,
3877,1028980,20002,
3878,1028980,20004,
3879,1028981,20002,
3880,1028981,20004,
91573,1015400,20002,
91574,1015400,20004,
91575,1015401,20002,
91576,1015401,20004,
91577,1015410,20002,
91578,1015410,20004,
91579,1015411,20002,
91580,1015411,20004,
