id,z_battle_stage_id,level,z_battle_first_reward_set_id,main_reward_id
110024,110,25,110024,110083
110025,110,26,110025,110085
110026,110,27,110026,110089
110027,110,28,110027,110092
110028,110,29,110028,110095
110029,110,30,110029,110101
110030,110,31,110030,110102
111000,111,1,111000,111001
111001,111,2,111001,111006
111002,111,3,111002,111011
111003,111,4,111003,111016
111004,111,5,111004,111025
111005,111,6,111005,111027
111006,111,7,111006,111032
111007,111,8,111007,111037
111008,111,9,111008,111042
111009,111,10,111009,111051
111010,111,11,111010,111052
112000,112,1,112000,112001
112001,112,2,112001,112005
112002,112,3,112002,112008
112003,112,4,112003,112011
112004,112,5,112004,112015
112005,112,6,112005,112018
112006,112,7,112006,112021
112007,112,8,112007,112024
112008,112,9,112008,112027
112009,112,10,112009,112033
112010,112,11,112010,112035
112011,112,12,112011,112039
112012,112,13,112012,112042
112013,112,14,112013,112045
112014,112,15,112014,112049
112015,112,16,112015,112052
112016,112,17,112016,112055
112017,112,18,112017,112058
112018,112,19,112018,112061
112019,112,20,112019,112067
112020,112,21,112020,112069
112021,112,22,112021,112073
112022,112,23,112022,112076
112023,112,24,112023,112079
112024,112,25,112024,112083
112025,112,26,112025,112085
112026,112,27,112026,112089
112027,112,28,112027,112092
112028,112,29,112028,112095
112029,112,30,112029,112101
112030,112,31,112030,112102
113000,113,1,113000,113001
113001,113,2,113001,113006
113002,113,3,113002,113011
113003,113,4,113003,113016
113004,113,5,113004,113025
113005,113,6,113005,113027
113006,113,7,113006,113032
113007,113,8,113007,113037
113008,113,9,113008,113042
113009,113,10,113009,113051
113010,113,11,113010,113052
114000,114,1,114000,114001
114001,114,2,114001,114005
114002,114,3,114002,114008
114003,114,4,114003,114011
114004,114,5,114004,114015
114005,114,6,114005,114018
114006,114,7,114006,114021
114007,114,8,114007,114024
114008,114,9,114008,114027
114009,114,10,114009,114033
114010,114,11,114010,114035
114011,114,12,114011,114039
114012,114,13,114012,114042
114013,114,14,114013,114045
114014,114,15,114014,114049
114015,114,16,114015,114052
114016,114,17,114016,114055
114017,114,18,114017,114058
114018,114,19,114018,114061
114019,114,20,114019,114067
114020,114,21,114020,114069
114021,114,22,114021,114073
114022,114,23,114022,114076
114023,114,24,114023,114079
114024,114,25,114024,114083
114025,114,26,114025,114085
114026,114,27,114026,114089
114027,114,28,114027,114092
114028,114,29,114028,114095
114029,114,30,114029,114101
114030,114,31,114030,114102
115000,115,1,115000,115003
115001,115,2,115001,115011
115002,115,3,115002,115018
115003,115,4,115003,115025
115004,115,5,115004,115032
115005,115,6,115005,115039
115006,115,7,115006,115046
115007,115,8,115007,115053
115008,115,9,115008,115060
115009,115,10,115009,115070
115010,115,11,115010,115074
115011,115,12,115011,115082
115012,115,13,115012,115089
115013,115,14,115013,115096
115014,115,15,115014,115106
115015,115,16,115015,115111
115016,115,17,115016,115118
115017,115,18,115017,115125
115018,115,19,115018,115132
115019,115,20,115019,115142
115020,115,21,115020,115146
115021,115,22,115021,115154
115022,115,23,115022,115161
115023,115,24,115023,115168
115024,115,25,115024,115178
115025,115,26,115025,115182
115026,115,27,115026,115190
115027,115,28,115027,115197
115028,115,29,115028,115204
115029,115,30,115029,115214
115030,115,31,115030,115215
116000,116,1,116000,116001
116001,116,2,116001,116005
116002,116,3,116002,116008
116003,116,4,116003,116011
116004,116,5,116004,116015
116005,116,6,116005,116018
116006,116,7,116006,116021
116007,116,8,116007,116024
116008,116,9,116008,116027
116009,116,10,116009,116033
116010,116,11,116010,116035
116011,116,12,116011,116039
116012,116,13,116012,116042
116013,116,14,116013,116045
116014,116,15,116014,116049
116015,116,16,116015,116052
116016,116,17,116016,116055
116017,116,18,116017,116058
116018,116,19,116018,116061
116019,116,20,116019,116067
116020,116,21,116020,116069
116021,116,22,116021,116073
116022,116,23,116022,116076
116023,116,24,116023,116079
116024,116,25,116024,116083
116025,116,26,116025,116085
116026,116,27,116026,116089
116027,116,28,116027,116092
116028,116,29,116028,116095
116029,116,30,116029,116101
116030,116,31,116030,116102
117000,117,1,117000,117002
117001,117,2,117001,117008
117002,117,3,117002,117013
117003,117,4,117003,117018
117004,117,5,117004,117023
117005,117,6,117005,117028
117006,117,7,117006,117033
117007,117,8,117007,117038
117008,117,9,117008,117043
117009,117,10,117009,117050
117010,117,11,117010,117053
117011,117,12,117011,117059
117012,117,13,117012,117064
117013,117,14,117013,117069
117014,117,15,117014,117076
117015,117,16,117015,117080
117016,117,17,117016,117085
117017,117,18,117017,117090
117018,117,19,117018,117095
117019,117,20,117019,117102
117020,117,21,117020,117105
117021,117,22,117021,117111
117022,117,23,117022,117116
117023,117,24,117023,117121
117024,117,25,117024,117128
117025,117,26,117025,117131
117026,117,27,117026,117137
117027,117,28,117027,117142
117028,117,29,117028,117147
117029,117,30,117029,117154
117030,117,31,117030,117155
118000,118,1,118000,118001
118001,118,2,118001,118006
118002,118,3,118002,118011
118003,118,4,118003,118016
118004,118,5,118004,118025
118005,118,6,118005,118027
118006,118,7,118006,118032
118007,118,8,118007,118037
118008,118,9,118008,118042
118009,118,10,118009,118051
118010,118,11,118010,118052
119000,119,1,119000,119001
119001,119,2,119001,119005
119002,119,3,119002,119008
119003,119,4,119003,119011
119004,119,5,119004,119015
119005,119,6,119005,119018
119006,119,7,119006,119021
119007,119,8,119007,119024
119008,119,9,119008,119027
119009,119,10,119009,119033
119010,119,11,119010,119035
119011,119,12,119011,119039
119012,119,13,119012,119042
119013,119,14,119013,119045
119014,119,15,119014,119049
119015,119,16,119015,119052
119016,119,17,119016,119055
119017,119,18,119017,119058
119018,119,19,119018,119061
119019,119,20,119019,119067
119020,119,21,119020,119069
119021,119,22,119021,119073
119022,119,23,119022,119076
119023,119,24,119023,119079
119024,119,25,119024,119083
119025,119,26,119025,119085
119026,119,27,119026,119089
119027,119,28,119027,119092
119028,119,29,119028,119095
119029,119,30,119029,119101
119030,119,31,119030,119102
120000,120,1,120000,120001
120001,120,2,120001,120005
120002,120,3,120002,120008
120003,120,4,120003,120011
120004,120,5,120004,120015
120005,120,6,120005,120018
120006,120,7,120006,120021
120007,120,8,120007,120024
120008,120,9,120008,120027
120009,120,10,120009,120033
120010,120,11,120010,120035
120011,120,12,120011,120039
120012,120,13,120012,120042
120013,120,14,120013,120045
120014,120,15,120014,120049
120015,120,16,120015,120052
120016,120,17,120016,120055
120017,120,18,120017,120058
120018,120,19,120018,120061
120019,120,20,120019,120067
120020,120,21,120020,120069
120021,120,22,120021,120073
120022,120,23,120022,120076
120023,120,24,120023,120079
120024,120,25,120024,120083
120025,120,26,120025,120085
120026,120,27,120026,120089
120027,120,28,120027,120092
120028,120,29,120028,120095
120029,120,30,120029,120101
120030,120,31,120030,120102
121000,121,1,121000,121001
121001,121,2,121001,121005
121002,121,3,121002,121008
121003,121,4,121003,121011
121004,121,5,121004,121015
121005,121,6,121005,121018
121006,121,7,121006,121021
121007,121,8,121007,121024
121008,121,9,121008,121027
121009,121,10,121009,121033
121010,121,11,121010,121035
121011,121,12,121011,121039
121012,121,13,121012,121042
121013,121,14,121013,121045
121014,121,15,121014,121049
121015,121,16,121015,121052
121016,121,17,121016,121055
121017,121,18,121017,121058
121018,121,19,121018,121061
121019,121,20,121019,121067
121020,121,21,121020,121069
121021,121,22,121021,121073
121022,121,23,121022,121076
121023,121,24,121023,121079
121024,121,25,121024,121083
121025,121,26,121025,121085
121026,121,27,121026,121089
121027,121,28,121027,121092
121028,121,29,121028,121095
121029,121,30,121029,121101
121030,121,31,121030,121102
122000,122,1,122000,122002
122001,122,2,122001,122008
122002,122,3,122002,122013
122003,122,4,122003,122018
122004,122,5,122004,122023
122005,122,6,122005,122028
122006,122,7,122006,122033
122007,122,8,122007,122038
122008,122,9,122008,122043
122009,122,10,122009,122050
122010,122,11,122010,122053
122011,122,12,122011,122059
122012,122,13,122012,122064
122013,122,14,122013,122069
122014,122,15,122014,122076
122015,122,16,122015,122080
122016,122,17,122016,122085
122017,122,18,122017,122090
122018,122,19,122018,122095
122019,122,20,122019,122102
122020,122,21,122020,122105
122021,122,22,122021,122111
122022,122,23,122022,122116
122023,122,24,122023,122121
122024,122,25,122024,122128
122025,122,26,122025,122131
122026,122,27,122026,122137
122027,122,28,122027,122142
122028,122,29,122028,122147
122029,122,30,122029,122154
122030,122,31,122030,122155
123000,123,1,123000,123001
123001,123,2,123001,123005
123002,123,3,123002,123008
123003,123,4,123003,123011
123004,123,5,123004,123015
123005,123,6,123005,123018
123006,123,7,123006,123021
123007,123,8,123007,123024
123008,123,9,123008,123027
123009,123,10,123009,123033
123010,123,11,123010,123035
123011,123,12,123011,123039
123012,123,13,123012,123042
123013,123,14,123013,123045
123014,123,15,123014,123049
123015,123,16,123015,123052
123016,123,17,123016,123055
123017,123,18,123017,123058
123018,123,19,123018,123061
123019,123,20,123019,123067
123020,123,21,123020,123069
123021,123,22,123021,123073
123022,123,23,123022,123076
123023,123,24,123023,123079
123024,123,25,123024,123083
123025,123,26,123025,123085
123026,123,27,123026,123089
123027,123,28,123027,123092
123028,123,29,123028,123095
123029,123,30,123029,123101
123030,123,31,123030,123102
124000,124,1,124000,124001
124001,124,2,124001,124006
124002,124,3,124002,124011
124003,124,4,124003,124016
124004,124,5,124004,124025
124005,124,6,124005,124027
124006,124,7,124006,124032
124007,124,8,124007,124037
124008,124,9,124008,124042
124009,124,10,124009,124051
124010,124,11,124010,124052
125000,125,1,125000,125001
125001,125,2,125001,125005
125002,125,3,125002,125008
125003,125,4,125003,125011
125004,125,5,125004,125015
125005,125,6,125005,125018
125006,125,7,125006,125021
125007,125,8,125007,125024
125008,125,9,125008,125027
125009,125,10,125009,125033
125010,125,11,125010,125035
125011,125,12,125011,125039
125012,125,13,125012,125042
125013,125,14,125013,125045
125014,125,15,125014,125049
125015,125,16,125015,125052
125016,125,17,125016,125055
125017,125,18,125017,125058
125018,125,19,125018,125061
125019,125,20,125019,125067
125020,125,21,125020,125069
125021,125,22,125021,125073
125022,125,23,125022,125076
125023,125,24,125023,125079
125024,125,25,125024,125083
125025,125,26,125025,125085
125026,125,27,125026,125089
125027,125,28,125027,125092
125028,125,29,125028,125095
125029,125,30,125029,125101
125030,125,31,125030,125102
126000,126,1,126000,126008
126001,126,2,126001,126023
126002,126,3,126002,126037
126003,126,4,126003,126051
126004,126,5,126004,126065
126005,126,6,126005,126079
126006,126,7,126006,126093
126007,126,8,126007,126107
126008,126,9,126008,126121
126009,126,10,126009,126140
126010,126,11,126010,126149
126011,126,12,126011,126164
126012,126,13,126012,126178
126013,126,14,126013,126192
126014,126,15,126014,126211
126015,126,16,126015,126221
126016,126,17,126016,126235
126017,126,18,126017,126249
126018,126,19,126018,126263
126019,126,20,126019,126282
126020,126,21,126020,126291
126021,126,22,126021,126306
126022,126,23,126022,126320
126023,126,24,126023,126334
126024,126,25,126024,126353
126025,126,26,126025,126362
126026,126,27,126026,126377
126027,126,28,126027,126391
126028,126,29,126028,126405
126029,126,30,126029,126424
126030,126,31,126030,126425
127000,127,1,127000,127001
127001,127,2,127001,127006
127002,127,3,127002,127011
127003,127,4,127003,127016
127004,127,5,127004,127025
127005,127,6,127005,127027
127006,127,7,127006,127032
127007,127,8,127007,127037
127008,127,9,127008,127042
127009,127,10,127009,127051
127010,127,11,127010,127052
128000,128,1,128000,128001
128001,128,2,128001,128006
128002,128,3,128002,128011
128003,128,4,128003,128016
128004,128,5,128004,128025
128005,128,6,128005,128027
128006,128,7,128006,128032
128007,128,8,128007,128037
128008,128,9,128008,128042
128009,128,10,128009,128051
128010,128,11,128010,128052
129000,129,1,129000,129001
129001,129,2,129001,129005
129002,129,3,129002,129008
129003,129,4,129003,129011
129004,129,5,129004,129015
129005,129,6,129005,129018
129006,129,7,129006,129021
129007,129,8,129007,129024
129008,129,9,129008,129027
129009,129,10,129009,129033
129010,129,11,129010,129035
129011,129,12,129011,129039
129012,129,13,129012,129042
129013,129,14,129013,129045
129014,129,15,129014,129049
129015,129,16,129015,129052
129016,129,17,129016,129055
129017,129,18,129017,129058
129018,129,19,129018,129061
129019,129,20,129019,129067
129020,129,21,129020,129069
129021,129,22,129021,129073
129022,129,23,129022,129076
129023,129,24,129023,129079
129024,129,25,129024,129083
129025,129,26,129025,129085
129026,129,27,129026,129089
129027,129,28,129027,129092
129028,129,29,129028,129095
129029,129,30,129029,129101
129030,129,31,129030,129102
130000,130,1,130000,130001
130001,130,2,130001,130006
130002,130,3,130002,130011
130003,130,4,130003,130016
130004,130,5,130004,130025
130005,130,6,130005,130027
130006,130,7,130006,130032
130007,130,8,130007,130037
130008,130,9,130008,130042
130009,130,10,130009,130051
130010,130,11,130010,130052
131000,131,1,131000,131001
131001,131,2,131001,131006
131002,131,3,131002,131011
131003,131,4,131003,131016
131004,131,5,131004,131025
131005,131,6,131005,131027
131006,131,7,131006,131032
131007,131,8,131007,131037
131008,131,9,131008,131042
131009,131,10,131009,131051
131010,131,11,131010,131052
132000,132,1,132000,132001
132001,132,2,132001,132005
132002,132,3,132002,132008
132003,132,4,132003,132011
132004,132,5,132004,132015
132005,132,6,132005,132018
132006,132,7,132006,132021
132007,132,8,132007,132024
132008,132,9,132008,132027
132009,132,10,132009,132033
132010,132,11,132010,132035
132011,132,12,132011,132039
132012,132,13,132012,132042
132013,132,14,132013,132045
132014,132,15,132014,132049
132015,132,16,132015,132052
132016,132,17,132016,132055
132017,132,18,132017,132058
132018,132,19,132018,132061
132019,132,20,132019,132067
132020,132,21,132020,132069
132021,132,22,132021,132073
132022,132,23,132022,132076
132023,132,24,132023,132079
132024,132,25,132024,132083
132025,132,26,132025,132085
132026,132,27,132026,132089
132027,132,28,132027,132092
132028,132,29,132028,132095
132029,132,30,132029,132101
132030,132,31,132030,132102
133000,133,1,133000,133001
133001,133,2,133001,133006
133002,133,3,133002,133011
133003,133,4,133003,133016
133004,133,5,133004,133025
133005,133,6,133005,133027
133006,133,7,133006,133032
133007,133,8,133007,133037
133008,133,9,133008,133042
133009,133,10,133009,133051
133010,133,11,133010,133052
134000,134,1,134000,134001
134001,134,2,134001,134006
134002,134,3,134002,134011
134003,134,4,134003,134016
134004,134,5,134004,134025
134005,134,6,134005,134027
134006,134,7,134006,134032
134007,134,8,134007,134037
134008,134,9,134008,134042
134009,134,10,134009,134051
134010,134,11,134010,134052
135000,135,1,135000,135001
135001,135,2,135001,135006
135002,135,3,135002,135011
135003,135,4,135003,135016
135004,135,5,135004,135025
135005,135,6,135005,135027
135006,135,7,135006,135032
135007,135,8,135007,135037
135008,135,9,135008,135042
135009,135,10,135009,135051
135010,135,11,135010,135052
136000,136,1,136000,136001
136001,136,2,136001,136005
136002,136,3,136002,136008
136003,136,4,136003,136011
136004,136,5,136004,136015
136005,136,6,136005,136018
136006,136,7,136006,136021
136007,136,8,136007,136024
136008,136,9,136008,136027
136009,136,10,136009,136033
136010,136,11,136010,136035
136011,136,12,136011,136039
136012,136,13,136012,136042
136013,136,14,136013,136045
136014,136,15,136014,136049
136015,136,16,136015,136052
136016,136,17,136016,136055
136017,136,18,136017,136058
136018,136,19,136018,136061
136019,136,20,136019,136067
136020,136,21,136020,136069
136021,136,22,136021,136073
136022,136,23,136022,136076
136023,136,24,136023,136079
136024,136,25,136024,136083
136025,136,26,136025,136085
136026,136,27,136026,136089
136027,136,28,136027,136092
136028,136,29,136028,136095
136029,136,30,136029,136101
136030,136,31,136030,136102
137000,137,1,137000,137001
137001,137,2,137001,137006
137002,137,3,137002,137011
137003,137,4,137003,137016
137004,137,5,137004,137025
137005,137,6,137005,137027
137006,137,7,137006,137032
137007,137,8,137007,137037
137008,137,9,137008,137042
137009,137,10,137009,137051
137010,137,11,137010,137052
138000,138,1,138000,138001
138001,138,2,138001,138005
138002,138,3,138002,138008
138003,138,4,138003,138011
138004,138,5,138004,138015
138005,138,6,138005,138018
138006,138,7,138006,138021
138007,138,8,138007,138024
138008,138,9,138008,138027
138009,138,10,138009,138033
138010,138,11,138010,138035
138011,138,12,138011,138039
138012,138,13,138012,138042
138013,138,14,138013,138045
138014,138,15,138014,138049
138015,138,16,138015,138052
138016,138,17,138016,138055
138017,138,18,138017,138058
138018,138,19,138018,138061
138019,138,20,138019,138067
138020,138,21,138020,138069
138021,138,22,138021,138073
138022,138,23,138022,138076
138023,138,24,138023,138079
138024,138,25,138024,138083
138025,138,26,138025,138085
138026,138,27,138026,138089
138027,138,28,138027,138092
138028,138,29,138028,138095
138029,138,30,138029,138101
138030,138,31,138030,138102
139000,139,1,139000,139001
139001,139,2,139001,139005
139002,139,3,139002,139008
139003,139,4,139003,139011
139004,139,5,139004,139015
139005,139,6,139005,139018
139006,139,7,139006,139021
139007,139,8,139007,139024
139008,139,9,139008,139027
139009,139,10,139009,139033
139010,139,11,139010,139035
139011,139,12,139011,139039
139012,139,13,139012,139042
139013,139,14,139013,139045
139014,139,15,139014,139049
139015,139,16,139015,139052
139016,139,17,139016,139055
139017,139,18,139017,139058
139018,139,19,139018,139061
139019,139,20,139019,139067
139020,139,21,139020,139069
139021,139,22,139021,139073
139022,139,23,139022,139076
139023,139,24,139023,139079
139024,139,25,139024,139083
139025,139,26,139025,139085
139026,139,27,139026,139089
139027,139,28,139027,139092
139028,139,29,139028,139095
139029,139,30,139029,139101
139030,139,31,139030,139102
140000,140,1,140000,140001
140001,140,2,140001,140006
140002,140,3,140002,140011
140003,140,4,140003,140016
140004,140,5,140004,140025
140005,140,6,140005,140027
140006,140,7,140006,140032
140007,140,8,140007,140037
140008,140,9,140008,140042
140009,140,10,140009,140051
140010,140,11,140010,140052
141000,141,1,141000,141001
141001,141,2,141001,141006
141002,141,3,141002,141011
141003,141,4,141003,141016
141004,141,5,141004,141025
141005,141,6,141005,141027
141006,141,7,141006,141032
141007,141,8,141007,141037
141008,141,9,141008,141042
141009,141,10,141009,141051
141010,141,11,141010,141052
142000,142,1,142000,142001
142001,142,2,142001,142005
142002,142,3,142002,142008
142003,142,4,142003,142011
142004,142,5,142004,142015
142005,142,6,142005,142018
142006,142,7,142006,142021
142007,142,8,142007,142024
142008,142,9,142008,142027
142009,142,10,142009,142033
142010,142,11,142010,142035
142011,142,12,142011,142039
142012,142,13,142012,142042
142013,142,14,142013,142045
142014,142,15,142014,142049
142015,142,16,142015,142052
142016,142,17,142016,142055
142017,142,18,142017,142058
142018,142,19,142018,142061
142019,142,20,142019,142067
142020,142,21,142020,142069
142021,142,22,142021,142073
142022,142,23,142022,142076
142023,142,24,142023,142079
142024,142,25,142024,142083
142025,142,26,142025,142085
142026,142,27,142026,142089
142027,142,28,142027,142092
142028,142,29,142028,142095
142029,142,30,142029,142101
142030,142,31,142030,142102
144000,144,1,144000,144001
144001,144,2,144001,144005
144002,144,3,144002,144008
144003,144,4,144003,144011
144004,144,5,144004,144015
144005,144,6,144005,144018
144006,144,7,144006,144021
144007,144,8,144007,144024
144008,144,9,144008,144027
144009,144,10,144009,144033
144010,144,11,144010,144035
144011,144,12,144011,144039
144012,144,13,144012,144042
144013,144,14,144013,144045
144014,144,15,144014,144049
144015,144,16,144015,144052
144016,144,17,144016,144055
144017,144,18,144017,144058
144018,144,19,144018,144061
144019,144,20,144019,144067
144020,144,21,144020,144069
144021,144,22,144021,144073
144022,144,23,144022,144076
144023,144,24,144023,144079
144024,144,25,144024,144083
144025,144,26,144025,144085
144026,144,27,144026,144089
144027,144,28,144027,144092
144028,144,29,144028,144095
144029,144,30,144029,144101
144030,144,31,144030,144102
145000,145,1,145000,145001
145001,145,2,145001,145006
145002,145,3,145002,145011
145003,145,4,145003,145016
145004,145,5,145004,145025
145005,145,6,145005,145027
145006,145,7,145006,145032
145007,145,8,145007,145037
145008,145,9,145008,145042
145009,145,10,145009,145051
145010,145,11,145010,145052
146000,146,1,146000,146001
146001,146,2,146001,146006
146002,146,3,146002,146011
146003,146,4,146003,146016
146004,146,5,146004,146025
146005,146,6,146005,146027
146006,146,7,146006,146032
146007,146,8,146007,146037
146008,146,9,146008,146042
146009,146,10,146009,146051
146010,146,11,146010,146052
148000,148,1,148000,148001
148001,148,2,148001,148006
148002,148,3,148002,148011
148003,148,4,148003,148016
148004,148,5,148004,148025
148005,148,6,148005,148027
148006,148,7,148006,148032
148007,148,8,148007,148037
148008,148,9,148008,148042
148009,148,10,148009,148051
148010,148,11,148010,148052
701000,701,1,701000,701000
702000,702,1,702000,702000
703000,703,1,703000,703000
704000,704,1,704000,704000
