id,name,description,grade,selling_exchange_point,hp,attack,defense,equipment_skill_limitation_set_id,icon_image_id,is_eternal,created_at,updated_at
2551,"Skill Orb Type DEF Boost + Lv. 4, Super Attack Boost + Lv. 3","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,111,0,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2552,"Skill Orb Type DEF Boost + Lv. 3, Super Attack Boost + Lv. 4","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,111,0,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2553,"Skill Orb Type DEF Boost + Lv. 4, Recovery Boost + Lv. 3","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,106,0,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2554,"Skill Orb Type DEF Boost + Lv. 3, Recovery Boost + Lv. 4","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,106,0,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2555,"Skill Orb Super Attack Boost + Lv. 4, Recovery Boost + Lv. 3","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,108,0,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2556,"Skill Orb Super Attack Boost + Lv. 3, Recovery Boost + Lv. 4","A Skill Orb you can equip to a character 
whose Super Attack level is 10 or higher. 
The Skill Orb's level is added to the equipped 
character's Hidden Potential Skill level.",silver,10,0,0,0,6,108,0,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2557,[Character-Exclusive] EX Skill Orb ATK + Lv. 6,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). The equipped character's 
ATK +600.",bronze,1,0,600,0,99,10,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2558,[Character-Exclusive] EX Skill Orb ATK + Lv. 7,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). The equipped character's 
ATK +700.",bronze,1,0,700,0,99,10,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2559,[Character-Exclusive] EX Skill Orb ATK + Lv. 8,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). The equipped character's 
ATK +800.",bronze,1,0,800,0,99,10,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2560,[Character-Exclusive] EX Skill Orb DEF + Lv. 6,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). The equipped character's 
DEF +600.",bronze,1,0,0,600,99,9,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2561,[Character-Exclusive] EX Skill Orb DEF + Lv. 7,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). The equipped character's 
DEF +700.",bronze,1,0,0,700,99,9,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2562,[Character-Exclusive] EX Skill Orb DEF + Lv. 8,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). The equipped character's 
DEF +800.",bronze,1,0,0,800,99,9,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2563,[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 2,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",bronze,1,0,0,0,99,2,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2564,[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 3,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",bronze,1,0,0,0,99,2,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2565,[Character-Exclusive] EX Skill Orb Critical Hit + Lv. 2,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",bronze,1,0,0,0,99,7,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2566,[Character-Exclusive] EX Skill Orb Critical Hit + Lv. 3,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",bronze,1,0,0,0,99,7,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2567,[Character-Exclusive] EX Skill Orb Evasion + Lv. 2,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",bronze,1,0,0,0,99,6,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2568,[Character-Exclusive] EX Skill Orb Evasion + Lv. 3,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",bronze,1,0,0,0,99,6,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2569,[Character-Exclusive] EX Skill Orb Type ATK Boost + Lv. 2,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",bronze,1,0,0,0,99,5,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2570,[Character-Exclusive] EX Skill Orb Type ATK Boost + Lv. 3,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",bronze,1,0,0,0,99,5,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2571,[Character-Exclusive] EX Skill Orb Type DEF Boost + Lv. 2,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",bronze,1,0,0,0,99,4,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2572,[Character-Exclusive] EX Skill Orb Type DEF Boost + Lv. 3,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",bronze,1,0,0,0,99,4,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2573,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 2, Critical Hit + Lv. 1","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",bronze,1,0,0,0,99,100,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2574,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 1, Critical Hit + Lv. 2","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",bronze,1,0,0,0,99,100,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2575,"[Character-Exclusive] EX Skill Orb Type ATK Boost + Lv. 2, Type DEF Boost + Lv. 1","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",bronze,1,0,0,0,99,124,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2576,"[Character-Exclusive] EX Skill Orb Type ATK Boost + Lv. 1, Type DEF Boost + Lv. 2","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",bronze,1,0,0,0,99,124,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2577,[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 5,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",silver,10,0,0,0,99,13,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2578,[Character-Exclusive] EX Skill Orb Critical Hit + Lv. 5,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",silver,10,0,0,0,99,18,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2579,[Character-Exclusive] EX Skill Orb Evasion + Lv. 5,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",silver,10,0,0,0,99,17,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2580,[Character-Exclusive] EX Skill Orb Type ATK Boost + Lv. 5,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",silver,10,0,0,0,99,16,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2581,[Character-Exclusive] EX Skill Orb Type DEF Boost + Lv. 5,"Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",silver,10,0,0,0,99,15,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2582,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 4, Critical Hit + Lv. 3","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",silver,10,0,0,0,99,90,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2583,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 3, Critical Hit + Lv. 4","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",silver,10,0,0,0,99,90,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2584,"[Character-Exclusive] EX Skill Orb Type ATK Boost + Lv. 4, Type DEF Boost + Lv. 3","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",silver,10,0,0,0,99,84,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2585,"[Character-Exclusive] EX Skill Orb Type ATK Boost + Lv. 3, Type DEF Boost + Lv. 4","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",silver,10,0,0,0,99,84,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2586,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 4, DEF + Lv. 2","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level, 
and the equipped character's DEF +400.",silver,10,0,0,400,99,85,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2587,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 4, DEF + Lv. 3","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level, 
and the equipped character's DEF +600.",silver,10,0,0,600,99,85,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2588,"[Character-Exclusive] EX Skill Orb Critical Hit + Lv. 4, DEF + Lv. 2","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level, 
and the equipped character's DEF +400.",silver,10,0,0,400,99,101,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2589,"[Character-Exclusive] EX Skill Orb Critical Hit + Lv. 4, DEF + Lv. 3","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level, 
and the equipped character's DEF +600.",silver,10,0,0,600,99,101,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2590,"[Character-Exclusive] EX Skill Orb Evasion + Lv. 4, DEF + Lv. 2","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level, 
and the equipped character's DEF +400.",silver,10,0,0,400,99,136,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2591,"[Character-Exclusive] EX Skill Orb Evasion + Lv. 4, DEF + Lv. 3","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level, 
and the equipped character's DEF +600.",silver,10,0,0,600,99,136,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2592,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 4, Critical Hit + Lv. 4","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",gold,100,0,0,0,99,55,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2593,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 5, Critical Hit + Lv. 5","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",gold,100,0,0,0,99,55,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2594,"[Character-Exclusive] EX Skill Orb Type ATK Boost + Lv. 4, Type DEF Boost + Lv. 4","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",gold,100,0,0,0,99,41,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2595,"[Character-Exclusive] EX Skill Orb Type ATK Boost + Lv. 5, Type DEF boost + Lv. 5","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level.",gold,100,0,0,0,99,41,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2596,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 5, DEF + Lv. 2","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level, 
and the equipped character's DEF +600.",gold,100,0,0,600,99,64,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2597,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 6, DEF + Lv. 2","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level, 
and the equipped character's DEF +600.",gold,100,0,0,600,99,64,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2598,"[Character-Exclusive] EX Skill Orb Critical Hit + Lv. 5, DEF + Lv. 2","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level, 
and the equipped character's DEF +600.",gold,100,0,0,600,99,61,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2599,"[Character-Exclusive] EX Skill Orb Critical Hit + Lv. 6, DEF + Lv. 2","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level, 
and the equipped character's DEF +600.",gold,100,0,0,600,99,61,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2600,"[Character-Exclusive] EX Skill Orb Evasion + Lv. 5, DEF + Lv. 2","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level, 
and the equipped character's DEF +600.",gold,100,0,0,600,99,79,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2601,"[Character-Exclusive] EX Skill Orb Evasion + Lv. 6, DEF + Lv. 2","Can be equipped to [The Result of Time Traveling] 
Trunks (Teen) (Future). Its level is added to the 
equipped character's Hidden Potential Skill level, 
and the equipped character's DEF +600.",gold,100,0,0,600,99,79,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2602,"[Character-Exclusive] EX Skill Orb ATK + Lv. 3, DEF + Lv. 3","Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Equipped character's ATK +300 and DEF +300.",bronze,1,0,300,300,100,137,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2603,"[Character-Exclusive] EX Skill Orb Type ATK Boost + Lv. 3, Type DEF Boost + Lv. 3","Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",silver,10,0,0,0,100,84,1,2024-07-30 10:31:01.985639,2024-07-30 10:31:01.985639
2604,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 3, Critical Hit + Lv. 3","Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",gold,100,0,0,0,100,55,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2605,"[Character-Exclusive] EX Skill Orb ATK + Lv. 5, DEF + Lv. 4","Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Equipped character's ATK +500 and DEF +400.",bronze,1,0,500,400,100,137,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2606,"[Character-Exclusive] EX Skill Orb ATK + Lv. 4, DEF + Lv. 5","Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Equipped character's ATK +400 and DEF +500.",bronze,1,0,400,500,100,137,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2607,"[Character-Exclusive] EX Skill Orb ATK + Lv. 5, DEF + Lv. 5","Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Equipped character's ATK +500 and DEF +500.",bronze,1,0,500,500,100,137,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2608,[Character-Exclusive] EX Skill Orb DEF + Lv. 6,"Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Equipped character's DEF +600.",bronze,1,0,0,600,100,9,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2609,[Character-Exclusive] EX Skill Orb DEF + Lv. 7,"Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Equipped character's DEF +700.",bronze,1,0,0,700,100,9,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2610,[Character-Exclusive] EX Skill Orb DEF + Lv. 8,"Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Equipped character's DEF +800.",bronze,1,0,0,800,100,9,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2611,[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 2,"Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",bronze,1,0,0,0,100,2,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2612,[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 3,"Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",bronze,1,0,0,0,100,2,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2613,[Character-Exclusive] EX Skill Orb Critical Hit + Lv. 2,"Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",bronze,1,0,0,0,100,7,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2614,[Character-Exclusive] EX Skill Orb Critical Hit + Lv. 3,"Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",bronze,1,0,0,0,100,7,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2615,[Character-Exclusive] EX Skill Orb Evasion + Lv. 2,"Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",bronze,1,0,0,0,100,6,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2616,[Character-Exclusive] EX Skill Orb Evasion + Lv. 3,"Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",bronze,1,0,0,0,100,6,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2617,[Character-Exclusive] EX Skill Orb Type ATK Boost + Lv. 2,"Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",bronze,1,0,0,0,100,5,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2618,[Character-Exclusive] EX Skill Orb Type ATK Boost + Lv. 3,"Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",bronze,1,0,0,0,100,5,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2619,[Character-Exclusive] EX Skill Orb Type DEF Boost + Lv. 2,"Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",bronze,1,0,0,0,100,4,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2620,[Character-Exclusive] EX Skill Orb Type DEF Boost + Lv. 3,"Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",bronze,1,0,0,0,100,4,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2621,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 2, Critical Hit + Lv. 1","Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",bronze,1,0,0,0,100,100,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2622,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 1, Critical Hit + Lv. 2","Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",bronze,1,0,0,0,100,100,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2623,"[Character-Exclusive] EX Skill Orb Type ATK Boost + Lv. 2, Type DEF Boost + Lv. 1","Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",bronze,1,0,0,0,100,124,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2624,"[Character-Exclusive] EX Skill Orb Type ATK Boost + Lv. 1, Type DEF Boost + Lv. 2","Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",bronze,1,0,0,0,100,124,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2625,[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 5,"Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",silver,10,0,0,0,100,13,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2626,[Character-Exclusive] EX Skill Orb Critical Hit + Lv. 5,"Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",silver,10,0,0,0,100,18,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2627,[Character-Exclusive] EX Skill Orb Evasion + Lv. 5,"Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",silver,10,0,0,0,100,17,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2628,[Character-Exclusive] EX Skill Orb Type ATK Boost + Lv. 5,"Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",silver,10,0,0,0,100,16,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2629,[Character-Exclusive] EX Skill Orb Type DEF Boost + Lv. 5,"Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",silver,10,0,0,0,100,15,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2630,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 4, Critical Hit + Lv. 3","Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",silver,10,0,0,0,100,90,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2631,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 3, Critical Hit + Lv. 4","Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",silver,10,0,0,0,100,90,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2632,"[Character-Exclusive] EX Skill Orb Type ATK Boost + Lv. 4, Type DEF Boost + Lv. 3","Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",silver,10,0,0,0,100,84,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2633,"[Character-Exclusive] EX Skill Orb Type ATK Boost + Lv. 3, Type DEF Boost + Lv. 4","Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's 
Hidden Potential Skill level.",silver,10,0,0,0,100,84,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2634,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 4, ATK + Lv. 3","Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's Hidden Potential 
Skill level, and the equipped character's ATK +600.",silver,10,0,600,0,100,86,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2635,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 4, DEF + Lv. 3","Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's Hidden Potential 
Skill level, and the equipped character's DEF +600.",silver,10,0,0,600,100,85,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
2636,"[Character-Exclusive] EX Skill Orb Critical Hit + Lv. 4, ATK + Lv. 3","Can be equipped to [Unity Forged in Another World] 
Super Saiyan Trunks (Teen) & Super Saiyan Broly. 
Its level is added to the equipped character's Hidden Potential 
Skill level, and the equipped character's ATK +600.",silver,10,0,600,0,100,94,1,2024-07-30 10:31:01.996753,2024-07-30 10:31:01.996753
