id,script_name,cut_in_card_id,special_name_no,special_motion,lite_flicker_rate,energy_color,special_category_id
12107,sp2546,0,0,0,50,,2.0
12108,sp0550,0,0,0,70,,1.0
12109,sp0550,0,0,0,70,,1.0
12110,sp1280,0,0,0,70,,2.0
12111,sp1280,0,0,0,70,,2.0
12112,sp0551,0,2,2,70,,1.0
12113,sp0551,0,2,2,70,,1.0
12114,sp0053,0,0,0,70,,1.0
12115,sp0053,0,0,0,70,,1.0
12116,sp2459,0,0,0,30,,
12117,sp2459,0,0,0,30,,
12122,sp0028,0,0,0,70,,1.0
12123,sp0028,0,0,0,70,,1.0
12124,sp1380,0,0,3,70,,
12125,sp1380,0,0,3,70,,
12128,sp0001,0,0,0,70,,1.0
12129,sp0001,0,0,0,70,,1.0
12130,sp0193,0,0,0,70,,1.0
12131,sp0193,0,0,0,70,,1.0
12132,sp2563,0,0,0,50,,1.0
12133,sp2563,0,0,0,50,,1.0
12134,sp1055,0,0,0,70,,3.0
12135,sp0036,0,0,0,70,,1.0
12136,sp0036,0,0,0,70,,1.0
12139,sp0524,0,0,3,70,,1.0
12140,sp0524,0,0,3,70,,1.0
12145,sp0307,0,0,0,70,,1.0
12146,sp0001,0,0,0,70,,1.0
12147,sp0095,0,0,0,70,,1.0
12148,sp0306,0,0,0,70,,3.0
12149,sp0306,0,0,0,70,,3.0
12150,sp1292,0,0,0,70,,3.0
12151,sp1292,0,0,0,70,,3.0
12152,sp0188,0,0,0,70,,
12153,sp0188,0,0,0,70,,
12154,sp2377,0,0,3,50,,2.0
12155,sp2377,0,0,3,50,,2.0
12156,sp2259,0,0,1,70,,2.0
12157,sp2259,0,0,1,70,,2.0
12158,sp2041,0,0,1,50,,1.0
12159,sp2041,0,0,1,50,,1.0
12160,sp0407,0,0,0,70,,1.0
12161,sp0407,0,0,0,70,,1.0
12162,sp0205,0,0,0,70,,1.0
12163,sp0205,0,0,0,70,,1.0
12164,sp0538,0,0,5,70,,1.0
12165,sp0538,0,0,5,70,,1.0
12166,sp0540,0,0,2,70,,1.0
12167,sp0540,0,0,2,70,,1.0
12168,sp1306,0,0,0,70,,2.0
12169,sp1306,0,0,0,70,,2.0
12170,sp0065,0,0,5,70,,1.0
12171,sp0065,0,0,5,70,,1.0
12172,sp2108,0,0,2,70,,2.0
12173,sp2108,0,0,2,70,,2.0
12174,sp2109,0,2,3,70,,1.0
12175,sp2109,0,2,3,70,,1.0
12176,sp2564,0,0,2,30,,2.0
12177,sp2564,0,0,2,30,,2.0
12178,sp2564,0,0,2,30,,2.0
12179,sp2564,0,0,2,30,,2.0
12180,sp2559,0,0,2,30,,2.0
12181,sp2558,0,2,2,50,,1.0
12182,sp2559,0,0,2,30,,2.0
12183,sp2558,0,2,2,50,,1.0
12184,ut0053,0,0,0,50,,
12185,sp0093,0,0,0,70,,1.0
12186,sp0093,0,0,0,70,,1.0
12187,sp2574,0,0,2,30,,1.0
12188,sp2574,0,0,2,30,,1.0
12189,sp2571,0,0,0,30,,2.0
12190,sp2571,0,0,0,30,,2.0
12191,sp2554,0,0,0,30,,
12192,sp2554,0,0,0,30,,
12193,sp2562,0,0,0,50,,2.0
12194,sp2562,0,0,0,50,,2.0
12195,sp2557,0,0,0,50,,2.0
12196,sp2557,0,0,0,50,,2.0
12197,sp2561,0,0,0,30,,2.0
12198,sp2561,0,0,0,30,,2.0
12199,sp2560,0,0,0,30,,2.0
12200,sp2560,0,0,0,30,,2.0
12201,ut0054,0,0,0,30,,2.0
12208,sp0073,0,0,0,70,,3.0
12209,sp0073,0,0,0,70,,3.0
12210,sp2268,0,0,1,30,,2.0
12211,sp2268,0,0,1,30,,2.0
12212,sp0445,0,0,0,70,,1.0
12213,sp0445,0,0,0,70,,1.0
12214,sp0188,0,0,0,70,,
12215,sp0188,0,0,0,70,,
12216,sp0450,0,0,0,70,,1.0
12217,sp0450,0,0,0,70,,1.0
12218,sp0546,7016810,0,0,70,,1.0
12219,sp0546,7016811,0,0,70,,1.0
12220,sp0547,7016810,2,0,70,,1.0
12221,sp0547,7016811,2,0,70,,1.0
12222,sp0053,0,0,0,70,,1.0
12223,sp0053,0,0,0,70,,1.0
12224,sp2430,0,0,2,50,,2.0
12225,sp2430,0,0,2,50,,2.0
12226,sp0491,0,0,0,70,,
12227,sp0491,0,0,0,70,,
12228,sp2469,0,0,0,50,,
12229,sp2469,0,0,0,50,,
12234,sp1001,0,0,0,70,,2.0
12235,sp1001,0,0,0,70,,2.0
12236,sp0307,0,0,0,70,,1.0
12237,sp0001,0,0,0,70,,1.0
12238,sp0095,0,0,0,70,,1.0
12239,ut0055,0,0,0,70,,1.0
12240,sp2568,0,0,0,30,,
12241,sp2568,0,0,0,30,,
12242,sp2568,0,0,0,30,,
12243,sp2568,0,0,0,30,,
12244,sp2568,0,0,0,30,,
12245,sp2568,0,0,0,30,,
12246,sp2569,0,2,2,70,,2.0
12247,sp2569,0,2,2,70,,2.0
12248,sp2570,0,0,4,50,,1.0
12249,sp2570,0,0,4,50,,1.0
12250,sp2570,0,0,4,50,,1.0
12251,sp2570,0,0,4,50,,1.0
12252,stb0005,0,0,0,50,,
12253,fi0007,0,0,0,50,,
12254,fi0008,0,0,0,50,,
12255,sp2575,0,0,0,70,,2.0
12256,sp2575,0,0,0,70,,2.0
12257,sp2575,0,0,0,70,,2.0
12258,sp2575,0,0,0,70,,2.0
12259,sp2572,0,0,0,50,,2.0
12260,sp2572,0,0,0,50,,2.0
12261,sp2573,0,2,2,50,,
12262,sp2573,0,2,2,50,,
12265,sp2579,0,0,0,50,,2.0
12266,sp2579,0,0,0,50,,2.0
12267,sp2580,0,2,2,50,,
12268,sp2580,0,2,2,50,,
12269,sp2567,0,0,0,50,,
12270,sp2567,0,0,0,50,,
12271,sp2566,0,0,0,50,,
12272,sp2566,0,0,0,50,,
12273,sp2377,0,0,3,50,,2.0
12274,sp2377,0,0,3,50,,2.0
12275,sp2259,0,0,1,70,,2.0
12276,sp2259,0,0,1,70,,2.0
12277,sp2041,0,0,1,50,,1.0
12278,sp2041,0,0,1,50,,1.0
12279,sp0407,0,0,0,70,,1.0
12280,sp0407,0,0,0,70,,1.0
12281,sp0205,0,0,0,70,,1.0
12282,sp0205,0,0,0,70,,1.0
12283,sp0538,0,0,5,70,,1.0
12284,sp0538,0,0,5,70,,1.0
12285,sp0540,0,0,2,70,,1.0
12286,sp0540,0,0,2,70,,1.0
12287,sp1306,0,0,0,70,,2.0
12288,sp1306,0,0,0,70,,2.0
12289,sp0065,0,0,5,70,,1.0
12290,sp0065,0,0,5,70,,1.0
12291,sp2108,0,0,2,70,,2.0
12292,sp2108,0,0,2,70,,2.0
12293,sp2109,0,2,3,70,,1.0
12294,sp2109,0,2,3,70,,1.0
12297,sp0115,0,0,0,70,,1.0
12298,sp0115,0,0,0,70,,1.0
12299,sp2558,0,2,2,50,,1.0
12300,sp2558,0,2,2,50,,1.0
12301,sp0612,0,0,0,70,,1.0
12302,sp0612,0,0,0,70,,1.0
12303,sp2560,0,0,0,30,,2.0
12304,sp2560,0,0,0,30,,2.0
12305,sp2571,0,0,0,30,,2.0
12306,sp2571,0,0,0,30,,2.0
12307,sp2554,0,0,0,30,,
12308,sp2554,0,0,0,30,,
12309,sp0545,0,0,0,70,,1.0
12310,sp0545,0,0,0,70,,1.0
12311,sp0547,7016810,2,0,70,,1.0
12312,sp0547,7016811,2,0,70,,1.0
12313,sp2277,0,0,0,30,,
12314,sp2277,0,0,0,30,,
12315,sp0228,0,0,0,70,,1.0
12316,sp0228,0,0,0,70,,1.0
12317,sp0044,0,0,0,70,,
12318,sp0044,0,0,0,70,,
12319,sp0044,0,0,0,70,,
12320,sp0044,0,0,0,70,,
12321,sp0044,0,0,0,70,,
12322,sp0044,0,0,0,70,,
12323,sp0044,0,0,0,70,,
12324,sp0044,0,0,0,70,,
12325,sp0044,0,0,0,70,,
12326,sp0044,0,0,0,70,,
12327,sp2278,0,0,2,30,,1.0
12328,sp2278,0,0,2,30,,1.0
12329,sp2278,0,0,2,30,,1.0
12330,sp2278,0,0,2,30,,1.0
12331,sp2278,0,0,2,30,,1.0
12332,sp2278,0,0,2,30,,1.0
12333,sp2278,0,0,2,30,,1.0
12334,sp2278,0,0,2,30,,1.0
12335,sp2278,0,0,2,30,,1.0
12336,sp2278,0,0,2,30,,1.0
12337,sp2199,0,0,1,50,,2.0
12338,sp2199,0,0,1,50,,2.0
12339,sp2200,0,2,2,30,,1.0
12340,sp2200,0,2,2,30,,1.0
12341,sp0570,0,0,0,70,,1.0
12342,sp0570,0,0,0,70,,1.0
12343,sp1303,0,2,2,70,,
12344,sp1303,0,2,2,70,,
12351,ut0056,0,0,0,50,,1.0
12352,sp2578,0,0,0,50,,
12353,sp2578,0,0,0,50,,
12354,sp2578,0,0,0,50,,
12355,sp2578,0,0,0,50,,
12356,sp2577,0,0,0,50,,
12357,sp2577,0,0,0,50,,
12358,sp2576,0,2,2,50,,
12359,sp2576,0,2,2,50,,
12360,sp0078,0,0,0,70,,1.0
12361,sp0078,0,0,0,70,,1.0
12362,bs0038,0,0,0,50,,
12363,sp2593,0,0,2,50,,
12364,sp2593,0,0,2,50,,
12365,sp2593,0,0,2,50,,
12366,sp2593,0,0,2,50,,
12393,sp2570,0,0,4,50,,1.0
12394,sp2570,0,0,4,50,,1.0
12395,sp2570,0,0,4,50,,1.0
12396,sp2570,0,0,4,50,,1.0
12397,sp2101,0,0,2,30,,1.0
12398,sp2103,0,0,2,30,,1.0
12400,sp2603,0,0,0,50,,2.0
12401,sp2603,0,0,0,50,,2.0
12402,sp2603,0,0,0,50,,2.0
12403,sp2603,0,0,0,50,,2.0
12404,sp2596,0,0,0,50,,2.0
12405,sp2597,0,2,2,50,,
12406,sp2596,0,0,0,50,,2.0
12407,sp2597,0,2,2,50,,
12408,sp2595,0,0,0,50,,
12409,sp2602,0,2,1,70,,
12410,sp2595,0,0,0,50,,
12411,sp2602,0,2,1,70,,
12412,sp2589,0,0,2,70,,
12413,sp2589,0,0,2,70,,
12414,sp2589,0,0,2,70,,
12415,sp2589,0,0,2,70,,
12416,sp2589,0,0,2,70,,
12417,sp2590,0,2,3,50,,2.0
12418,sp2589,0,0,2,70,,
12419,sp2590,0,2,3,50,,2.0
12420,sp2591,0,0,0,30,,1.0
12421,sp2592,0,2,1,50,,1.0
12422,sp2591,0,0,0,30,,1.0
12423,sp2592,0,2,1,50,,1.0
12424,sp2599,0,0,3,30,,3.0
12425,sp2599,0,0,3,30,,3.0
12426,sp2599,0,0,3,30,,3.0
12427,sp2599,0,0,3,30,,3.0
12428,sp2598,0,0,2,30,,2.0
12429,sp2598,0,0,2,30,,2.0
12430,sp2598,0,0,2,30,,2.0
12431,sp2598,0,0,2,30,,2.0
12432,tf0061,0,0,0,50,,
12433,ut0059,0,0,0,70,,2.0
12434,bs0037,0,0,0,30,,
12435,sp2583,0,0,2,70,,
12436,sp2583,0,0,2,70,,
12437,sp2583,0,0,2,70,,
12438,sp2583,0,0,2,70,,
12439,sp2581,0,0,0,50,,3.0
12440,sp2581,0,0,0,50,,3.0
12441,sp2581,0,0,0,50,,3.0
12442,sp2581,0,0,0,50,,3.0
12443,sp2101,0,0,2,30,,1.0
12444,sp2103,0,0,2,30,,1.0
12446,sp1181,0,0,2,70,,2.0
12447,sp1181,0,0,2,70,,2.0
12448,sp1182,0,0,2,70,,2.0
12449,sp1182,0,0,2,70,,2.0
12450,ut0057,0,0,0,30,,1.0
12451,ut0058,0,0,0,30,,1.0
12452,sp2585,0,0,0,50,,
12453,sp2585,0,0,0,50,,
12454,sp2585,0,0,0,50,,
12455,sp2585,0,0,0,50,,
12456,sp2586,0,0,0,50,,
12457,sp2586,0,0,0,50,,
12458,sp2582,0,0,3,50,,
12459,sp2582,0,0,3,50,,
12460,sp2582,0,0,3,50,,
12461,sp2582,0,0,3,50,,
12462,sp2600,0,0,2,50,,
12463,sp2600,0,0,2,50,,
12464,sp2613,0,0,0,30,,
12465,sp2613,0,0,0,30,,
12466,sp2404,0,0,2,50,,1.0
12467,sp2404,0,0,2,50,,1.0
12468,sp2404,0,0,2,50,,1.0
12469,sp2404,0,0,2,50,,1.0
12470,sp0178,0,0,0,70,,
12471,sp0178,0,0,0,70,,
12472,sp0201,0,0,0,70,,1.0
12473,sp0201,0,0,0,70,,1.0
12474,sp0201,0,0,0,70,,1.0
12475,sp0201,0,0,0,70,,1.0
12476,sp0198,0,0,0,70,,1.0
12477,sp0198,0,0,0,70,,1.0
12478,sp0204,0,0,0,70,,1.0
12479,sp0204,0,0,0,70,,1.0
12480,sp0205,0,0,0,70,,1.0
12481,sp0205,0,0,0,70,,1.0
12482,sp0533,0,2,2,70,,1.0
12483,sp0533,0,2,2,70,,1.0
12484,sp0535,0,2,4,70,,1.0
12485,sp0535,0,2,4,70,,1.0
12486,sp1289,0,0,0,70,,2.0
12487,sp1289,0,0,0,70,,2.0
12488,sp0411,0,0,2,70,,
12489,sp0411,0,0,2,70,,
12490,sp2584,0,0,0,50,,
12491,sp2584,0,0,0,50,,
12492,sp0208,0,0,2,70,,1.0
12493,sp0208,0,0,2,70,,1.0
12494,sp0239,0,0,0,70,,1.0
12495,sp0239,0,0,0,70,,1.0
12496,sp0139,0,0,0,70,,1.0
12497,sp0139,0,0,0,70,,1.0
12498,sp0208,0,0,0,70,,1.0
12499,sp0208,0,0,0,70,,1.0
12500,sp0491,0,0,0,70,,
12501,sp0491,0,0,0,70,,
12502,sp0290,0,0,0,70,,1.0
12503,sp0290,0,0,0,70,,1.0
12504,sp0531,0,0,0,70,,1.0
12505,sp0531,0,0,0,70,,1.0
12506,sp1265,0,2,2,70,,2.0
12507,sp1265,0,2,2,70,,2.0
12508,sp1283,0,0,0,70,,3.0
12509,sp1283,0,0,0,70,,3.0
12510,sp1284,0,0,0,70,,
12511,sp1284,0,0,0,70,,
12512,sp1285,0,0,0,70,,
12513,sp1285,0,0,0,70,,
12514,sp0267,0,0,0,70,,3.0
12515,sp0267,0,0,0,70,,3.0
12516,sp1286,0,0,3,70,,
12517,sp1286,0,0,3,70,,
12518,sp1287,0,0,5,70,,
12519,sp1287,0,0,5,70,,
12520,sp1288,0,0,0,70,,2.0
12521,sp1288,0,0,0,70,,2.0
12522,sp1184,0,0,2,70,,
12523,sp1184,0,0,2,70,,
12524,sp0465,0,0,5,70,,
12525,sp0465,0,0,5,70,,
12526,sp0467,0,0,3,70,,
12527,sp0467,0,0,3,70,,
12534,sp1290,0,0,2,70,,
12535,sp1290,0,0,2,70,,
12536,sp2594,0,0,2,70,,
12537,sp2594,0,0,2,70,,
12538,sp2594,0,0,2,70,,
12539,sp2594,0,0,2,70,,
12540,sp1146,0,0,2,70,,
12541,sp1146,0,0,2,70,,
12542,stb0006,0,0,0,30,,
12543,fi0009,0,0,0,30,,
12544,ut0060,0,0,0,70,,1.0
12545,sp2610,0,0,0,50,,
12546,sp2610,0,0,0,50,,
12547,sp2610,0,0,0,50,,
12548,sp2610,0,0,0,50,,
12549,sp2610,0,0,0,50,,
12550,sp2610,0,0,0,50,,
12551,sp2601,0,2,0,70,,
12552,sp2601,0,2,0,70,,
12553,sp2611,0,0,0,50,,
12554,sp2611,0,0,0,50,,
12555,sp2609,0,2,0,70,,
12556,sp2609,0,2,0,70,,
12557,sp2612,0,0,3,50,,2.0
12558,sp2612,0,0,3,50,,2.0
12559,sp2612,0,0,3,50,,2.0
12560,sp2612,0,0,3,50,,2.0
12561,sp2604,0,0,3,50,,2.0
12562,sp2604,0,0,3,50,,2.0
12563,sp2608,0,2,4,50,,
12564,sp2608,0,2,4,50,,
12567,sp0411,0,0,2,70,,
12568,sp0411,0,0,2,70,,
12569,sp1338,0,0,2,70,,
12570,sp1338,0,0,2,70,,
12571,sp1339,0,0,5,70,,2.0
12572,sp1339,0,0,5,70,,2.0
12573,sp1029,0,0,0,70,,2.0
12574,sp1029,0,0,0,70,,2.0
12575,sp1160,0,0,0,70,,2.0
12576,sp1160,0,0,0,70,,2.0
12577,sp0081,0,0,0,70,,
12578,sp0081,0,0,0,70,,
12579,sp2545,0,0,0,50,,
12580,sp2545,0,0,0,50,,
12581,sp0174,0,0,3,70,,1.0
12582,sp0174,0,0,3,70,,1.0
12583,sp1002,0,0,0,70,,2.0
12584,sp1002,0,0,0,70,,2.0
12585,sp2546,0,0,0,50,,2.0
12586,sp2546,0,0,0,50,,2.0
12587,sp1340,0,0,0,70,,
12588,sp1340,0,0,0,70,,
12589,sp0065,0,0,0,70,,1.0
12590,sp0065,0,0,0,70,,1.0
12591,sp1406,0,0,5,70,,3.0
12592,sp1406,0,0,5,70,,3.0
12593,sp0503,0,0,4,70,,
12594,sp0503,0,0,4,70,,
12595,sp1235,0,0,0,70,,
12596,sp1235,0,0,0,70,,
12597,sp2543,0,0,0,50,,1.0
12598,sp2543,0,0,0,50,,1.0
12599,sp0204,0,0,0,70,,1.0
12600,sp0204,0,0,0,70,,1.0
12601,sp0205,0,0,0,70,,1.0
12602,sp0205,0,0,0,70,,1.0
12603,sp0533,0,2,2,70,,1.0
12604,sp0533,0,2,2,70,,1.0
12605,sp0465,0,0,5,70,,
12606,sp0465,0,0,5,70,,
12607,sp0467,0,0,3,70,,
12608,sp0467,0,0,3,70,,
12609,sp1184,0,0,2,70,,
12610,sp1184,0,0,2,70,,
12613,sp0606,0,0,3,70,,
12614,sp0606,0,0,3,70,,
12615,sp1394,0,2,4,70,,
12616,sp1394,0,2,4,70,,
12617,sp1395,0,0,2,70,,
12618,sp1395,0,0,2,70,,
12619,sp1396,0,2,3,70,,
12620,sp1396,0,2,3,70,,
12621,sp0542,0,0,2,70,,1.0
12622,sp0542,0,0,2,70,,1.0
12623,sp0095,0,0,0,70,,1.0
12624,sp0095,0,0,0,70,,1.0
12625,sp1270,0,0,2,70,,
12626,sp1270,0,0,2,70,,
12627,sp1271,0,0,0,70,,2.0
12628,sp1271,0,0,0,70,,2.0
12629,sp0543,0,0,3,70,,
12630,sp0543,0,0,3,70,,
12631,sp0012,0,0,0,70,,1.0
12632,sp0012,0,0,0,70,,1.0
12635,sp0532,0,0,2,70,,1.0
12636,sp0532,0,0,2,70,,1.0
12637,sp0533,0,2,2,70,,1.0
12638,sp0533,0,2,2,70,,1.0
12639,sp0534,0,0,3,70,,1.0
12640,sp0534,0,0,3,70,,1.0
12641,sp0535,0,2,4,70,,1.0
12642,sp0535,0,2,4,70,,1.0
12643,sp1272,0,0,2,70,,2.0
12644,sp1272,0,0,2,70,,2.0
12645,sp2308,0,0,0,50,,2.0
12646,sp2308,0,0,0,50,,2.0
12647,sp0001,0,0,0,70,,1.0
12648,sp0001,0,0,0,70,,1.0
12671,sp0148,0,0,1,70,,1.0
12672,sp0148,0,0,1,70,,1.0
12673,sp1001,0,0,0,70,,2.0
12674,sp1001,0,0,0,70,,2.0
12675,sp1001,0,0,0,70,,2.0
12676,sp1001,0,0,0,70,,2.0
12677,sp1001,0,0,0,70,,2.0
12678,sp1001,0,0,0,70,,2.0
12679,sp1126,0,0,0,70,,
12680,sp1126,0,0,0,70,,
12681,sp1127,0,2,2,70,,2.0
12682,sp1127,0,2,2,70,,2.0
12683,sp0163,0,0,0,70,,1.0
12684,sp0163,0,0,0,70,,1.0
12685,sp0093,0,0,0,70,,1.0
12686,sp0093,0,0,0,70,,1.0
12687,sp1038,0,0,0,70,,2.0
12688,sp1038,0,0,0,70,,2.0
12689,sp0146,0,0,2,70,,1.0
12690,sp0146,0,0,2,70,,1.0
12691,sp2587,0,0,0,30,,1.0
12692,sp2587,0,0,0,30,,1.0
12693,sp2586,0,0,0,50,,
12694,sp2588,0,0,0,30,,1.0
12695,sp2586,0,0,0,50,,
12696,sp2588,0,0,0,30,,1.0
12705,sp0400,0,0,5,70,,1.0
12706,sp0400,0,0,5,70,,1.0
12707,sp2051,0,0,1,30,,3.0
12708,sp2051,0,0,1,30,,3.0
12709,sp1343,0,0,2,50,,
12710,sp1343,0,0,2,50,,
12711,sp2053,0,0,1,50,,
12712,sp2053,0,0,1,50,,
12713,sp0286,0,0,0,70,,2.0
12714,sp0286,0,0,0,70,,2.0
12715,sp2590,0,2,3,50,,2.0
12716,sp2590,0,2,3,50,,2.0
12717,sp1283,0,0,0,70,,3.0
12718,sp1283,0,0,0,70,,3.0
12719,sp2389,0,0,5,30,,2.0
12720,sp2389,0,0,5,30,,2.0
12721,sp2386,0,0,5,50,,2.0
12722,sp2386,0,0,5,50,,2.0
12723,sp0347,0,0,0,70,,1.0
12724,sp0347,0,0,0,70,,1.0
12725,sp1143,0,0,4,70,,2.0
12726,sp1143,0,0,4,70,,2.0
12727,sp2597,0,2,2,50,,
12728,sp2597,0,2,2,50,,
12729,sp2602,0,2,1,70,,
12730,sp2602,0,2,1,70,,
12731,sp2610,0,0,0,50,,
12732,sp2610,0,0,0,50,,
12733,sp2609,0,2,0,70,,
12734,sp2609,0,2,0,70,,
12735,sp0253,0,0,2,70,,1.0
12736,sp0253,0,0,2,70,,1.0
12737,sp0606,0,0,3,70,,
12738,sp0606,0,0,3,70,,
12739,sp0411,0,0,2,70,,
12740,sp0411,0,0,2,70,,
12741,sp1093,7000100,2,0,70,,
12742,sp1093,7000100,2,0,70,,
12743,sp2385,0,2,1,50,,1.0
12744,sp2385,0,2,1,50,,1.0
12745,sp0286,0,0,0,70,,2.0
12746,sp0286,0,0,0,70,,2.0
12747,sp0169,0,0,0,70,,1.0
12748,sp0169,0,0,0,70,,1.0
12749,sp1338,0,0,2,70,,
12750,sp1338,0,0,2,70,,
12751,sp2305,0,0,2,30,,1.0
12752,sp2305,0,0,2,30,,1.0
12753,sp2306,0,2,1,30,,
12754,sp2306,0,2,1,30,,
12755,sp0267,0,0,0,70,,3.0
12756,sp0267,0,0,0,70,,3.0
12757,sp0266,0,0,0,70,,1.0
12758,sp0266,0,0,0,70,,1.0
12759,sp0253,0,0,2,70,,1.0
12760,sp0253,0,0,2,70,,1.0
12761,sp1285,0,0,0,70,,
12762,sp1285,0,0,0,70,,
12763,sp1384,0,0,0,70,,2.0
12764,sp1384,0,0,0,70,,2.0
12765,sp1385,0,2,2,70,,
12766,sp1385,0,2,2,70,,
12767,sp1399,0,0,0,70,,
12768,sp1399,0,0,0,70,,
12769,sp1395,0,0,2,70,,
12770,sp1395,0,0,2,70,,
12771,sp1396,0,2,3,70,,
12772,sp1396,0,2,3,70,,
12773,sp2384,0,0,2,50,,1.0
12774,sp2384,0,0,2,50,,1.0
12775,sp2385,0,2,1,50,,1.0
12776,sp2385,0,2,1,50,,1.0
12777,sp1288,0,0,0,70,,2.0
12778,sp1288,0,0,0,70,,2.0
12779,sp1001,0,0,0,70,,
12780,sp0134,0,0,0,70,,1.0
12781,sp0134,0,0,0,70,,1.0
12782,sp0262,0,0,0,70,,1.0
12783,sp0262,0,0,0,70,,1.0
12784,sp2404,0,0,2,50,,1.0
12785,sp2404,0,0,2,50,,1.0
12792,sp2603,0,0,0,50,,2.0
12793,sp2603,0,0,0,50,,2.0
12794,sp2603,0,0,0,50,,2.0
12795,sp2603,0,0,0,50,,2.0
12796,sp2597,0,2,2,50,,
12797,sp2597,0,2,2,50,,
12798,sp2595,0,0,0,50,,
12799,sp2602,0,2,1,70,,
12800,sp2589,0,0,2,70,,
12801,sp2589,0,0,2,70,,
12802,sp2589,0,0,2,70,,
12803,sp2589,0,0,2,70,,
12804,sp2590,0,2,3,50,,2.0
12805,sp2590,0,2,3,50,,2.0
12806,sp2592,0,2,1,50,,1.0
12807,sp2592,0,2,1,50,,1.0
12808,sp1338,0,0,2,70,,
12809,sp1338,0,0,2,70,,
12810,sp1055,0,0,0,70,,3.0
12811,sp1055,0,0,0,70,,3.0
12812,sp0289,0,0,0,70,,3.0
12813,sp0289,0,0,0,70,,3.0
12814,sp1001,0,0,0,70,,2.0
12815,sp1001,0,0,0,70,,2.0
12816,sp1031,0,0,0,70,,
12817,sp1031,0,0,0,70,,
12818,sp2122,0,2,0,70,,1.0
12819,sp2122,0,2,0,70,,1.0
12820,sp0041,0,0,0,70,,1.0
12821,sp0041,0,0,0,70,,1.0
12822,sp0004,0,0,0,70,,1.0
12823,sp0004,0,0,0,70,,1.0
12824,sp0227,0,0,0,70,,1.0
12825,sp0227,0,0,0,70,,1.0
12826,sp1275,0,0,2,70,,
12827,sp1275,0,0,2,70,,
12834,bs0039,0,0,0,30,,
12835,sp2606,0,0,0,70,,2.0
12836,sp2606,0,0,0,70,,2.0
12837,sp2606,0,0,0,70,,2.0
12838,sp2606,0,0,0,70,,2.0
12839,sp2607,0,3,2,70,,
12840,sp2607,0,3,2,70,,
12841,sp2615,0,0,0,50,,
12842,sp2615,0,0,0,50,,
12843,sp2615,0,0,0,50,,
12844,sp2615,0,0,0,50,,
12845,sp2595,0,0,0,50,,
12846,sp2602,0,2,1,70,,
12847,sp2614,0,0,2,30,,2.0
12848,sp2614,0,0,2,30,,2.0
12849,sp2614,0,0,2,30,,2.0
12850,sp2614,0,0,2,30,,2.0
12851,sp2627,0,0,0,30,,2.0
12852,sp2627,0,0,0,30,,2.0
12853,sp2605,0,0,3,50,,
12854,sp2605,0,0,3,50,,
12855,sp0319,0,0,0,70,,1.0
12856,sp0319,0,0,0,70,,1.0
12857,sp1168,0,0,2,70,,2.0
12858,sp1168,0,0,2,70,,2.0
12859,sp1169,0,0,2,70,,2.0
12860,sp1169,0,0,2,70,,2.0
12861,sp1001,0,0,0,70,,2.0
12862,sp1001,0,0,0,70,,2.0
12863,sp2628,0,0,0,30,,2.0
12864,sp2628,0,0,0,30,,2.0
12865,sp2051,0,0,1,30,,3.0
12866,sp2051,0,0,1,30,,3.0
12867,sp2053,0,0,1,50,,
12868,sp2053,0,0,1,50,,
12869,sp0169,0,0,0,70,,1.0
12870,sp0169,0,0,0,70,,1.0
12871,sp2266,0,0,1,50,,
12872,sp2266,0,0,1,50,,
12873,sp0365,0,0,5,70,,1.0
12874,sp0365,0,0,5,70,,1.0
12875,sp0078,0,0,0,70,,1.0
12876,sp0078,0,0,0,70,,1.0
12877,sp0461,0,0,0,70,,1.0
12878,sp0461,0,0,0,70,,1.0
12879,sp1283,0,0,0,70,,3.0
12880,sp1283,0,0,0,70,,3.0
12881,sp0283,0,0,0,70,,
12882,sp0283,0,0,0,70,,
12889,sp1287,0,0,5,70,,
12890,sp1287,0,0,5,70,,
12891,sp0284,0,2,0,70,,
12892,sp0284,0,2,0,70,,
12893,sp2590,0,2,3,50,,2.0
12894,sp2590,0,2,3,50,,2.0
12895,sp2605,0,0,3,50,,
12896,sp2605,0,0,3,50,,
12897,sp0319,0,0,0,70,,1.0
12898,sp0319,0,0,0,70,,1.0
12899,sp2625,0,0,0,30,,2.0
12900,sp2625,0,0,0,30,,2.0
12901,sp2625,0,0,0,30,,2.0
12902,sp2625,0,0,0,30,,2.0
12903,sp2624,0,0,0,30,,2.0
12904,sp2624,0,0,0,30,,2.0
12905,sp2626,0,2,2,50,,2.0
12906,sp2626,0,2,2,50,,2.0
12907,sp0065,0,0,0,70,,1.0
12908,sp0065,0,0,0,70,,1.0
12909,sp1405,0,0,4,70,,3.0
12910,sp1405,0,0,4,70,,3.0
12913,sp1241,0,0,0,70,,3.0
12914,sp1241,0,0,0,70,,3.0
12917,tf0062,0,0,0,30,,
12918,sp2616,0,0,0,30,,2.0
12919,sp2616,0,0,0,30,,2.0
12920,sp2616,0,0,0,30,,2.0
12921,sp2616,0,0,0,30,,2.0
12922,sp2616,0,0,0,30,,2.0
12923,sp2616,0,0,0,30,,2.0
12924,sp2620,0,2,2,50,,2.0
12925,sp2620,0,2,2,50,,2.0
12926,sp2618,0,0,2,30,,2.0
12927,sp2618,0,0,2,30,,2.0
12928,sp2617,0,2,2,50,,1.0
