id,type,category,chapter_id,db_story_id,name,prev_area_id,all_clear_bonus_stones,bgm_id,event_image_path,banner_image_path,listbutton_image_path,is_listbutton_visible,event_priority,announcement_id,is_quest_num_visible,first_released_at
571,Area::EventArea,10,,,Divine Warrior with Crimson Ki,,,,banners/en/event/eve_header/quest_top_banner_571.png,banners/en/event/eve_banner/quest_list_banner_571.png,banners/en/event/eve_listbutton/myp_banner_event_571.png,1,800,102630.0,1,
572,Area::EventArea,10,,,Androids from a Hellish Future,,,,banners/en/event/eve_header/quest_top_banner_572.png,banners/en/event/eve_banner/quest_list_banner_572.png,banners/en/event/eve_listbutton/myp_banner_event_572.png,1,800,102747.0,1,
573,Area::EventArea,10,,,Saiyans Forged in Battle,,,,banners/en/event/eve_header/quest_top_banner_573.png,banners/en/event/eve_banner/quest_list_banner_573.png,banners/en/event/eve_listbutton/myp_banner_event_573.png,1,800,102972.0,1,
574,Area::EventArea,10,,,Body Change?! The Ever-Adapting Captain,,,,banners/en/event/eve_header/quest_top_banner_574.png,banners/en/event/eve_banner/quest_list_banner_574.png,banners/en/event/eve_listbutton/myp_banner_event_574.png,1,800,102920.0,1,
575,Area::EventArea,10,,,Cold-Hearted Alien Warrior Attacks!,,,,banners/en/event/eve_header/quest_top_banner_575.png,banners/en/event/eve_banner/quest_list_banner_575.png,banners/en/event/eve_listbutton/myp_banner_event_575.png,1,800,103017.0,1,
576,Area::EventArea,10,,,"Invincible Father and Son, Protectors of Earth",,,,banners/en/event/eve_header/quest_top_banner_576.png,banners/en/event/eve_banner/quest_list_banner_576.png,banners/en/event/eve_listbutton/myp_banner_event_576.png,1,800,102880.0,1,
577,Area::EventArea,10,,,Becoming the Ultimate Perfect Form,,,,banners/en/event/eve_header/quest_top_banner_577.png,banners/en/event/eve_banner/quest_list_banner_577.png,banners/en/event/eve_listbutton/myp_banner_event_577.png,1,800,102881.0,1,
578,Area::EventArea,10,,,Divine Combat! Blue Super Saiyans,,,,banners/en/event/eve_header/quest_top_banner_578.png,banners/en/event/eve_banner/quest_list_banner_578.png,banners/en/event/eve_listbutton/myp_banner_event_578.png,1,800,103178.0,1,
579,Area::EventArea,10,,,Saiyan Father and Son Protecting the Future,,,,banners/en/event/eve_header/quest_top_banner_579.png,banners/en/event/eve_banner/quest_list_banner_579.png,banners/en/event/eve_listbutton/myp_banner_event_579.png,1,800,103214.0,1,
580,Area::EventArea,10,,,It's My Time to Shine! Thrill-Packed Adventure,,,,banners/en/event/eve_header/quest_top_banner_580.png,banners/en/event/eve_banner/quest_list_banner_580.png,banners/en/event/eve_listbutton/myp_banner_event_580.png,1,800,103128.0,1,
581,Area::EventArea,10,,,Destructive Power! Super Saiyan Duo,,,,banners/en/event/eve_header/quest_top_banner_581.png,banners/en/event/eve_banner/quest_list_banner_581.png,banners/en/event/eve_listbutton/myp_banner_event_581.png,1,800,103091.0,1,
582,Area::EventArea,10,,,Out of This World! Globetrotting Boy,,,,banners/en/event/eve_header/quest_top_banner_582.png,banners/en/event/eve_banner/quest_list_banner_582.png,banners/en/event/eve_listbutton/myp_banner_event_582.png,1,800,103306.0,1,
583,Area::EventArea,10,,,Super Hero of Justice! Mission of Gamma 1,,,,banners/en/event/eve_header/quest_top_banner_583.png,banners/en/event/eve_banner/quest_list_banner_583.png,banners/en/event/eve_listbutton/myp_banner_event_583.png,1,800,103163.0,1,
584,Area::EventArea,10,,,Super Hero of Justice! Confidence of Gamma 2,,,,banners/en/event/eve_header/quest_top_banner_584.png,banners/en/event/eve_banner/quest_list_banner_584.png,banners/en/event/eve_listbutton/myp_banner_event_584.png,1,800,103164.0,1,
585,Area::EventArea,10,,,Fate-Defying Fighter,,,,banners/en/event/eve_header/quest_top_banner_585.png,banners/en/event/eve_banner/quest_list_banner_585.png,banners/en/event/eve_listbutton/myp_banner_event_585.png,1,800,103337.0,1,
586,Area::EventArea,10,,,Transcend the Limits! Super Full Power Showdown,,,,banners/en/event/eve_header/quest_top_banner_586.png,banners/en/event/eve_banner/quest_list_banner_586.png,banners/en/event/eve_listbutton/myp_banner_event_586.png,1,800,103198.0,1,
587,Area::EventArea,10,,,Focused Ki-Manipulating Technique,,,,banners/en/event/eve_header/quest_top_banner_587.png,banners/en/event/eve_banner/quest_list_banner_587.png,banners/en/event/eve_listbutton/myp_banner_event_587.png,1,800,103385.0,1,
588,Area::EventArea,10,,,Awakening Beyond Ultimate Power,,,,banners/en/event/eve_header/quest_top_banner_588_2.png,banners/en/event/eve_banner/quest_list_banner_588_2.png,banners/en/event/eve_listbutton/myp_banner_event_588_2.png,1,4000,103260.0,1,
589,Area::EventArea,10,,,Extreme Release of Latent Power,,,,banners/en/event/eve_header/quest_top_banner_589.png,banners/en/event/eve_banner/quest_list_banner_589.png,banners/en/event/eve_listbutton/myp_banner_event_589.png,1,800,103259.0,1,
590,Area::EventArea,10,,,Radiance of Victory! Spirit Bomb of Hope,,,,banners/en/event/eve_header/quest_top_banner_590.png,banners/en/event/eve_banner/quest_list_banner_590.png,banners/en/event/eve_listbutton/myp_banner_event_590.png,1,800,103530.0,1,
591,Area::EventArea,10,,,Everyone's Wish! Spirit Bomb Miracle,,,,banners/en/event/eve_header/quest_top_banner_591.png,banners/en/event/eve_banner/quest_list_banner_591.png,banners/en/event/eve_listbutton/myp_banner_event_591.png,1,800,103532.0,1,
592,Area::EventArea,10,,,Legendary Savior! Super Saiyan God,,,,banners/en/event/eve_header/quest_top_banner_592.png,banners/en/event/eve_banner/quest_list_banner_592.png,banners/en/event/eve_listbutton/myp_banner_event_592.png,1,800,103362.0,1,
593,Area::EventArea,10,,,Rampage?! Hidden Power of Determination,,,,banners/en/event/eve_header/quest_top_banner_593.png,banners/en/event/eve_banner/quest_list_banner_593.png,banners/en/event/eve_listbutton/myp_banner_event_593.png,1,800,103593.0,1,
594,Area::EventArea,10,,,Strongest Martial Artist in the World,,,,banners/en/event/eve_header/quest_top_banner_594.png,banners/en/event/eve_banner/quest_list_banner_594.png,banners/en/event/eve_listbutton/myp_banner_event_594.png,1,800,103421.0,1,
595,Area::EventArea,10,,,Demon King Who Shook the World,,,,banners/en/event/eve_header/quest_top_banner_595.png,banners/en/event/eve_banner/quest_list_banner_595.png,banners/en/event/eve_listbutton/myp_banner_event_595.png,1,800,103423.0,1,
596,Area::EventArea,10,,,Training Complete! Destructive Super Power,,,,banners/en/event/eve_header/quest_top_banner_596.png,banners/en/event/eve_banner/quest_list_banner_596.png,banners/en/event/eve_listbutton/myp_banner_event_596.png,1,800,103828.0,1,
597,Area::EventArea,10,,,Sister and Brother with Strong Beliefs,,,,banners/en/event/eve_header/quest_top_banner_597.png,banners/en/event/eve_banner/quest_list_banner_597.png,banners/en/event/eve_listbutton/myp_banner_event_597.png,1,800,103866.0,1,
598,Area::EventArea,10,,,Master and Disciple Led by Fate,,,,banners/en/event/eve_header/quest_top_banner_598.png,banners/en/event/eve_banner/quest_list_banner_598.png,banners/en/event/eve_listbutton/myp_banner_event_598.png,1,800,103908.0,1,
599,Area::EventArea,10,,,Limit-Breaking Savior,,,,banners/en/event/eve_header/quest_top_banner_599.png,banners/en/event/eve_banner/quest_list_banner_599.png,banners/en/event/eve_listbutton/myp_banner_event_599.png,1,800,103777.0,1,
601,Area::EventArea,11,,,Transcended Warrior,,,,banners/en/event/eve_header/quest_top_banner_601_1.png,banners/en/event/eve_banner/quest_list_banner_601.png,banners/en/event/eve_listbutton/myp_banner_event_601.png,1,1000,100374.0,1,
602,Area::EventArea,11,,,Summit of the Universe,,,,banners/en/event/eve_header/quest_top_banner_602.png,banners/en/event/eve_banner/quest_list_banner_602.png,banners/en/event/eve_listbutton/myp_banner_event_602.png,1,1000,100532.0,1,
603,Area::EventArea,11,,,Protector of Future Peace,,,,banners/en/event/eve_header/quest_top_banner_603.png,banners/en/event/eve_banner/quest_list_banner_603.png,banners/en/event/eve_listbutton/myp_banner_event_603.png,1,1000,101148.0,1,
604,Area::EventArea,11,,,Pride-Staked Awakening,,,,banners/en/event/eve_header/quest_top_banner_604.png,banners/en/event/eve_banner/quest_list_banner_604.png,banners/en/event/eve_listbutton/myp_banner_event_604.png,1,1000,101237.0,1,
605,Area::EventArea,11,,,Looming Menace,,,,banners/en/event/eve_header/quest_top_banner_605.png,banners/en/event/eve_banner/quest_list_banner_605.png,banners/en/event/eve_listbutton/myp_banner_event_605.png,1,1000,101625.0,1,
606,Area::EventArea,11,,,All-Out Earthling Warrior,,,,banners/en/event/eve_header/quest_top_banner_606.png,banners/en/event/eve_banner/quest_list_banner_606.png,banners/en/event/eve_listbutton/myp_banner_event_606.png,1,1000,101809.0,1,
607,Area::EventArea,11,,,Bringer of Destruction and Nightmares,,,,banners/en/event/eve_header/quest_top_banner_607.png,banners/en/event/eve_banner/quest_list_banner_607.png,banners/en/event/eve_listbutton/myp_banner_event_607.png,1,1100,102207.0,1,
608,Area::EventArea,11,,,Inherited Power,,,,banners/en/event/eve_header/quest_top_banner_608.png,banners/en/event/eve_banner/quest_list_banner_608.png,banners/en/event/eve_listbutton/myp_banner_event_608.png,1,1100,102704.0,1,
609,Area::EventArea,11,,,Howl! The Last Tri-Beam,,,,banners/en/event/eve_header/quest_top_banner_609.png,banners/en/event/eve_banner/quest_list_banner_609.png,banners/en/event/eve_listbutton/myp_banner_event_609.png,1,1100,103231.0,1,
610,Area::EventArea,11,,,Return of the Sinister Scientist,,,,banners/en/event/eve_header/quest_top_banner_610.png,banners/en/event/eve_banner/quest_list_banner_610.png,banners/en/event/eve_listbutton/myp_banner_event_610.png,1,1100,103687.0,1,
701,Area::EventArea,12,,,Dokkan Event Boss Rush!!,,,,banners/en/event/eve_header/quest_top_banner_701.png,banners/en/event/eve_banner/quest_list_banner_701.png,banners/en/event/eve_listbutton/myp_banner_event_701.png,1,3300,100540.0,1,
702,Area::EventArea,11,,,Dokkan Ultimate Speed Battle,,,,banners/en/event/eve_header/quest_top_banner_702.png,banners/en/event/eve_banner/quest_list_banner_702.png,banners/en/dummy_image/dummy_image.png,0,850,100548.0,1,
703,Area::EventArea,11,,,Dokkan Ultimate Speed Battle,,,,banners/en/event/eve_header/quest_top_banner_702.png,banners/en/event/eve_banner/quest_list_banner_702.png,banners/en/dummy_image/dummy_image.png,0,850,100548.0,0,
704,Area::EventArea,12,,,ドッカン究極スピードバトル,,,,banners/en/dummy_image/dummy_image.png,banners/en/dummy_image/dummy_image.png,banners/en/dummy_image/dummy_image.png,0,850,200250.0,0,
706,Area::EventArea,12,,,Dokkan Ultimate Speed Battle,,,,banners/en/event/eve_header/quest_top_banner_706.png,banners/en/event/eve_banner/quest_list_banner_705.png,banners/en/event/eve_listbutton/myp_banner_event_705.png,1,1100,103544.0,0,
707,Area::EventArea,12,,,Dokkan Ultimate Speed Battle,,,,banners/en/event/eve_header/quest_top_banner_707.png,banners/en/event/eve_banner/quest_list_banner_707.png,banners/en/event/eve_listbutton/myp_banner_event_707.png,0,1100,103860.0,0,
710,Area::EventArea,12,,,Super Battle Road,,,,banners/en/event/eve_header/quest_top_banner_710.png,banners/en/event/eve_banner/quest_list_banner_710.png,banners/en/event/eve_listbutton/myp_banner_event_710.png,1,3300,100784.0,1,
711,Area::EventArea,12,,,Give it a Dokkan! Punch Machine!,,,,banners/en/event/eve_header/quest_top_banner_711.png,banners/en/event/eve_banner/quest_list_banner_711.png,banners/en/event/eve_listbutton/myp_banner_event_711.png,1,1100,101203.0,1,
712,Area::EventArea,12,,,Fighting Legend: Goku,,,,banners/en/event/eve_header/quest_top_banner_712.png,banners/en/event/eve_banner/quest_list_banner_712.png,banners/en/event/eve_listbutton/myp_banner_event_712.png,1,1100,101505.0,0,
713,Area::EventArea,12,,,Infinite Dragon Ball History,,,,banners/en/event/eve_header/quest_top_banner_713.png,banners/en/event/eve_banner/quest_list_banner_713.png,banners/en/event/eve_listbutton/myp_banner_event_713.png,1,1100,101488.0,1,
714,Area::EventArea,12,,,Extreme Z-Area Androids/Cell Saga,,,,banners/en/event/eve_header/quest_top_banner_714_A2.png,banners/en/event/eve_banner/quest_list_banner_714.png,banners/en/event/eve_listbutton/myp_banner_event_714_A2.png,1,1100,101486.0,1,
715,Area::EventArea,12,,,Extreme Z-Area Fight Against Despair!,,,,banners/en/event/eve_header/quest_top_banner_715_1.png,banners/en/event/eve_banner/quest_list_banner_715.png,banners/en/event/eve_listbutton/myp_banner_event_715.png,1,1100,101664.0,1,
716,Area::EventArea,12,,,Extreme Z-Area Hero Extermination Plan,,,,banners/en/event/eve_header/quest_top_banner_716.png,banners/en/event/eve_banner/quest_list_banner_716.png,banners/en/event/eve_listbutton/myp_banner_event_716.png,1,1100,101693.0,1,
717,Area::EventArea,12,,,Extreme Z-Area Saiyan Trio Led by Fate,,,,banners/en/event/eve_header/quest_top_banner_717.png,banners/en/event/eve_banner/quest_list_banner_717.png,banners/en/event/eve_listbutton/myp_banner_event_717.png,1,1100,101876.0,1,
718,Area::EventArea,12,,,Extreme Z-Area Zero Mortals Plan,,,,banners/en/event/eve_header/quest_top_banner_718_A2.png,banners/en/event/eve_banner/quest_list_banner_718_A2.png,banners/en/event/eve_listbutton/myp_banner_event_718_A2.png,1,1100,101885.0,1,
719,Area::EventArea,12,,,Extreme Z-Area Saiyan Saga,,,,banners/en/event/eve_header/quest_top_banner_719.png,banners/en/event/eve_banner/quest_list_banner_719.png,banners/en/event/eve_listbutton/myp_banner_event_719.png,1,1100,101987.0,1,
720,Area::EventArea,12,,,Extreme Super Battle Road,,,,banners/en/event/eve_header/quest_top_banner_720_B.png,banners/en/event/eve_banner/quest_list_banner_720.png,banners/en/event/eve_listbutton/myp_banner_event_720.png,1,3300,101966.0,1,
721,Area::EventArea,12,,,Extreme Z-Area Universe's Most Wicked Bloodline,,,,banners/en/event/eve_header/quest_top_banner_721_A2.png,banners/en/event/eve_banner/quest_list_banner_721.png,banners/en/event/eve_listbutton/myp_banner_event_721_A2.png,1,3300,102011.0,1,
722,Area::EventArea,12,,,Extreme Z-Area Lord Slug,,,,banners/en/event/eve_header/quest_top_banner_722.png,banners/en/event/eve_banner/quest_list_banner_722.png,banners/en/event/eve_listbutton/myp_banner_event_722.png,0,1100,102047.0,1,
723,Area::EventArea,12,,,Extreme Z-Area Magical Girl Fighters,,,,banners/en/event/eve_header/quest_top_banner_723_2.png,banners/en/event/eve_banner/quest_list_banner_723_2.png,banners/en/event/eve_listbutton/myp_banner_event_723_2.png,1,1100,102061.0,1,
724,Area::EventArea,12,,,Extreme Z-Area Transcended Warrior,,,,banners/en/event/eve_header/quest_top_banner_724.png,banners/en/event/eve_banner/quest_list_banner_724.png,banners/en/event/eve_listbutton/myp_banner_event_724.png,1,1100,102072.0,1,
725,Area::EventArea,12,,,Extreme Z-Area Majin Buu Saga,,,,banners/en/event/eve_header/quest_top_banner_725_A7.png,banners/en/event/eve_banner/quest_list_banner_725.png,banners/en/event/eve_listbutton/myp_banner_event_725_A7.png,1,1200,101963.0,1,
726,Area::EventArea,12,,,Extreme Z-Area Special Characters Edition,,,,banners/en/event/eve_header/quest_top_banner_726_R6.png,banners/en/event/eve_banner/quest_list_banner_726.png,banners/en/event/eve_listbutton/myp_banner_event_726_R6.png,1,1100,101996.0,1,
727,Area::EventArea,12,,,Extreme Z-Area Team Bardock Edition,,,,banners/en/event/eve_header/quest_top_banner_727_1.png,banners/en/event/eve_banner/quest_list_banner_727_1.png,banners/en/event/eve_listbutton/myp_banner_event_727_1.png,0,1100,102109.0,1,
728,Area::EventArea,12,,,Extreme Z-Area Summit of the Universe,,,,banners/en/event/eve_header/quest_top_banner_728.png,banners/en/event/eve_banner/quest_list_banner_728.png,banners/en/event/eve_listbutton/myp_banner_event_728.png,1,1100,102131.0,1,
729,Area::EventArea,12,,,Extreme Z-Area Universe 7 Edition,,,,banners/en/event/eve_header/quest_top_banner_729_A1.png,banners/en/event/eve_banner/quest_list_banner_729_A.png,banners/en/event/eve_listbutton/myp_banner_event_729_A.png,1,3300,102347.0,1,
730,Area::EventArea,12,,,200% Perfect! Combat Simulation,,,,banners/en/event/eve_header/quest_top_banner_730.png,banners/en/event/eve_banner/quest_list_banner_730.png,banners/en/event/eve_listbutton/myp_banner_event_730.png,1,1200,102100.0,1,
731,Area::EventArea,12,,,200% Perfect! Combat Simulation,,,,banners/en/event/eve_header/quest_top_banner_731.png,banners/en/event/eve_banner/quest_list_banner_730.png,banners/en/event/eve_listbutton/myp_banner_event_730.png,1,1200,102100.0,1,
732,Area::EventArea,12,,,200% Perfect! Combat Simulation,,,,banners/en/event/eve_header/quest_top_banner_732.png,banners/en/event/eve_banner/quest_list_banner_730.png,banners/en/event/eve_listbutton/myp_banner_event_730.png,1,1200,102100.0,1,
733,Area::EventArea,12,,,200% Perfect! Combat Simulation,,,,banners/en/event/eve_header/quest_top_banner_733.png,banners/en/event/eve_banner/quest_list_banner_730.png,banners/en/event/eve_listbutton/myp_banner_event_730.png,1,1200,102100.0,1,
734,Area::EventArea,12,,,200% Perfect! Combat Simulation,,,,banners/en/event/eve_header/quest_top_banner_734.png,banners/en/event/eve_banner/quest_list_banner_730.png,banners/en/event/eve_listbutton/myp_banner_event_730.png,1,1200,102100.0,1,
735,Area::EventArea,12,,,Extreme Z-Area Pan's Secret Adventure,,,,banners/en/event/eve_header/quest_top_banner_735.png,banners/en/event/eve_banner/quest_list_banner_735.png,banners/en/event/eve_listbutton/myp_banner_event_735.png,1,1100,102246.0,1,
736,Area::EventArea,12,,,Extreme Z-Area GT Edition,,,,banners/en/event/eve_header/quest_top_banner_736_A3.png,banners/en/event/eve_banner/quest_list_banner_736_A2.png,banners/en/event/eve_listbutton/myp_banner_event_736_A3.png,1,1100,102244.0,1,
737,Area::EventArea,12,,,Extreme Z-Area Blazing Love and Burning Justice,,,,banners/en/event/eve_header/quest_top_banner_737.png,banners/en/event/eve_banner/quest_list_banner_737.png,banners/en/event/eve_listbutton/myp_banner_event_737.png,1,1100,102627.0,1,
738,Area::EventArea,12,,,Extreme Z-Area Ginyu Force Saga,,,,banners/en/event/eve_header/quest_top_banner_738_A.png,banners/en/event/eve_banner/quest_list_banner_738_A.png,banners/en/event/eve_listbutton/myp_banner_event_738_A.png,0,1100,102489.0,1,
739,Area::EventArea,12,,,Extreme Z-Area Planet Namek Saga,,,,banners/en/event/eve_header/quest_top_banner_739.png,banners/en/event/eve_banner/quest_list_banner_739.png,banners/en/event/eve_listbutton/myp_banner_event_739.png,1,1100,102529.0,1,
740,Area::EventArea,12,,,Protect History! Time Patrol,,,,banners/en/event/eve_header/quest_top_banner_740.png,banners/en/event/eve_banner/quest_list_banner_740.png,banners/en/event/eve_listbutton/myp_banner_event_740.png,1,1100,102030.0,0,
741,Area::EventArea,12,,,Fighting Legend: Goku [GT Edition],,,,banners/en/event/eve_header/quest_top_banner_741_A1.png,banners/en/event/eve_banner/quest_list_banner_741.png,banners/en/event/eve_listbutton/myp_banner_event_741_A1.png,1,1100,102233.0,0,
742,Area::EventArea,12,,,Fighting Legend: Vegeta,,,,banners/en/event/eve_header/quest_top_banner_742.png,banners/en/event/eve_banner/quest_list_banner_742.png,banners/en/event/eve_listbutton/myp_banner_event_742.png,1,1100,102698.0,0,
743,Area::EventArea,12,,,Furious Charge! Breaking the Siege,,,,banners/en/event/eve_header/quest_top_banner_743.png,banners/en/event/eve_banner/quest_list_banner_743.png,banners/en/event/eve_listbutton/myp_banner_event_743.png,1,1100,102513.0,1,
744,Area::EventArea,12,,,Extreme Z-Area Universe 6 Edition,,,,banners/en/event/eve_header/quest_top_banner_744.png,banners/en/event/eve_banner/quest_list_banner_744.png,banners/en/event/eve_listbutton/myp_banner_event_744.png,1,1100,102672.0,1,
745,Area::EventArea,12,,,Extreme Z-Area Protector of Future Peace,,,,banners/en/event/eve_header/quest_top_banner_745.png,banners/en/event/eve_banner/quest_list_banner_745.png,banners/en/event/eve_listbutton/myp_banner_event_745.png,1,1100,102802.0,1,
746,Area::EventArea,12,,,Extreme Z-Area Super Android 13!,,,,banners/en/event/eve_header/quest_top_banner_746.png,banners/en/event/eve_banner/quest_list_banner_746.png,banners/en/event/eve_listbutton/myp_banner_event_746.png,0,1100,102804.0,1,
747,Area::EventArea,12,,,Extreme Z-Area Dragon Ball Fusions Edition,,,,banners/en/event/eve_header/quest_top_banner_747_R.png,banners/en/event/eve_banner/quest_list_banner_747.png,banners/en/event/eve_listbutton/myp_banner_event_747.png,1,1100,102782.0,1,
749,Area::EventArea,12,,,Extreme Z-Area Fated Bloodline Edition,,,,banners/en/event/eve_header/quest_top_banner_749_2.png,banners/en/event/eve_banner/quest_list_banner_749_2.png,banners/en/event/eve_listbutton/myp_banner_event_749_2.png,1,1100,102827.0,1,
750,Area::EventArea,12,,,Epic! Transcendent! Gods of Destruction Assemble,,,,banners/en/event/eve_header/quest_top_banner_750.png,banners/en/event/eve_banner/quest_list_banner_750.png,banners/en/event/eve_listbutton/myp_banner_event_750.png,1,1100,102310.0,1,
751,Area::EventArea,12,,,Extreme Z-Area Goku and Friends Are Back!!,,,,banners/en/event/eve_header/quest_top_banner_751.png,banners/en/event/eve_banner/quest_list_banner_751.png,banners/en/event/eve_listbutton/myp_banner_event_751.png,1,1100,103024.0,1,
752,Area::EventArea,12,,,Extreme Z-Area Pride-Staked Awakening,,,,banners/en/event/eve_header/quest_top_banner_752.png,banners/en/event/eve_banner/quest_list_banner_752.png,banners/en/event/eve_listbutton/myp_banner_event_752.png,1,1100,103027.0,1,
753,Area::EventArea,12,,,"Extreme Z-Area 
Fight! Battle for the Strongest in the Universe",,,,banners/en/event/eve_header/quest_top_banner_753_2.png,banners/en/event/eve_banner/quest_list_banner_753.png,banners/en/event/eve_listbutton/myp_banner_event_753_2.png,0,1100,103087.0,1,
754,Area::EventArea,12,,,Extreme Z-Area Dragon Ball Heroes Edition,,,,banners/en/event/eve_header/quest_top_banner_754_R2.png,banners/en/event/eve_banner/quest_list_banner_754.png,banners/en/event/eve_listbutton/myp_banner_event_754_R2.png,1,1100,103201.0,1,
755,Area::EventArea,12,,,Extreme Z-Area Universe Survival Saga,,,,banners/en/event/eve_header/quest_top_banner_755.png,banners/en/event/eve_banner/quest_list_banner_755.png,banners/en/event/eve_listbutton/myp_banner_event_755.png,1,1100,103466.0,1,
756,Area::EventArea,12,,,Extreme Z-Area Looming Menace,,,,banners/en/event/eve_header/quest_top_banner_756.png,banners/en/event/eve_banner/quest_list_banner_756.png,banners/en/event/eve_listbutton/myp_banner_event_756.png,1,1100,103477.0,1,
757,Area::EventArea,12,,,Extreme Z-Area DB Saga,,,,banners/en/event/eve_header/quest_top_banner_757.png,banners/en/event/eve_banner/quest_list_banner_757.png,banners/en/event/eve_listbutton/myp_banner_event_757.png,1,1100,103437.0,1,
758,Area::EventArea,12,,,Extreme Z-Area All-Out Earthling Warrior,,,,banners/en/event/eve_header/quest_top_banner_758.png,banners/en/event/eve_banner/quest_list_banner_758.png,banners/en/event/eve_listbutton/myp_banner_event_758.png,1,1100,103600.0,1,
759,Area::EventArea,12,,,Extreme Z-Area Inherited Power,,,,banners/en/event/eve_header/quest_top_banner_759.png,banners/en/event/eve_banner/quest_list_banner_759.png,banners/en/event/eve_listbutton/myp_banner_event_759.png,1,1100,103917.0,1,
760,Area::EventArea,12,,,Collection of Epic Battles,,,,banners/en/event/eve_header/quest_top_banner_760.png,banners/en/event/eve_banner/quest_list_banner_760.png,banners/en/event/eve_listbutton/myp_banner_event_760.png,1,1100,102496.0,1,
761,Area::EventArea,12,,,Fearsome Activation! Cell Max,,,,banners/en/event/eve_header/quest_top_banner_761_2.png,banners/en/event/eve_banner/quest_list_banner_761.png,banners/en/event/eve_listbutton/myp_banner_event_761_2.png,1,3300,103041.0,1,
762,Area::EventArea,12,,,"Fighting Spirit of the Saiyans and 
Pride of the Wicked Bloodline",,,,banners/en/event/eve_header/quest_top_banner_762_A3.png,banners/en/event/eve_banner/quest_list_banner_762_A3.png,banners/en/event/eve_listbutton/myp_banner_event_762_A3.png,1,1200,103060.0,1,
763,Area::EventArea,12,,,"New Namek's Threat! 
Break Through the Super Armor",,,,banners/en/event/eve_header/quest_top_banner_763.png,banners/en/event/eve_banner/quest_list_banner_763.png,banners/en/event/eve_listbutton/myp_banner_event_763.png,1,1200,103084.0,1,
764,Area::EventArea,12,,,Ultimate Technique! Seize Victory with Spirit Bomb!,,,,banners/en/event/eve_header/quest_top_banner_764.png,banners/en/event/eve_banner/quest_list_banner_764.png,banners/en/event/eve_listbutton/myp_banner_event_764.png,1,1200,103549.0,1,
765,Area::EventArea,12,,,When Wishes Backfire! Birth of the Shadow Dragons,,,,banners/en/event/eve_header/quest_top_banner_765_2.png,banners/en/event/eve_banner/quest_list_banner_765.png,banners/en/event/eve_listbutton/myp_banner_event_765.png,1,1200,103546.0,1,
766,Area::EventArea,12,,,9th Anniv.! Anniversary Battle,,,,banners/en/event/eve_header/quest_top_banner_766_2.png,banners/en/event/eve_banner/quest_list_banner_766_2.png,banners/en/event/eve_listbutton/myp_banner_event_766_2.png,1,3300,103582.0,0,
767,Area::EventArea,12,,,Behold! Support Memory Boost,,,,banners/en/event/eve_header/quest_top_banner_767.png,banners/en/event/eve_banner/quest_list_banner_767.png,banners/en/event/eve_listbutton/myp_banner_event_767.png,1,3300,103451.0,1,
768,Area::EventArea,12,,,Mow 'em Down! Training with Saibaimen,,,,banners/en/event/eve_header/quest_top_banner_768.png,banners/en/event/eve_banner/quest_list_banner_768.png,banners/en/event/eve_listbutton/myp_banner_event_768.png,1,1200,103715.0,0,2023-06-22 08:00:00
770,Area::EventArea,12,,,Ultimate Red Zone [GT Edition],,,,banners/en/event/eve_header/quest_top_banner_770.png,banners/en/event/eve_banner/quest_list_banner_770.png,banners/en/event/eve_listbutton/myp_banner_event_770.png,1,1200,102969.0,1,
771,Area::EventArea,12,,,Ultimate Red Zone [Movie Edition],,,,banners/en/event/eve_header/quest_top_banner_771_B.png,banners/en/event/eve_banner/quest_list_banner_771_B.png,banners/en/event/eve_listbutton/myp_banner_event_771_B.png,1,3300,102970.0,1,
772,Area::EventArea,12,,,Ultimate Red Zone [Wicked Bloodline Edition],,,,banners/en/event/eve_header/quest_top_banner_772_2.png,banners/en/event/eve_banner/quest_list_banner_772_2.png,banners/en/event/eve_listbutton/myp_banner_event_772_2.png,1,1200,103058.0,1,
773,Area::EventArea,12,,,Ultimate Red Zone [SDBH Edition],,,,banners/en/event/eve_header/quest_top_banner_773_B.png,banners/en/event/eve_banner/quest_list_banner_773_B.png,banners/en/event/eve_listbutton/myp_banner_event_773_B.png,1,1200,103203.0,1,
774,Area::EventArea,12,,,Ultimate Red Zone [Red Ribbon Army Edition],,,,banners/en/event/eve_header/quest_top_banner_774.png,banners/en/event/eve_banner/quest_list_banner_774.png,banners/en/event/eve_listbutton/myp_banner_event_774.png,1,1200,103261.0,1,
775,Area::EventArea,12,,,Ultimate Red Zone [Dismal Future Edition],,,,banners/en/event/eve_header/quest_top_banner_775_D.png,banners/en/event/eve_banner/quest_list_banner_775_D.png,banners/en/event/eve_listbutton/myp_banner_event_775_D.png,1,1200,103610.0,1,
776,Area::EventArea,12,,,Ultimate Red Zone [Movie Edition 2],,,,banners/en/event/eve_header/quest_top_banner_776_D.png,banners/en/event/eve_banner/quest_list_banner_776_D.png,banners/en/event/eve_listbutton/myp_banner_event_776_D.png,1,3400,104048.0,1,
777,Area::EventArea,12,,,Ambition of the New Android,,,,banners/en/event/eve_header/quest_top_banner_777.png,banners/en/event/eve_banner/quest_list_banner_777.png,banners/en/event/eve_listbutton/myp_banner_event_777.png,1,1200,103792.0,0,
