id,escalation_type,level,escalation_value,created_at,updated_at
113029,113001,11,147,2024-05-17 11:40:19.863012,2024-05-17 11:40:19.863012
113030,113002,11,149,2024-05-17 11:40:19.863012,2024-05-17 11:40:19.863012
114000,114000,1,100,2024-05-17 11:40:19.863012,2024-05-17 11:40:19.863012
114001,114001,1,100,2024-05-17 11:40:19.863012,2024-05-17 11:40:19.863012
114002,114002,1,100,2024-05-17 11:40:19.863012,2024-05-17 11:40:19.863012
114003,114003,1,100,2024-05-17 11:40:19.863012,2024-05-17 11:40:19.863012
114004,114001,2,107,2024-05-17 11:40:19.863012,2024-05-17 11:40:19.863012
114005,114002,3,100,2024-05-17 11:40:19.863012,2024-05-17 11:40:19.863012
114006,114000,7,123,2024-05-17 11:40:19.863012,2024-05-17 11:40:19.863012
114007,114000,15,150,2024-05-17 11:40:19.863012,2024-05-17 11:40:19.863012
114008,114003,17,100,2024-05-17 11:40:19.863012,2024-05-17 11:40:19.863012
114009,114000,18,168,2024-05-17 11:40:19.863012,2024-05-17 11:40:19.863012
114010,114003,18,115,2024-05-17 11:40:19.863012,2024-05-17 11:40:19.863012
114011,114000,20,173,2024-05-17 11:40:19.863012,2024-05-17 11:40:19.863012
114012,114001,20,244,2024-05-17 11:40:19.863012,2024-05-17 11:40:19.863012
114013,114003,25,115,2024-05-17 11:40:19.863012,2024-05-17 11:40:19.863012
114014,114003,26,125,2024-05-17 11:40:19.863012,2024-05-17 11:40:19.863012
114015,114000,28,233,2024-05-17 11:40:19.863012,2024-05-17 11:40:19.863012
114016,114001,28,431,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
114017,114002,28,1313,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
114018,114000,30,242,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
114019,114001,30,467,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
114020,114002,30,1313,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
114021,114003,30,125,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
114022,114000,31,243,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
114023,114001,31,468,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
114024,114002,31,1346,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115000,115000,1,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115001,115001,1,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115002,115002,1,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115003,115003,1,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115004,115001,2,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115005,115002,3,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115006,115000,7,136,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115007,115000,15,192,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115008,115003,17,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115009,115000,18,207,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115010,115003,18,115,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115011,115003,25,115,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115012,115003,26,125,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115013,115000,28,230,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115014,115001,28,159,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115015,115002,28,1313,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115016,115000,30,239,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115017,115001,30,166,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115018,115002,30,1313,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115019,115003,30,125,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115020,115000,31,240,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115021,115001,31,168,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
115022,115002,31,1346,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116000,116000,1,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116001,116001,1,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116002,116002,1,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116003,116003,1,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116004,116001,2,107,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116005,116002,3,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116006,116000,7,136,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116007,116000,15,192,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116008,116003,17,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116009,116000,18,207,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116010,116003,18,115,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116011,116003,25,115,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116012,116003,26,125,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116013,116000,28,230,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116014,116001,28,431,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116015,116002,28,1313,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116016,116000,30,239,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116017,116001,30,467,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116018,116002,30,1313,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116019,116003,30,125,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116020,116000,31,240,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116021,116001,31,468,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
116022,116002,31,1346,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117000,117000,1,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117001,117001,1,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117002,117002,1,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117003,117003,1,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117004,117001,2,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117005,117002,3,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117006,117000,7,136,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117007,117000,15,192,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117008,117003,17,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117009,117000,18,207,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117010,117003,18,115,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117011,117003,25,115,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117012,117003,26,125,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117013,117000,28,230,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117014,117001,28,159,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117015,117002,28,1313,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117016,117000,30,239,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117017,117001,30,166,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117018,117002,30,1313,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117019,117003,30,125,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117020,117000,31,240,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117021,117001,31,168,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
117022,117002,31,1346,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118000,118000,1,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118001,118001,1,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118002,118002,1,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118003,118003,1,130,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118004,118001,2,102,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118005,118000,3,106,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118006,118001,3,102,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118007,118002,3,100,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118008,118000,4,119,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118009,118001,4,109,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118010,118002,4,109,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118011,118003,4,135,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118012,118000,6,150,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118013,118001,6,112,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118014,118002,6,109,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118015,118000,7,163,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118016,118001,7,118,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118017,118002,7,118,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118018,118003,7,140,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118019,118001,8,127,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118020,118002,8,126,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118021,118001,9,133,2024-05-17 11:40:19.868827,2024-05-17 11:40:19.868827
118022,118002,9,135,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
118023,118003,9,145,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
118024,118000,10,172,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
118025,118001,10,139,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
118026,118002,10,147,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
118027,118003,10,150,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
118028,118000,11,175,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
118029,118001,11,147,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
118030,118002,11,149,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119000,119000,1,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119001,119001,1,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119002,119002,1,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119003,119003,1,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119004,119001,2,107,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119005,119002,3,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119006,119000,7,136,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119007,119000,15,192,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119008,119003,17,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119009,119000,18,207,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119010,119003,18,115,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119011,119003,25,115,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119012,119003,26,125,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119013,119000,28,230,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119014,119001,28,294,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119015,119002,28,1313,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119016,119000,30,239,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119017,119001,30,317,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119018,119002,30,1313,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119019,119003,30,125,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119020,119000,31,240,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119021,119001,31,318,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
119022,119002,31,1346,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120000,120000,1,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120001,120001,1,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120002,120002,1,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120003,120003,1,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120004,120001,2,107,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120005,120002,3,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120006,120000,7,136,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120007,120000,15,192,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120008,120003,17,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120009,120000,18,207,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120010,120003,18,115,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120011,120003,25,115,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120012,120003,26,125,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120013,120000,28,230,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120014,120001,28,431,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120015,120002,28,1313,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120016,120000,30,239,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120017,120001,30,467,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120018,120002,30,1313,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120019,120003,30,125,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120020,120000,31,240,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120021,120001,31,468,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
120022,120002,31,1346,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121000,121000,1,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121001,121001,1,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121002,121002,1,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121003,121003,1,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121004,121001,2,107,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121005,121002,3,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121006,121000,7,136,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121007,121000,15,192,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121008,121003,17,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121009,121000,18,207,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121010,121003,18,115,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121011,121003,25,115,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121012,121003,26,125,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121013,121000,28,230,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121014,121001,28,431,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121015,121002,28,1313,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121016,121000,30,239,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121017,121001,30,467,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121018,121002,30,1313,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121019,121003,30,125,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121020,121000,31,240,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121021,121001,31,468,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
121022,121002,31,1346,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122000,122000,1,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122001,122001,1,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122002,122002,1,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122003,122003,1,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122004,122001,2,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122005,122002,3,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122006,122000,7,136,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122007,122000,15,192,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122008,122003,17,100,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122009,122000,18,207,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122010,122003,18,115,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122011,122003,25,115,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122012,122003,26,125,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122013,122000,28,230,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122014,122001,28,159,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122015,122002,28,1313,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122016,122000,30,239,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122017,122001,30,166,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122018,122002,30,1313,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122019,122003,30,125,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122020,122000,31,240,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122021,122001,31,168,2024-05-17 11:40:19.874389,2024-05-17 11:40:19.874389
122022,122002,31,1346,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123000,123000,1,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123001,123001,1,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123002,123002,1,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123003,123003,1,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123004,123001,2,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123005,123002,3,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123006,123000,7,136,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123007,123000,15,192,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123008,123003,17,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123009,123000,18,207,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123010,123003,18,115,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123011,123003,25,115,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123012,123003,26,125,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123013,123000,28,230,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123014,123001,28,159,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123015,123002,28,1313,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123016,123000,30,239,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123017,123001,30,166,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123018,123002,30,1313,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123019,123003,30,125,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123020,123000,31,240,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123021,123001,31,168,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
123022,123002,31,1346,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124000,124000,1,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124001,124001,1,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124002,124002,1,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124003,124003,1,130,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124004,124001,2,104,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124005,124000,3,107,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124006,124001,3,104,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124007,124002,3,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124008,124000,4,121,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124009,124001,4,113,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124010,124002,4,121,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124011,124003,4,135,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124012,124000,6,136,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124013,124001,6,121,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124014,124002,6,121,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124015,124000,7,150,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124016,124001,7,129,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124017,124002,7,143,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124018,124003,7,140,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124019,124001,8,133,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124020,124002,8,164,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124021,124001,9,133,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124022,124002,9,186,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124023,124003,9,145,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124024,124000,10,179,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124025,124001,10,137,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124026,124002,10,214,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124027,124003,10,150,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124028,124000,11,182,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124029,124001,11,138,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
124030,124002,11,219,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125000,125000,1,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125001,125001,1,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125002,125002,1,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125003,125003,1,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125004,125001,2,107,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125005,125002,3,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125006,125000,7,136,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125007,125000,15,215,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125008,125003,17,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125009,125000,18,230,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125010,125003,18,115,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125011,125003,25,115,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125012,125003,26,125,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125013,125000,28,275,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125014,125001,28,431,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125015,125002,28,1641,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125016,125000,30,285,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125017,125001,30,467,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125018,125002,30,1641,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125019,125003,30,125,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125020,125000,31,286,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125021,125001,31,468,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
125022,125002,31,1674,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126000,126000,1,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126001,126001,1,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126002,126002,1,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126003,126003,1,105,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126004,126001,2,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126005,126002,3,100,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126006,126000,7,136,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126007,126000,15,192,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126008,126003,17,105,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126009,126000,18,207,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126010,126003,18,125,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126011,126003,25,125,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126012,126003,26,135,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126013,126000,28,230,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126014,126001,28,235,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126015,126002,28,1313,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126016,126000,30,239,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126017,126001,30,260,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126018,126002,30,1313,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126019,126003,30,135,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126020,126000,31,240,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126021,126001,31,261,2024-05-17 11:40:19.880201,2024-05-17 11:40:19.880201
126022,126002,31,1346,2024-05-17 11:40:19.885691,2024-05-17 11:40:19.885691
127000,127000,1,100,2024-05-17 11:40:19.885691,2024-05-17 11:40:19.885691
127001,127001,1,100,2024-05-17 11:40:19.885691,2024-05-17 11:40:19.885691
127002,127002,1,100,2024-05-17 11:40:19.885691,2024-05-17 11:40:19.885691
127003,127003,1,130,2024-05-17 11:40:19.885691,2024-05-17 11:40:19.885691
127004,127001,2,102,2024-05-17 11:40:19.885691,2024-05-17 11:40:19.885691
127005,127000,3,106,2024-05-17 11:40:19.885691,2024-05-17 11:40:19.885691
127006,127001,3,102,2024-05-17 11:40:19.885691,2024-05-17 11:40:19.885691
127007,127002,3,100,2024-05-17 11:40:19.885691,2024-05-17 11:40:19.885691
127008,127000,4,119,2024-05-17 11:40:19.885691,2024-05-17 11:40:19.885691
127009,127001,4,109,2024-05-17 11:40:19.885691,2024-05-17 11:40:19.885691
127010,127002,4,109,2024-05-17 11:40:19.885691,2024-05-17 11:40:19.885691
127011,127003,4,135,2024-05-17 11:40:19.885691,2024-05-17 11:40:19.885691
