id,z_battle_first_reward_set_id,item_id,item_type,quantity,card_exp_init,created_at,updated_at
95284,95020,101373,AwakeningItem,4,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95285,95020,101383,AwakeningItem,4,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95286,95020,101393,AwakeningItem,4,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95287,95020,101403,AwakeningItem,4,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95288,95020,101413,AwakeningItem,4,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95289,95020,101423,AwakeningItem,4,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95290,95020,101433,AwakeningItem,4,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95291,95020,101443,AwakeningItem,4,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95292,95020,11,PotentialItem,10,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95293,95020,12,PotentialItem,10,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95294,95020,13,PotentialItem,10,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95295,95020,14,PotentialItem,10,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95296,95020,15,PotentialItem,10,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95297,95021,11,Point::Stone,1,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95298,95021,101373,AwakeningItem,5,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95299,95021,101383,AwakeningItem,5,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95300,95021,101393,AwakeningItem,5,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95301,95021,101403,AwakeningItem,5,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95302,95021,101413,AwakeningItem,5,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95303,95021,101423,AwakeningItem,5,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95304,95021,101433,AwakeningItem,5,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95305,95021,101443,AwakeningItem,5,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95306,95021,11,PotentialItem,10,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95307,95021,12,PotentialItem,10,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95308,95021,13,PotentialItem,10,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95309,95021,14,PotentialItem,10,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95310,95021,15,PotentialItem,10,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95311,95022,11,Point::Stone,1,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95312,95022,101373,AwakeningItem,6,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95313,95022,101383,AwakeningItem,6,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95314,95022,101393,AwakeningItem,6,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95315,95022,101403,AwakeningItem,6,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95316,95022,101413,AwakeningItem,6,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95317,95022,101423,AwakeningItem,6,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95318,95022,101433,AwakeningItem,6,0,2024-02-27 09:33:21.355869,2024-02-27 09:33:21.355869
95319,95022,101443,AwakeningItem,6,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95320,95022,11,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95321,95022,12,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95322,95022,13,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95323,95022,14,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95324,95022,15,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95325,95023,11,Point::Stone,1,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95326,95023,101373,AwakeningItem,7,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95327,95023,101383,AwakeningItem,7,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95328,95023,101393,AwakeningItem,7,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95329,95023,101403,AwakeningItem,7,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95330,95023,101413,AwakeningItem,7,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95331,95023,101423,AwakeningItem,7,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95332,95023,101433,AwakeningItem,7,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95333,95023,101443,AwakeningItem,7,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95334,95023,11,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95335,95023,12,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95336,95023,13,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95337,95023,14,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95338,95023,15,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95339,95024,11,Point::Stone,1,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95340,95024,101373,AwakeningItem,8,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95341,95024,101383,AwakeningItem,8,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95342,95024,101393,AwakeningItem,8,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95343,95024,101403,AwakeningItem,8,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95344,95024,101413,AwakeningItem,8,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95345,95024,101423,AwakeningItem,8,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95346,95024,101433,AwakeningItem,8,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95347,95024,101443,AwakeningItem,8,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95348,95024,11,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95349,95024,12,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95350,95024,13,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95351,95024,14,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95352,95024,15,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95353,95024,1012260,Card,2,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95354,95025,11,Point::Stone,1,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95355,95025,101374,AwakeningItem,4,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95356,95025,101384,AwakeningItem,4,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95357,95025,101394,AwakeningItem,4,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95358,95025,101404,AwakeningItem,4,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95359,95025,101414,AwakeningItem,4,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95360,95025,101424,AwakeningItem,4,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95361,95025,101434,AwakeningItem,4,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95362,95025,101444,AwakeningItem,4,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95363,95025,11,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95364,95025,12,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95365,95025,13,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95366,95025,14,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95367,95025,15,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95368,95026,11,Point::Stone,1,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95369,95026,101374,AwakeningItem,5,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95370,95026,101384,AwakeningItem,5,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95371,95026,101394,AwakeningItem,5,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95372,95026,101404,AwakeningItem,5,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95373,95026,101414,AwakeningItem,5,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95374,95026,101424,AwakeningItem,5,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95375,95026,101434,AwakeningItem,5,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95376,95026,101444,AwakeningItem,5,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95377,95026,11,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95378,95026,12,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95379,95026,13,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95380,95026,14,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95381,95026,15,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95382,95027,11,Point::Stone,1,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95383,95027,101374,AwakeningItem,6,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95384,95027,101384,AwakeningItem,6,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95385,95027,101394,AwakeningItem,6,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95386,95027,101404,AwakeningItem,6,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95387,95027,101414,AwakeningItem,6,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95388,95027,101424,AwakeningItem,6,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95389,95027,101434,AwakeningItem,6,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95390,95027,101444,AwakeningItem,6,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95391,95027,11,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95392,95027,12,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95393,95027,13,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95394,95027,14,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95395,95027,15,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95396,95028,11,Point::Stone,1,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95397,95028,101374,AwakeningItem,7,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95398,95028,101384,AwakeningItem,7,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95399,95028,101394,AwakeningItem,7,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95400,95028,101404,AwakeningItem,7,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95401,95028,101414,AwakeningItem,7,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95402,95028,101424,AwakeningItem,7,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95403,95028,101434,AwakeningItem,7,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95404,95028,101444,AwakeningItem,7,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95405,95028,11,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95406,95028,12,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95407,95028,13,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95408,95028,14,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95409,95028,15,PotentialItem,10,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95410,95029,11,Point::Stone,1,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95411,95029,101374,AwakeningItem,8,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95412,95029,101384,AwakeningItem,8,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95413,95029,101394,AwakeningItem,8,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95414,95029,101404,AwakeningItem,8,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95415,95029,101414,AwakeningItem,8,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95416,95029,101424,AwakeningItem,8,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95417,95029,101434,AwakeningItem,8,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95418,95029,101444,AwakeningItem,8,0,2024-02-27 09:33:21.364829,2024-02-27 09:33:21.364829
95419,95029,11,PotentialItem,10,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
95420,95029,12,PotentialItem,10,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
95421,95029,13,PotentialItem,10,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
95422,95029,14,PotentialItem,10,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
95423,95029,15,PotentialItem,10,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
95424,95029,1012270,Card,2,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
95425,95030,1005480,Card,1,765122,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96000,96000,11,Point::Stone,3,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96001,96000,101454,AwakeningItem,3,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96002,96000,3,PotentialItem,430,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96003,96000,8,PotentialItem,240,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96004,96000,13,PotentialItem,20,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96005,96001,11,Point::Stone,3,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96006,96001,101454,AwakeningItem,3,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96007,96001,3,PotentialItem,430,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96008,96001,8,PotentialItem,240,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96009,96001,13,PotentialItem,20,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96010,96002,11,Point::Stone,3,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96011,96002,101454,AwakeningItem,4,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96012,96002,3,PotentialItem,430,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96013,96002,8,PotentialItem,240,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96014,96002,13,PotentialItem,20,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96015,96003,11,Point::Stone,3,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96016,96003,101454,AwakeningItem,5,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96017,96003,3,PotentialItem,430,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96018,96003,8,PotentialItem,240,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96019,96003,13,PotentialItem,20,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96020,96004,11,Point::Stone,3,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96021,96004,101454,AwakeningItem,5,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96022,96004,3,PotentialItem,430,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96023,96004,8,PotentialItem,240,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96024,96004,13,PotentialItem,20,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96025,96004,1012250,Card,2,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96026,96005,11,Point::Stone,3,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96027,96005,101454,AwakeningItem,5,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96028,96005,3,PotentialItem,430,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96029,96005,8,PotentialItem,240,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96030,96005,13,PotentialItem,20,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96031,96006,11,Point::Stone,3,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96032,96006,101454,AwakeningItem,5,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96033,96006,3,PotentialItem,430,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96034,96006,8,PotentialItem,240,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96035,96006,13,PotentialItem,20,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96036,96007,11,Point::Stone,3,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96037,96007,101454,AwakeningItem,5,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96038,96007,3,PotentialItem,430,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96039,96007,8,PotentialItem,240,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96040,96007,13,PotentialItem,20,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96041,96008,11,Point::Stone,3,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96042,96008,101454,AwakeningItem,5,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96043,96008,3,PotentialItem,430,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96044,96008,8,PotentialItem,240,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96045,96008,13,PotentialItem,20,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96046,96009,11,Point::Stone,3,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96047,96009,101454,AwakeningItem,5,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96048,96009,3,PotentialItem,430,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96049,96009,8,PotentialItem,240,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96050,96009,13,PotentialItem,20,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96051,96009,1012250,Card,3,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
96052,96010,1005480,Card,1,765122,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97000,97000,11,Point::Stone,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97001,97000,101461,AwakeningItem,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97002,97000,1,PotentialItem,370,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97003,97001,11,Point::Stone,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97004,97001,101461,AwakeningItem,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97005,97001,6,PotentialItem,270,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97006,97002,11,Point::Stone,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97007,97002,101461,AwakeningItem,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97008,97002,11,PotentialItem,20,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97009,97003,11,Point::Stone,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97010,97003,101461,AwakeningItem,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97011,97003,1,PotentialItem,370,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97012,97004,11,Point::Stone,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97013,97004,101461,AwakeningItem,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97014,97004,6,PotentialItem,270,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97015,97004,1012230,Card,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97016,97005,11,Point::Stone,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97017,97005,101461,AwakeningItem,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97018,97005,11,PotentialItem,20,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97019,97006,11,Point::Stone,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97020,97006,101461,AwakeningItem,2,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97021,97006,1,PotentialItem,370,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97022,97007,11,Point::Stone,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97023,97007,101461,AwakeningItem,2,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97024,97007,6,PotentialItem,270,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97025,97008,11,Point::Stone,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97026,97008,101461,AwakeningItem,2,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97027,97008,11,PotentialItem,20,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97028,97009,11,Point::Stone,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97029,97009,101461,AwakeningItem,3,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97030,97009,1,PotentialItem,370,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97031,97009,6,PotentialItem,270,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97032,97009,11,PotentialItem,20,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97033,97009,1012230,Card,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97034,97010,11,Point::Stone,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97035,97010,101462,AwakeningItem,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97036,97010,1,PotentialItem,430,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97037,97011,11,Point::Stone,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97038,97011,101462,AwakeningItem,1,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97039,97011,6,PotentialItem,330,0,2024-02-27 09:33:21.373854,2024-02-27 09:33:21.373854
97040,97012,11,Point::Stone,1,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97041,97012,101462,AwakeningItem,2,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97042,97012,11,PotentialItem,30,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97043,97013,11,Point::Stone,1,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97044,97013,101462,AwakeningItem,2,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97045,97013,1,PotentialItem,430,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97046,97014,11,Point::Stone,1,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97047,97014,101462,AwakeningItem,4,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97048,97014,6,PotentialItem,330,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97049,97014,1012230,Card,2,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97050,97015,11,Point::Stone,1,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97051,97015,101462,AwakeningItem,4,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97052,97015,11,PotentialItem,30,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97053,97016,11,Point::Stone,1,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97054,97016,101462,AwakeningItem,5,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97055,97016,1,PotentialItem,430,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97056,97017,11,Point::Stone,1,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97057,97017,101462,AwakeningItem,6,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97058,97017,6,PotentialItem,330,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97059,97018,11,Point::Stone,1,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97060,97018,101462,AwakeningItem,7,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97061,97018,11,PotentialItem,30,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97062,97019,11,Point::Stone,1,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97063,97019,101462,AwakeningItem,8,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97064,97019,1,PotentialItem,430,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97065,97019,6,PotentialItem,330,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97066,97019,11,PotentialItem,30,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97067,97019,1012230,Card,2,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97068,97020,11,Point::Stone,1,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97069,97020,101463,AwakeningItem,4,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97070,97020,1,PotentialItem,500,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97071,97021,11,Point::Stone,1,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97072,97021,101463,AwakeningItem,5,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
97073,97021,6,PotentialItem,400,0,2024-02-27 09:33:21.382882,2024-02-27 09:33:21.382882
