id,rank,exp_total,act_max,friends_capacity,created_at,updated_at
951,951,1373774605,282,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
952,952,1378142580,282,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
953,953,1382519870,282,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
954,954,1386906485,282,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
955,955,1391302435,283,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
956,956,1395707730,283,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
957,957,1400122380,283,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
958,958,1404546395,283,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
959,959,1408979785,283,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
960,960,1413422560,284,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
961,961,1417874730,284,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
962,962,1422336305,284,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
963,963,1426807295,284,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
964,964,1431287710,284,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
965,965,1435777560,285,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
966,966,1440276855,285,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
967,967,1444785605,285,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
968,968,1449303820,285,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
969,969,1453831510,285,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
970,970,1458368685,286,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
971,971,1462915355,286,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
972,972,1467471530,286,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
973,973,1472037220,286,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
974,974,1476612435,286,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
975,975,1481197185,287,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
976,976,1485791480,287,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
977,977,1490395330,287,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
978,978,1495008745,287,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
979,979,1499631735,287,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
980,980,1504264310,288,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
981,981,1508906480,288,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
982,982,1513558255,288,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
983,983,1518219645,288,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
984,984,1522890660,288,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
985,985,1527571310,289,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
986,986,1532261605,289,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
987,987,1536961555,289,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
988,988,1541671170,289,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
989,989,1546390460,289,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
990,990,1551119435,290,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
991,991,1555858105,290,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
992,992,1560606480,290,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
993,993,1565364570,290,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
994,994,1570132385,290,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
995,995,1574909935,291,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
996,996,1579697230,291,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
997,997,1584494280,291,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
998,998,1589301095,291,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
999,999,1594117685,296,100,2024-05-17 11:37:58.855441,2024-05-17 11:37:58.855441
