id,comment,created_at,updated_at
605,"必殺技Lv2以上, 素材ID=64:10個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
606,"必殺技Lv4以上, 素材ID=64:10個, 素材ID=65:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
607,"必殺技Lv6以上, 素材ID=64:10個, 素材ID=65:10個, 素材ID=66:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
608,"必殺技Lv4以上, 素材ID=64:10個, 素材ID=65:10個, 素材ID=66:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
609,"必殺技Lv6以上, 素材ID=64:15個, 素材ID=65:15個, 素材ID=66:2個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
610,"必殺技Lv8以上, 素材ID=64:15個, 素材ID=65:15個, 素材ID=66:2個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
611,"必殺技Lv10以上, 素材ID=64:15個, 素材ID=65:15個, 素材ID=66:2個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
612,"必殺技Lv8以上, 素材ID=64:10個, 素材ID=65:10個, 素材ID=66:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
613,"必殺技Lv10以上, 素材ID=64:10個, 素材ID=65:10個, 素材ID=66:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
614,"必殺技Lv10以上, 素材ID=64:30個, 素材ID=65:20個, 素材ID=66:3個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
615,"必殺技Lv6以上, 素材ID=64:250個, 素材ID=65:100個, 素材ID=66:15個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
616,"必殺技Lv2以上, 素材ID=64:100個, 素材ID=65:50個, 素材ID=66:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
617,"必殺技Lv10以上, 素材ID=64:500個, 素材ID=65:250個, 素材ID=66:30個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
618,"素材ID=67:20個, 素材ID=68:10個, 素材ID=69:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
619,素材ID=67:5個,2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
620,"素材ID=67:40個, 素材ID=68:20個, 素材ID=69:2個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
621,素材ID=67:10個,2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
622,"素材ID=67:10個, 素材ID=68:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
623,"素材ID=67:10個, 素材ID=68:10個, 素材ID=69:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
624,"素材ID=67:100個, 素材ID=68:50個, 素材ID=69:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
625,"素材ID=67:50個, 素材ID=68:30個, 素材ID=69:3個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
626,"素材ID=67:20個, 素材ID=68:15個, 素材ID=69:2個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
627,"素材ID=67:30個, 素材ID=68:15個, 素材ID=69:3個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
628,"素材ID=67:75個, 素材ID=68:30個, 素材ID=69:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
629,"必殺技Lv2以上, 素材ID=67:10個, 素材ID=68:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
630,"必殺技Lv2以上, 素材ID=67:10個, 素材ID=68:10個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
631,"必殺技Lv6以上, 素材ID=67:10個, 素材ID=68:10個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
632,"必殺技Lv4以上, 素材ID=67:10個, 素材ID=68:10個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
633,"必殺技Lv2以上, 素材ID=67:10個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
634,"必殺技Lv4以上, 素材ID=67:10個, 素材ID=68:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
635,"必殺技Lv6以上, 素材ID=67:10個, 素材ID=68:10個, 素材ID=69:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
636,"必殺技Lv4以上, 素材ID=67:10個, 素材ID=68:10個, 素材ID=69:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
637,"必殺技Lv6以上, 素材ID=67:15個, 素材ID=68:15個, 素材ID=69:2個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
638,"必殺技Lv8以上, 素材ID=67:15個, 素材ID=68:15個, 素材ID=69:2個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
639,"必殺技Lv10以上, 素材ID=67:15個, 素材ID=68:15個, 素材ID=69:2個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
640,"必殺技Lv8以上, 素材ID=67:10個, 素材ID=68:10個, 素材ID=69:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
641,"必殺技Lv10以上, 素材ID=67:10個, 素材ID=68:10個, 素材ID=69:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
642,"必殺技Lv10以上, 素材ID=67:30個, 素材ID=68:20個, 素材ID=69:3個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
643,"必殺技Lv6以上, 素材ID=67:100個, 素材ID=68:50個, 素材ID=69:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
644,"必殺技Lv4以上, 素材ID=67:50個, 素材ID=68:30個, 素材ID=69:3個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
645,"必殺技Lv10以上, 素材ID=67:500個, 素材ID=68:250個, 素材ID=69:30個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
646,"必殺技Lv4以上, 素材ID=67:100個, 素材ID=68:50個, 素材ID=69:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
647,"素材ID=70:20個, 素材ID=71:10個, 素材ID=72:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
648,素材ID=70:5個,2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
649,"素材ID=70:40個, 素材ID=71:20個, 素材ID=72:2個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
650,素材ID=70:10個,2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
651,"素材ID=70:10個, 素材ID=71:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
652,"素材ID=70:10個, 素材ID=71:10個, 素材ID=72:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
653,"素材ID=70:250個, 素材ID=71:100個, 素材ID=72:15個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
654,"素材ID=70:50個, 素材ID=71:30個, 素材ID=72:3個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
655,"素材ID=70:20個, 素材ID=71:15個, 素材ID=72:2個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
656,"素材ID=70:30個, 素材ID=71:15個, 素材ID=72:3個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
657,"素材ID=70:75個, 素材ID=71:30個, 素材ID=72:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
658,"必殺技Lv2以上, 素材ID=70:10個, 素材ID=71:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
659,"必殺技Lv2以上, 素材ID=70:10個, 素材ID=71:10個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
660,"必殺技Lv6以上, 素材ID=70:10個, 素材ID=71:10個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
661,"必殺技Lv4以上, 素材ID=70:10個, 素材ID=71:10個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
662,"必殺技Lv2以上, 素材ID=70:10個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
663,"必殺技Lv4以上, 素材ID=70:10個, 素材ID=71:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
664,"必殺技Lv6以上, 素材ID=70:10個, 素材ID=71:10個, 素材ID=72:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
665,"必殺技Lv4以上, 素材ID=70:10個, 素材ID=71:10個, 素材ID=72:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
666,"必殺技Lv6以上, 素材ID=70:15個, 素材ID=71:15個, 素材ID=72:2個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
667,"必殺技Lv8以上, 素材ID=70:15個, 素材ID=71:15個, 素材ID=72:2個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
668,"必殺技Lv10以上, 素材ID=70:15個, 素材ID=71:15個, 素材ID=72:2個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
669,"必殺技Lv8以上, 素材ID=70:10個, 素材ID=71:10個, 素材ID=72:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
670,"必殺技Lv10以上, 素材ID=70:10個, 素材ID=71:10個, 素材ID=72:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
671,"必殺技Lv10以上, 素材ID=70:30個, 素材ID=71:20個, 素材ID=72:3個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
672,"必殺技Lv6以上, 素材ID=70:100個, 素材ID=71:50個, 素材ID=72:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
673,"必殺技Lv4以上, 素材ID=70:100個, 素材ID=71:50個, 素材ID=72:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
674,"必殺技Lv10以上, 素材ID=70:250個, 素材ID=71:100個, 素材ID=72:15個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
675,"素材ID=73:20個, 素材ID=74:10個, 素材ID=75:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
676,素材ID=73:5個,2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
677,"素材ID=73:40個, 素材ID=74:20個, 素材ID=75:2個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
678,素材ID=73:10個,2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
679,"素材ID=73:10個, 素材ID=74:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
680,"素材ID=73:10個, 素材ID=74:10個, 素材ID=75:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
681,"素材ID=73:250個, 素材ID=74:100個, 素材ID=75:15個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
682,"素材ID=73:50個, 素材ID=74:30個, 素材ID=75:3個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
683,"素材ID=73:20個, 素材ID=74:15個, 素材ID=75:2個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
684,"素材ID=73:30個, 素材ID=74:15個, 素材ID=75:3個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
685,"素材ID=73:75個, 素材ID=74:30個, 素材ID=75:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
686,"必殺技Lv2以上, 素材ID=73:10個, 素材ID=74:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
687,"必殺技Lv2以上, 素材ID=73:10個, 素材ID=74:10個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
688,"必殺技Lv6以上, 素材ID=73:10個, 素材ID=74:10個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
689,"必殺技Lv4以上, 素材ID=73:10個, 素材ID=74:10個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
690,"必殺技Lv2以上, 素材ID=73:10個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
691,"必殺技Lv4以上, 素材ID=73:10個, 素材ID=74:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
692,"必殺技Lv6以上, 素材ID=73:10個, 素材ID=74:10個, 素材ID=75:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
693,"必殺技Lv4以上, 素材ID=73:10個, 素材ID=74:10個, 素材ID=75:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
694,"必殺技Lv6以上, 素材ID=73:15個, 素材ID=74:15個, 素材ID=75:2個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
695,"必殺技Lv8以上, 素材ID=73:15個, 素材ID=74:15個, 素材ID=75:2個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
696,"必殺技Lv10以上, 素材ID=73:15個, 素材ID=74:15個, 素材ID=75:2個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
697,"必殺技Lv8以上, 素材ID=73:10個, 素材ID=74:10個, 素材ID=75:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
698,"必殺技Lv10以上, 素材ID=73:10個, 素材ID=74:10個, 素材ID=75:1個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
699,"必殺技Lv10以上, 素材ID=73:30個, 素材ID=74:20個, 素材ID=75:3個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
700,"必殺技Lv6以上, 素材ID=73:100個, 素材ID=74:50個, 素材ID=75:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
701,"必殺技Lv4以上, 素材ID=73:100個, 素材ID=74:50個, 素材ID=75:5個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
702,"必殺技Lv10以上, 素材ID=73:250個, 素材ID=74:100個, 素材ID=75:15個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
703,"素材ID=76:20個, 素材ID=77:10個, 素材ID=78:1個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
704,素材ID=76:5個,2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
705,"素材ID=76:40個, 素材ID=77:20個, 素材ID=78:2個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
706,素材ID=76:10個,2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
707,"素材ID=76:10個, 素材ID=77:5個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
708,"素材ID=76:10個, 素材ID=77:10個, 素材ID=78:1個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
709,"素材ID=76:250個, 素材ID=77:100個, 素材ID=78:15個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
710,"素材ID=76:100個, 素材ID=77:50個, 素材ID=78:5個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
711,"素材ID=76:80個, 素材ID=77:40個, 素材ID=78:4個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
712,"素材ID=76:20個, 素材ID=77:15個, 素材ID=78:2個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
713,"素材ID=76:30個, 素材ID=77:15個, 素材ID=78:3個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
714,"素材ID=76:75個, 素材ID=77:30個, 素材ID=78:5個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
715,"必殺技Lv2以上, 素材ID=76:10個, 素材ID=77:5個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
716,"必殺技Lv2以上, 素材ID=76:10個, 素材ID=77:10個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
717,"必殺技Lv6以上, 素材ID=76:10個, 素材ID=77:10個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
718,"必殺技Lv4以上, 素材ID=76:10個, 素材ID=77:10個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
719,"必殺技Lv2以上, 素材ID=76:10個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
720,"必殺技Lv4以上, 素材ID=76:10個, 素材ID=77:5個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
721,"必殺技Lv6以上, 素材ID=76:10個, 素材ID=77:10個, 素材ID=78:1個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
722,"必殺技Lv4以上, 素材ID=76:10個, 素材ID=77:10個, 素材ID=78:1個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
723,"必殺技Lv6以上, 素材ID=76:15個, 素材ID=77:15個, 素材ID=78:2個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
724,"必殺技Lv8以上, 素材ID=76:15個, 素材ID=77:15個, 素材ID=78:2個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
725,"必殺技Lv10以上, 素材ID=76:15個, 素材ID=77:15個, 素材ID=78:2個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
726,"必殺技Lv8以上, 素材ID=76:10個, 素材ID=77:10個, 素材ID=78:1個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
727,"必殺技Lv10以上, 素材ID=76:10個, 素材ID=77:10個, 素材ID=78:1個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
728,"必殺技Lv10以上, 素材ID=76:30個, 素材ID=77:20個, 素材ID=78:3個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
729,"必殺技Lv6以上, 素材ID=76:250個, 素材ID=77:100個, 素材ID=78:15個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
730,"必殺技Lv4以上, 素材ID=76:100個, 素材ID=77:50個, 素材ID=78:5個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
731,"必殺技Lv10以上, 素材ID=76:500個, 素材ID=77:250個, 素材ID=78:30個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
732,"素材ID=79:20個, 素材ID=80:10個, 素材ID=81:1個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
733,素材ID=79:5個,2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
734,"素材ID=79:40個, 素材ID=80:20個, 素材ID=81:2個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
735,素材ID=79:10個,2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
736,"素材ID=79:10個, 素材ID=80:5個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
737,"素材ID=79:10個, 素材ID=80:10個, 素材ID=81:1個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
738,"素材ID=79:250個, 素材ID=80:100個, 素材ID=81:15個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
739,"素材ID=79:50個, 素材ID=80:30個, 素材ID=81:3個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
740,"素材ID=79:20個, 素材ID=80:15個, 素材ID=81:2個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
741,"素材ID=79:30個, 素材ID=80:15個, 素材ID=81:3個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
742,"素材ID=79:75個, 素材ID=80:30個, 素材ID=81:5個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
743,"必殺技Lv2以上, 素材ID=79:10個, 素材ID=80:5個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
744,"必殺技Lv2以上, 素材ID=79:10個, 素材ID=80:10個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
745,"必殺技Lv6以上, 素材ID=79:10個, 素材ID=80:10個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
746,"必殺技Lv4以上, 素材ID=79:10個, 素材ID=80:10個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
747,"必殺技Lv2以上, 素材ID=79:10個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
748,"必殺技Lv4以上, 素材ID=79:10個, 素材ID=80:5個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
749,"必殺技Lv6以上, 素材ID=79:10個, 素材ID=80:10個, 素材ID=81:1個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
750,"必殺技Lv4以上, 素材ID=79:10個, 素材ID=80:10個, 素材ID=81:1個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
751,"必殺技Lv6以上, 素材ID=79:15個, 素材ID=80:15個, 素材ID=81:2個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
752,"必殺技Lv8以上, 素材ID=79:15個, 素材ID=80:15個, 素材ID=81:2個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
753,"必殺技Lv10以上, 素材ID=79:15個, 素材ID=80:15個, 素材ID=81:2個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
754,"必殺技Lv8以上, 素材ID=79:10個, 素材ID=80:10個, 素材ID=81:1個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
755,"必殺技Lv10以上, 素材ID=79:10個, 素材ID=80:10個, 素材ID=81:1個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
756,"必殺技Lv10以上, 素材ID=79:30個, 素材ID=80:20個, 素材ID=81:3個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
757,"必殺技Lv6以上, 素材ID=79:100個, 素材ID=80:50個, 素材ID=81:5個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
758,"必殺技Lv4以上, 素材ID=79:100個, 素材ID=80:50個, 素材ID=81:5個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
759,"必殺技Lv10以上, 素材ID=79:250個, 素材ID=80:100個, 素材ID=81:15個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
760,"素材ID=82:20個, 素材ID=83:10個, 素材ID=84:1個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
761,素材ID=82:5個,2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
762,"素材ID=82:40個, 素材ID=83:20個, 素材ID=84:2個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
763,素材ID=82:10個,2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
764,"素材ID=82:10個, 素材ID=83:5個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
765,"素材ID=82:10個, 素材ID=83:10個, 素材ID=84:1個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
766,"素材ID=82:250個, 素材ID=83:100個, 素材ID=84:15個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
767,"素材ID=82:100個, 素材ID=83:50個, 素材ID=84:5個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
768,"素材ID=82:80個, 素材ID=83:40個, 素材ID=84:4個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
769,"素材ID=82:20個, 素材ID=83:15個, 素材ID=84:2個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
770,"素材ID=82:30個, 素材ID=83:15個, 素材ID=84:3個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
771,"素材ID=82:75個, 素材ID=83:30個, 素材ID=84:5個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
772,"必殺技Lv2以上, 素材ID=82:10個, 素材ID=83:5個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
773,"必殺技Lv2以上, 素材ID=82:10個, 素材ID=83:10個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
774,"必殺技Lv6以上, 素材ID=82:10個, 素材ID=83:10個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
775,"必殺技Lv4以上, 素材ID=82:10個, 素材ID=83:10個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
776,"必殺技Lv2以上, 素材ID=82:10個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
777,"必殺技Lv4以上, 素材ID=82:10個, 素材ID=83:5個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
778,"必殺技Lv6以上, 素材ID=82:10個, 素材ID=83:10個, 素材ID=84:1個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
779,"必殺技Lv4以上, 素材ID=82:10個, 素材ID=83:10個, 素材ID=84:1個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
780,"必殺技Lv6以上, 素材ID=82:15個, 素材ID=83:15個, 素材ID=84:2個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
781,"必殺技Lv8以上, 素材ID=82:15個, 素材ID=83:15個, 素材ID=84:2個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
782,"必殺技Lv10以上, 素材ID=82:15個, 素材ID=83:15個, 素材ID=84:2個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
783,"必殺技Lv8以上, 素材ID=82:10個, 素材ID=83:10個, 素材ID=84:1個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
784,"必殺技Lv10以上, 素材ID=82:10個, 素材ID=83:10個, 素材ID=84:1個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
785,"必殺技Lv10以上, 素材ID=82:30個, 素材ID=83:20個, 素材ID=84:3個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
786,"必殺技Lv6以上, 素材ID=82:250個, 素材ID=83:100個, 素材ID=84:15個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
787,"必殺技Lv4以上, 素材ID=82:100個, 素材ID=83:50個, 素材ID=84:5個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
788,"必殺技Lv10以上, 素材ID=82:500個, 素材ID=83:250個, 素材ID=84:30個",2024-04-30 09:30:47.294231,2024-04-30 09:30:47.294231
