id,param_no,idx,value,created_at,updated_at
2866,1692,6,1015971,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2867,1692,7,1,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2868,1692,8,59,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2869,1693,0,0,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2870,1693,1,1936,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2871,1693,2,0,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2872,1693,3,0,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2873,1693,4,0,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2874,1693,5,0,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2875,1693,6,1016001,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2876,1693,7,1,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2877,1693,8,75,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2878,1694,0,0,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2879,1694,1,0,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2880,1694,2,0,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2881,1694,3,0,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2882,1694,4,0,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2883,1694,5,0,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2884,1694,6,0,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2885,1694,7,23,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2886,1694,8,0,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2887,1695,0,0,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2888,1695,1,1924,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2889,1695,2,0,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2890,1695,3,0,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2891,1695,4,0,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2892,1695,5,0,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2893,1695,6,1015051,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2894,1695,7,5,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2895,1695,8,66,2024-02-27 09:30:23.177568,2024-02-27 09:30:23.177568
2896,1696,0,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2897,1696,1,1922,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2898,1696,2,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2899,1696,3,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2900,1696,4,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2901,1696,5,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2902,1696,6,1015051,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2903,1696,7,5,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2904,1696,8,66,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2905,1697,0,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2906,1697,1,1923,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2907,1697,2,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2908,1697,3,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2909,1697,4,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2910,1697,5,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2911,1697,6,1015051,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2912,1697,7,5,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2913,1697,8,66,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2914,1698,0,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2915,1698,1,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2916,1698,2,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2917,1698,3,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2918,1698,4,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2919,1698,5,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2920,1698,6,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2921,1698,7,23,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2922,1698,8,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2923,1699,0,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2924,1699,1,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2925,1699,2,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2926,1699,3,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2927,1699,4,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2928,1699,5,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2929,1699,6,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2930,1699,7,23,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2931,1699,8,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2932,1700,0,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2933,1700,1,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2934,1700,2,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2935,1700,3,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2936,1700,4,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2937,1700,5,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2938,1700,6,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2939,1700,7,23,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2940,1700,8,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2941,1701,0,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2942,1701,1,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2943,1701,2,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2944,1701,3,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2945,1701,4,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2946,1701,5,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2947,1701,6,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2948,1701,7,23,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2949,1701,8,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2950,1702,0,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2951,1702,1,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2952,1702,2,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2953,1702,3,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2954,1702,4,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2955,1702,5,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2956,1702,6,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2957,1702,7,23,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2958,1702,8,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2959,1703,0,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2960,1703,1,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2961,1703,2,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2962,1703,3,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2963,1703,4,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2964,1703,5,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2965,1703,6,1026250,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2966,1703,7,1,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2967,1703,8,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2968,1704,0,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2969,1704,1,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2970,1704,2,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2971,1704,3,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2972,1704,4,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2973,1704,5,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2974,1704,6,1026251,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2975,1704,7,1,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2976,1704,8,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2977,1705,0,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2978,1705,1,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2979,1705,2,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2980,1705,3,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2981,1705,4,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2982,1705,5,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2983,1705,6,1026280,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2984,1705,7,1,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2985,1705,8,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2986,1706,0,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2987,1706,1,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2988,1706,2,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2989,1706,3,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2990,1706,4,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2991,1706,5,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2992,1706,6,1026281,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2993,1706,7,1,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
2994,1706,8,0,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
3000,1707,5,3,2024-02-27 09:30:23.184264,2024-02-27 09:30:23.184264
3009,1709,0,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3010,1709,1,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3011,1709,2,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3012,1709,3,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3013,1709,4,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3014,1709,5,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3015,1709,6,1026200,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3016,1709,7,2,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3017,1709,8,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3018,1710,0,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3019,1710,1,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3020,1710,2,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3021,1710,3,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3022,1710,4,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3023,1710,5,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3024,1710,6,1026201,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3025,1710,7,2,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3026,1710,8,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3045,1713,0,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3046,1713,1,1664,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3047,1713,2,1665,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3048,1713,3,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3049,1713,4,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3050,1713,5,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3051,1713,6,9512930,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3052,1713,7,3,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3053,1713,8,49,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3054,1714,0,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3055,1714,1,1664,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3056,1714,2,1665,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3057,1714,3,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3058,1714,4,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3059,1714,5,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3060,1714,6,9512931,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3061,1714,7,3,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3062,1714,8,49,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3063,1715,0,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3064,1715,1,1935,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3065,1715,2,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3066,1715,3,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3067,1715,4,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3068,1715,5,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3069,1715,6,9515970,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3070,1715,7,1,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3071,1715,8,59,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3072,1716,0,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3073,1716,1,1935,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3074,1716,2,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3075,1716,3,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3076,1716,4,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3077,1716,5,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3078,1716,6,9515971,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3079,1716,7,1,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3080,1716,8,59,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3081,1717,0,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3082,1717,1,3106,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3083,1717,2,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3084,1717,3,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3085,1717,4,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3086,1717,5,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3087,1717,6,9518620,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3088,1717,7,1,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3089,1717,8,101,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3090,1718,0,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3091,1718,1,3106,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3092,1718,2,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3093,1718,3,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3094,1718,4,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3095,1718,5,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3096,1718,6,9518621,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3097,1718,7,1,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3098,1718,8,101,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3099,1719,0,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3100,1719,1,1681,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3101,1719,2,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3102,1719,3,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3103,1719,4,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3104,1719,5,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3105,1719,6,9513830,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3106,1719,7,9,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3107,1719,8,53,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3108,1720,0,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3109,1720,1,1681,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3110,1720,2,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3111,1720,3,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3112,1720,4,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3113,1720,5,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3114,1720,6,9513831,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3115,1720,7,9,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3116,1720,8,53,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3117,1721,0,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3118,1721,1,1948,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3119,1721,2,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3120,1721,3,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3121,1721,4,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3122,1721,5,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3123,1721,6,9517180,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3124,1721,7,1,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3125,1721,8,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3126,1722,0,0,2024-02-27 09:30:23.191145,2024-02-27 09:30:23.191145
3127,1722,1,1948,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3128,1722,2,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3129,1722,3,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3130,1722,4,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3131,1722,5,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3132,1722,6,9517181,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3133,1722,7,1,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3134,1722,8,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3135,1723,0,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3136,1723,1,1675,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3137,1723,2,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3138,1723,3,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3139,1723,4,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3140,1723,5,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3141,1723,6,9513540,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3142,1723,7,7,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3143,1723,8,52,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3144,1724,0,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3145,1724,1,1675,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3146,1724,2,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3147,1724,3,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3148,1724,4,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3149,1724,5,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3150,1724,6,9513541,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3151,1724,7,7,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3152,1724,8,52,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3153,1725,0,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3154,1725,1,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3155,1725,2,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3156,1725,3,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3157,1725,4,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3158,1725,5,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3159,1725,6,1026480,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3160,1725,7,1,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3161,1725,8,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3162,1726,0,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3163,1726,1,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3164,1726,2,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3165,1726,3,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3166,1726,4,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3167,1726,5,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3168,1726,6,1026481,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3169,1726,7,1,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3170,1726,8,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3171,1727,0,1,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3172,1727,1,1,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3173,1727,2,100,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3174,1727,3,1,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3175,1727,4,1,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3176,1727,5,3,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3177,1727,6,3,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3178,1728,0,50,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3179,1728,1,243,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3180,1728,2,32,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3181,1728,3,32,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3182,1728,4,100,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3183,1728,5,3,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3184,1728,6,2,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3185,1728,7,3030,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3186,1728,8,3031,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3187,1728,9,3031,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3188,1728,10,3032,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3189,1729,0,1,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3190,1729,1,1,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3191,1729,2,100,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3192,1729,3,1,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3193,1729,4,1,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3194,1729,5,3,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3195,1729,6,3,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3196,1730,0,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3197,1730,1,243,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3198,1730,2,32,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3199,1730,3,32,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3200,1730,4,100,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3201,1730,5,3,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3202,1730,6,2,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3203,1730,7,3077,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3204,1730,8,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3205,1730,9,3075,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3206,1730,10,3076,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3207,1731,0,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3208,1731,1,1666,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3209,1731,2,1667,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3210,1731,3,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3211,1731,4,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3212,1731,5,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3213,1731,6,9512900,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3214,1731,7,2,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3215,1731,8,49,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3216,1732,0,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3217,1732,1,1666,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3218,1732,2,1667,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3219,1732,3,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3220,1732,4,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3221,1732,5,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3222,1732,6,9512901,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3223,1732,7,2,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3224,1732,8,49,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3225,1733,0,0,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
3226,1733,1,3105,2024-02-27 09:30:23.199290,2024-02-27 09:30:23.199290
