id,type,category,world_id,db_story_id,name,prev_area_id,all_clear_bonus_stones,bgm_id,area_icon_id,width,height,split,layer0,layer1,layer2,layer3,event_image_path,banner_image_path,minibanner_image_path,listbutton_image_path,is_listbutton_visible,event_priority,announcement_id,is_quest_num_visible,first_released_at,created_at,updated_at
363,Area::EventArea,7,1,,Assemble! Warriors of Universe 6,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_363.png,banners/en/event/eve_banner/quest_list_banner_363.png,banners/en/event/eve_banner/quest_event_banner_363.png,banners/en/event/eve_listbutton/myp_banner_event_363.png,1,200,101602.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
364,Area::EventArea,7,1,,Galactic Crisis!! Super Guy In The Galaxy,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_364.png,banners/en/event/eve_banner/quest_list_banner_364.png,banners/en/event/eve_banner/quest_event_banner_364.png,banners/en/event/eve_listbutton/myp_banner_event_364.png,0,200,101607.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
365,Area::EventArea,7,1,,Defeat the Legendary Super Saiyan,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_365_1.png,banners/en/event/eve_banner/quest_list_banner_365.png,banners/en/event/eve_banner/quest_event_banner_365.png,banners/en/event/eve_listbutton/myp_banner_event_365.png,0,200,101544.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
366,Area::EventArea,7,1,,New Enemies! Androids in Action,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_366.png,banners/en/event/eve_banner/quest_list_banner_366.png,banners/en/event/eve_banner/quest_event_banner_366.png,banners/en/event/eve_listbutton/myp_banner_event_366.png,1,200,101442.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
368,Area::EventArea,7,1,,Emerge! Mysterious Monster Cell,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_368_2.png,banners/en/event/eve_banner/quest_list_banner_368.png,banners/en/event/eve_banner/quest_event_banner_368.png,banners/en/event/eve_listbutton/myp_banner_event_368.png,1,200,101448.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
369,Area::EventArea,7,1,,Ultimate Confrontation! The Cell Games,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_369.png,banners/en/event/eve_banner/quest_list_banner_369.png,banners/en/event/eve_banner/quest_event_banner_369.png,banners/en/event/eve_listbutton/myp_banner_event_369.png,1,200,101449.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
371,Area::EventArea,7,1,,Fight Against Despair!,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_371_1.png,banners/en/event/eve_banner/quest_list_banner_371.png,banners/en/event/eve_banner/quest_event_banner_371.png,banners/en/event/eve_listbutton/myp_banner_event_371.png,1,200,101668.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
372,Area::EventArea,7,1,,Super Android 13!,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_372.png,banners/en/event/eve_banner/quest_list_banner_372.png,banners/en/event/eve_banner/quest_event_banner_372.png,banners/en/event/eve_listbutton/myp_banner_event_372.png,1,200,101737.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
373,Area::EventArea,7,1,,The Strongest Rivals,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_373.png,banners/en/event/eve_banner/quest_list_banner_373.png,banners/en/event/eve_banner/quest_event_banner_373.png,banners/en/event/eve_listbutton/myp_banner_event_373.png,0,200,101692.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
374,Area::EventArea,7,1,,A Turbulent Start! World Tournament Reborn,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_374_1.png,banners/en/event/eve_banner/quest_list_banner_374.png,banners/en/event/eve_banner/quest_event_banner_374.png,banners/en/event/eve_listbutton/myp_banner_event_374.png,1,200,101771.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
375,Area::EventArea,7,1,,Saiyan Trio Led by Fate,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_375_2.png,banners/en/event/eve_banner/quest_list_banner_375.png,banners/en/event/eve_banner/quest_event_banner_375.png,banners/en/event/eve_listbutton/myp_banner_event_375.png,1,200,101856.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
376,Area::EventArea,7,1,,Zero Mortals Plan,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_376_2.png,banners/en/event/eve_banner/quest_list_banner_376.png,banners/en/event/eve_banner/quest_event_banner_376.png,banners/en/event/eve_listbutton/myp_banner_event_376_2.png,1,200,101871.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
377,Area::EventArea,7,1,,Battle of Gods,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_377.png,banners/en/event/eve_banner/quest_list_banner_377.png,banners/en/event/eve_banner/quest_event_banner_377.png,banners/en/event/eve_listbutton/myp_banner_event_377.png,0,200,101808.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
378,Area::EventArea,7,1,,Evil Revived! The Most Fearsome Majin,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_378.png,banners/en/event/eve_banner/quest_list_banner_378.png,banners/en/event/eve_banner/quest_event_banner_378.png,banners/en/event/eve_listbutton/myp_banner_event_378.png,1,200,101921.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
379,Area::EventArea,7,1,,Proud Justice! Pride Troopers,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_379.png,banners/en/event/eve_banner/quest_list_banner_379.png,banners/en/event/eve_banner/quest_event_banner_379.png,banners/en/event/eve_listbutton/myp_banner_event_379.png,1,200,102104.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
381,Area::EventArea,7,1,,Go Forth!! Hero of Justice,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_381.png,banners/en/event/eve_banner/quest_list_banner_381.png,banners/en/event/eve_banner/quest_event_banner_381.png,banners/en/event/eve_listbutton/myp_banner_event_381.png,1,200,102010.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
382,Area::EventArea,7,1,,Showdown! The Ultimate Final Battle,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_382_A1.png,banners/en/event/eve_banner/quest_list_banner_382.png,banners/en/event/eve_banner/quest_event_banner_382.png,banners/en/event/eve_listbutton/myp_banner_event_382_A1.png,1,200,101934.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
383,Area::EventArea,7,1,,Surpass Goku! The Reinvention of Vegeta,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_383.png,banners/en/event/eve_banner/quest_list_banner_383.png,banners/en/event/eve_banner/quest_event_banner_383.png,banners/en/event/eve_listbutton/myp_banner_event_383.png,1,200,102120.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
384,Area::EventArea,7,1,,The Emperor Returns! Training for Vengeance,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_384.png,banners/en/event/eve_banner/quest_list_banner_384.png,banners/en/event/eve_banner/quest_event_banner_384.png,banners/en/event/eve_listbutton/myp_banner_event_384.png,1,200,102081.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
385,Area::EventArea,7,1,,Master Roshi's New Challenge,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_385_2.png,banners/en/event/eve_banner/quest_list_banner_385.png,banners/en/event/eve_banner/quest_event_banner_385.png,banners/en/event/eve_listbutton/myp_banner_event_385_2.png,1,200,102308.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
386,Area::EventArea,7,1,,The Power of Trust! The Miracle of Universe 7,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_386_2.png,banners/en/event/eve_banner/quest_list_banner_386.png,banners/en/event/eve_banner/quest_event_banner_386.png,banners/en/event/eve_listbutton/myp_banner_event_386_2.png,1,200,102307.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
387,Area::EventArea,7,1,,Fusion Reborn,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_387.png,banners/en/event/eve_banner/quest_list_banner_387.png,banners/en/event/eve_banner/quest_event_banner_387.png,banners/en/event/eve_listbutton/myp_banner_event_387.png,1,200,102186.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
388,Area::EventArea,7,1,,Demonic Threat! Garlic Jr. Attacks,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_388_B.png,banners/en/event/eve_banner/quest_list_banner_388.png,banners/en/event/eve_banner/quest_event_banner_388.png,banners/en/event/eve_listbutton/myp_banner_event_388.png,1,200,102544.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
389,Area::EventArea,7,1,,"Ruler of the Universe and the Warrior Race: 
Legend of the Super Saiyan",,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_389_B.png,banners/en/event/eve_banner/quest_list_banner_389.png,banners/en/event/eve_banner/quest_event_banner_389.png,banners/en/event/eve_listbutton/myp_banner_event_389_B.png,1,200,102486.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
391,Area::EventArea,7,1,,Fated History! The Saiyan in Rebellion,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_391.png,banners/en/event/eve_banner/quest_list_banner_391.png,banners/en/event/eve_banner/quest_event_banner_391.png,banners/en/event/eve_listbutton/myp_banner_event_391.png,1,200,102509.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
392,Area::EventArea,7,1,,"Ruler of the Universe and the Warrior Race: 
Emperor's Intentions",,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_392_B.png,banners/en/event/eve_banner/quest_list_banner_392.png,banners/en/event/eve_banner/quest_event_banner_392.png,banners/en/event/eve_listbutton/myp_banner_event_392_B.png,1,200,102487.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
393,Area::EventArea,7,1,,A Fateful Encounter?! Bulma and Vegeta,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_393_2.png,banners/en/event/eve_banner/quest_list_banner_393.png,banners/en/event/eve_banner/quest_event_banner_393.png,banners/en/event/eve_listbutton/myp_banner_event_393_2.png,1,200,102967.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
394,Area::EventArea,7,1,,"All Fired Up! Marriage, Showdown, Grand Finale",,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_394_2.png,banners/en/event/eve_banner/quest_list_banner_394.png,banners/en/event/eve_banner/quest_event_banner_394.png,banners/en/event/eve_listbutton/myp_banner_event_394_2.png,1,200,102966.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
395,Area::EventArea,7,1,,Legacies of Remarkable Fathers,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_395_2.png,banners/en/event/eve_banner/quest_list_banner_395.png,banners/en/event/eve_banner/quest_event_banner_395.png,banners/en/event/eve_listbutton/myp_banner_event_395_2.png,1,200,102965.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
396,Area::EventArea,7,1,,Inherited Fate! Warriors a Century Later,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_396.png,banners/en/event/eve_banner/quest_list_banner_396.png,banners/en/event/eve_banner/quest_event_banner_396.png,banners/en/event/eve_listbutton/myp_banner_event_396.png,1,200,102826.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
397,Area::EventArea,7,1,,Fight! Battle for the Strongest in the Universe,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_397_C.png,banners/en/event/eve_banner/quest_list_banner_397.png,banners/en/event/eve_banner/quest_event_banner_397.png,banners/en/event/eve_listbutton/myp_banner_event_397.png,1,200,103055.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
398,Area::EventArea,7,1,,The Path to Power,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_398.png,banners/en/event/eve_banner/quest_list_banner_398.png,banners/en/event/eve_banner/quest_event_banner_398.png,banners/en/event/eve_listbutton/myp_banner_event_398.png,1,200,103307.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
399,Area::EventArea,7,1,,Dragon Ball Super: Super Hero,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_399.png,banners/en/event/eve_banner/quest_list_banner_399.png,banners/en/event/eve_banner/quest_event_banner_399.png,banners/en/event/eve_listbutton/myp_banner_event_399.png,1,200,103258.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
401,Area::EventArea,9,1,,Fearsome Super Elite,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_401_R2.png,banners/en/event/eve_banner/quest_list_banner_401_R2.png,banners/en/event/eve_banner/quest_event_banner_401_R2.png,banners/en/event/eve_listbutton/myp_banner_event_401_R2.png,1,100,18.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
403,Area::EventArea,1,1,,An Epic Showdown,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_403_1.png,banners/en/event/eve_banner/quest_list_banner_403_1.png,banners/en/event/eve_banner/quest_event_banner_403_1.png,banners/en/event/eve_listbutton/myp_banner_event_403.png,1,100,2.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
404,Area::EventArea,9,1,,Mercenary Tao Strikes Back,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_404_R2.png,banners/en/event/eve_banner/quest_list_banner_404_R2.png,banners/en/event/eve_banner/quest_event_banner_404_R2.png,banners/en/event/eve_listbutton/myp_banner_event_404_R2.png,1,100,10.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
405,Area::EventArea,9,1,,Master of Masters,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_405_R2.png,banners/en/event/eve_banner/quest_list_banner_405_R2.png,banners/en/event/eve_banner/quest_event_banner_405_R2.png,banners/en/event/eve_listbutton/myp_banner_event_405_R2.png,1,100,25.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
406,Area::EventArea,9,1,,Vicious Mechanical Monarch,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_406_R2.png,banners/en/event/eve_banner/quest_list_banner_406_R2.png,banners/en/event/eve_banner/quest_event_banner_406_R2.png,banners/en/event/eve_listbutton/myp_banner_event_406_R2.png,1,100,29.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
408,Area::EventArea,9,1,,Cold-Blooded King,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_408_R2.png,banners/en/event/eve_banner/quest_list_banner_408_R2.png,banners/en/event/eve_banner/quest_event_banner_408_R2.png,banners/en/event/eve_listbutton/myp_banner_event_408_R2.png,1,100,33.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
409,Area::EventArea,9,1,,Savage Sovereign,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_409_R2.png,banners/en/event/eve_banner/quest_list_banner_409_R2.png,banners/en/event/eve_banner/quest_event_banner_409_R2.png,banners/en/event/eve_listbutton/myp_banner_event_409_R2.png,1,100,100009.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
410,Area::EventArea,9,1,,King Piccolo's Successor,,,,27,1500,1800,1,27,1,2,3,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_410.png,banners/en/dummy_image/dummy_image.png,banners/en/dummy_image/dummy_image.png,0,100,100012.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
411,Area::EventArea,9,1,,The Mysterious Mask,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_411_R2.png,banners/en/event/eve_banner/quest_list_banner_411_R2.png,banners/en/event/eve_banner/quest_event_banner_411_R2.png,banners/en/event/eve_listbutton/myp_banner_event_411_R2.png,1,100,100019.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
412,Area::EventArea,9,1,,The Best Fighter of West Quadrant,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_412_R2.png,banners/en/event/eve_banner/quest_list_banner_412_R2.png,banners/en/event/eve_banner/quest_event_banner_412_R2.png,banners/en/event/eve_listbutton/myp_banner_event_412_R2.png,1,100,100020.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
413,Area::EventArea,9,1,,The Masked Martial Artist,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_413_R2.png,banners/en/event/eve_banner/quest_list_banner_413_R2.png,banners/en/event/eve_banner/quest_event_banner_413_R2.png,banners/en/event/eve_listbutton/myp_banner_event_413_R2.png,1,100,100105.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
414,Area::EventArea,9,1,,The Time-Traveling Warrior,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_414_R2.png,banners/en/event/eve_banner/quest_list_banner_414_R2.png,banners/en/event/eve_banner/quest_event_banner_414_R2.png,banners/en/event/eve_listbutton/myp_banner_event_414_R2.png,1,100,100153.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
415,Area::EventArea,9,1,,Gentle Destroyer,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_415_R2.png,banners/en/event/eve_banner/quest_list_banner_415_R2.png,banners/en/event/eve_banner/quest_event_banner_415_R2.png,banners/en/event/eve_listbutton/myp_banner_event_415_R2.png,1,100,100158.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
416,Area::EventArea,9,1,,The Divine Demonic Namekian Warrior,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_416_R2.png,banners/en/event/eve_banner/quest_list_banner_416_R2.png,banners/en/event/eve_banner/quest_event_banner_416_R2.png,banners/en/event/eve_listbutton/myp_banner_event_416_R2.png,1,100,100161.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
417,Area::EventArea,9,1,,The Full-Hearted Fighter,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_417_R2.png,banners/en/event/eve_banner/quest_list_banner_417_R2.png,banners/en/event/eve_banner/quest_event_banner_417_R2.png,banners/en/event/eve_listbutton/myp_banner_event_417_R2.png,1,100,100164.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
418,Area::EventArea,9,1,,Success? Fail? A Fusion of Super Forces,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_418_R2.png,banners/en/event/eve_banner/quest_list_banner_418_R2.png,banners/en/event/eve_banner/quest_event_banner_418_R2.png,banners/en/event/eve_listbutton/myp_banner_event_418_R2.png,1,100,100193.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
419,Area::EventArea,9,1,,Guardian of the Sanctuary,,,,27,1500,1800,1,27,1,2,3,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_419.png,banners/en/dummy_image/dummy_image.png,banners/en/dummy_image/dummy_image.png,0,100,100199.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
420,Area::EventArea,9,1,,The Ancient Space Pirate,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_420_R.png,banners/en/event/eve_banner/quest_list_banner_420.png,banners/en/event/eve_banner/quest_event_banner_420.png,banners/en/event/eve_listbutton/myp_banner_event_420.png,1,100,100215.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
421,Area::EventArea,9,1,,Prodigy Prince,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_421_R2.png,banners/en/event/eve_banner/quest_list_banner_421_R2.png,banners/en/event/eve_banner/quest_event_banner_421_R2.png,banners/en/event/eve_listbutton/myp_banner_event_421_R2.png,1,100,100237.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
422,Area::EventArea,9,1,,The Space-Time Traveler,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_422_R2.png,banners/en/event/eve_banner/quest_list_banner_422_R2.png,banners/en/event/eve_banner/quest_event_banner_422_R2.png,banners/en/event/eve_listbutton/myp_banner_event_422_R2.png,1,100,100278.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
501,Area::EventArea,10,1,,Berserker of Destruction,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_501_4.png,banners/en/event/eve_banner/quest_list_banner_501_4.png,banners/en/event/eve_banner/quest_event_banner_501_4.png,banners/en/event/eve_listbutton/myp_banner_event_501_4.png,1,800,100135.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
502,Area::EventArea,10,1,,The Horrific Cell Games,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_502_4.png,banners/en/event/eve_banner/quest_list_banner_502_4.png,banners/en/event/eve_banner/quest_event_banner_502_4.png,banners/en/event/eve_listbutton/myp_banner_event_502_4.png,1,800,100167.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
503,Area::EventArea,10,1,,Pure Destruction and Carnage,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_503_4.png,banners/en/event/eve_banner/quest_list_banner_503_4.png,banners/en/event/eve_banner/quest_event_banner_503_4.png,banners/en/event/eve_listbutton/myp_banner_event_503_4.png,1,800,100194.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
504,Area::EventArea,10,1,,Surpassing All,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_504_3.png,banners/en/event/eve_banner/quest_list_banner_504_3.png,banners/en/event/eve_banner/quest_event_banner_504_3.png,banners/en/event/eve_listbutton/myp_banner_event_504_3.png,1,800,100214.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
505,Area::EventArea,10,1,,The Inimitable Fusion,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_505.png,banners/en/event/eve_banner/quest_list_banner_505.png,banners/en/event/eve_banner/quest_event_banner_505.png,banners/en/event/eve_listbutton/myp_banner_event_505.png,1,800,100259.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
506,Area::EventArea,10,1,,A Fiend Possessed,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_506_4.png,banners/en/event/eve_banner/quest_list_banner_506_4.png,banners/en/event/eve_banner/quest_event_banner_506_4.png,banners/en/event/eve_listbutton/myp_banner_event_506_4.png,1,800,100261.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
507,Area::EventArea,10,1,,The Evil Emperor of the Universe,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_507_3.png,banners/en/event/eve_banner/quest_list_banner_507_3.png,banners/en/event/eve_banner/quest_event_banner_507_3.png,banners/en/event/eve_listbutton/myp_banner_event_507_3.png,1,800,100244.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
508,Area::EventArea,10,1,,Ultimate Awakened Power,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_508_4.png,banners/en/event/eve_banner/quest_list_banner_508_4.png,banners/en/event/eve_banner/quest_event_banner_508_4.png,banners/en/event/eve_listbutton/myp_banner_event_508_4.png,1,800,100291.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
509,Area::EventArea,10,1,,Yamcha's Epic Clash,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_509.png,banners/en/event/eve_banner/quest_list_banner_509.png,banners/en/event/eve_banner/quest_event_banner_509.png,banners/en/event/eve_listbutton/myp_banner_event_509.png,1,800,100447.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
510,Area::EventArea,10,1,,Power at the Pinnacle,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_510.png,banners/en/event/eve_banner/quest_list_banner_510.png,banners/en/event/eve_banner/quest_event_banner_510.png,banners/en/event/eve_listbutton/myp_banner_event_510.png,1,800,100316.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
511,Area::EventArea,10,1,,7th Universe's God of Destruction,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_511_3.png,banners/en/event/eve_banner/quest_list_banner_511_3.png,banners/en/event/eve_banner/quest_event_banner_511_3.png,banners/en/event/eve_listbutton/myp_banner_event_511_3.png,1,800,100341.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
512,Area::EventArea,10,1,,Supreme Fusion! Blazing Potara,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_512.png,banners/en/event/eve_banner/quest_list_banner_512.png,banners/en/event/eve_banner/quest_event_banner_512.png,banners/en/event/eve_listbutton/myp_banner_event_512.png,1,800,100355.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
513,Area::EventArea,10,1,,The Unparalleled Paragon of Hope,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_513_4.png,banners/en/event/eve_banner/quest_list_banner_513_4.png,banners/en/event/eve_banner/quest_event_banner_513_4.png,banners/en/event/eve_listbutton/myp_banner_event_513_4.png,1,800,100382.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
514,Area::EventArea,10,1,,Beyond God - The Ultimate Secret,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_514_1.png,banners/en/event/eve_banner/quest_list_banner_514_1.png,banners/en/event/eve_banner/quest_event_banner_514_1.png,banners/en/event/eve_listbutton/myp_banner_event_514_1.png,1,800,100397.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
515,Area::EventArea,10,1,,The Terrifying Transforming Majin,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_515_4.png,banners/en/event/eve_banner/quest_list_banner_515_4.png,banners/en/event/eve_banner/quest_event_banner_515_4.png,banners/en/event/eve_listbutton/myp_banner_event_515_4.png,1,800,100405.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
516,Area::EventArea,10,1,,The Golden Emperor's Vengeance,,,,27,1500,1800,1,27,1,2,3,banners/en/event/eve_header/quest_top_banner_516.png,banners/en/event/eve_banner/quest_list_banner_516.png,banners/en/event/eve_banner/quest_event_banner_516.png,banners/en/event/eve_listbutton/myp_banner_event_516.png,1,800,100418.0,1,,2024-02-27 09:30:22.706117,2024-02-27 09:30:22.706117
