id,name,description,exec_timing_type,turn,is_once,probability,causality_conditions,icon_type,target_type,target_value1,target_value2,target_value3,sub_target_type_set_id,efficacy_type,eff_value1,eff_value2,eff_value3,efficacy_values,calc_option,created_at,updated_at
130014,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,440.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
130015,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,500.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
130016,全体ダメージ軽減,ダメージを90%軽減する,0,0,0,0,,1,0,0,0,0,0,7,90.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
130017,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,450.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
130018,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,550.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
131000,全体ダメージ軽減,ダメージを70%軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
131001,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,470.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
131002,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,300.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
131003,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
131004,ダメージ上限（特定レアリティ以下）,SSR以下の与えるダメージを1999999までにする,0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
131005,全体ダメージ軽減,ダメージを75%軽減する,0,0,0,0,,1,0,0,0,0,0,7,75.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
131006,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
131007,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,"{""source"": ""126"", ""compiled"": 126}",0,1,0,0,0,0,14,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
131008,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,480.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
131009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,350.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
131010,全体ダメージ軽減,ダメージを80%軽減する,0,0,0,0,,1,0,0,0,0,0,7,80.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
131011,アクションブレイク無効,アクションブレイクを無効化する,0,-1,0,100,,0,1,0,0,0,0,18,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
131012,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
131013,全体ダメージ軽減,ダメージを85%軽減する,0,0,0,0,,1,0,0,0,0,0,7,85.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
131014,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,490.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
131015,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
131016,全体ダメージ軽減,ダメージを90%軽減する,0,0,0,0,,1,0,0,0,0,0,7,90.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
131017,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,500.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
131018,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,500.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
133000,全体ダメージ軽減,ダメージを70%軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
133001,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,450.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
133002,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,300.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
133003,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
133004,ダメージ上限（特定レアリティ以下）,SSR以下の与えるダメージを1999999までにする,0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
133005,全体ダメージ軽減,ダメージを75%軽減する,0,0,0,0,,1,0,0,0,0,0,7,75.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
133006,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
133007,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,"{""source"": ""126"", ""compiled"": 126}",0,1,0,0,0,0,14,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
133008,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,460.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
133009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,350.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
133010,全体ダメージ軽減,ダメージを80%軽減する,0,0,0,0,,1,0,0,0,0,0,7,80.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
133011,アクションブレイク無効,アクションブレイクを無効化する,0,-1,0,100,,0,1,0,0,0,0,18,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
133012,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
133013,全体ダメージ軽減,ダメージを85%軽減する,0,0,0,0,,1,0,0,0,0,0,7,85.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
133014,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,470.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
133015,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
133016,全体ダメージ軽減,ダメージを90%軽減する,0,0,0,0,,1,0,0,0,0,0,7,90.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
133017,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,480.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
133018,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,500.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
134000,全体ダメージ軽減,ダメージを70%軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
134001,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,420.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
134002,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
134003,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
134004,ダメージ上限（特定レアリティ以下）,SSR以下の与えるダメージを1999999までにする,0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
134005,全体ダメージ軽減,ダメージを75%軽減する,0,0,0,0,,1,0,0,0,0,0,7,75.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
134006,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
134007,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,"{""source"": ""126"", ""compiled"": 126}",0,1,0,0,0,0,14,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
134008,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,430.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
134009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,450.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
134010,全体ダメージ軽減,ダメージを80%軽減する,0,0,0,0,,1,0,0,0,0,0,7,80.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
134011,アクションブレイク無効,アクションブレイクを無効化する,0,-1,0,100,,0,1,0,0,0,0,18,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
134012,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
134013,全体ダメージ軽減,ダメージを85%軽減する,0,0,0,0,,1,0,0,0,0,0,7,85.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
134014,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,440.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
134015,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,500.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
134016,全体ダメージ軽減,ダメージを90%軽減する,0,0,0,0,,1,0,0,0,0,0,7,90.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
134017,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,450.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
134018,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,550.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
135000,全体ダメージ軽減,ダメージを60%軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
135001,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,300.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
135002,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,300.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
135003,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
135004,ダメージ上限（特定レアリティ以下）,SSR以下の与えるダメージを1999999までにする,0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
135005,全体ダメージ軽減,ダメージを65%軽減する,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
135006,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
135007,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,"{""source"": ""126"", ""compiled"": 126}",0,1,0,0,0,0,14,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
135008,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,310.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
135009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,350.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
135010,全体ダメージ軽減,ダメージを70%軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
135011,アクションブレイク無効,アクションブレイクを無効化する,0,-1,0,100,,0,1,0,0,0,0,18,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
135012,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
135013,全体ダメージ軽減,ダメージを75%軽減する,0,0,0,0,,1,0,0,0,0,0,7,75.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
135014,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,320.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
135015,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
135016,全体ダメージ軽減,ダメージを80%軽減する,0,0,0,0,,1,0,0,0,0,0,7,80.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
135017,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,330.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
135018,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,500.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136000,全体ダメージ軽減,ダメージを35%軽減する,0,0,0,0,,1,0,0,0,0,0,7,35.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136001,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,150.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136002,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,170.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136003,全体ダメージ軽減,ダメージを40%軽減する,0,0,0,0,,1,0,0,0,0,0,7,40.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136004,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136005,属性ダメージ軽減,体 超体 極体属性からのダメージを60%軽減する,0,0,0,0,,0,0,0,0,0,0,15,2164736.0,60.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136006,全体ダメージ軽減,ダメージを45%軽減する,0,0,0,0,,1,0,0,0,0,0,7,45.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136007,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136008,全体ダメージ軽減,ダメージを50%軽減する,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,200.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136010,ダメージ上限（特定レアリティ以下）,SSR以下の与えるダメージを1999999までにする,0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136011,属性ダメージ軽減,技 知 力 体 超技 超知 超力 超体 極体属性からのダメージを70%軽減する,0,0,0,0,,0,0,0,0,0,0,15,2223872.0,70.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136012,全体ダメージ軽減,ダメージを55%軽減する,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136013,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,170.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136014,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,240.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136015,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136016,アクションブレイク無効,アクションブレイクを無効化する,0,-1,0,100,,0,1,0,0,0,0,18,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136017,全体ダメージ軽減,ダメージを60%軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136018,属性ダメージ軽減,技 知 力 体 超技 超知 超力 超体 極体属性からのダメージを80%軽減する,0,0,0,0,,0,0,0,0,0,0,15,2223872.0,80.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136019,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,260.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136020,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,"{""source"": ""126"", ""compiled"": 126}",0,1,0,0,0,0,14,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136021,全体ダメージ軽減,ダメージを65%軽減する,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136022,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,180.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136023,全体ダメージ軽減,ダメージを70%軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
136024,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
137000,全体ダメージ軽減,ダメージを70%軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
137001,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,470.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
137002,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,300.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
137003,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
137004,ダメージ上限（特定レアリティ以下）,SSR以下の与えるダメージを1999999までにする,0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
137005,全体ダメージ軽減,ダメージを75%軽減する,0,0,0,0,,1,0,0,0,0,0,7,75.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
137006,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
137007,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,"{""source"": ""126"", ""compiled"": 126}",0,1,0,0,0,0,14,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
137008,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,480.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
137009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,350.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
137010,全体ダメージ軽減,ダメージを80%軽減する,0,0,0,0,,1,0,0,0,0,0,7,80.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
137011,アクションブレイク無効,アクションブレイクを無効化する,0,-1,0,100,,0,1,0,0,0,0,18,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
137012,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
137013,全体ダメージ軽減,ダメージを85%軽減する,0,0,0,0,,1,0,0,0,0,0,7,85.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
137014,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,490.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
137015,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
137016,全体ダメージ軽減,ダメージを90%軽減する,0,0,0,0,,1,0,0,0,0,0,7,90.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
137017,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,500.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
137018,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,500.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138000,全体ダメージ軽減,ダメージを35%軽減する,0,0,0,0,,1,0,0,0,0,0,7,35.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138001,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,150.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138002,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,170.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138003,全体ダメージ軽減,ダメージを40%軽減する,0,0,0,0,,1,0,0,0,0,0,7,40.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138004,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138005,属性ダメージ軽減,超速 超技 超知 超力 超体属性からのダメージを60%軽減する,0,0,0,0,,0,0,0,0,0,0,15,126976.0,60.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138006,全体ダメージ軽減,ダメージを45%軽減する,0,0,0,0,,1,0,0,0,0,0,7,45.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138007,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138008,全体ダメージ軽減,ダメージを50%軽減する,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,200.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138010,ダメージ上限（特定レアリティ以下）,SSR以下の与えるダメージを1999999までにする,0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138011,属性ダメージ軽減,超速 超技 超知 超力 超体属性からのダメージを70%軽減する,0,0,0,0,,0,0,0,0,0,0,15,126976.0,70.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138012,全体ダメージ軽減,ダメージを55%軽減する,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138013,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,160.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138014,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,240.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138015,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138016,アクションブレイク無効,アクションブレイクを無効化する,0,-1,0,100,,0,1,0,0,0,0,18,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138017,全体ダメージ軽減,ダメージを60%軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138018,属性ダメージ軽減,超速 超技 超知 超力 超体属性からのダメージを80%軽減する,0,0,0,0,,0,0,0,0,0,0,15,126976.0,80.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138019,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,260.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138020,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,"{""source"": ""126"", ""compiled"": 126}",0,1,0,0,0,0,14,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138021,全体ダメージ軽減,ダメージを65%軽減する,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138022,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,170.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138023,全体ダメージ軽減,ダメージを70%軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
138024,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,350.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
139000,全体ダメージ軽減,ダメージを35%軽減する,0,0,0,0,,1,0,0,0,0,0,7,35.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
139001,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,160.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
139002,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,175.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
139003,全体ダメージ軽減,ダメージを40%軽減する,0,0,0,0,,1,0,0,0,0,0,7,40.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
139004,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
139005,属性ダメージ軽減,技 超技属性からのダメージを60%軽減する,0,0,0,0,,0,0,0,0,0,0,15,8448.0,60.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
139006,全体ダメージ軽減,ダメージを45%軽減する,0,0,0,0,,1,0,0,0,0,0,7,45.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
139007,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
139008,全体ダメージ軽減,ダメージを50%軽減する,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
139009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,205.0,100.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
139010,ダメージ上限（特定レアリティ以下）,SSR以下の与えるダメージを1999999までにする,0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
139011,属性ダメージ軽減,技 知 超技 超知属性からのダメージを70%軽減する,0,0,0,0,,0,0,0,0,0,0,15,25344.0,70.0,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
139012,全体ダメージ軽減,ダメージを55%軽減する,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,,0,2024-05-20 01:32:59,2024-05-20 01:32:59
