id,lv,exp_type,exp_total,created_at,updated_at
1186,106,14,2752423,2017-11-14 01:42:56,2017-11-14 01:42:56
1187,107,14,2831434,2017-11-14 01:42:56,2017-11-14 01:42:56
1188,108,14,2911943,2017-11-14 01:42:56,2017-11-14 01:42:56
1189,109,14,2993964,2017-11-14 01:42:56,2017-11-14 01:42:56
1190,110,14,3077511,2017-11-14 01:42:56,2017-11-14 01:42:56
1191,111,14,3162598,2017-11-14 01:42:56,2017-11-14 01:42:56
1192,112,14,3249239,2017-11-14 01:42:56,2017-11-14 01:42:56
1193,113,14,3337448,2017-11-14 01:42:56,2017-11-14 01:42:56
1194,114,14,3427239,2017-11-14 01:42:56,2017-11-14 01:42:56
1195,115,14,3518626,2017-11-14 01:42:56,2017-11-14 01:42:56
1196,116,14,3611624,2017-11-14 01:42:56,2017-11-14 01:42:56
1197,117,14,3706246,2017-11-14 01:42:56,2017-11-14 01:42:56
1198,118,14,3802507,2017-11-14 01:42:56,2017-11-14 01:42:56
1199,119,14,3900420,2017-11-14 01:42:56,2017-11-14 01:42:56
1200,120,14,4000000,2017-11-14 01:42:56,2017-11-14 01:42:56
1201,1,15,0,2017-11-14 01:42:56,2017-11-14 01:42:56
1202,2,15,8,2017-11-14 01:42:56,2017-11-14 01:42:56
1203,3,15,79,2017-11-14 01:42:56,2017-11-14 01:42:56
1204,4,15,202,2017-11-14 01:42:56,2017-11-14 01:42:56
1205,5,15,360,2017-11-14 01:42:56,2017-11-14 01:42:56
1206,6,15,580,2017-11-14 01:42:56,2017-11-14 01:42:56
1207,7,15,896,2017-11-14 01:42:56,2017-11-14 01:42:56
1208,8,15,1327,2017-11-14 01:42:56,2017-11-14 01:42:56
1209,9,15,1889,2017-11-14 01:42:56,2017-11-14 01:42:56
1210,10,15,2601,2017-11-14 01:42:56,2017-11-14 01:42:56
1211,11,15,3480,2017-11-14 01:42:56,2017-11-14 01:42:56
1212,12,15,4544,2017-11-14 01:42:56,2017-11-14 01:42:56
1213,13,15,5810,2017-11-14 01:42:56,2017-11-14 01:42:56
1214,14,15,7295,2017-11-14 01:42:56,2017-11-14 01:42:56
1215,15,15,9018,2017-11-14 01:42:56,2017-11-14 01:42:56
1216,16,15,10996,2017-11-14 01:42:56,2017-11-14 01:42:56
1217,17,15,13246,2017-11-14 01:42:56,2017-11-14 01:42:56
1218,18,15,15786,2017-11-14 01:42:56,2017-11-14 01:42:56
1219,19,15,18634,2017-11-14 01:42:56,2017-11-14 01:42:56
1220,20,15,21807,2017-11-14 01:42:56,2017-11-14 01:42:56
1221,21,15,25323,2017-11-14 01:42:56,2017-11-14 01:42:56
1222,22,15,29200,2017-11-14 01:42:56,2017-11-14 01:42:56
1223,23,15,33454,2017-11-14 01:42:56,2017-11-14 01:42:56
1224,24,15,38104,2017-11-14 01:42:56,2017-11-14 01:42:56
1225,25,15,43167,2017-11-14 01:42:56,2017-11-14 01:42:56
1226,26,15,48661,2017-11-14 01:42:56,2017-11-14 01:42:56
1227,27,15,54603,2017-11-14 01:42:56,2017-11-14 01:42:56
1228,28,15,61011,2017-11-14 01:42:56,2017-11-14 01:42:56
1229,29,15,67902,2017-11-14 01:42:56,2017-11-14 01:42:56
1230,30,15,75294,2017-11-14 01:42:56,2017-11-14 01:42:56
1231,31,15,83205,2017-11-14 01:42:56,2017-11-14 01:42:56
1232,32,15,91652,2017-11-14 01:42:56,2017-11-14 01:42:56
1233,33,15,100653,2017-11-14 01:42:56,2017-11-14 01:42:56
1234,34,15,110226,2017-11-14 01:42:56,2017-11-14 01:42:56
1235,35,15,120387,2017-11-14 01:42:56,2017-11-14 01:42:56
1236,36,15,131154,2017-11-14 01:42:56,2017-11-14 01:42:56
1237,37,15,142546,2017-11-14 01:42:56,2017-11-14 01:42:56
1238,38,15,154580,2017-11-14 01:42:56,2017-11-14 01:42:56
1239,39,15,167272,2017-11-14 01:42:56,2017-11-14 01:42:56
1240,40,15,180642,2017-11-14 01:42:56,2017-11-14 01:42:56
1241,41,15,194706,2017-11-14 01:42:56,2017-11-14 01:42:56
1242,42,15,209482,2017-11-14 01:42:56,2017-11-14 01:42:56
1243,43,15,224987,2017-11-14 01:42:56,2017-11-14 01:42:56
1244,44,15,241240,2017-11-14 01:42:56,2017-11-14 01:42:56
1245,45,15,258257,2017-11-14 01:42:56,2017-11-14 01:42:56
1246,46,15,276057,2017-11-14 01:42:56,2017-11-14 01:42:56
1247,47,15,294656,2017-11-14 01:42:56,2017-11-14 01:42:56
1248,48,15,314073,2017-11-14 01:42:56,2017-11-14 01:42:56
1249,49,15,334326,2017-11-14 01:42:56,2017-11-14 01:42:56
1250,50,15,355430,2017-11-14 01:42:56,2017-11-14 01:42:56
1251,51,15,377405,2017-11-14 01:42:56,2017-11-14 01:42:56
1252,52,15,400268,2017-11-14 01:42:56,2017-11-14 01:42:56
1253,53,15,424036,2017-11-14 01:42:56,2017-11-14 01:42:56
1254,54,15,448727,2017-11-14 01:42:56,2017-11-14 01:42:56
1255,55,15,474358,2017-11-14 01:42:56,2017-11-14 01:42:56
1256,56,15,500948,2017-11-14 01:42:56,2017-11-14 01:42:56
1257,57,15,528513,2017-11-14 01:42:56,2017-11-14 01:42:56
1258,58,15,557072,2017-11-14 01:42:56,2017-11-14 01:42:56
1259,59,15,586641,2017-11-14 01:42:56,2017-11-14 01:42:56
1260,60,15,617239,2017-11-14 01:42:56,2017-11-14 01:42:56
1261,61,15,648883,2017-11-14 01:42:56,2017-11-14 01:42:56
1262,62,15,681590,2017-11-14 01:42:56,2017-11-14 01:42:56
1263,63,15,715379,2017-11-14 01:42:56,2017-11-14 01:42:56
1264,64,15,750266,2017-11-14 01:42:56,2017-11-14 01:42:56
1265,65,15,786270,2017-11-14 01:42:56,2017-11-14 01:42:56
1266,66,15,823408,2017-11-14 01:42:56,2017-11-14 01:42:56
1267,67,15,861697,2017-11-14 01:42:56,2017-11-14 01:42:56
1268,68,15,901155,2017-11-14 01:42:56,2017-11-14 01:42:56
1269,69,15,941799,2017-11-14 01:42:56,2017-11-14 01:42:56
1270,70,15,983648,2017-11-14 01:42:56,2017-11-14 01:42:56
1271,71,15,1026719,2017-11-14 01:42:56,2017-11-14 01:42:56
1272,72,15,1071029,2017-11-14 01:42:56,2017-11-14 01:42:56
1273,73,15,1116597,2017-11-14 01:42:56,2017-11-14 01:42:56
1274,74,15,1163438,2017-11-14 01:42:56,2017-11-14 01:42:56
1275,75,15,1211572,2017-11-14 01:42:56,2017-11-14 01:42:56
1276,76,15,1261016,2017-11-14 01:42:56,2017-11-14 01:42:56
1277,77,15,1311786,2017-11-14 01:42:56,2017-11-14 01:42:56
1278,78,15,1363902,2017-11-14 01:42:56,2017-11-14 01:42:56
1279,79,15,1417380,2017-11-14 01:42:56,2017-11-14 01:42:56
1280,80,15,1472238,2017-11-14 01:42:56,2017-11-14 01:42:56
1281,81,15,1528494,2017-11-14 01:42:56,2017-11-14 01:42:56
1282,82,15,1586165,2017-11-14 01:42:56,2017-11-14 01:42:56
1283,83,15,1645268,2017-11-14 01:42:56,2017-11-14 01:42:56
1284,84,15,1705822,2017-11-14 01:42:56,2017-11-14 01:42:56
1285,85,15,1767844,2017-11-14 01:42:56,2017-11-14 01:42:56
1286,86,15,1831352,2017-11-14 01:42:56,2017-11-14 01:42:56
1287,87,15,1896362,2017-11-14 01:42:56,2017-11-14 01:42:56
1288,88,15,1962894,2017-11-14 01:42:56,2017-11-14 01:42:56
1289,89,15,2030963,2017-11-14 01:42:56,2017-11-14 01:42:56
1290,90,15,2100588,2017-11-14 01:42:56,2017-11-14 01:42:56
1291,91,15,2171787,2017-11-14 01:42:56,2017-11-14 01:42:56
1292,92,15,2244577,2017-11-14 01:42:56,2017-11-14 01:42:56
1293,93,15,2318975,2017-11-14 01:42:56,2017-11-14 01:42:56
1294,94,15,2394999,2017-11-14 01:42:56,2017-11-14 01:42:56
1295,95,15,2472667,2017-11-14 01:42:56,2017-11-14 01:42:56
1296,96,15,2551996,2017-11-14 01:42:56,2017-11-14 01:42:56
1297,97,15,2633005,2017-11-14 01:42:56,2017-11-14 01:42:56
1298,98,15,2715709,2017-11-14 01:42:56,2017-11-14 01:42:56
1299,99,15,2800128,2017-11-14 01:42:56,2017-11-14 01:42:56
1300,100,15,2886279,2017-11-14 01:42:56,2017-11-14 01:42:56
1301,101,15,2974178,2017-11-14 01:42:56,2017-11-14 01:42:56
1302,102,15,3063844,2017-11-14 01:42:56,2017-11-14 01:42:56
1303,103,15,3155295,2017-11-14 01:42:56,2017-11-14 01:42:56
1304,104,15,3248548,2017-11-14 01:42:56,2017-11-14 01:42:56
1305,105,15,3343620,2017-11-14 01:42:56,2017-11-14 01:42:56
1306,106,15,3440529,2017-11-14 01:42:56,2017-11-14 01:42:56
1307,107,15,3539293,2017-11-14 01:42:56,2017-11-14 01:42:56
1308,108,15,3639929,2017-11-14 01:42:56,2017-11-14 01:42:56
1309,109,15,3742456,2017-11-14 01:42:56,2017-11-14 01:42:56
1310,110,15,3846889,2017-11-14 01:42:56,2017-11-14 01:42:56
1311,111,15,3953247,2017-11-14 01:42:56,2017-11-14 01:42:56
1312,112,15,4061549,2017-11-14 01:42:56,2017-11-14 01:42:56
1313,113,15,4171810,2017-11-14 01:42:57,2017-11-14 01:42:57
1314,114,15,4284049,2017-11-14 01:42:57,2017-11-14 01:42:57
1315,115,15,4398283,2017-11-14 01:42:57,2017-11-14 01:42:57
1316,116,15,4514530,2017-11-14 01:42:57,2017-11-14 01:42:57
1317,117,15,4632808,2017-11-14 01:42:57,2017-11-14 01:42:57
1318,118,15,4753134,2017-11-14 01:42:57,2017-11-14 01:42:57
1319,119,15,4875525,2017-11-14 01:42:57,2017-11-14 01:42:57
1320,120,15,5000000,2017-11-14 01:42:57,2017-11-14 01:42:57
1321,1,20,0,2017-11-14 01:42:57,2017-11-14 01:42:57
1322,2,20,9,2017-11-14 01:42:57,2017-11-14 01:42:57
1323,3,20,35,2017-11-14 01:42:57,2017-11-14 01:42:57
1324,4,20,83,2017-11-14 01:42:57,2017-11-14 01:42:57
1325,5,20,156,2017-11-14 01:42:57,2017-11-14 01:42:57
1326,6,20,258,2017-11-14 01:42:57,2017-11-14 01:42:57
1327,7,20,392,2017-11-14 01:42:57,2017-11-14 01:42:57
1328,8,20,562,2017-11-14 01:42:57,2017-11-14 01:42:57
1329,9,20,769,2017-11-14 01:42:57,2017-11-14 01:42:57
1330,10,20,1016,2017-11-14 01:42:57,2017-11-14 01:42:57
1331,11,20,1305,2017-11-14 01:42:57,2017-11-14 01:42:57
1332,12,20,1639,2017-11-14 01:42:57,2017-11-14 01:42:57
1333,13,20,2019,2017-11-14 01:42:57,2017-11-14 01:42:57
1334,14,20,2448,2017-11-14 01:42:57,2017-11-14 01:42:57
1335,15,20,2927,2017-11-14 01:42:57,2017-11-14 01:42:57
1336,16,20,3459,2017-11-14 01:42:57,2017-11-14 01:42:57
1337,17,20,4044,2017-11-14 01:42:57,2017-11-14 01:42:57
1338,18,20,4685,2017-11-14 01:42:57,2017-11-14 01:42:57
1339,19,20,5384,2017-11-14 01:42:57,2017-11-14 01:42:57
1340,20,20,6142,2017-11-14 01:42:57,2017-11-14 01:42:57
1341,21,20,6960,2017-11-14 01:42:57,2017-11-14 01:42:57
1342,22,20,7840,2017-11-14 01:42:57,2017-11-14 01:42:57
1343,23,20,8784,2017-11-14 01:42:57,2017-11-14 01:42:57
1344,24,20,9793,2017-11-14 01:42:57,2017-11-14 01:42:57
1345,25,20,10869,2017-11-14 01:42:57,2017-11-14 01:42:57
1346,26,20,12013,2017-11-14 01:42:57,2017-11-14 01:42:57
1347,27,20,13225,2017-11-14 01:42:57,2017-11-14 01:42:57
1348,28,20,14509,2017-11-14 01:42:57,2017-11-14 01:42:57
1349,29,20,15864,2017-11-14 01:42:57,2017-11-14 01:42:57
1350,30,20,17293,2017-11-14 01:42:57,2017-11-14 01:42:57
1351,31,20,18796,2017-11-14 01:42:57,2017-11-14 01:42:57
1352,32,20,20375,2017-11-14 01:42:57,2017-11-14 01:42:57
1353,33,20,22031,2017-11-14 01:42:57,2017-11-14 01:42:57
1354,34,20,23766,2017-11-14 01:42:57,2017-11-14 01:42:57
1355,35,20,25579,2017-11-14 01:42:57,2017-11-14 01:42:57
1356,36,20,27473,2017-11-14 01:42:57,2017-11-14 01:42:57
1357,37,20,29450,2017-11-14 01:42:57,2017-11-14 01:42:57
1358,38,20,31508,2017-11-14 01:42:57,2017-11-14 01:42:57
1359,39,20,33651,2017-11-14 01:42:57,2017-11-14 01:42:57
1360,40,20,35880,2017-11-14 01:42:57,2017-11-14 01:42:57
1361,41,20,38194,2017-11-14 01:42:57,2017-11-14 01:42:57
1362,42,20,40596,2017-11-14 01:42:57,2017-11-14 01:42:57
1363,43,20,43086,2017-11-14 01:42:57,2017-11-14 01:42:57
1364,44,20,45665,2017-11-14 01:42:57,2017-11-14 01:42:57
1365,45,20,48335,2017-11-14 01:42:57,2017-11-14 01:42:57
1366,46,20,51097,2017-11-14 01:42:57,2017-11-14 01:42:57
1367,47,20,53951,2017-11-14 01:42:57,2017-11-14 01:42:57
1368,48,20,56899,2017-11-14 01:42:57,2017-11-14 01:42:57
1369,49,20,59941,2017-11-14 01:42:57,2017-11-14 01:42:57
1370,50,20,63079,2017-11-14 01:42:57,2017-11-14 01:42:57
1371,51,20,66313,2017-11-14 01:42:57,2017-11-14 01:42:57
1372,52,20,69645,2017-11-14 01:42:57,2017-11-14 01:42:57
1373,53,20,73076,2017-11-14 01:42:57,2017-11-14 01:42:57
1374,54,20,76605,2017-11-14 01:42:57,2017-11-14 01:42:57
1375,55,20,80236,2017-11-14 01:42:57,2017-11-14 01:42:57
1376,56,20,83967,2017-11-14 01:42:57,2017-11-14 01:42:57
1377,57,20,87801,2017-11-14 01:42:57,2017-11-14 01:42:57
1378,58,20,91738,2017-11-14 01:42:57,2017-11-14 01:42:57
1379,59,20,95779,2017-11-14 01:42:57,2017-11-14 01:42:57
1380,60,20,99925,2017-11-14 01:42:57,2017-11-14 01:42:57
1381,61,20,104176,2017-11-14 01:42:57,2017-11-14 01:42:57
1382,62,20,108535,2017-11-14 01:42:57,2017-11-14 01:42:57
1383,63,20,113001,2017-11-14 01:42:57,2017-11-14 01:42:57
1384,64,20,117575,2017-11-14 01:42:57,2017-11-14 01:42:57
1385,65,20,122259,2017-11-14 01:42:57,2017-11-14 01:42:57
1386,66,20,127054,2017-11-14 01:42:57,2017-11-14 01:42:57
1387,67,20,131959,2017-11-14 01:42:57,2017-11-14 01:42:57
1388,68,20,136976,2017-11-14 01:42:57,2017-11-14 01:42:57
1389,69,20,142106,2017-11-14 01:42:57,2017-11-14 01:42:57
1390,70,20,147349,2017-11-14 01:42:57,2017-11-14 01:42:57
1391,71,20,152707,2017-11-14 01:42:57,2017-11-14 01:42:57
1392,72,20,158180,2017-11-14 01:42:57,2017-11-14 01:42:57
1393,73,20,163769,2017-11-14 01:42:57,2017-11-14 01:42:57
1394,74,20,169475,2017-11-14 01:42:57,2017-11-14 01:42:57
1395,75,20,175298,2017-11-14 01:42:57,2017-11-14 01:42:57
1396,76,20,181240,2017-11-14 01:42:57,2017-11-14 01:42:57
1397,77,20,187302,2017-11-14 01:42:57,2017-11-14 01:42:57
1398,78,20,193483,2017-11-14 01:42:57,2017-11-14 01:42:57
1399,79,20,199785,2017-11-14 01:42:57,2017-11-14 01:42:57
1400,80,20,206209,2017-11-14 01:42:57,2017-11-14 01:42:57
1401,81,20,212755,2017-11-14 01:42:57,2017-11-14 01:42:57
1402,82,20,219424,2017-11-14 01:42:57,2017-11-14 01:42:57
1403,83,20,226217,2017-11-14 01:42:57,2017-11-14 01:42:57
1404,84,20,233134,2017-11-14 01:42:57,2017-11-14 01:42:57
1405,85,20,240177,2017-11-14 01:42:57,2017-11-14 01:42:57
1406,86,20,247346,2017-11-14 01:42:57,2017-11-14 01:42:57
1407,87,20,254643,2017-11-14 01:42:57,2017-11-14 01:42:57
1408,88,20,262066,2017-11-14 01:42:57,2017-11-14 01:42:57
1409,89,20,269618,2017-11-14 01:42:57,2017-11-14 01:42:57
1410,90,20,277299,2017-11-14 01:42:57,2017-11-14 01:42:57
1411,91,20,285110,2017-11-14 01:42:57,2017-11-14 01:42:57
1412,92,20,293052,2017-11-14 01:42:57,2017-11-14 01:42:57
1413,93,20,301125,2017-11-14 01:42:57,2017-11-14 01:42:57
1414,94,20,309329,2017-11-14 01:42:57,2017-11-14 01:42:57
1415,95,20,317667,2017-11-14 01:42:57,2017-11-14 01:42:57
1416,96,20,326138,2017-11-14 01:42:57,2017-11-14 01:42:57
1417,97,20,334742,2017-11-14 01:42:57,2017-11-14 01:42:57
1418,98,20,343482,2017-11-14 01:42:57,2017-11-14 01:42:57
1419,99,20,352357,2017-11-14 01:42:57,2017-11-14 01:42:57
1420,100,20,361369,2017-11-14 01:42:57,2017-11-14 01:42:57
1421,101,20,370517,2017-11-14 01:42:57,2017-11-14 01:42:57
1422,102,20,379803,2017-11-14 01:42:57,2017-11-14 01:42:57
1423,103,20,389227,2017-11-14 01:42:57,2017-11-14 01:42:57
1424,104,20,398790,2017-11-14 01:42:57,2017-11-14 01:42:57
1425,105,20,408493,2017-11-14 01:42:57,2017-11-14 01:42:57
1426,106,20,418336,2017-11-14 01:42:57,2017-11-14 01:42:57
1427,107,20,428320,2017-11-14 01:42:57,2017-11-14 01:42:57
1428,108,20,438445,2017-11-14 01:42:57,2017-11-14 01:42:57
1429,109,20,448713,2017-11-14 01:42:57,2017-11-14 01:42:57
1430,110,20,459124,2017-11-14 01:42:57,2017-11-14 01:42:57
1431,111,20,469678,2017-11-14 01:42:57,2017-11-14 01:42:57
1432,112,20,480376,2017-11-14 01:42:57,2017-11-14 01:42:57
1433,113,20,491220,2017-11-14 01:42:57,2017-11-14 01:42:57
1434,114,20,502209,2017-11-14 01:42:57,2017-11-14 01:42:57
1435,115,20,513344,2017-11-14 01:42:57,2017-11-14 01:42:57
1436,116,20,524626,2017-11-14 01:42:57,2017-11-14 01:42:57
1437,117,20,536056,2017-11-14 01:42:57,2017-11-14 01:42:57
1438,118,20,547633,2017-11-14 01:42:57,2017-11-14 01:42:57
1439,119,20,559359,2017-11-14 01:42:57,2017-11-14 01:42:57
1440,120,20,571235,2017-11-14 01:42:57,2017-11-14 01:42:57
1441,121,20,583261,2017-11-14 01:42:57,2017-11-14 01:42:57
1442,122,20,595437,2017-11-14 01:42:57,2017-11-14 01:42:57
1443,123,20,607765,2017-11-14 01:42:57,2017-11-14 01:42:57
1444,124,20,620245,2017-11-14 01:42:57,2017-11-14 01:42:57
1445,125,20,632877,2017-11-14 01:42:57,2017-11-14 01:42:57
1446,126,20,645662,2017-11-14 01:42:57,2017-11-14 01:42:57
1447,127,20,658601,2017-11-14 01:42:57,2017-11-14 01:42:57
1448,128,20,671694,2017-11-14 01:42:57,2017-11-14 01:42:57
1449,129,20,684942,2017-11-14 01:42:57,2017-11-14 01:42:57
1450,130,20,698346,2017-11-14 01:42:57,2017-11-14 01:42:57
1451,131,20,711905,2017-11-14 01:42:57,2017-11-14 01:42:57
1452,132,20,725622,2017-11-14 01:42:57,2017-11-14 01:42:57
1453,133,20,739496,2017-11-14 01:42:58,2017-11-14 01:42:58
1454,134,20,753528,2017-11-14 01:42:58,2017-11-14 01:42:58
1455,135,20,767718,2017-11-14 01:42:58,2017-11-14 01:42:58
1456,136,20,782068,2017-11-14 01:42:58,2017-11-14 01:42:58
1457,137,20,796577,2017-11-14 01:42:58,2017-11-14 01:42:58
1458,138,20,811247,2017-11-14 01:42:58,2017-11-14 01:42:58
1459,139,20,826078,2017-11-14 01:42:58,2017-11-14 01:42:58
1460,140,20,841070,2017-11-14 01:42:58,2017-11-14 01:42:58
1461,141,20,856224,2017-11-14 01:42:58,2017-11-14 01:42:58
1462,142,20,871541,2017-11-14 01:42:58,2017-11-14 01:42:58
1463,143,20,887021,2017-11-14 01:42:58,2017-11-14 01:42:58
1464,144,20,902665,2017-11-14 01:42:58,2017-11-14 01:42:58
1465,145,20,918473,2017-11-14 01:42:58,2017-11-14 01:42:58
1466,146,20,934446,2017-11-14 01:42:58,2017-11-14 01:42:58
1467,147,20,950585,2017-11-14 01:42:58,2017-11-14 01:42:58
1468,148,20,966890,2017-11-14 01:42:58,2017-11-14 01:42:58
1469,149,20,983361,2017-11-14 01:42:58,2017-11-14 01:42:58
1470,150,20,1000000,2017-11-14 01:42:58,2017-11-14 01:42:58
1471,1,21,0,2017-11-14 01:42:58,2017-11-14 01:42:58
1472,2,21,14,2017-11-14 01:42:58,2017-11-14 01:42:58
1473,3,21,53,2017-11-14 01:42:58,2017-11-14 01:42:58
1474,4,21,124,2017-11-14 01:42:58,2017-11-14 01:42:58
1475,5,21,234,2017-11-14 01:42:58,2017-11-14 01:42:58
1476,6,21,387,2017-11-14 01:42:58,2017-11-14 01:42:58
1477,7,21,589,2017-11-14 01:42:58,2017-11-14 01:42:58
1478,8,21,843,2017-11-14 01:42:58,2017-11-14 01:42:58
1479,9,21,1153,2017-11-14 01:42:58,2017-11-14 01:42:58
1480,10,21,1524,2017-11-14 01:42:58,2017-11-14 01:42:58
1481,11,21,1958,2017-11-14 01:42:58,2017-11-14 01:42:58
1482,12,21,2458,2017-11-14 01:42:58,2017-11-14 01:42:58
1483,13,21,3029,2017-11-14 01:42:58,2017-11-14 01:42:58
1484,14,21,3672,2017-11-14 01:42:58,2017-11-14 01:42:58
1485,15,21,4391,2017-11-14 01:42:58,2017-11-14 01:42:58
1486,16,21,5188,2017-11-14 01:42:58,2017-11-14 01:42:58
1487,17,21,6066,2017-11-14 01:42:58,2017-11-14 01:42:58
1488,18,21,7028,2017-11-14 01:42:58,2017-11-14 01:42:58
1489,19,21,8076,2017-11-14 01:42:58,2017-11-14 01:42:58
1490,20,21,9213,2017-11-14 01:42:58,2017-11-14 01:42:58
1491,21,21,10440,2017-11-14 01:42:58,2017-11-14 01:42:58
1492,22,21,11761,2017-11-14 01:42:58,2017-11-14 01:42:58
1493,23,21,13177,2017-11-14 01:42:58,2017-11-14 01:42:58
1494,24,21,14690,2017-11-14 01:42:58,2017-11-14 01:42:58
1495,25,21,16304,2017-11-14 01:42:58,2017-11-14 01:42:58
1496,26,21,18019,2017-11-14 01:42:58,2017-11-14 01:42:58
1497,27,21,19838,2017-11-14 01:42:58,2017-11-14 01:42:58
1498,28,21,21763,2017-11-14 01:42:58,2017-11-14 01:42:58
1499,29,21,23797,2017-11-14 01:42:58,2017-11-14 01:42:58
1500,30,21,25940,2017-11-14 01:42:58,2017-11-14 01:42:58
1501,31,21,28194,2017-11-14 01:42:58,2017-11-14 01:42:58
1502,32,21,30563,2017-11-14 01:42:58,2017-11-14 01:42:58
1503,33,21,33047,2017-11-14 01:42:58,2017-11-14 01:42:58
1504,34,21,35648,2017-11-14 01:42:58,2017-11-14 01:42:58
1505,35,21,38369,2017-11-14 01:42:58,2017-11-14 01:42:58
1506,36,21,41210,2017-11-14 01:42:58,2017-11-14 01:42:58
1507,37,21,44174,2017-11-14 01:42:58,2017-11-14 01:42:58
1508,38,21,47263,2017-11-14 01:42:58,2017-11-14 01:42:58
1509,39,21,50477,2017-11-14 01:42:58,2017-11-14 01:42:58
1510,40,21,53819,2017-11-14 01:42:58,2017-11-14 01:42:58
1511,41,21,57291,2017-11-14 01:42:58,2017-11-14 01:42:58
1512,42,21,60893,2017-11-14 01:42:58,2017-11-14 01:42:58
1513,43,21,64628,2017-11-14 01:42:58,2017-11-14 01:42:58
1514,44,21,68498,2017-11-14 01:42:58,2017-11-14 01:42:58
1515,45,21,72503,2017-11-14 01:42:58,2017-11-14 01:42:58
1516,46,21,76645,2017-11-14 01:42:58,2017-11-14 01:42:58
1517,47,21,80926,2017-11-14 01:42:58,2017-11-14 01:42:58
1518,48,21,85348,2017-11-14 01:42:58,2017-11-14 01:42:58
1519,49,21,89911,2017-11-14 01:42:58,2017-11-14 01:42:58
1520,50,21,94618,2017-11-14 01:42:58,2017-11-14 01:42:58
1521,51,21,99470,2017-11-14 01:42:58,2017-11-14 01:42:58
1522,52,21,104468,2017-11-14 01:42:58,2017-11-14 01:42:58
1523,53,21,109613,2017-11-14 01:42:58,2017-11-14 01:42:58
1524,54,21,114908,2017-11-14 01:42:58,2017-11-14 01:42:58
1525,55,21,120353,2017-11-14 01:42:58,2017-11-14 01:42:58
1526,56,21,125951,2017-11-14 01:42:58,2017-11-14 01:42:58
1527,57,21,131701,2017-11-14 01:42:58,2017-11-14 01:42:58
1528,58,21,137607,2017-11-14 01:42:58,2017-11-14 01:42:58
1529,59,21,143668,2017-11-14 01:42:58,2017-11-14 01:42:58
1530,60,21,149887,2017-11-14 01:42:58,2017-11-14 01:42:58
1531,61,21,156265,2017-11-14 01:42:58,2017-11-14 01:42:58
1532,62,21,162802,2017-11-14 01:42:58,2017-11-14 01:42:58
1533,63,21,169501,2017-11-14 01:42:58,2017-11-14 01:42:58
1534,64,21,176363,2017-11-14 01:42:58,2017-11-14 01:42:58
1535,65,21,183389,2017-11-14 01:42:58,2017-11-14 01:42:58
1536,66,21,190580,2017-11-14 01:42:58,2017-11-14 01:42:58
1537,67,21,197938,2017-11-14 01:42:58,2017-11-14 01:42:58
1538,68,21,205464,2017-11-14 01:42:58,2017-11-14 01:42:58
1539,69,21,213159,2017-11-14 01:42:58,2017-11-14 01:42:58
1540,70,21,221024,2017-11-14 01:42:58,2017-11-14 01:42:58
1541,71,21,229060,2017-11-14 01:42:58,2017-11-14 01:42:58
1542,72,21,237270,2017-11-14 01:42:58,2017-11-14 01:42:58
1543,73,21,245653,2017-11-14 01:42:58,2017-11-14 01:42:58
1544,74,21,254212,2017-11-14 01:42:58,2017-11-14 01:42:58
1545,75,21,262948,2017-11-14 01:42:58,2017-11-14 01:42:58
1546,76,21,271861,2017-11-14 01:42:58,2017-11-14 01:42:58
1547,77,21,280952,2017-11-14 01:42:58,2017-11-14 01:42:58
1548,78,21,290224,2017-11-14 01:42:58,2017-11-14 01:42:58
1549,79,21,299677,2017-11-14 01:42:58,2017-11-14 01:42:58
1550,80,21,309313,2017-11-14 01:42:58,2017-11-14 01:42:58
1551,81,21,319132,2017-11-14 01:42:58,2017-11-14 01:42:58
1552,82,21,329136,2017-11-14 01:42:58,2017-11-14 01:42:58
1553,83,21,339325,2017-11-14 01:42:58,2017-11-14 01:42:58
1554,84,21,349701,2017-11-14 01:42:58,2017-11-14 01:42:58
1555,85,21,360266,2017-11-14 01:42:58,2017-11-14 01:42:58
1556,86,21,371020,2017-11-14 01:42:58,2017-11-14 01:42:58
1557,87,21,381964,2017-11-14 01:42:58,2017-11-14 01:42:58
1558,88,21,393099,2017-11-14 01:42:58,2017-11-14 01:42:58
1559,89,21,404427,2017-11-14 01:42:58,2017-11-14 01:42:58
1560,90,21,415949,2017-11-14 01:42:58,2017-11-14 01:42:58
1561,91,21,427666,2017-11-14 01:42:58,2017-11-14 01:42:58
1562,92,21,439578,2017-11-14 01:42:58,2017-11-14 01:42:58
1563,93,21,451687,2017-11-14 01:42:58,2017-11-14 01:42:58
1564,94,21,463994,2017-11-14 01:42:58,2017-11-14 01:42:58
1565,95,21,476500,2017-11-14 01:42:58,2017-11-14 01:42:58
1566,96,21,489206,2017-11-14 01:42:58,2017-11-14 01:42:58
1567,97,21,502114,2017-11-14 01:42:58,2017-11-14 01:42:58
1568,98,21,515223,2017-11-14 01:42:58,2017-11-14 01:42:58
1569,99,21,528536,2017-11-14 01:42:58,2017-11-14 01:42:58
1570,100,21,542053,2017-11-14 01:42:58,2017-11-14 01:42:58
1571,101,21,555776,2017-11-14 01:42:58,2017-11-14 01:42:58
1572,102,21,569705,2017-11-14 01:42:58,2017-11-14 01:42:58
