id,type,name,image_path,dragonball_session_id,priority,created_at,updated_at
4015,MissionCategory::GenkaiBattleMissionCategory,【バーストモード】地獄より舞い戻る最凶最悪,images/mission/mission_banner_event_533.png,,4015,2024-05-20 01:34:08,2024-05-20 01:34:08
4016,MissionCategory::GenkaiBattleMissionCategory,【バーストモード】立ちはだかる絶対的強者（vs ジレン）,images/mission/mission_banner_event_540.png,,4016,2024-05-20 01:34:08,2024-05-20 01:34:08
4017,MissionCategory::GenkaiBattleMissionCategory,【バーストモード】究極の完全体への道（vsセル(完全体)）,images/mission/mission_banner_event_577.png,,4017,2024-05-20 01:34:08,2024-05-20 01:34:08
4018,MissionCategory::GenkaiBattleMissionCategory,【バーストモード】目覚めし究極の力(VSアルティメット孫悟飯),images/mission/mission_banner_event_508.png,,4018,2024-05-20 01:34:08,2024-05-20 01:34:08
5001,MissionCategory::BoardMissionCategory,超戦士の極意,images/mission/mission_banner_event_150.png,,5000,2024-05-20 01:34:08,2024-05-20 01:34:08
5002,MissionCategory::BoardMissionCategory,超戦士の極意_２枚目,images/mission/mission_banner_event_150.png,,5000,2024-05-20 01:34:08,2024-05-20 01:34:08
5003,MissionCategory::BoardMissionCategory,超戦士の極意_3枚目,images/mission/mission_banner_event_150.png,,5000,2024-05-20 01:34:08,2024-05-20 01:34:08
5004,MissionCategory::BoardMissionCategory,超戦士の極意_4枚目,images/mission/mission_banner_event_150.png,,5000,2024-05-20 01:34:08,2024-05-20 01:34:08
5005,MissionCategory::BoardMissionCategory,超戦士の極意_5枚目,images/mission/mission_banner_event_150.png,,5000,2024-05-20 01:34:08,2024-05-20 01:34:08
9000,MissionCategory::JointCampaignPrivateMissionCategory,WW連動企画の個人ミッション,,,1,2024-05-20 01:34:08,2024-05-20 01:34:08
9001,MissionCategory::JointCampaignMissionCategory,WW連動企画の協力(対決)ミッション,,,1,2024-05-20 01:34:08,2024-05-20 01:34:08
10001,MissionCategory::ExtraMissionCategory,パワフル全開！DOKKANサマーミッション_限定,images/mission/mission_banner_camp_20210730.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10002,MissionCategory::ExtraMissionCategory,第6回ペッタンバトル,images/mission/mission_banner_pettan_006.png,,80001,2024-05-20 01:34:08,2024-05-20 01:34:08
10003,MissionCategory::ComebackMissionCategory,カムバックミッション,,,1,2024-05-20 01:34:08,2024-05-20 01:34:08
10004,MissionCategory::ExtraMissionCategory,第7回ペッタンバトル,images/mission/mission_banner_pettan_007.png,,100002,2024-05-20 01:34:08,2024-05-20 01:34:08
10005,MissionCategory::ExtraMissionCategory,全世界3億5000万DL突破!!地球まるごとミッション,images/mission/mission_banner_plain_camp_20210826.png,,100003,2024-05-20 01:34:08,2024-05-20 01:34:08
10006,MissionCategory::ExtraMissionCategory,超ドッカンロードミッション追加,images/mission/mission_banner_camp_dokkanroad.png,,100002,2024-05-20 01:34:08,2024-05-20 01:34:08
10007,MissionCategory::ExtraMissionCategory,極限Z覚醒応援!!ゼニー大還元キャンペーン,images/mission/mission_banner_kangen_20210909.png,,100004,2024-05-20 01:34:08,2024-05-20 01:34:08
10008,MissionCategory::ExtraMissionCategory,ライバルと差をつけろ！超育成ミッション,images/mission/mission_banner_plain_camp_20211005.png,,100006,2024-05-20 01:34:08,2024-05-20 01:34:08
10009,MissionCategory::ExtraMissionCategory,第8回ペッタンバトル,images/mission/mission_banner_pettan_008.png,,100007,2024-05-20 01:34:08,2024-05-20 01:34:08
10010,MissionCategory::ExtraMissionCategory,ウィークエンドガシャ連動ミッション,images/mission/mission_banner_plain_camp_20211011.png,,100008,2024-05-20 01:34:08,2024-05-20 01:34:08
10011,MissionCategory::ExtraMissionCategory,ウィークエンドガシャ連動ミッション,images/mission/mission_banner_plain_camp_20211011.png,,100009,2024-05-20 01:34:08,2024-05-20 01:34:08
10012,MissionCategory::ExtraMissionCategory,ウィークエンドガシャ連動ミッション,images/mission/mission_banner_plain_camp_20211011.png,,100010,2024-05-20 01:34:08,2024-05-20 01:34:08
10013,MissionCategory::ExtraMissionCategory,第41回天下一武道会,images/mission/mission_banner_event_budokai.png,,101000,2024-05-20 01:34:08,2024-05-20 01:34:08
10015,MissionCategory::ExtraMissionCategory,みんな集まれ！秋のDOKKANミッション,images/mission/mission_banner_plain_camp_20211029.png,,100014,2024-05-20 01:34:08,2024-05-20 01:34:08
10016,MissionCategory::ExtraMissionCategory,【回数制限】ブルマの危険なおるすばん　全世界龍石3億5000万個山分けキャンペーン,images/mission/mission_banner_event_219.png,,100101,2024-05-20 01:34:08,2024-05-20 01:34:08
10017,MissionCategory::ExtraMissionCategory,極限への挑戦キャンペーン [頂上決戦 超サイヤ人トランクス(未来)],images/mission/mission_banner_kz_camp_20211102.png,,100012,2024-05-20 01:34:08,2024-05-20 01:34:08
10018,MissionCategory::ExtraMissionCategory,ビックリぎょうてん！ハロウィンミッション,images/mission/mission_banner_plain_camp_20211026.png,,100013,2024-05-20 01:34:08,2024-05-20 01:34:08
10019,MissionCategory::ExtraMissionCategory,『スーパードラゴンボールヒーローズ』コラボ記念ミッション,images/mission/mission_banner_plain_camp_20211125.png,,100017,2024-05-20 01:34:08,2024-05-20 01:34:08
10020,MissionCategory::ExtraMissionCategory,“Ver.Z”計画始動記念ミッション,images/mission/mission_banner_plain_camp_20211108.png,,100016,2024-05-20 01:34:08,2024-05-20 01:34:08
10021,MissionCategory::ExtraMissionCategory,第9回ペッタンバトル,images/mission/mission_banner_pettan_009.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10022,MissionCategory::ExtraMissionCategory,アツさをぶつけろ！冬のDOKKANミッション,images/mission/mission_banner_plain_camp_20211130.png,,100019,2024-05-20 01:34:08,2024-05-20 01:34:08
10023,MissionCategory::ExtraMissionCategory,極限への挑戦キャンペーン [人造人間17号&18号],images/mission/mission_banner_kz_camp_20211130.png,,100020,2024-05-20 01:34:08,2024-05-20 01:34:08
10024,MissionCategory::ExtraMissionCategory,第10回ペッタンバトル,images/mission/mission_banner_pettan_010.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10025,MissionCategory::ExtraMissionCategory,7周年を先駆け！7大師匠の超ミッション,images/mission/mission_banner_plain_camp_20211211_1.png,,100201,2024-05-20 01:34:08,2024-05-20 01:34:08
10026,MissionCategory::ExtraMissionCategory,わくわくいっぱい！ウィンターミッション,images/mission/mission_banner_plain_camp_20211216.png,,100027,2024-05-20 01:34:08,2024-05-20 01:34:08
10027,MissionCategory::ExtraMissionCategory,7周年を先駆け！7大師匠の超ミッション,images/mission/mission_banner_plain_camp_20211211_2.png,,100202,2024-05-20 01:34:08,2024-05-20 01:34:08
10028,MissionCategory::ExtraMissionCategory,7周年を先駆け！7大師匠の超ミッション,images/mission/mission_banner_plain_camp_20211211_3.png,,100203,2024-05-20 01:34:08,2024-05-20 01:34:08
10029,MissionCategory::ExtraMissionCategory,7周年を先駆け！7大師匠の超ミッション,images/mission/mission_banner_plain_camp_20211211_4.png,,100204,2024-05-20 01:34:08,2024-05-20 01:34:08
10030,MissionCategory::ExtraMissionCategory,7周年を先駆け！7大師匠の超ミッション,images/mission/mission_banner_plain_camp_20211211_5.png,,100205,2024-05-20 01:34:08,2024-05-20 01:34:08
10031,MissionCategory::ExtraMissionCategory,7周年を先駆け！7大師匠の超ミッション,images/mission/mission_banner_plain_camp_20211211_6.png,,100206,2024-05-20 01:34:08,2024-05-20 01:34:08
10032,MissionCategory::ExtraMissionCategory,7周年を先駆け！7大師匠の超ミッション,images/mission/mission_banner_plain_camp_20211211_7.png,,100207,2024-05-20 01:34:08,2024-05-20 01:34:08
10033,MissionCategory::ExtraMissionCategory,LR人造人間17号&18号の極限Z覚醒,images/mission/mission_banner_camp_20111130.png,,80001,2024-05-20 01:34:08,2024-05-20 01:34:08
10034,MissionCategory::ExtraMissionCategory,極限Z覚醒応援!!ゼニー大還元キャンペーン,images/mission/mission_banner_kangen_20210909.png,,100030,2024-05-20 01:34:08,2024-05-20 01:34:08
10035,MissionCategory::ExtraMissionCategory,第42回天下一武道会,images/mission/mission_banner_event_budokai.png,,101000,2024-05-20 01:34:08,2024-05-20 01:34:08
10036,MissionCategory::ExtraMissionCategory,胸いっぱいの大感謝！年末年始ミッション,images/mission/mission_banner_plain_camp_20211228.png,,100031,2024-05-20 01:34:08,2024-05-20 01:34:08
10037,MissionCategory::ExtraMissionCategory,第11回ペッタンバトル,images/mission/mission_banner_pettan_011.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10038,MissionCategory::ExtraMissionCategory,無限大の7周年！特大記念ミッション,images/mission/mission_banner_plain_camp_20220129.png,,100033,2024-05-20 01:34:08,2024-05-20 01:34:08
10039,MissionCategory::ExtraMissionCategory,バンダイナムコID連携ミッション追加,images/mission/mission_banner_camp_20220216_BNID.png,,100035,2024-05-20 01:34:08,2024-05-20 01:34:08
10040,MissionCategory::ExtraMissionCategory,Battle Hour連動特別ミッション,images/mission/mission_banner_plain_camp_20220219.png,,100034,2024-05-20 01:34:08,2024-05-20 01:34:08
10041,MissionCategory::ExtraMissionCategory,とことん鍛えろ！超育成ミッション,images/mission/mission_banner_plain_camp_20220303.png,,100036,2024-05-20 01:34:08,2024-05-20 01:34:08
10042,MissionCategory::ExtraMissionCategory,第12回ペッタンバトル,images/mission/mission_banner_pettan_012.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10043,MissionCategory::ExtraMissionCategory,誇り高き戦士！サイヤの日記念ミッション,images/mission/mission_banner_plain_camp_20220318.png,,100037,2024-05-20 01:34:08,2024-05-20 01:34:08
10044,MissionCategory::ExtraMissionCategory,春風そよぐ！桜満開DOKKANミッション,images/mission/mission_banner_plain_camp_20220401.png,,100038,2024-05-20 01:34:08,2024-05-20 01:34:08
10045,MissionCategory::ExtraMissionCategory,第43回天下一武道会,images/mission/mission_banner_event_budokai.png,,101000,2024-05-20 01:34:08,2024-05-20 01:34:08
10046,MissionCategory::ExtraMissionCategory,極限への挑戦キャンペーン[頂上決戦 超サイヤ人ベジータ],images/mission/mission_banner_kz_camp_20220428.png,,100039,2024-05-20 01:34:08,2024-05-20 01:34:08
10047,MissionCategory::ExtraMissionCategory,第13回ペッタンバトル,images/mission/mission_banner_pettan_013.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10048,MissionCategory::ExtraMissionCategory,闘志全開！GWミッション,images/mission/mission_banner_plain_camp_20220428.png,,100040,2024-05-20 01:34:08,2024-05-20 01:34:08
10049,MissionCategory::ExtraMissionCategory,第14回ペッタンバトル,images/mission/mission_banner_pettan_014.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10050,MissionCategory::ExtraMissionCategory,「悟飯・悟空・悟天」の日特別ミッション！,images/mission/mission_banner_plain_camp_20220508.png,,100042,2024-05-20 01:34:08,2024-05-20 01:34:08
10051,MissionCategory::ExtraMissionCategory,夏をさきどり！超DOKKANミッション,images/mission/mission_banner_plain_camp_20220531.png,,100043,2024-05-20 01:34:08,2024-05-20 01:34:08
10052,MissionCategory::CooperationInviterMissionCategory,スカウトミッション_第1回,images/mission/mission_banner_scout_20220620_scout.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10053,MissionCategory::CooperationInviteeMissionCategory,ウェルカムミッション_第1回,images/mission/mission_banner_scout_20220620_welcome.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10054,MissionCategory::ExtraMissionCategory,第44回天下一武道会,images/mission/mission_banner_event_budokai.png,,101000,2024-05-20 01:34:08,2024-05-20 01:34:08
10055,MissionCategory::ExtraMissionCategory,第15回ペッタンバトル,images/mission/mission_banner_pettan_015.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10056,MissionCategory::ExtraMissionCategory,満天のかがやき！七夕DOKKANミッション,images/mission/mission_banner_plain_camp_20220630.png,,100044,2024-05-20 01:34:08,2024-05-20 01:34:08
10057,MissionCategory::ExtraMissionCategory,冒険ドッカンストーリー再始動ミッション,images/mission/mission_banner_plain_camp_20220621.png,,100045,2024-05-20 01:34:08,2024-05-20 01:34:08
10058,MissionCategory::ExtraMissionCategory,伝説への挑戦キャンペーン_超サイヤ人ゴッドSSベジット,images/mission/mission_banner_legend_camp_20220630.png,,100046,2024-05-20 01:34:08,2024-05-20 01:34:08
10059,MissionCategory::ExtraMissionCategory,伝説への挑戦キャンペーン_超サイヤ人ゴッドSSベジット,images/mission/mission_banner_legend_camp_20220630.png,,100046,2024-05-20 01:34:08,2024-05-20 01:34:08
10060,MissionCategory::ExtraMissionCategory,極限への挑戦キャンペーン[冒険 超サイヤ人ゴッドSSベジット],images/mission/mission_banner_kz_camp_20220630.png,,100047,2024-05-20 01:34:08,2024-05-20 01:34:08
10061,MissionCategory::ExtraMissionCategory,第16回ペッタンバトル,images/mission/mission_banner_pettan_016.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10062,MissionCategory::ExtraMissionCategory,元気爆発！DOKKANサマーミッション,images/mission/mission_banner_plain_camp_20220729.png,,100048,2024-05-20 01:34:08,2024-05-20 01:34:08
10063,MissionCategory::ExtraMissionCategory,第17回ペッタンバトル,images/mission/mission_banner_pettan_017.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10064,MissionCategory::ExtraMissionCategory,とびっきりぶちあたれ！50連ガシャチケットGETミッション,images/mission/mission_banner_plain_camp_20220826_A.png,,100050,2024-05-20 01:34:08,2024-05-20 01:34:08
10065,MissionCategory::CooperationInviterMissionCategory,スカウトミッション_第2回,images/mission/mission_banner_scout_20220819_scout.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10066,MissionCategory::CooperationInviteeMissionCategory,ウェルカムミッション_第2回,images/mission/mission_banner_scout_20220819_welcome.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10067,MissionCategory::ExtraMissionCategory,世界同時CP記念！地球まるごとミッション,images/mission/mission_banner_plain_camp_20220826.png,,100051,2024-05-20 01:34:08,2024-05-20 01:34:08
10068,MissionCategory::ExtraMissionCategory,極限Z覚醒応援!!ゼニー大還元キャンペーン,images/mission/mission_banner_kangen_20210909.png,,100049,2024-05-20 01:34:08,2024-05-20 01:34:08
10069,MissionCategory::ExtraMissionCategory,地球まるごと！ドッカンバトルプレゼントキャンペーン,images/mission/mission_banner_plain_camp_present_20220915.png,,100100,2024-05-20 01:34:08,2024-05-20 01:34:08
10070,MissionCategory::ExtraMissionCategory,ワクワクをさがせ！通算ログインボーナスミッション,images/mission/mission_banner_plain_camp_20221004_2.png,,100200,2024-05-20 01:34:08,2024-05-20 01:34:08
10071,MissionCategory::ExtraMissionCategory,ワクワクをさがせ！秋の大収穫ミッション,images/mission/mission_banner_plain_camp_20221004.png,,100101,2024-05-20 01:34:08,2024-05-20 01:34:08
10072,MissionCategory::ExtraMissionCategory,RANKミッション,images/mission/mission_banner_rank_20221003.png,,100000,2024-05-20 01:34:08,2024-05-20 01:34:08
10073,MissionCategory::ExtraMissionCategory,第18回ペッタンバトル,images/mission/mission_banner_pettan_018.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10074,MissionCategory::ExtraMissionCategory,DOKKANと成長！育成サポートミッション,images/mission/mission_banner_plain_camp_support_20221004.png,,100200,2024-05-20 01:34:08,2024-05-20 01:34:08
10075,MissionCategory::ExtraMissionCategory,劇場版連動特別ミッション,images/mission/mission_banner_plain_camp_20221020.png,,100201,2024-05-20 01:34:08,2024-05-20 01:34:08
10076,MissionCategory::ExtraMissionCategory,交換所キャラの5体の極限Z覚醒,images/mission/mission_banner_kz_camp_20221011.png,,100202,2024-05-20 01:34:08,2024-05-20 01:34:08
10077,MissionCategory::ExtraMissionCategory,ギニュー特戦隊&バーダックチーム_潜在能力解放キャンペーン_特別報酬,images/mission/mission_banner_legend_camp_20221031.png,,100203,2024-05-20 01:34:08,2024-05-20 01:34:08
10078,MissionCategory::ExtraMissionCategory,みなぎるパワー！超DOKKANミッション,images/mission/mission_banner_plain_camp_20221031.png,,100052,2024-05-20 01:34:08,2024-05-20 01:34:08
10079,MissionCategory::ExtraMissionCategory,ギニュー特戦隊&バーダックチーム_潜在能力解放ミッション,images/mission/mission_banner_legend_camp_20221031.png,,100208,2024-05-20 01:34:08,2024-05-20 01:34:08
10080,MissionCategory::ExtraMissionCategory,ヒーローズ12周年コラボミッション,images/mission/mission_banner_plain_camp_20221122.png,,100055,2024-05-20 01:34:08,2024-05-20 01:34:08
10081,MissionCategory::ExtraMissionCategory,交換所キャラの5体の極限Z覚醒_定常,images/mission/mission_banner_kz_camp_20221109.png,,100000,2024-05-20 01:34:08,2024-05-20 01:34:08
10082,MissionCategory::ExtraMissionCategory,第45回天下一武道会,images/mission/mission_banner_event_budokai.png,,101000,2024-05-20 01:34:08,2024-05-20 01:34:08
10083,MissionCategory::ExtraMissionCategory,バーストモードリリース記念ミッション,images/mission/mission_banner_plain_camp_20221117.png,,100053,2024-05-20 01:34:08,2024-05-20 01:34:08
10085,MissionCategory::ExtraMissionCategory,寒さに負けるな！冬のDOKKANミッション_前半,images/mission/mission_banner_plain_camp_20221130_A.png,,100056,2024-05-20 01:34:08,2024-05-20 01:34:08
10086,MissionCategory::ExtraMissionCategory,寒さに負けるな！冬のDOKKANミッション_後半,images/mission/mission_banner_plain_camp_20221215.png,,100057,2024-05-20 01:34:08,2024-05-20 01:34:08
10087,MissionCategory::ExtraMissionCategory,劇場版連動 育成ミッション,images/mission/mission_banner_plain_camp_20221228.png,,100058,2024-05-20 01:34:08,2024-05-20 01:34:08
10088,MissionCategory::ExtraMissionCategory,超本気の大感謝！年末年始ミッション,images/mission/mission_banner_plain_camp_20221228_A.png,,100059,2024-05-20 01:34:08,2024-05-20 01:34:08
10089,MissionCategory::ExtraMissionCategory,新春ひみつの宝箱,images/mission/mission_banner_event_CB_20230101.png,,100060,2024-05-20 01:34:08,2024-05-20 01:34:08
10090,MissionCategory::ExtraMissionCategory,第19回ペッタンバトル,images/mission/mission_banner_pettan_019.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10091,MissionCategory::ExtraMissionCategory,さわげ8周年！究極記念ミッション,images/mission/mission_banner_plain_camp_20230129.png,,100061,2024-05-20 01:34:08,2024-05-20 01:34:08
10092,MissionCategory::ComebackMissionCategory,カムバックミッション,,,1,2024-05-20 01:34:08,2024-05-20 01:34:08
10093,MissionCategory::ExtraMissionCategory,最強激突！サイヤの日記念ミッション,images/mission/mission_banner_plain_camp_20230318.png,,100063,2024-05-20 01:34:08,2024-05-20 01:34:08
10094,MissionCategory::ExtraMissionCategory,オリジナルグッズが当たる！8周年プレゼントキャンペーン,images/mission/mission_banner_plain_camp_present_20230216.png,,100100,2024-05-20 01:34:08,2024-05-20 01:34:08
10095,MissionCategory::ExtraMissionCategory,第46回天下一武道会,images/mission/mission_banner_event_budokai.png,,101000,2024-05-20 01:34:08,2024-05-20 01:34:08
10096,MissionCategory::ExtraMissionCategory,己を高めろ！超育成ミッション,images/mission/mission_banner_plain_camp_20230306.png,,100062,2024-05-20 01:34:08,2024-05-20 01:34:08
10097,MissionCategory::ExtraMissionCategory,第20回ペッタンバトル,images/mission/mission_banner_pettan_020.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10098,MissionCategory::ExtraMissionCategory,伝説への挑戦キャンペーン [頂上決戦 セル第一形態],images/mission/mission_banner_legend_camp_20230306_A_small.png,,100064,2024-05-20 01:34:08,2024-05-20 01:34:08
10099,MissionCategory::ExtraMissionCategory,伝説への挑戦キャンペーン [頂上決戦 セル第一形態],images/mission/mission_banner_legend_camp_20230306_A_small.png,,100065,2024-05-20 01:34:08,2024-05-20 01:34:08
10100,MissionCategory::ExtraMissionCategory,極限への挑戦キャンペーン [頂上決戦 セル第一形態],images/mission/mission_banner_kz_camp_20230310.png,,100066,2024-05-20 01:34:08,2024-05-20 01:34:08
10102,MissionCategory::ExtraMissionCategory,目指せてっぺん！GWミッション,images/mission/mission_banner_plain_camp_20230428.png,,100068,2024-05-20 01:34:08,2024-05-20 01:34:08
10103,MissionCategory::ExtraMissionCategory,桜舞う！春のDOKKANミッション,images/mission/mission_banner_plain_camp_20230401.png,,100069,2024-05-20 01:34:08,2024-05-20 01:34:08
10104,MissionCategory::ExtraMissionCategory,第47回天下一武道会,images/mission/mission_banner_event_budokai.png,,101000,2024-05-20 01:34:08,2024-05-20 01:34:08
10105,MissionCategory::ExtraMissionCategory,「悟飯・悟空・悟天」の日特別ミッション！,images/mission/mission_banner_plain_camp_20230508.png,,100070,2024-05-20 01:34:08,2024-05-20 01:34:08
10106,MissionCategory::ExtraMissionCategory,伝説&極限への挑戦キャンペーン[頂上決戦 クリリン],images/mission/mission_banner_kz_camp_20230424.png,,100071,2024-05-20 01:34:08,2024-05-20 01:34:08
10107,MissionCategory::ExtraMissionCategory,伝説&極限への挑戦キャンペーン[頂上決戦 クリリン],images/mission/mission_banner_lgkz_camp_20230501.png,,100072,2024-05-20 01:34:08,2024-05-20 01:34:08
10108,MissionCategory::ExtraMissionCategory,第21回ペッタンバトル,images/mission/mission_banner_pettan_021.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10109,MissionCategory::ExtraMissionCategory,サポートメモリー強化リリース記念ミッション,images/mission/mission_banner_plain_camp_support_20230420.png,,100073,2024-05-20 01:34:08,2024-05-20 01:34:08
10110,MissionCategory::ExtraMissionCategory,第22回ペッタンバトル,images/mission/mission_banner_pettan_022.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10111,MissionCategory::ExtraMissionCategory,みんなに元気を！超DOKKANミッション,images/mission/mission_banner_plain_camp_20230531.png,,100074,2024-05-20 01:34:08,2024-05-20 01:34:08
10112,MissionCategory::ExtraMissionCategory,ウィークエンドガシャ連動ミッション,images/mission/mission_banner_plain_camp_20230802.png,,100076,2024-05-20 01:34:08,2024-05-20 01:34:08
10113,MissionCategory::ExtraMissionCategory,ウィークエンドガシャ連動ミッション,images/mission/mission_banner_plain_camp_20230802.png,,100077,2024-05-20 01:34:08,2024-05-20 01:34:08
10114,MissionCategory::ExtraMissionCategory,ウィークエンドガシャ連動ミッション,images/mission/mission_banner_plain_camp_20230802.png,,100078,2024-05-20 01:34:08,2024-05-20 01:34:08
10115,MissionCategory::ExtraMissionCategory,第23回ペッタンバトル,images/mission/mission_banner_pettan_023.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10116,MissionCategory::ExtraMissionCategory,第48回天下一武道会,images/mission/mission_banner_event_budokai.png,,101000,2024-05-20 01:34:08,2024-05-20 01:34:08
10117,MissionCategory::ExtraMissionCategory,地球まるごと！極限Z覚醒応援キャンペーン,images/mission/mission_banner_kyokugen_camp_20230831.png,,100079,2024-05-20 01:34:08,2024-05-20 01:34:08
10118,MissionCategory::ExtraMissionCategory,天まで届け！七夕DOKKANミッション,images/mission/mission_banner_plain_camp_20230630.png,,100080,2024-05-20 01:34:08,2024-05-20 01:34:08
10119,MissionCategory::ExtraMissionCategory,第24回ペッタンバトル,images/mission/mission_banner_pettan_024.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10121,MissionCategory::ExtraMissionCategory,気分爽快！DOKKANサマーミッション,images/mission/mission_banner_plain_camp_20230731.png,,100081,2024-05-20 01:34:08,2024-05-20 01:34:08
10122,MissionCategory::ExtraMissionCategory,映画『SAND LAND（サンドランド）』日本公開記念コラボミッション,images/mission/mission_banner_plain_camp_sandland_20230807.png,,100082,2024-05-20 01:34:08,2024-05-20 01:34:08
10123,MissionCategory::ExtraMissionCategory,世界同時CP記念！地球まるごとミッション,images/mission/mission_banner_plain_camp_20230825.png,,100083,2024-05-20 01:34:08,2024-05-20 01:34:08
10124,MissionCategory::ExtraMissionCategory,地球まるごと！DOKKAN覚醒応援キャンペーン,images/mission/mission_banner_dokkan_camp_20230915.png,,100084,2024-05-20 01:34:08,2024-05-20 01:34:08
10125,MissionCategory::ExtraMissionCategory,冒険ドッカンストーリー結束ミッション,images/mission/mission_banner_plain_camp_20231204.png,,100113,2024-05-20 01:34:08,2024-05-20 01:34:08
10126,MissionCategory::ExtraMissionCategory,第49回天下一武道会,images/mission/mission_banner_event_budokai.png,,101000,2024-05-20 01:34:08,2024-05-20 01:34:08
10127,MissionCategory::ExtraMissionCategory,立ち上がれレジスタンス！全ユーザー協力キャンペーン,images/mission/mission_banner_plain_camp_20230824.png,,100086,2024-05-20 01:34:08,2024-05-20 01:34:08
10128,MissionCategory::ExtraMissionCategory,LINE公式アカウント開設CP,images/mission/mission_banner_line_20230809.png,,100087,2024-05-20 01:34:08,2024-05-20 01:34:08
10129,MissionCategory::ExtraMissionCategory,未来を救え！！50連ガシャチケットGETミッション,images/mission/mission_banner_plain_camp_20230825_A.png,,100088,2024-05-20 01:34:08,2024-05-20 01:34:08
10130,MissionCategory::ExtraMissionCategory,第25回ペッタンバトル,images/mission/mission_banner_pettan_025.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10131,MissionCategory::ExtraMissionCategory,豊かな彩り！秋の大収穫ミッション,images/mission/mission_banner_plain_camp_20231005.png,,100089,2024-05-20 01:34:08,2024-05-20 01:34:08
10132,MissionCategory::ExtraMissionCategory,地球まるごと！ドッカンバトルプレゼントキャンペーン2023,images/mission/mission_banner_plain_camp_present_20230915.png,,100090,2024-05-20 01:34:08,2024-05-20 01:34:08
10133,MissionCategory::ExtraMissionCategory,激闘必至！EXミッション,images/mission/mission_banner_plain_camp_20231214_02.png,,100110,2024-05-20 01:34:08,2024-05-20 01:34:08
10134,MissionCategory::ExtraMissionCategory,激闘への備え！DOKKAN育成ミッション,images/mission/mission_banner_plain_camp_20231031.png,,100092,2024-05-20 01:34:08,2024-05-20 01:34:08
10135,MissionCategory::ExtraMissionCategory,DOKKAN覚醒応援キャンペーン,images/mission/mission_banner_dokkan_camp_20231005.png,,100093,2024-05-20 01:34:08,2024-05-20 01:34:08
10136,MissionCategory::ExtraMissionCategory,第26回ペッタンバトル,images/mission/mission_banner_pettan_026.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10137,MissionCategory::ExtraMissionCategory,第50回天下一武道会,images/mission/mission_banner_event_budokai.png,,101000,2024-05-20 01:34:08,2024-05-20 01:34:08
10138,MissionCategory::ExtraMissionCategory,フシギ！オドロキ！ハロウィンミッション,images/mission/mission_banner_plain_camp_20231026.png,,100094,2024-05-20 01:34:08,2024-05-20 01:34:08
10139,MissionCategory::ExtraMissionCategory,DOKKAN覚醒応援キャンペーン,images/mission/mission_banner_dokkan_camp_20231031.png,,100095,2024-05-20 01:34:08,2024-05-20 01:34:08
10140,MissionCategory::ExtraMissionCategory,ドッカンバトル9周年記念ファンミーティングキャンペーン,images/mission/mission_banner_plain_camp_fans_meeting_20231106.png,,100096,2024-05-20 01:34:08,2024-05-20 01:34:08
10141,MissionCategory::ExtraMissionCategory,第27回ペッタンバトル,images/mission/mission_banner_pettan_027.png,,100001,2024-05-20 01:34:08,2024-05-20 01:34:08
10142,MissionCategory::ExtraMissionCategory,ドットキャラ育成リニューアル記念ミッション,images/mission/mission_banner_plain_camp_20231106.png,,100097,2024-05-20 01:34:08,2024-05-20 01:34:08
10143,MissionCategory::ExtraMissionCategory,ヒーローズ13周年コラボミッション,images/mission/mission_banner_plain_camp_20231122.png,,100099,2024-05-20 01:34:08,2024-05-20 01:34:08
10144,MissionCategory::ExtraMissionCategory,DOKKAN覚醒応援キャンペーン,images/mission/mission_banner_dokkan_camp_20231122.png,,100100,2024-05-20 01:34:08,2024-05-20 01:34:08
10145,MissionCategory::ExtraMissionCategory,伝説&極限への挑戦キャンペーン[頂上決戦 孫悟飯(幼年期)],images/mission/mission_banner_lgkz_camp_20231114.png,,100101,2024-05-20 01:34:08,2024-05-20 01:34:08
