id,name,description,exec_timing_type,turn,is_once,probability,causality_conditions,icon_type,target_type,target_value1,target_value2,target_value3,sub_target_type_set_id,efficacy_type,eff_value1,eff_value2,eff_value3,efficacy_values,calc_option
128015,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,,0
128016,全体ダメージ軽減,ダメージを80%軽減する,0,0,0,0,,1,0,0,0,0,0,7,80.0,,,,0
128017,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,400.0,,,,0
128018,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,500.0,100.0,,,0
129000,全体ダメージ軽減,ダメージを35%軽減する,0,0,0,0,,1,0,0,0,0,0,7,35.0,,,,0
129001,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,150.0,,,,0
129002,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,170.0,100.0,,,0
129003,全体ダメージ軽減,ダメージを40%軽減する,0,0,0,0,,1,0,0,0,0,0,7,40.0,,,,0
129004,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,,0
129005,属性ダメージ軽減,速 技 知 力 体 極速 極技 極知 極力 極体属性からのダメージを60%軽減する,0,0,0,0,,0,0,0,0,0,0,15,4067200.0,60.0,,,0
129006,全体ダメージ軽減,ダメージを45%軽減する,0,0,0,0,,1,0,0,0,0,0,7,45.0,,,,0
129007,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,,,,,0
129008,全体ダメージ軽減,ダメージを50%軽減する,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,,0
129009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,200.0,100.0,,,0
129010,ダメージ上限（特定レアリティ以下）,SSR以下の与えるダメージを1999999までにする,0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,,0
129011,属性ダメージ軽減,速 技 知 力 体 超体 極速 極技 極知 極力 極体属性からのダメージを70%軽減する,0,0,0,0,,0,0,0,0,0,0,15,4132736.0,70.0,,,0
129012,全体ダメージ軽減,ダメージを55%軽減する,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,,0
129013,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,160.0,,,,0
129014,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,240.0,100.0,,,0
129015,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,,0
129016,アクションブレイク無効,アクションブレイクを無効化する,0,-1,0,100,,0,1,0,0,0,0,18,,,,,0
129017,全体ダメージ軽減,ダメージを60%軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0
129018,属性ダメージ軽減,速 技 知 力 体 超体 極速 極技 極知 極力 極体属性からのダメージを80%軽減する,0,0,0,0,,0,0,0,0,0,0,15,4132736.0,80.0,,,0
129019,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,260.0,100.0,,,0
129020,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,"{""source"": ""126"", ""compiled"": 126}",0,1,0,0,0,0,14,,,,,0
129021,全体ダメージ軽減,ダメージを65%軽減する,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,,0
129022,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,170.0,,,,0
129023,全体ダメージ軽減,ダメージを70%軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0
129024,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,350.0,100.0,,,0
130000,全体ダメージ軽減,ダメージを70%軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0
130001,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,420.0,,,,0
130002,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,,0
130003,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,,,,,0
130004,ダメージ上限（特定レアリティ以下）,SSR以下の与えるダメージを1999999までにする,0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,,0
130005,全体ダメージ軽減,ダメージを75%軽減する,0,0,0,0,,1,0,0,0,0,0,7,75.0,,,,0
130006,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,,0
130007,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,"{""source"": ""126"", ""compiled"": 126}",0,1,0,0,0,0,14,,,,,0
130008,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,430.0,,,,0
130009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,450.0,100.0,,,0
130010,全体ダメージ軽減,ダメージを80%軽減する,0,0,0,0,,1,0,0,0,0,0,7,80.0,,,,0
130011,アクションブレイク無効,アクションブレイクを無効化する,0,-1,0,100,,0,1,0,0,0,0,18,,,,,0
130012,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,,0
130013,全体ダメージ軽減,ダメージを85%軽減する,0,0,0,0,,1,0,0,0,0,0,7,85.0,,,,0
130014,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,440.0,,,,0
130015,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,500.0,100.0,,,0
130016,全体ダメージ軽減,ダメージを90%軽減する,0,0,0,0,,1,0,0,0,0,0,7,90.0,,,,0
130017,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,450.0,,,,0
130018,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,550.0,100.0,,,0
131000,全体ダメージ軽減,ダメージを70%軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0
131001,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,470.0,,,,0
131002,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,300.0,100.0,,,0
131003,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,,,,,0
131004,ダメージ上限（特定レアリティ以下）,SSR以下の与えるダメージを1999999までにする,0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,,0
131005,全体ダメージ軽減,ダメージを75%軽減する,0,0,0,0,,1,0,0,0,0,0,7,75.0,,,,0
131006,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,,0
131007,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,"{""source"": ""126"", ""compiled"": 126}",0,1,0,0,0,0,14,,,,,0
131008,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,480.0,,,,0
131009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,350.0,100.0,,,0
131010,全体ダメージ軽減,ダメージを80%軽減する,0,0,0,0,,1,0,0,0,0,0,7,80.0,,,,0
131011,アクションブレイク無効,アクションブレイクを無効化する,0,-1,0,100,,0,1,0,0,0,0,18,,,,,0
131012,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,,0
131013,全体ダメージ軽減,ダメージを85%軽減する,0,0,0,0,,1,0,0,0,0,0,7,85.0,,,,0
131014,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,490.0,,,,0
131015,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,,0
131016,全体ダメージ軽減,ダメージを90%軽減する,0,0,0,0,,1,0,0,0,0,0,7,90.0,,,,0
131017,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,500.0,,,,0
131018,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,500.0,100.0,,,0
132000,全体ダメージ軽減,ダメージを35%軽減する,0,0,0,0,,1,0,0,0,0,0,7,35.0,,,,0
132001,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,150.0,,,,0
132002,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,170.0,100.0,,,0
132003,全体ダメージ軽減,ダメージを40%軽減する,0,0,0,0,,1,0,0,0,0,0,7,40.0,,,,0
132004,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,,0
132005,属性ダメージ軽減,速 技 知 力 体 超体 極体属性からのダメージを60%軽減する,0,0,0,0,,0,0,0,0,0,0,15,2166656.0,60.0,,,0
132006,全体ダメージ軽減,ダメージを45%軽減する,0,0,0,0,,1,0,0,0,0,0,7,45.0,,,,0
132007,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,,,,,0
132008,全体ダメージ軽減,ダメージを50%軽減する,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,,0
132009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,200.0,100.0,,,0
132010,ダメージ上限（特定レアリティ以下）,SSR以下の与えるダメージを1999999までにする,0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,,0
132011,属性ダメージ軽減,速 技 知 力 体 超体 極知 極力 極体属性からのダメージを70%軽減する,0,0,0,0,,0,0,0,0,0,0,15,3739520.0,70.0,,,0
132012,全体ダメージ軽減,ダメージを55%軽減する,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,,0
132013,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,170.0,,,,0
132014,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,240.0,100.0,,,0
132015,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,,0
132016,アクションブレイク無効,アクションブレイクを無効化する,0,-1,0,100,,0,1,0,0,0,0,18,,,,,0
132017,全体ダメージ軽減,ダメージを60%軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0
132018,属性ダメージ軽減,速 技 知 力 体 超体 極知 極力 極体属性からのダメージを80%軽減する,0,0,0,0,,0,0,0,0,0,0,15,3739520.0,80.0,,,0
132019,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,260.0,100.0,,,0
132020,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,"{""source"": ""126"", ""compiled"": 126}",0,1,0,0,0,0,14,,,,,0
132021,全体ダメージ軽減,ダメージを65%軽減する,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,,0
132022,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,180.0,,,,0
132023,全体ダメージ軽減,ダメージを70%軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0
132024,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,,0
133000,全体ダメージ軽減,ダメージを70%軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0
133001,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,450.0,,,,0
133002,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,300.0,100.0,,,0
133003,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,,,,,0
133004,ダメージ上限（特定レアリティ以下）,SSR以下の与えるダメージを1999999までにする,0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,,0
133005,全体ダメージ軽減,ダメージを75%軽減する,0,0,0,0,,1,0,0,0,0,0,7,75.0,,,,0
133006,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,,0
133007,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,"{""source"": ""126"", ""compiled"": 126}",0,1,0,0,0,0,14,,,,,0
133008,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,460.0,,,,0
133009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,350.0,100.0,,,0
133010,全体ダメージ軽減,ダメージを80%軽減する,0,0,0,0,,1,0,0,0,0,0,7,80.0,,,,0
133011,アクションブレイク無効,アクションブレイクを無効化する,0,-1,0,100,,0,1,0,0,0,0,18,,,,,0
133012,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,,0
133013,全体ダメージ軽減,ダメージを85%軽減する,0,0,0,0,,1,0,0,0,0,0,7,85.0,,,,0
133014,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,470.0,,,,0
133015,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,,0
133016,全体ダメージ軽減,ダメージを90%軽減する,0,0,0,0,,1,0,0,0,0,0,7,90.0,,,,0
133017,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,480.0,,,,0
133018,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,500.0,100.0,,,0
134000,全体ダメージ軽減,ダメージを70%軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0
134001,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,420.0,,,,0
134002,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,,0
134003,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,,,,,0
134004,ダメージ上限（特定レアリティ以下）,SSR以下の与えるダメージを1999999までにする,0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,,0
134005,全体ダメージ軽減,ダメージを75%軽減する,0,0,0,0,,1,0,0,0,0,0,7,75.0,,,,0
134006,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,,0
134007,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,"{""source"": ""126"", ""compiled"": 126}",0,1,0,0,0,0,14,,,,,0
134008,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,430.0,,,,0
134009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,450.0,100.0,,,0
134010,全体ダメージ軽減,ダメージを80%軽減する,0,0,0,0,,1,0,0,0,0,0,7,80.0,,,,0
134011,アクションブレイク無効,アクションブレイクを無効化する,0,-1,0,100,,0,1,0,0,0,0,18,,,,,0
134012,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,,0
134013,全体ダメージ軽減,ダメージを85%軽減する,0,0,0,0,,1,0,0,0,0,0,7,85.0,,,,0
134014,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,440.0,,,,0
134015,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,500.0,100.0,,,0
134016,全体ダメージ軽減,ダメージを90%軽減する,0,0,0,0,,1,0,0,0,0,0,7,90.0,,,,0
134017,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,450.0,,,,0
134018,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,550.0,100.0,,,0
135000,全体ダメージ軽減,ダメージを60%軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0
135001,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,300.0,,,,0
135002,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,300.0,100.0,,,0
135003,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,,,,,0
135004,ダメージ上限（特定レアリティ以下）,SSR以下の与えるダメージを1999999までにする,0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,,0
135005,全体ダメージ軽減,ダメージを65%軽減する,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,,0
135006,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,,0
135007,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,"{""source"": ""126"", ""compiled"": 126}",0,1,0,0,0,0,14,,,,,0
135008,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,310.0,,,,0
135009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,350.0,100.0,,,0
135010,全体ダメージ軽減,ダメージを70%軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0
135011,アクションブレイク無効,アクションブレイクを無効化する,0,-1,0,100,,0,1,0,0,0,0,18,,,,,0
135012,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,,0
135013,全体ダメージ軽減,ダメージを75%軽減する,0,0,0,0,,1,0,0,0,0,0,7,75.0,,,,0
135014,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,320.0,,,,0
135015,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,,0
135016,全体ダメージ軽減,ダメージを80%軽減する,0,0,0,0,,1,0,0,0,0,0,7,80.0,,,,0
135017,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,330.0,,,,0
135018,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,500.0,100.0,,,0
136000,全体ダメージ軽減,ダメージを35%軽減する,0,0,0,0,,1,0,0,0,0,0,7,35.0,,,,0
136001,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,150.0,,,,0
136002,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,170.0,100.0,,,0
136003,全体ダメージ軽減,ダメージを40%軽減する,0,0,0,0,,1,0,0,0,0,0,7,40.0,,,,0
136004,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,,0
136005,属性ダメージ軽減,体 超体 極体属性からのダメージを60%軽減する,0,0,0,0,,0,0,0,0,0,0,15,2164736.0,60.0,,,0
136006,全体ダメージ軽減,ダメージを45%軽減する,0,0,0,0,,1,0,0,0,0,0,7,45.0,,,,0
136007,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,,,,,0
136008,全体ダメージ軽減,ダメージを50%軽減する,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,,0
136009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,200.0,100.0,,,0
136010,ダメージ上限（特定レアリティ以下）,SSR以下の与えるダメージを1999999までにする,0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,,0
136011,属性ダメージ軽減,技 知 力 体 超技 超知 超力 超体 極体属性からのダメージを70%軽減する,0,0,0,0,,0,0,0,0,0,0,15,2223872.0,70.0,,,0
136012,全体ダメージ軽減,ダメージを55%軽減する,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,,0
136013,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,170.0,,,,0
136014,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,240.0,100.0,,,0
136015,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,,0
136016,アクションブレイク無効,アクションブレイクを無効化する,0,-1,0,100,,0,1,0,0,0,0,18,,,,,0
136017,全体ダメージ軽減,ダメージを60%軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0
136018,属性ダメージ軽減,技 知 力 体 超技 超知 超力 超体 極体属性からのダメージを80%軽減する,0,0,0,0,,0,0,0,0,0,0,15,2223872.0,80.0,,,0
136019,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,260.0,100.0,,,0
136020,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,"{""source"": ""126"", ""compiled"": 126}",0,1,0,0,0,0,14,,,,,0
136021,全体ダメージ軽減,ダメージを65%軽減する,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,,0
136022,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,180.0,,,,0
136023,全体ダメージ軽減,ダメージを70%軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0
136024,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,,0
137000,全体ダメージ軽減,ダメージを70%軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0
137001,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,470.0,,,,0
137002,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,300.0,100.0,,,0
137003,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,,,,,0
137004,ダメージ上限（特定レアリティ以下）,SSR以下の与えるダメージを1999999までにする,0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,,0
137005,全体ダメージ軽減,ダメージを75%軽減する,0,0,0,0,,1,0,0,0,0,0,7,75.0,,,,0
137006,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,,0
137007,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,"{""source"": ""126"", ""compiled"": 126}",0,1,0,0,0,0,14,,,,,0
137008,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,480.0,,,,0
137009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,350.0,100.0,,,0
137010,全体ダメージ軽減,ダメージを80%軽減する,0,0,0,0,,1,0,0,0,0,0,7,80.0,,,,0
137011,アクションブレイク無効,アクションブレイクを無効化する,0,-1,0,100,,0,1,0,0,0,0,18,,,,,0
137012,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,,0
137013,全体ダメージ軽減,ダメージを85%軽減する,0,0,0,0,,1,0,0,0,0,0,7,85.0,,,,0
137014,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,490.0,,,,0
137015,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,400.0,100.0,,,0
137016,全体ダメージ軽減,ダメージを90%軽減する,0,0,0,0,,1,0,0,0,0,0,7,90.0,,,,0
137017,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,500.0,,,,0
137018,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,500.0,100.0,,,0
138000,全体ダメージ軽減,ダメージを35%軽減する,0,0,0,0,,1,0,0,0,0,0,7,35.0,,,,0
138001,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,150.0,,,,0
138002,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,170.0,100.0,,,0
138003,全体ダメージ軽減,ダメージを40%軽減する,0,0,0,0,,1,0,0,0,0,0,7,40.0,,,,0
138004,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,,0
138005,属性ダメージ軽減,超速 超技 超知 超力 超体属性からのダメージを60%軽減する,0,0,0,0,,0,0,0,0,0,0,15,126976.0,60.0,,,0
138006,全体ダメージ軽減,ダメージを45%軽減する,0,0,0,0,,1,0,0,0,0,0,7,45.0,,,,0
138007,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,,,,,0
138008,全体ダメージ軽減,ダメージを50%軽減する,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,,0
138009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,200.0,100.0,,,0
138010,ダメージ上限（特定レアリティ以下）,SSR以下の与えるダメージを1999999までにする,0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,,0
138011,属性ダメージ軽減,超速 超技 超知 超力 超体属性からのダメージを70%軽減する,0,0,0,0,,0,0,0,0,0,0,15,126976.0,70.0,,,0
138012,全体ダメージ軽減,ダメージを55%軽減する,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,,0
138013,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,160.0,,,,0
138014,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,240.0,100.0,,,0
138015,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,,0
138016,アクションブレイク無効,アクションブレイクを無効化する,0,-1,0,100,,0,1,0,0,0,0,18,,,,,0
138017,全体ダメージ軽減,ダメージを60%軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0
138018,属性ダメージ軽減,超速 超技 超知 超力 超体属性からのダメージを80%軽減する,0,0,0,0,,0,0,0,0,0,0,15,126976.0,80.0,,,0
138019,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,260.0,100.0,,,0
138020,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,"{""source"": ""126"", ""compiled"": 126}",0,1,0,0,0,0,14,,,,,0
138021,全体ダメージ軽減,ダメージを65%軽減する,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,,0
138022,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,170.0,,,,0
138023,全体ダメージ軽減,ダメージを70%軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0
138024,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,350.0,100.0,,,0
139000,全体ダメージ軽減,ダメージを35%軽減する,0,0,0,0,,1,0,0,0,0,0,7,35.0,,,,0
139001,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,160.0,,,,0
139002,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,175.0,100.0,,,0
139003,全体ダメージ軽減,ダメージを40%軽減する,0,0,0,0,,1,0,0,0,0,0,7,40.0,,,,0
139004,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,,0
139005,属性ダメージ軽減,技 超技属性からのダメージを60%軽減する,0,0,0,0,,0,0,0,0,0,0,15,8448.0,60.0,,,0
139006,全体ダメージ軽減,ダメージを45%軽減する,0,0,0,0,,1,0,0,0,0,0,7,45.0,,,,0
139007,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,,,,,0
139008,全体ダメージ軽減,ダメージを50%軽減する,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,,0
139009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,205.0,100.0,,,0
139010,ダメージ上限（特定レアリティ以下）,SSR以下の与えるダメージを1999999までにする,0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,,0
139011,属性ダメージ軽減,技 知 超技 超知属性からのダメージを70%軽減する,0,0,0,0,,0,0,0,0,0,0,15,25344.0,70.0,,,0
139012,全体ダメージ軽減,ダメージを55%軽減する,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,,0
139013,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,170.0,,,,0
139014,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,235.0,100.0,,,0
