id,rmbattle_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description
59042,59018,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア
59043,59018,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア
59044,59019,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア
59045,59019,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア
59046,59019,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
59047,59019,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
59048,59019,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
59049,59020,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
59050,59020,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
59051,59020,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
59052,59020,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
59053,59020,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
59054,59021,1,CardStickerItem,1,0,スペシャルステッカー ×1,LEVEL3をクリア
59055,59021,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
59056,59022,19,AwakeningItem,5,0,【覚醒メダル】東の界王神 ×5,LEVEL3を2回クリア
59057,59022,20,AwakeningItem,5,0,【覚醒メダル】老界王神 ×5,LEVEL3を2回クリア
59058,59023,1,CardStickerItem,1,0,スペシャルステッカー ×1,LEVEL3を3回クリア
59059,59023,1003970,Card,2,0,【不思議な儀式】老界王神 ×2,LEVEL3を3回クリア
60001,60001,11,Point::Stone,1,0,龍石1個,大乱戦に参加しよう
60002,60002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア
60003,60003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア
60004,60004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア
60005,60005,900,TrainingItem,1,0,ゼットソード[速] ×1,ステージ1回クリア
60006,60005,901,TrainingItem,1,0,ゼットソード[技] ×1,ステージ1回クリア
60007,60005,902,TrainingItem,1,0,ゼットソード[知] ×1,ステージ1回クリア
60008,60005,903,TrainingItem,1,0,ゼットソード[力] ×1,ステージ1回クリア
60009,60005,904,TrainingItem,1,0,ゼットソード[体] ×1,ステージ1回クリア
60010,60006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア
60011,60007,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1,ステージ3回クリア
60012,60008,1005480,Card,1,765122,【150万ゼニー】サタン像(プラチナ) ×1,ステージ4回クリア
60013,60009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア
60014,60010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア
60015,60010,1013400,Card,1,0,【かすかな寝息】老界王神(居眠り) ×1,ステージ6回クリア
60016,60011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア
60017,60011,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ7回クリア
60018,60012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア
60019,60012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア
60020,60013,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ9回クリア
60021,60013,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ9回クリア
60022,60014,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ10回クリア
60023,60014,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ10回クリア
60024,60015,1,AwakeningItem,20,0,【覚醒メダル】グレゴリー ×20,LEVEL1をクリア
60025,60015,2,AwakeningItem,20,0,【覚醒メダル】バブルス ×20,LEVEL1をクリア
60026,60015,3,AwakeningItem,20,0,【覚醒メダル】ドクターゲロ ×20,LEVEL1をクリア
60027,60016,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア
60028,60016,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア
60029,60016,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア
60030,60016,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア
60031,60016,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア
60032,60017,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を3回クリア
60033,60017,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を3回クリア
60034,60017,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を3回クリア
60035,60017,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を3回クリア
60036,60017,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を3回クリア
60037,60018,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア
60038,60018,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア
60039,60018,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア
60040,60018,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア
60041,60018,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア
60042,60019,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア
60043,60019,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア
60044,60019,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
60045,60019,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
60046,60019,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
60047,60020,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
60048,60020,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
60049,60020,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
60050,60020,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
60051,60020,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
60052,60021,1,CardStickerItem,1,0,スペシャルステッカー ×1,LEVEL3をクリア
60053,60021,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
60054,60022,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア
60055,60022,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア
60056,60023,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア
61001,61001,11,Point::Stone,1,0,龍石1個,大乱戦に参加しよう
61002,61002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア
61003,61003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア
61004,61004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア
61005,61005,900,TrainingItem,1,0,ゼットソード[速] ×1,ステージ1回クリア
61006,61005,901,TrainingItem,1,0,ゼットソード[技] ×1,ステージ1回クリア
61007,61005,902,TrainingItem,1,0,ゼットソード[知] ×1,ステージ1回クリア
61008,61005,903,TrainingItem,1,0,ゼットソード[力] ×1,ステージ1回クリア
61009,61005,904,TrainingItem,1,0,ゼットソード[体] ×1,ステージ1回クリア
61010,61006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア
61011,61007,1002630,Card,1,765122,【100万ゼニー】サタン像(金) ×1,ステージ3回クリア
61012,61008,1005480,Card,1,765122,【150万ゼニー】サタン像(プラチナ) ×1,ステージ4回クリア
61013,61009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア
61014,61010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア
61015,61010,1013400,Card,1,0,【かすかな寝息】老界王神(居眠り) ×1,ステージ6回クリア
61016,61011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア
61017,61011,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ7回クリア
61018,61012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア
61019,61012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア
61020,61013,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ9回クリア
61021,61013,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ9回クリア
61022,61014,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ10回クリア
61023,61014,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ10回クリア
61024,61015,1,AwakeningItem,20,0,【覚醒メダル】グレゴリー ×20,LEVEL1をクリア
61025,61015,2,AwakeningItem,20,0,【覚醒メダル】バブルス ×20,LEVEL1をクリア
61026,61015,3,AwakeningItem,20,0,【覚醒メダル】ドクターゲロ ×20,LEVEL1をクリア
61027,61016,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア
61028,61016,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア
61029,61016,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア
61030,61016,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア
61031,61016,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア
61032,61017,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を3回クリア
61033,61017,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を3回クリア
61034,61017,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を3回クリア
61035,61017,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を3回クリア
61036,61017,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を3回クリア
61037,61018,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア
61038,61018,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア
61039,61018,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア
61040,61018,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア
61041,61018,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア
61042,61019,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア
61043,61019,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア
61044,61019,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
61045,61019,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
61046,61019,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
61047,61020,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
61048,61020,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
61049,61020,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
61050,61020,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
61051,61020,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
61052,61021,1,CardStickerItem,1,0,スペシャルステッカー ×1,LEVEL3をクリア
61053,61021,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
61054,61022,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア
61055,61022,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア
61056,61023,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア
62001,62001,11,Point::Stone,1,0,龍石1個,大乱戦に参加しよう
62002,62002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア
62003,62003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア
62004,62004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア
62005,62005,1000,TrainingItem,1,0,亀の甲羅(プラチナ)[速] ×1,ステージ1回クリア
62006,62005,1001,TrainingItem,1,0,亀の甲羅(プラチナ)[技] ×1,ステージ1回クリア
62007,62005,1002,TrainingItem,1,0,亀の甲羅(プラチナ)[知] ×1,ステージ1回クリア
62008,62005,1003,TrainingItem,1,0,亀の甲羅(プラチナ)[力] ×1,ステージ1回クリア
62009,62005,1004,TrainingItem,1,0,亀の甲羅(プラチナ)[体] ×1,ステージ1回クリア
62010,62006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア
62011,62007,1002630,Card,2,765122,【100万ゼニー】サタン像(金) ×2,ステージ3回クリア
62012,62008,1005480,Card,2,765122,【150万ゼニー】サタン像(プラチナ) ×2,ステージ4回クリア
62013,62009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア
62014,62010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア
62015,62010,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ6回クリア
62016,62011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア
62017,62011,1013400,Card,3,0,【かすかな寝息】老界王神(居眠り) ×3,ステージ7回クリア
62018,62012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア
62019,62012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア
62020,62013,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ9回クリア
62021,62013,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ9回クリア
62022,62014,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ10回クリア
62023,62014,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ10回クリア
62024,62015,1,AwakeningItem,50,0,【覚醒メダル】グレゴリー ×50,LEVEL1をクリア
62025,62015,2,AwakeningItem,50,0,【覚醒メダル】バブルス ×50,LEVEL1をクリア
62026,62015,3,AwakeningItem,50,0,【覚醒メダル】ドクターゲロ ×50,LEVEL1をクリア
62027,62016,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を2回クリア
62028,62016,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を2回クリア
62029,62016,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を2回クリア
62030,62016,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を2回クリア
62031,62016,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を2回クリア
62032,62016,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア
62033,62016,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア
62034,62016,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア
62035,62016,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア
62036,62016,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア
62037,62017,14,AwakeningItem,10,0,【覚醒メダル】キビト ×10,LEVEL1を3回クリア
62038,62017,15,AwakeningItem,10,0,【覚醒メダル】西の界王 ×10,LEVEL1を3回クリア
62039,62017,16,AwakeningItem,10,0,【覚醒メダル】南の界王 ×10,LEVEL1を3回クリア
62040,62017,17,AwakeningItem,10,0,【覚醒メダル】東の界王 ×10,LEVEL1を3回クリア
62041,62017,18,AwakeningItem,10,0,【覚醒メダル】北の界王 ×10,LEVEL1を3回クリア
62042,62018,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア
62043,62018,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア
62044,62018,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア
62045,62018,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア
62046,62018,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア
62047,62019,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア
62048,62019,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア
62049,62019,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
62050,62019,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
62051,62019,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
62052,62020,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
62053,62020,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
62054,62020,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
62055,62020,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
62056,62020,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
62057,62021,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
62058,62021,1,CardStickerItem,1,0,スペシャルステッカー ×1,LEVEL3をクリア
62059,62022,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア
62060,62022,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア
62061,62023,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア
63001,63001,11,Point::Stone,1,0,龍石1個,大乱戦に参加しよう
63002,63002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア
63003,63003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア
63004,63004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア
63005,63005,1000,TrainingItem,1,0,亀の甲羅(プラチナ)[速] ×1,ステージ1回クリア
63006,63005,1001,TrainingItem,1,0,亀の甲羅(プラチナ)[技] ×1,ステージ1回クリア
63007,63005,1002,TrainingItem,1,0,亀の甲羅(プラチナ)[知] ×1,ステージ1回クリア
63008,63005,1003,TrainingItem,1,0,亀の甲羅(プラチナ)[力] ×1,ステージ1回クリア
63009,63005,1004,TrainingItem,1,0,亀の甲羅(プラチナ)[体] ×1,ステージ1回クリア
63010,63006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア
63011,63007,1002630,Card,2,765122,【100万ゼニー】サタン像(金) ×2,ステージ3回クリア
63012,63008,1005480,Card,2,765122,【150万ゼニー】サタン像(プラチナ) ×2,ステージ4回クリア
63013,63009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア
63014,63010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア
63015,63010,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ6回クリア
63016,63011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア
63017,63011,1013400,Card,3,0,【かすかな寝息】老界王神(居眠り) ×3,ステージ7回クリア
63018,63012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア
63019,63012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア
63020,63013,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ9回クリア
63021,63013,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ9回クリア
63022,63014,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ10回クリア
63023,63014,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ10回クリア
63024,63015,1,AwakeningItem,50,0,【覚醒メダル】グレゴリー ×50,LEVEL1をクリア
63025,63015,2,AwakeningItem,50,0,【覚醒メダル】バブルス ×50,LEVEL1をクリア
63026,63015,3,AwakeningItem,50,0,【覚醒メダル】ドクターゲロ ×50,LEVEL1をクリア
63027,63016,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を2回クリア
63028,63016,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を2回クリア
63029,63016,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を2回クリア
63030,63016,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を2回クリア
63031,63016,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を2回クリア
63032,63016,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア
63033,63016,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア
63034,63016,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア
63035,63016,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア
63036,63016,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア
63037,63017,14,AwakeningItem,10,0,【覚醒メダル】キビト ×10,LEVEL1を3回クリア
63038,63017,15,AwakeningItem,10,0,【覚醒メダル】西の界王 ×10,LEVEL1を3回クリア
63039,63017,16,AwakeningItem,10,0,【覚醒メダル】南の界王 ×10,LEVEL1を3回クリア
63040,63017,17,AwakeningItem,10,0,【覚醒メダル】東の界王 ×10,LEVEL1を3回クリア
63041,63017,18,AwakeningItem,10,0,【覚醒メダル】北の界王 ×10,LEVEL1を3回クリア
63042,63018,1,PotentialItem,1000,0,速の潜在能力玉(小) ×1000,LEVEL2をクリア
63043,63018,2,PotentialItem,1000,0,技の潜在能力玉(小) ×1000,LEVEL2をクリア
63044,63018,3,PotentialItem,1000,0,知の潜在能力玉(小) ×1000,LEVEL2をクリア
63045,63018,4,PotentialItem,1000,0,力の潜在能力玉(小) ×1000,LEVEL2をクリア
63046,63018,5,PotentialItem,1000,0,体の潜在能力玉(小) ×1000,LEVEL2をクリア
63047,63019,6,PotentialItem,500,0,速の潜在能力玉(中) ×500,LEVEL2を2回クリア
63048,63019,7,PotentialItem,500,0,技の潜在能力玉(中) ×500,LEVEL2を2回クリア
63049,63019,8,PotentialItem,500,0,知の潜在能力玉(中) ×500,LEVEL2を2回クリア
63050,63019,9,PotentialItem,500,0,力の潜在能力玉(中) ×500,LEVEL2を2回クリア
63051,63019,10,PotentialItem,500,0,体の潜在能力玉(中) ×500,LEVEL2を2回クリア
63052,63020,11,PotentialItem,50,0,速の潜在能力玉(大) ×50,LEVEL2を3回クリア
63053,63020,12,PotentialItem,50,0,技の潜在能力玉(大) ×50,LEVEL2を3回クリア
63054,63020,13,PotentialItem,50,0,知の潜在能力玉(大) ×50,LEVEL2を3回クリア
63055,63020,14,PotentialItem,50,0,力の潜在能力玉(大) ×50,LEVEL2を3回クリア
63056,63020,15,PotentialItem,50,0,体の潜在能力玉(大) ×50,LEVEL2を3回クリア
63057,63021,11,Point::Stone,12,0,龍石12個,LEVEL3をクリア
63058,63021,1,CardStickerItem,1,0,スペシャルステッカー ×1,LEVEL3をクリア
63059,63022,19,AwakeningItem,2,0,【覚醒メダル】東の界王神 ×2,LEVEL3を2回クリア
63060,63022,20,AwakeningItem,2,0,【覚醒メダル】老界王神 ×2,LEVEL3を2回クリア
63061,63023,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,LEVEL3を3回クリア
64001,64001,11,Point::Stone,1,0,龍石1個,大乱戦に参加しよう
64002,64002,2000,TreasureItem,1000,0,激闘の記憶1000個,[ウィークリー]ステージ1回クリア
64003,64003,2000,TreasureItem,2000,0,激闘の記憶2000個,[ウィークリー]ステージ2回クリア
64004,64004,2000,TreasureItem,3000,0,激闘の記憶3000個,[ウィークリー]ステージ3回クリア
64005,64005,1000,TrainingItem,1,0,亀の甲羅(プラチナ)[速] ×1,ステージ1回クリア
64006,64005,1001,TrainingItem,1,0,亀の甲羅(プラチナ)[技] ×1,ステージ1回クリア
64007,64005,1002,TrainingItem,1,0,亀の甲羅(プラチナ)[知] ×1,ステージ1回クリア
64008,64005,1003,TrainingItem,1,0,亀の甲羅(プラチナ)[力] ×1,ステージ1回クリア
64009,64005,1004,TrainingItem,1,0,亀の甲羅(プラチナ)[体] ×1,ステージ1回クリア
64010,64006,11,Point::Stone,3,0,龍石3個,ステージ2回クリア
64011,64007,1002630,Card,2,765122,【100万ゼニー】サタン像(金) ×2,ステージ3回クリア
64012,64008,1005480,Card,2,765122,【150万ゼニー】サタン像(プラチナ) ×2,ステージ4回クリア
64013,64009,11,Point::Stone,5,0,龍石5個,ステージ5回クリア
64014,64010,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ6回クリア
64015,64010,1013400,Card,2,0,【かすかな寝息】老界王神(居眠り) ×2,ステージ6回クリア
64016,64011,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ7回クリア
64017,64011,1013400,Card,3,0,【かすかな寝息】老界王神(居眠り) ×3,ステージ7回クリア
64018,64012,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ8回クリア
64019,64012,7,TrainingField,3,0,重力室(150倍) ×3,ステージ8回クリア
64020,64013,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ9回クリア
64021,64013,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,ステージ9回クリア
64022,64014,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,ステージ10回クリア
64023,64014,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,ステージ10回クリア
64024,64015,1,AwakeningItem,50,0,【覚醒メダル】グレゴリー ×50,LEVEL1をクリア
64025,64015,2,AwakeningItem,50,0,【覚醒メダル】バブルス ×50,LEVEL1をクリア
64026,64015,3,AwakeningItem,50,0,【覚醒メダル】ドクターゲロ ×50,LEVEL1をクリア
64027,64016,9,AwakeningItem,20,0,【覚醒メダル】神様 ×20,LEVEL1を2回クリア
64028,64016,10,AwakeningItem,20,0,【覚醒メダル】最長老 ×20,LEVEL1を2回クリア
64029,64016,11,AwakeningItem,20,0,【覚醒メダル】バビディ ×20,LEVEL1を2回クリア
64030,64016,12,AwakeningItem,20,0,【覚醒メダル】ビビディ ×20,LEVEL1を2回クリア
64031,64016,13,AwakeningItem,20,0,【覚醒メダル】カリン ×20,LEVEL1を2回クリア
64032,64016,4,AwakeningItem,20,0,【覚醒メダル】ミスター・ポポ ×20,LEVEL1を2回クリア
64033,64016,5,AwakeningItem,20,0,【覚醒メダル】鶴仙人 ×20,LEVEL1を2回クリア
64034,64016,6,AwakeningItem,20,0,【覚醒メダル】亀仙人 ×20,LEVEL1を2回クリア
64035,64016,7,AwakeningItem,20,0,【覚醒メダル】武泰斗 ×20,LEVEL1を2回クリア
64036,64016,8,AwakeningItem,20,0,【覚醒メダル】孫悟飯(じいちゃん) ×20,LEVEL1を2回クリア
64037,64017,14,AwakeningItem,10,0,【覚醒メダル】キビト ×10,LEVEL1を3回クリア
64038,64017,15,AwakeningItem,10,0,【覚醒メダル】西の界王 ×10,LEVEL1を3回クリア
