id,optimal_awakening_grow_type,step,lv_max,skill_lv_max,passive_skill_set_id,leader_skill_set_id
2214,300,5,130,13,3026.0,1010962
2215,300,6,135,14,3026.0,1010962
2216,300,7,140,15,3027.0,1010962
2217,301,1,125,10,1050.0,101178
2218,301,2,125,11,1050.0,101178
2219,301,3,130,11,1050.0,101178
2220,301,4,130,12,1050.0,101178
2221,301,5,130,13,1050.0,1011781
2222,301,6,135,14,1050.0,1011781
2223,301,7,140,15,3032.0,1011781
2224,302,1,125,10,835.0,101030
2225,302,2,125,11,835.0,101030
2226,302,3,130,11,835.0,101030
2227,302,4,130,12,835.0,101030
2228,302,5,130,13,835.0,1010301
2229,302,6,135,14,835.0,1010301
2230,302,7,140,15,3033.0,1010301
2231,303,1,125,10,834.0,101031
2232,303,2,125,11,834.0,101031
2233,303,3,130,11,834.0,101031
2234,303,4,130,12,834.0,101031
2235,303,5,130,13,834.0,1010311
2236,303,6,135,14,834.0,1010311
2237,303,7,140,15,3034.0,1010311
2238,304,1,125,10,836.0,101032
2239,304,2,125,11,836.0,101032
2240,304,3,130,11,836.0,101032
2241,304,4,130,12,836.0,101032
2242,304,5,130,13,836.0,1010321
2243,304,6,135,14,836.0,1010321
2244,304,7,140,15,3035.0,1010321
2245,305,1,125,10,1543.0,1017261
2246,305,2,125,11,1543.0,1017261
2247,305,3,130,11,3041.0,1017261
2248,305,4,130,12,3041.0,1017261
2249,305,5,130,13,3041.0,1017262
2250,305,6,135,14,3041.0,1017262
2251,305,7,140,15,3042.0,1017262
2252,306,1,125,10,1545.0,1017371
2253,306,2,125,11,1545.0,1017371
2254,306,3,130,11,3043.0,1017371
2255,306,4,130,12,3043.0,1017371
2256,306,5,130,13,3043.0,1017372
2257,306,6,135,14,3043.0,1017372
2258,306,7,140,15,3044.0,1017372
2259,307,1,125,10,1961.0,1018401
2260,307,2,125,11,1961.0,1018401
2261,307,3,130,11,3045.0,1018401
2262,307,4,130,12,3045.0,1018401
2263,307,5,130,13,3045.0,1018402
2264,307,6,135,14,3045.0,1018402
2265,307,7,140,15,3046.0,1018402
2266,308,1,125,10,2296.0,1020891
2267,308,2,125,11,2296.0,1020891
2268,308,3,130,11,3047.0,1020891
2269,308,4,130,12,3047.0,1020891
2270,308,5,130,13,3047.0,1020892
2271,308,6,135,14,3047.0,1020892
2272,308,7,140,15,3048.0,1020892
2273,309,1,125,10,2647.0,1023331
2274,309,2,125,11,2647.0,1023331
2275,309,3,130,11,3049.0,1023331
2276,309,4,130,12,3049.0,1023331
2277,309,5,130,13,3049.0,1023332
2278,309,6,135,14,3049.0,1023332
2279,309,7,140,15,3050.0,1023332
2280,310,1,125,10,1553.0,101728
2281,310,2,125,11,1553.0,101728
2282,310,3,130,11,1553.0,101728
2283,310,4,130,12,1553.0,101728
2284,310,5,130,13,1553.0,1017281
2285,310,6,135,14,1553.0,1017281
2286,310,7,140,15,3051.0,1017281
2287,311,1,125,10,1548.0,101730
2288,311,2,125,11,1548.0,101730
2289,311,3,130,11,1548.0,101730
2290,311,4,130,12,1548.0,101730
2291,311,5,130,13,1548.0,1017301
2292,311,6,135,14,1548.0,1017301
2293,311,7,140,15,3052.0,1017301
2294,312,1,125,10,1549.0,101730
2295,312,2,125,11,1549.0,101730
2296,312,3,130,11,1549.0,101730
2297,312,4,130,12,1549.0,101730
2298,312,5,130,13,1549.0,1017301
2299,312,6,135,14,1549.0,1017301
2300,312,7,140,15,3053.0,1017301
2301,313,1,125,10,1951.0,101830
2302,313,2,125,11,1951.0,101830
2303,313,3,130,11,1951.0,101830
2304,313,4,130,12,1951.0,101830
2305,313,5,130,13,1951.0,1018301
2306,313,6,135,14,1951.0,1018301
2307,313,7,140,15,3054.0,1018301
2308,314,1,125,10,1953.0,101832
2309,314,2,125,11,1953.0,101832
2310,314,3,130,11,1953.0,101832
2311,314,4,130,12,1953.0,101832
2312,314,5,130,13,1953.0,1018321
2313,314,6,135,14,1953.0,1018321
2314,314,7,140,15,3055.0,1018321
2315,315,1,125,10,1957.0,101833
2316,315,2,125,11,1957.0,101833
2317,315,3,130,11,1957.0,101833
2318,315,4,130,12,1957.0,101833
2319,315,5,130,13,1957.0,1018331
2320,315,6,135,14,1957.0,1018331
2321,315,7,140,15,3056.0,1018331
2322,316,1,125,10,1958.0,101834
2323,316,2,125,11,1958.0,101834
2324,316,3,130,11,1958.0,101834
2325,316,4,130,12,1958.0,101834
2326,316,5,130,13,1958.0,1018341
2327,316,6,135,14,1958.0,1018341
2328,316,7,140,15,3057.0,1018341
2329,317,1,125,10,1959.0,101836
2330,317,2,125,11,1959.0,101836
2331,317,3,130,11,1959.0,101836
2332,317,4,130,12,1959.0,101836
2333,317,5,130,13,1959.0,1018361
2334,317,6,135,14,1959.0,1018361
2335,317,7,140,15,3058.0,1018361
2336,318,1,125,10,1948.0,101846
2337,318,2,125,11,1948.0,101846
2338,318,3,130,11,1948.0,101846
2339,318,4,130,12,1948.0,101846
2340,318,5,130,13,1948.0,1018461
2341,318,6,135,14,1948.0,1018461
2342,318,7,140,15,3059.0,1018461
2343,319,1,125,10,1949.0,101846
2344,319,2,125,11,1949.0,101846
2345,319,3,130,11,1949.0,101846
2346,319,4,130,12,1949.0,101846
2347,319,5,130,13,1949.0,1018461
2348,319,6,135,14,1949.0,1018461
2349,319,7,140,15,3060.0,1018461
2350,1042,1,150,22,1013.0,1012161
2351,1042,2,150,24,1013.0,1012161
2352,1042,3,150,25,3084.0,1012161
2353,320,1,125,10,830.0,1010251
2354,320,2,125,11,830.0,1010251
2355,320,3,130,11,3097.0,1010251
2356,320,4,130,12,3097.0,1010251
2357,320,5,130,13,3097.0,1010252
2358,320,6,135,14,3097.0,1010252
2359,320,7,140,15,3098.0,1010252
2360,321,1,125,10,3096.0,1025601
2361,321,2,125,11,3096.0,1025601
2362,321,3,130,11,3099.0,1025601
2363,321,4,130,12,3099.0,1025601
2364,321,5,130,13,3099.0,1025602
2365,321,6,135,14,3099.0,1025602
2366,321,7,140,15,3100.0,1025602
2367,322,1,125,10,829.0,101027
2368,322,2,125,11,829.0,101027
2369,322,3,130,11,829.0,101027
2370,322,4,130,12,829.0,101027
2371,322,5,130,13,829.0,1010271
2372,322,6,135,14,829.0,1010271
2373,322,7,140,15,3104.0,1010271
2374,323,1,125,15,3110.0,1026051
2375,323,2,125,16,3110.0,1026051
2376,323,3,130,16,3108.0,1026051
2377,323,4,130,17,3108.0,1026051
2378,323,5,130,18,3108.0,1026052
2379,323,6,135,19,3108.0,1026052
2380,323,7,140,20,3109.0,1026052
2381,324,1,125,10,1391.0,101597
2382,324,2,125,11,1391.0,101597
2383,324,3,130,11,1391.0,101597
2384,324,4,130,12,1391.0,101597
2385,324,5,130,13,1391.0,1015971
2386,324,6,135,14,1391.0,1015971
2387,324,7,140,15,3111.0,1015971
2388,325,1,125,10,1392.0,101597
2389,325,2,125,11,1392.0,101597
2390,325,3,130,11,1392.0,101597
2391,325,4,130,12,1392.0,101597
2392,325,5,130,13,1392.0,1015971
2393,325,6,135,14,1392.0,1015971
2394,325,7,140,15,3112.0,1015971
2395,326,1,125,10,1399.0,101600
2396,326,2,125,11,1399.0,101600
2397,326,3,130,11,1399.0,101600
2398,326,4,130,12,1399.0,101600
2399,326,5,130,13,1399.0,1016001
2400,326,6,135,14,1399.0,1016001
2401,326,7,140,15,3113.0,1016001
2402,327,1,125,10,1400.0,101600
2403,327,2,125,11,1400.0,101600
2404,327,3,130,11,1400.0,101600
2405,327,4,130,12,1400.0,101600
2406,327,5,130,13,1400.0,1016001
2407,327,6,135,14,1400.0,1016001
2408,327,7,140,15,3114.0,1016001
2409,1043,1,150,22,1668.0,1017631
2410,1043,2,150,24,1668.0,1017631
2411,1043,3,150,25,3115.0,1017631
2412,1044,1,150,22,1669.0,1017631
2413,1044,2,150,24,1669.0,1017631
2414,1044,3,150,25,3116.0,1017631
2415,1045,1,150,22,1673.0,1017901
2416,1045,2,150,24,1673.0,1017901
2417,1045,3,150,25,3117.0,1017901
2418,1046,1,150,22,1674.0,1017901
2419,1046,2,150,24,1674.0,1017901
2420,1046,3,150,25,3118.0,1017901
2421,328,1,125,10,3221.0,1026331
2422,328,2,125,11,3221.0,1026331
2423,328,3,130,11,3222.0,1026331
2424,328,4,130,12,3222.0,1026331
2425,328,5,130,13,3222.0,1026332
2426,328,6,135,14,3222.0,1026332
2427,328,7,140,15,3223.0,1026332
2428,1047,1,150,22,1939.0,1018251
2429,1047,2,150,24,1939.0,1018251
2430,1047,3,150,25,3224.0,1018251
2431,1048,1,150,22,709.0,1009231
2432,1048,2,150,24,709.0,1009231
2433,1048,3,150,25,3225.0,1009231
2434,329,1,125,10,792.0,1009941
2435,329,2,125,11,792.0,1009941
2436,329,3,130,11,3326.0,1009941
2437,329,4,130,12,3326.0,1009941
2438,329,5,130,13,3326.0,1009942
2439,329,6,135,14,3326.0,1009942
2440,329,7,140,15,3327.0,1009942
2441,330,1,125,10,899.0,1011151
2442,330,2,125,11,899.0,1011151
2443,330,3,130,11,3332.0,1011151
2444,330,4,130,12,3332.0,1011151
2445,330,5,130,13,3332.0,1011152
2446,330,6,135,14,3332.0,1011152
2447,330,7,140,15,3333.0,1011152
2448,331,1,125,10,1143.0,1011391
2449,331,2,125,11,1143.0,1011391
2450,331,3,130,11,3328.0,1011391
2451,331,4,130,12,3328.0,1011391
2452,331,5,130,13,3328.0,1011392
2453,331,6,135,14,3328.0,1011392
2454,331,7,140,15,3329.0,1011392
2455,332,1,125,10,1206.0,1013321
2456,332,2,125,11,1206.0,1013321
2457,332,3,130,11,3330.0,1013321
2458,332,4,130,12,3330.0,1013321
2459,332,5,130,13,3330.0,1013322
2460,332,6,135,14,3330.0,1013322
2461,332,7,140,15,3331.0,1013322
2462,1049,1,150,22,1978.0,1018491
2463,1049,2,150,24,1978.0,1018491
2464,1049,3,150,25,3359.0,1018491
2465,333,1,125,10,1941.0,101854
2466,333,2,125,11,1941.0,101854
2467,333,3,130,11,1941.0,101854
2468,333,4,130,12,1941.0,101854
2469,333,5,130,13,1941.0,1018541
2470,333,6,135,14,1941.0,1018541
2471,333,7,140,15,3363.0,1018541
2472,334,1,125,10,1021.0,101238
2473,334,2,125,11,1021.0,101238
2474,334,3,130,11,1021.0,101238
2475,334,4,130,12,1021.0,101238
2476,334,5,130,13,1021.0,1012381
2477,334,6,135,14,1021.0,1012381
2478,334,7,140,15,3336.0,1012381
2479,1050,1,150,22,3339.0,1026391
2480,1050,2,150,24,3339.0,1026391
2481,1050,3,150,25,3341.0,1026391
2482,1051,1,150,22,3340.0,1026391
2483,1051,2,150,24,3340.0,1026391
2484,1051,3,150,25,3342.0,1026391
2485,335,1,125,10,1297.0,101505
2486,335,2,125,11,1297.0,101505
2487,335,3,130,11,1297.0,101505
2488,335,4,130,12,1297.0,101505
2489,335,5,130,13,1297.0,1015051
2490,335,6,135,14,1297.0,1015051
2491,335,7,140,15,3347.0,1015051
2492,336,1,125,10,1298.0,101505
2493,336,2,125,11,1298.0,101505
2494,336,3,130,11,1298.0,101505
2495,336,4,130,12,1298.0,101505
2496,336,5,130,13,1298.0,1015051
2497,336,6,135,14,1298.0,1015051
2498,336,7,140,15,3348.0,1015051
2499,337,1,125,10,1299.0,101505
2500,337,2,125,11,1299.0,101505
2501,337,3,130,11,1299.0,101505
2502,337,4,130,12,1299.0,101505
2503,337,5,130,13,1299.0,1015051
2504,337,6,135,14,1299.0,1015051
2505,337,7,140,15,3349.0,1015051
2506,338,1,125,10,1300.0,101505
2507,338,2,125,11,1300.0,101505
2508,338,3,130,11,1300.0,101505
2509,338,4,130,12,1300.0,101505
2510,338,5,130,13,1300.0,1015051
2511,338,6,135,14,1300.0,1015051
2512,338,7,140,15,3350.0,1015051
2513,1052,1,150,22,2026.0,1018621
2514,1052,2,150,24,2026.0,1018621
2515,1052,3,150,25,3372.0,1018621
2516,1053,1,150,22,2027.0,1018621
2517,1053,2,150,24,2027.0,1018621
2518,1053,3,150,25,3373.0,1018621
2519,1054,1,150,22,2021.0,1018651
2520,1054,2,150,24,2021.0,1018651
2521,1054,3,150,25,3374.0,1018651
2522,1055,1,150,22,2022.0,1018651
2523,1055,2,150,24,2022.0,1018651
2524,1055,3,150,25,3375.0,1018651
2525,339,1,125,10,1232.0,101491
2526,339,2,125,11,1232.0,101491
2527,339,3,130,11,1232.0,101491
2528,339,4,130,12,1232.0,101491
2529,339,5,130,13,1232.0,1014911
2530,339,6,135,14,1232.0,1014911
2531,339,7,140,15,3383.0,1014911
2532,1056,1,150,22,1151.0,1013771
2533,1056,2,150,24,1151.0,1013771
2534,1056,3,150,25,3384.0,1013771
2535,340,1,125,10,1290.0,1014111
2536,340,2,125,11,1290.0,1014111
2537,340,3,130,11,3385.0,1014111
2538,340,4,130,12,3385.0,1014111
2539,340,5,130,13,3385.0,1014112
2540,340,6,135,14,3385.0,1014112
2541,340,7,140,15,3386.0,1014112
2542,341,1,125,10,1131.0,101360
2543,341,2,125,11,1131.0,101360
2544,341,3,130,11,1131.0,101360
2545,341,4,130,12,1131.0,101360
2546,341,5,130,13,1131.0,1013601
2547,341,6,135,14,1131.0,1013601
2548,341,7,140,15,3393.0,1013601
2549,342,1,125,10,1130.0,101359
2550,342,2,125,11,1130.0,101359
2551,342,3,130,11,1130.0,101359
2552,342,4,130,12,1130.0,101359
2553,342,5,130,13,1130.0,1013591
2554,342,6,135,14,1130.0,1013591
2555,342,7,140,15,3394.0,1013591
2556,343,1,125,10,1129.0,101233
2557,343,2,125,11,1129.0,101233
2558,343,3,130,11,1129.0,101233
2559,343,4,130,12,1129.0,101233
2560,343,5,130,13,1129.0,1012331
2561,343,6,135,14,1129.0,1012331
2562,343,7,140,15,3395.0,1012331
2563,344,1,125,10,2166.0,1020171
2564,344,2,125,11,2166.0,1020171
2565,344,3,130,11,3396.0,1020171
2566,344,4,130,12,3396.0,1020171
2567,344,5,130,13,3396.0,1020172
2568,344,6,135,14,3396.0,1020172
2569,344,7,140,15,3397.0,1020172
2570,345,1,125,10,1048.0,101268
2571,345,2,125,11,1048.0,101268
2572,345,3,130,11,1048.0,101268
2573,345,4,130,12,1048.0,101268
2574,345,5,130,13,1048.0,1012681
2575,345,6,135,14,1048.0,1012681
2576,345,7,140,15,3398.0,1012681
2577,346,1,125,10,882.0,100532
2578,346,2,125,11,882.0,100532
2579,346,3,130,11,882.0,100532
2580,346,4,130,12,882.0,100532
2581,346,5,130,13,882.0,1005321
2582,346,6,135,14,882.0,1005321
2583,346,7,140,15,3399.0,1005321
2584,347,1,125,10,881.0,100531
2585,347,2,125,11,881.0,100531
2586,347,3,130,11,881.0,100531
2587,347,4,130,12,881.0,100531
2588,347,5,130,13,881.0,1005311
2589,347,6,135,14,881.0,1005311
2590,347,7,140,15,3400.0,1005311
2591,348,1,125,10,884.0,101073
2592,348,2,125,11,884.0,101073
2593,348,3,130,11,884.0,101073
2594,348,4,130,12,884.0,101073
2595,348,5,130,13,884.0,1010731
2596,348,6,135,14,884.0,1010731
2597,348,7,140,15,3401.0,1010731
2598,349,1,125,10,1044.0,101265
2599,349,2,125,11,1044.0,101265
2600,349,3,130,11,1044.0,101265
2601,349,4,130,12,1044.0,101265
2602,349,5,130,13,1044.0,1012651
2603,349,6,135,14,1044.0,1012651
2604,349,7,140,15,3402.0,1012651
2605,350,1,125,10,,101265
2606,350,2,125,11,,101265
2607,350,3,130,11,,101265
2608,350,4,130,12,,101265
2609,350,5,130,13,,1012651
2610,350,6,135,14,,1012651
2611,350,7,140,15,3403.0,1012651
2612,351,1,125,10,2399.0,1021851
2613,351,2,125,11,2399.0,1021851
2614,351,3,130,11,3410.0,1021851
2615,351,4,130,12,3410.0,1021851
2616,351,5,130,13,3410.0,1021852
2617,351,6,135,14,3410.0,1021852
2618,351,7,140,15,3411.0,1021852
2619,1057,1,150,22,1593.0,1017351
2620,1057,2,150,24,1593.0,1017351
2621,1057,3,150,25,3412.0,1017351
2622,352,1,125,10,3413.0,1026311
2623,352,2,125,11,3413.0,1026311
2624,352,3,130,11,3414.0,1026311
2625,352,4,130,12,3414.0,1026311
2626,352,5,130,13,3414.0,1026312
2627,352,6,135,14,3414.0,1026312
2628,352,7,140,15,3415.0,1026312
2629,353,1,125,15,3417.0,1026341
2630,353,2,125,16,3417.0,1026341
2631,353,3,130,16,3419.0,1026341
2632,353,4,130,17,3419.0,1026341
2633,353,5,130,18,3419.0,1026342
2634,353,6,135,19,3419.0,1026342
2635,353,7,140,20,3420.0,1026342
2636,354,1,125,15,3418.0,1026351
2637,354,2,125,16,3418.0,1026351
2638,354,3,130,16,3421.0,1026351
2639,354,4,130,17,3421.0,1026351
2640,354,5,130,18,3421.0,1026352
2641,354,6,135,19,3421.0,1026352
2642,354,7,140,20,3422.0,1026352
2643,355,1,125,10,789.0,1007981
2644,355,2,125,11,789.0,1007981
2645,355,3,130,11,3427.0,1007981
2646,355,4,130,12,3427.0,1007981
2647,355,5,130,13,3427.0,1007982
2648,355,6,135,14,3427.0,1007982
2649,355,7,140,15,3428.0,1007982
2650,356,1,125,10,793.0,1009961
2651,356,2,125,11,793.0,1009961
2652,356,3,130,11,3429.0,1009961
2653,356,4,130,12,3429.0,1009961
2654,356,5,130,13,3429.0,1009962
2655,356,6,135,14,3429.0,1009962
2656,356,7,140,15,3430.0,1009962
2657,357,1,125,10,791.0,1008081
2658,357,2,125,11,791.0,1008081
2659,357,3,130,11,3431.0,1008081
2660,357,4,130,12,3431.0,1008081
2661,357,5,130,13,3431.0,1008082
2662,357,6,135,14,3431.0,1008082
2663,357,7,140,15,3432.0,1008082
2664,358,1,125,10,896.0,1010711
2665,358,2,125,11,896.0,1010711
2666,358,3,130,11,3433.0,1010711
2667,358,4,130,12,3433.0,1010711
2668,358,5,130,13,3433.0,1010712
2669,358,6,135,14,3433.0,1010712
2670,358,7,140,15,3434.0,1010712
2671,1058,1,150,22,1501.0,1016841
2672,1058,2,150,24,1501.0,1016841
2673,1058,3,150,25,3435.0,1016841
2674,359,1,125,10,903.0,101108
2675,359,2,125,11,903.0,101108
2676,359,3,130,11,903.0,101108
2677,359,4,130,12,903.0,101108
2678,359,5,130,13,903.0,1011081
2679,359,6,135,14,903.0,1011081
2680,359,7,140,15,3444.0,1011081
2681,360,1,125,10,902.0,101107
2682,360,2,125,11,902.0,101107
2683,360,3,130,11,902.0,101107
2684,360,4,130,12,902.0,101107
2685,360,5,130,13,902.0,1011071
2686,360,6,135,14,902.0,1011071
2687,360,7,140,15,3445.0,1011071
2688,361,1,125,15,3446.0,1026631
2689,361,2,125,16,3446.0,1026631
2690,361,3,130,16,3447.0,1026631
2691,361,4,130,17,3447.0,1026631
2692,361,5,130,18,3447.0,1026632
2693,361,6,135,19,3447.0,1026632
2694,361,7,140,20,3448.0,1026632
2695,1059,1,150,22,2085.0,1019531
2696,1059,2,150,24,2085.0,1019531
2697,1059,3,150,25,3453.0,1019531
2698,362,1,125,10,1595.0,101749
2699,362,2,125,11,1595.0,101749
2700,362,3,130,11,1595.0,101749
2701,362,4,130,12,1595.0,101749
2702,362,5,130,13,1595.0,1017491
2703,362,6,135,14,1595.0,1017491
2704,362,7,140,15,3454.0,1017491
2705,363,1,125,10,1596.0,101749
2706,363,2,125,11,1596.0,101749
2707,363,3,130,11,1596.0,101749
2708,363,4,130,12,1596.0,101749
2709,363,5,130,13,1596.0,1017491
2710,363,6,135,14,1596.0,1017491
2711,363,7,140,15,3455.0,1017491
2712,364,1,125,15,3467.0,1026851
2713,364,2,125,16,3467.0,1026851
2714,364,3,130,16,3468.0,1026851
2715,364,4,130,17,3468.0,1026851
2716,364,5,130,18,3468.0,1026852
2717,364,6,135,19,3468.0,1026852
2718,364,7,140,20,3469.0,1026852
2719,365,1,125,10,937.0,1011431
2720,365,2,125,11,937.0,1011431
2721,365,3,130,11,3470.0,1011431
2722,365,4,130,12,3470.0,1011431
2723,365,5,130,13,3470.0,1011432
2724,365,6,135,14,3470.0,1011432
2725,365,7,140,15,3471.0,1011432
2726,366,1,125,10,3001.0,1025251
2727,366,2,125,11,3001.0,1025251
2728,366,3,130,11,3472.0,1025251
2729,366,4,130,12,3472.0,1025251
2730,366,5,130,13,3472.0,1025252
2731,366,6,135,14,3472.0,1025252
2732,366,7,140,15,3473.0,1025252
2733,367,1,125,10,795.0,1009971
2734,367,2,125,11,795.0,1009971
2735,367,3,130,11,3475.0,1009971
2736,367,4,130,12,3475.0,1009971
2737,367,5,130,13,3475.0,1009972
2738,367,6,135,14,3475.0,1009972
2739,367,7,140,15,3476.0,1009972
2740,368,1,125,10,897.0,1009951
2741,368,2,125,11,897.0,1009951
2742,368,3,130,11,3477.0,1009951
2743,368,4,130,12,3477.0,1009951
2744,368,5,130,13,3477.0,1009952
2745,368,6,135,14,3477.0,1009952
2746,368,7,140,15,3478.0,1009952
2747,369,1,125,10,895.0,1010031
2748,369,2,125,11,895.0,1010031
2749,369,3,130,11,3479.0,1010031
2750,369,4,130,12,3479.0,1010031
2751,369,5,130,13,3479.0,1010032
2752,369,6,135,14,3479.0,1010032
2753,369,7,140,15,3480.0,1010032
2754,370,1,125,10,1137.0,101368
2755,370,2,125,11,1137.0,101368
2756,370,3,130,11,1137.0,101368
2757,370,4,130,12,1137.0,101368
2758,370,5,130,13,1137.0,1013681
2759,370,6,135,14,1137.0,1013681
2760,370,7,140,15,3494.0,1013681
2761,371,1,125,10,,101368
2762,371,2,125,11,,101368
2763,371,3,130,11,,101368
2764,371,4,130,12,,101368
2765,371,5,130,13,,1013681
2766,371,6,135,14,,1013681
2767,371,7,140,15,3495.0,1013681
2768,372,1,125,10,1138.0,101379
2769,372,2,125,11,1138.0,101379
2770,372,3,130,11,1138.0,101379
2771,372,4,130,12,1138.0,101379
2772,372,5,130,13,1138.0,1013791
2773,372,6,135,14,1138.0,1013791
2774,372,7,140,15,3496.0,1013791
2775,1060,1,150,22,1489.0,1016811
2776,1060,2,150,24,1489.0,1016811
2777,1060,3,150,25,3497.0,1016811
2778,373,1,125,15,3501.0,1026941
2779,373,2,125,16,3501.0,1026941
2780,373,3,130,16,3502.0,1026941
2781,373,4,130,17,3502.0,1026941
2782,373,5,130,18,3502.0,1026942
2783,373,6,135,19,3502.0,1026942
2784,373,7,140,20,3503.0,1026942
2785,374,1,125,10,790.0,1007971
2786,374,2,125,11,790.0,1007971
2787,374,3,130,11,3504.0,1007971
2788,374,4,130,12,3504.0,1007971
2789,374,5,130,13,3504.0,1007972
2790,374,6,135,14,3504.0,1007972
2791,374,7,140,15,3505.0,1007972
2792,375,1,125,10,2068.0,101934
2793,375,2,125,11,2068.0,101934
2794,375,3,130,11,2068.0,101934
2795,375,4,130,12,2068.0,101934
2796,375,5,130,13,2068.0,1019341
2797,375,6,135,14,2068.0,1019341
2798,375,7,140,15,3506.0,1019341
2799,1061,1,150,22,2447.0,1021651
2800,1061,2,150,24,2447.0,1021651
2801,1061,3,150,25,3507.0,1021651
2802,1062,1,150,22,1564.0,1017321
2803,1062,2,150,24,1564.0,1017321
2804,1062,3,150,25,3508.0,1017321
2805,376,1,125,10,3520.0,1027251
2806,376,2,125,11,3520.0,1027251
2807,376,3,130,11,3521.0,1027251
2808,376,4,130,12,3521.0,1027251
2809,376,5,130,13,3521.0,1027252
2810,376,6,135,14,3521.0,1027252
2811,376,7,140,15,3522.0,1027252
2812,377,1,125,10,2278.0,1021391
2813,377,2,125,11,2278.0,1021391
2814,377,3,130,11,3535.0,1021391
2815,377,4,130,12,3535.0,1021391
2816,377,5,130,13,3535.0,1021392
2817,377,6,135,14,3535.0,1021392
2818,377,7,140,15,3536.0,1021392
2819,378,1,125,10,2279.0,1021391
2820,378,2,125,11,2279.0,1021391
2821,378,3,130,11,3537.0,1021391
2822,378,4,130,12,3537.0,1021391
2823,378,5,130,13,3537.0,1021392
2824,378,6,135,14,3537.0,1021392
2825,378,7,140,15,3538.0,1021392
2826,379,1,125,10,1192.0,101145
2827,379,2,125,11,1192.0,101145
2828,379,3,130,11,1192.0,101145
2829,379,4,130,12,1192.0,101145
2830,379,5,130,13,1192.0,1011451
2831,379,6,135,14,1192.0,1011451
2832,379,7,140,15,3543.0,1011451
2833,380,1,125,10,1193.0,101146
2834,380,2,125,11,1193.0,101146
2835,380,3,130,11,1193.0,101146
2836,380,4,130,12,1193.0,101146
2837,380,5,130,13,1193.0,1011461
2838,380,6,135,14,1193.0,1011461
2839,380,7,140,15,3544.0,1011461
2840,381,1,125,15,3553.0,1024001
2841,381,2,125,16,3553.0,1024001
2842,381,3,130,16,3554.0,1024001
2843,381,4,130,17,3554.0,1024001
2844,381,5,130,18,3554.0,1024002
2845,381,6,135,19,3554.0,1024002
2846,381,7,140,20,3555.0,1024002
2847,382,1,125,10,1507.0,101708
2848,382,2,125,11,1507.0,101708
2849,382,3,130,11,1507.0,101708
2850,382,4,130,12,1507.0,101708
2851,382,5,130,13,1507.0,1017081
2852,382,6,135,14,1507.0,1017081
2853,382,7,140,15,3556.0,1017081
2854,383,1,125,10,1508.0,101708
2855,383,2,125,11,1508.0,101708
2856,383,3,130,11,1508.0,101708
2857,383,4,130,12,1508.0,101708
2858,383,5,130,13,1508.0,1017081
2859,383,6,135,14,1508.0,1017081
2860,383,7,140,15,3557.0,1017081
2861,384,1,125,10,1509.0,101708
2862,384,2,125,11,1509.0,101708
2863,384,3,130,11,1509.0,101708
2864,384,4,130,12,1509.0,101708
2865,384,5,130,13,1509.0,1017081
2866,384,6,135,14,1509.0,1017081
2867,384,7,140,15,3558.0,1017081
2868,385,1,125,10,1515.0,101706
2869,385,2,125,11,1515.0,101706
2870,385,3,130,11,1515.0,101706
2871,385,4,130,12,1515.0,101706
2872,385,5,130,13,1515.0,1017061
2873,385,6,135,14,1515.0,1017061
2874,385,7,140,15,3559.0,1017061
2875,386,1,125,10,1512.0,101712
2876,386,2,125,11,1512.0,101712
2877,386,3,130,11,1512.0,101712
2878,386,4,130,12,1512.0,101712
2879,386,5,130,13,1512.0,1017121
2880,386,6,135,14,1512.0,1017121
2881,386,7,140,15,3560.0,1017121
2882,387,1,125,10,1513.0,101712
2883,387,2,125,11,1513.0,101712
2884,387,3,130,11,1513.0,101712
2885,387,4,130,12,1513.0,101712
2886,387,5,130,13,1513.0,1017121
2887,387,6,135,14,1513.0,1017121
2888,387,7,140,15,3561.0,1017121
2889,388,1,125,10,1514.0,101712
2890,388,2,125,11,1514.0,101712
2891,388,3,130,11,1514.0,101712
2892,388,4,130,12,1514.0,101712
2893,388,5,130,13,1514.0,1017121
2894,388,6,135,14,1514.0,1017121
2895,388,7,140,15,3562.0,1017121
2896,389,1,125,10,1214.0,101449
2897,389,2,125,11,1214.0,101449
2898,389,3,130,11,1214.0,101449
2899,389,4,130,12,1214.0,101449
2900,389,5,130,13,1214.0,1014491
2901,389,6,135,14,1214.0,1014491
2902,389,7,140,15,3563.0,1014491
2903,390,1,125,10,1210.0,101433
2904,390,2,125,11,1210.0,101433
2905,390,3,130,11,1210.0,101433
2906,390,4,130,12,1210.0,101433
2907,390,5,130,13,1210.0,1014331
2908,390,6,135,14,1210.0,1014331
2909,390,7,140,15,3564.0,1014331
2910,391,1,125,10,1212.0,101435
2911,391,2,125,11,1212.0,101435
2912,391,3,130,11,1212.0,101435
2913,391,4,130,12,1212.0,101435
2914,391,5,130,13,1212.0,1014351
2915,391,6,135,14,1212.0,1014351
2916,391,7,140,15,3565.0,1014351
2917,392,1,125,10,1517.0,101702
2918,392,2,125,11,1517.0,101702
2919,392,3,130,11,1517.0,101702
2920,392,4,130,12,1517.0,101702
2921,392,5,130,13,1517.0,1017021
2922,392,6,135,14,1517.0,1017021
2923,392,7,140,15,3566.0,1017021
2924,393,1,125,10,3567.0,1027351
