id,area_id,name,prev_quest_id,any_clear_bonus_stones,all_clear_bonus_stones,visit_count_max,interval_reset_visited_days,can_ignore_difficulty_order,limitation_announcement_id,boostable,start_at,enable_sugoroku_auto,enable_battle_auto
720027,720,「純粋サイヤ人」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720028,720,「未来編」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720029,720,「フルパワー」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720030,720,「人造人間」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720031,720,「第7宇宙代表」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720032,720,「最凶の一族」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720033,720,「時空を超えし者」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720034,720,「第6宇宙」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720035,720,「劇場版HERO」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720036,720,「孫悟空の系譜」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720037,720,「ベジータの系譜」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720038,720,「少年・少女」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720039,720,「超サイヤ人」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720040,720,「最後の切り札」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720041,720,「怒り爆発」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720042,720,「リベンジ」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720043,720,「バーダックチーム」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720044,720,「悪逆非道」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720045,720,「地球人」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720046,720,「スペシャルポーズ」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720047,720,「魔人の力」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720048,720,「急激な成長」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720049,720,「力戦奮闘」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720050,720,「救世主」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720051,720,「ナメック星編」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720052,720,「コンビネーション」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720053,720,「兄弟の絆」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720054,720,「好敵手」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720055,720,「人造人間/セル編」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720056,720,「かめはめ波」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720057,720,「師弟の絆」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720058,720,「恐怖の征服」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720059,720,「超サイヤ人2」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
720060,720,「力の吸収」のみ挑戦可,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
721001,721,怒りの抹殺,,1.0,,,,1,200528.0,0,2015-10-31 00:00:00,0,1
721002,721,強者の一刀両断,,1.0,,,,1,200528.0,0,2015-10-31 00:00:00,0,1
721003,721,卑劣な最終手段,,1.0,,,,1,200528.0,0,2015-10-31 00:00:00,0,1
721004,721,即刻の牽制,,1.0,,,,1,200528.0,0,2015-10-30 00:00:00,0,1
722001,722,越境コンビの合体パワー,,1.0,,,,1,200534.0,0,2015-10-31 00:00:00,0,1
722002,722,ナメック星人の突然変異,,1.0,,,,1,200534.0,0,2015-10-31 00:00:00,0,1
723001,723,華麗なハンター,,1.0,,,,1,200542.0,0,2015-10-31 00:00:00,0,1
723002,723,極めし流派ヤッチャイナー拳,,1.0,,,,1,200542.0,0,2015-10-31 00:00:00,0,1
723003,723,華麗なる乙女の舞い,,1.0,,,,1,200542.0,0,2015-10-31 00:00:00,0,1
724001,724,色あせぬ伝説,,1.0,,,,1,200549.0,0,2015-10-31 00:00:00,1,1
725001,725,友の決断,,1.0,,,,1,200572.0,0,2015-10-30 00:00:00,0,1
725002,725,最終決戦の覚悟,,1.0,,,,1,200572.0,0,2015-10-30 00:00:00,0,1
725003,725,衝撃の転生,,1.0,,,,1,200572.0,0,2015-10-30 00:00:00,0,1
725004,725,サタンシティのニューヒーロー,,1.0,,,,1,200572.0,0,2015-10-30 00:00:00,0,1
725005,725,うごめく陰謀,,1.0,,,,1,200572.0,0,2015-10-30 00:00:00,0,1
725006,725,宇宙を見守る神,,1.0,,,,1,200572.0,0,2015-10-30 00:00:00,0,1
725007,725,勇敢なふたり,,1.0,,,,1,200572.0,0,2015-10-30 00:00:00,0,1
725008,725,大義の掲揚,,1.0,,,,1,200572.0,0,2015-10-30 00:00:00,0,1
725009,725,後世への願い,,1.0,,,,1,200572.0,0,2015-10-30 00:00:00,0,1
725010,725,最高のパワーアップ,,1.0,,,,1,200572.0,0,2015-10-30 00:00:00,0,1
725011,725,父から託された技,,1.0,,,,1,200572.0,0,2015-10-30 00:00:00,0,1
725012,725,栄光の一撃,,1.0,,,,1,200572.0,0,2015-10-30 00:00:00,1,1
725013,725,野望を叶えるエネルギー,,1.0,,,,1,200572.0,0,2015-10-30 00:00:00,1,1
725014,725,勝負をかけた出撃,,1.0,,,,1,200572.0,0,2015-10-30 00:00:00,1,1
726001,726,最小の最強ヒーロー ,,1.0,,,,1,200583.0,0,2015-10-30 00:00:00,0,1
726002,726,スーパーゴースト大作戦,,1.0,,,,1,200583.0,0,2015-10-30 00:00:00,0,1
726003,726,サイヤ人の猛撃！,,1.0,,,,1,200583.0,0,2015-10-30 00:00:00,0,1
726004,726,全開の激突！,,1.0,,,,1,200583.0,0,2015-10-30 00:00:00,0,1
726005,726,秘密のチビグレートサイヤマン,,1.0,,,,1,200583.0,0,2015-10-30 00:00:00,0,1
726006,726,時を越えたかめはめ波,,1.0,,,,1,200583.0,0,2015-10-30 00:00:00,0,1
726007,726,特別な出会いと任務,,1.0,,,,1,200583.0,0,2015-10-30 00:00:00,0,1
726008,726,夢を追う走路,,1.0,,,,1,200583.0,0,2015-10-30 00:00:00,1,1
726009,726,輝かしい活躍,,1.0,,,,1,200583.0,0,2015-10-30 00:00:00,1,1
726010,726,天国で見つけた生き甲斐,,1.0,,,,1,200583.0,0,2015-10-30 00:00:00,1,1
726011,726,のどかな時間が流れる山間,,1.0,,,,1,200583.0,0,2015-10-30 00:00:00,1,1
727001,727,激戦で発揮される力,,1.0,,,,1,200587.0,0,2015-10-30 00:00:00,0,1
727002,727,底抜けの威力,,1.0,,,,1,200587.0,0,2015-10-30 00:00:00,0,1
727003,727,俊敏な絶技,,1.0,,,,1,200587.0,0,2015-10-30 00:00:00,0,1
727004,727,荒くれ者の一撃,,1.0,,,,1,200587.0,0,2015-10-30 00:00:00,0,1
727005,727,徹底した侵攻,,1.0,,,,1,200587.0,0,2015-10-30 00:00:00,0,1
727006,727,歴戦の勇士,,1.0,,,,1,200587.0,0,2015-10-30 00:00:00,0,1
728001,728,恐怖の君臨,,1.0,,,,1,200594.0,0,2015-10-30 00:00:00,1,1
729001,729,気合いと執念の限界突破,,1.0,,,,1,200649.0,0,2015-10-30 00:00:00,1,1
729002,729,相性抜群の夫婦パワー,,1.0,,,,1,200649.0,0,2015-10-30 00:00:00,0,1
729003,729,流派を越えた連携,,1.0,,,,1,200649.0,0,2015-10-30 00:00:00,0,1
729004,729,目覚めし者の新たなる極意,,1.0,,,,1,200649.0,0,2015-10-30 00:00:00,0,1
729005,729,破壊神の休日,,1.0,,,,1,200649.0,0,2015-10-30 00:00:00,1,1
730001,730,【vs速】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
730002,730,【vs技】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
730003,730,【vs知】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
730004,730,【vs力】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
730005,730,【vs体】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
731001,731,【vs速】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
731002,731,【vs技】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
731003,731,【vs知】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
731004,731,【vs力】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
731005,731,【vs体】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
732001,732,【vs速】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
732002,732,【vs技】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
732003,732,【vs知】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
732004,732,【vs力】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
732005,732,【vs体】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
733001,733,【vs速】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
733002,733,【vs技】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
733003,733,【vs知】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
733004,733,【vs力】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
733005,733,【vs体】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
734001,734,【vs速】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
734002,734,【vs技】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
734003,734,【vs知】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
734004,734,【vs力】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
734005,734,【vs体】戦闘シミュレーション,,,,,,1,,0,2015-10-30 00:00:00,1,1
735001,735,大宇宙での羽ばたき,,1.0,,1.0,7.0,1,200668.0,0,2015-10-30 00:00:00,1,1
736001,736,共に旅する仲間,,1.0,,,,1,200666.0,0,2015-10-30 00:00:00,0,1
736002,736,ハイパーパワーの強敵,,1.0,,,,1,200666.0,0,2015-10-30 00:00:00,0,1
736003,736,データを超えた戦闘能力,,1.0,,,,1,200666.0,0,2015-10-30 00:00:00,0,1
736004,736,限界を超える挑戦,,1.0,,,,1,200666.0,0,2015-10-30 00:00:00,1,1
736005,736,悲しみと怒りの衝動,,1.0,,,,1,200666.0,0,2015-10-30 00:00:00,1,1
736006,736,無機質な殺意,,1.0,,,,1,200666.0,0,2015-10-30 00:00:00,1,1
737001,737,輝く愛と燃える正義,,1.0,,,,1,200696.0,0,2015-10-30 00:00:00,1,1
738001,738,残酷な拘束,,1.0,,,,1,200729.0,0,2015-10-30 00:00:00,0,1
738002,738,危険な突進,,1.0,,,,1,200729.0,0,2015-10-30 00:00:00,0,1
738003,738,最速の自負,,1.0,,,,1,200729.0,0,2015-10-30 00:00:00,0,1
738004,738,特戦隊の尊厳,,1.0,,,,1,200729.0,0,2015-10-30 00:00:00,0,1
738005,738,大胆な戦闘,,1.0,,,,1,200729.0,0,2015-10-30 00:00:00,0,1
738006,738,新生特戦隊のお披露目,,1.0,,,,1,200729.0,0,2015-10-30 00:00:00,1,1
739001,739,修業とリフレッシュ,,1.0,,,,1,200740.0,0,2015-10-30 00:00:00,0,1
739002,739,理想実現の従士,,1.0,,,,1,200740.0,0,2015-10-30 00:00:00,0,1
739003,739,打倒帝王の秘策,,1.0,,,,1,200740.0,0,2015-10-30 00:00:00,0,1
740001,740,歴史を守れ！タイムパトロール,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
741001,741,熱闘悟空伝 GT編,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
742001,742,激闘ベジータ伝,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
743001,743,【vs速】蹴散らせフリーザ軍,,,,,,1,,0,2015-10-30 00:00:00,1,1
743002,743,【vs技】蹴散らせフリーザ軍,,,,,,1,,0,2015-10-30 00:00:00,1,1
743003,743,【vs知】蹴散らせフリーザ軍,,,,,,1,,0,2015-10-30 00:00:00,1,1
743004,743,【vs力】蹴散らせフリーザ軍,,,,,,1,,0,2015-10-30 00:00:00,1,1
743005,743,【vs体】蹴散らせフリーザ軍,,,,,,1,,0,2015-10-30 00:00:00,1,1
744001,744,誇りと絆が生む力,,1.0,,,,1,200742.0,0,2015-10-30 00:00:00,0,1
744002,744,勝ち残るための強さ,,1.0,,,,1,200742.0,0,2015-10-30 00:00:00,0,1
744003,744,戦士としての第一歩,,1.0,,,,1,200742.0,0,2015-10-30 00:00:00,0,1
745001,745,もうひとつの結末,,1.0,,,,1,200763.0,0,2015-10-30 00:00:00,1,1
746001,746,冷酷な人造人間,,1.0,,,,1,200765.0,0,2015-10-30 00:00:00,0,1
746002,746,復讐のテクノロジー,,1.0,,,,1,200765.0,0,2015-10-30 00:00:00,0,1
747001,747,時空の冒険者,,1.0,,,,1,200801.0,0,2015-10-30 00:00:00,0,1
747002,747,夢を追う戦友,,1.0,,,,1,200801.0,0,2015-10-30 00:00:00,0,1
747003,747,掟破りの合体技,,1.0,,,,1,200801.0,0,2015-10-30 00:00:00,0,1
748001,748,夢いっぱいの未来,,1.0,,,,1,200839.0,0,2015-10-30 00:00:00,1,1
748002,748,夫婦の大冒険,,1.0,,,,1,200839.0,0,2015-10-30 00:00:00,0,1
748003,748,夫婦の絆,,1.0,,,,1,200839.0,0,2015-10-30 00:00:00,0,1
748004,748,新世代の伝説,,1.0,,,,1,200839.0,0,2015-10-30 00:00:00,1,1
750001,750,第1宇宙の破壊神イワン,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
750002,750,第2宇宙の破壊神ヘレス,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
750003,750,第3宇宙の破壊神モスコ,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
750004,750,第4宇宙の破壊神キテラ,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
750005,750,第5宇宙の破壊神アラク,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
750006,750,第6宇宙の破壊神シャンパ,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
750007,750,第7宇宙の破壊神ビルス,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
750008,750,第8宇宙の破壊神リキール,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
750009,750,第9宇宙の破壊神シドラ,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
750010,750,第10宇宙の破壊神ラムーシ,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
750011,750,第11宇宙の破壊神ベルモッド,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
750012,750,第12宇宙の破壊神ジーン,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
750013,750,破壊神たちの共闘１,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
750014,750,破壊神たちの共闘２,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
750015,750,破壊神たちの共闘３,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
751001,751,兄弟の再会,,1.0,,,,1,200889.0,0,2015-10-30 00:00:00,0,1
751002,751,破竹の連続攻撃,,1.0,,,,1,200889.0,0,2015-10-30 00:00:00,0,1
752001,752,目覚める超サイヤ人の血,,1.0,,,,1,200895.0,0,2015-10-30 00:00:00,1,1
753001,753,悪に立ち向かう勇気,,1.0,,,,1,200998.0,0,2015-10-30 00:00:00,0,1
753002,753,一族の汚名返上,,1.0,,,,1,200998.0,0,2015-10-30 00:00:00,0,1
753003,753,機械惑星の戦士,,1.0,,,,1,200998.0,0,2015-10-30 00:00:00,0,1
753004,753,鋼鉄の戦鬼[速],,1.0,,,,1,200998.0,0,2015-10-30 00:00:00,0,1
753005,753,鋼鉄の戦鬼[技],,1.0,,,,1,200998.0,0,2015-10-30 00:00:00,0,1
753006,753,鋼鉄の戦鬼[知],,1.0,,,,1,200998.0,0,2015-10-30 00:00:00,0,1
753007,753,鋼鉄の戦鬼[力],,1.0,,,,1,200998.0,0,2015-10-30 00:00:00,0,1
753008,753,鋼鉄の戦鬼[体],,1.0,,,,1,200998.0,0,2015-10-30 00:00:00,0,1
754001,754,世界を救うヒーロー,,1.0,,,,1,201056.0,0,2015-10-30 00:00:00,0,1
754002,754,止まらない激進化,,1.0,,,,1,201056.0,0,2015-10-30 00:00:00,0,1
754003,754,封印を解かれたサイヤ人,,1.0,,,,1,201056.0,0,2015-10-30 00:00:00,0,1
754004,754,邪悪な天才魔神,,1.0,,,,1,201056.0,0,2015-10-30 00:00:00,0,1
754005,754,凍結の魔術,,1.0,,,,1,201056.0,0,2015-10-30 00:00:00,0,1
754006,754,宇宙争乱の運命を握る少女,,1.0,,,,1,201056.0,0,2015-10-30 00:00:00,1,1
755001,755,ミッションコンプリート,,1.0,,,,1,201151.0,0,2015-10-30 00:00:00,1,1
755002,755,正義のエキスパート,,1.0,,,,1,201151.0,0,2015-10-30 00:00:00,1,1
756001,756,憎悪と破壊の生命体,,1.0,,,,1,201154.0,0,2015-10-30 00:00:00,1,1
757001,757,トキメキの予感,,1.0,,,,1,201196.0,0,2015-10-30 00:00:00,1,1
757002,757,疾風の餓狼,,1.0,,,,1,201196.0,0,2015-10-30 00:00:00,1,1
758001,758,怒りの必殺技,,1.0,,,,1,201193.0,0,2015-10-30 00:00:00,1,1
759001,759,ピンチに発揮されるパワー,,1.0,,,,1,201359.0,0,2015-10-30 00:00:00,1,1
760001,760,ナメック星の激闘！,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
760002,760,ナメック星の悪夢！,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
760003,760,未来を変える闘い,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
760004,760,忍び寄る恐怖,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
761001,761,目醒める恐怖！セルマックス,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
761002,761,巨悪の災厄,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
762001,762,クウラ強襲！,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
762002,762,地球育ちのサイヤ人！,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
762003,762,クウラ復活!!,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
762004,762,ダブル超サイヤ人!!,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
762005,762,最凶のプライド!!!,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
762006,762,サイヤの闘志!!!,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
763001,763,【vs速】超装甲を突破せよ,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
763002,763,【vs技】超装甲を突破せよ,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
763003,763,【vs知】超装甲を突破せよ,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
763004,763,【vs力】超装甲を突破せよ,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
763005,763,【vs体】超装甲を突破せよ,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
764001,764,魔人ブウを倒せ！,,1.0,,,,1,,0,2015-10-30 00:00:00,0,1
764002,764,超一星龍を倒せ！,,1.0,,,,1,,0,2015-10-30 00:00:00,0,1
765001,765,二星龍,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
765002,765,五星龍,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
765003,765,六星龍,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
765004,765,七星龍,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
765005,765,四星龍,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
765006,765,三星龍,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
765007,765,一星龍,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
765008,765,超一星龍,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
766001,766,1st anniversary,,1.0,,,,1,,0,2015-10-30 00:00:00,0,1
766002,766,2nd anniversary,766001.0,1.0,,,,1,,0,2015-10-30 00:00:00,0,1
766003,766,3rd anniversary,766002.0,1.0,,,,1,,0,2015-10-30 00:00:00,0,1
766004,766,4th anniversary,766003.0,1.0,,,,1,,0,2015-10-30 00:00:00,0,1
766005,766,5th anniversary,766004.0,1.0,,,,1,,0,2015-10-30 00:00:00,0,1
766006,766,6th anniversary,766005.0,1.0,,,,1,,0,2015-10-30 00:00:00,0,1
766007,766,7th anniversary,766006.0,1.0,,,,1,,0,2015-10-30 00:00:00,0,1
766008,766,8th anniversary,766007.0,1.0,,,,1,,0,2015-10-30 00:00:00,0,1
766009,766,9th anniversary,766008.0,1.0,,,,1,,0,2015-10-30 00:00:00,0,1
767001,767,奇妙な巡り合わせ,,1.0,,,,0,201206.0,0,2015-10-30 00:00:00,1,1
767002,767,悟空が子供に！？,,1.0,,,,0,201224.0,0,2015-10-30 00:00:00,1,1
767003,767,過去で築いた絆,,1.0,,,,0,201280.0,0,2015-10-30 00:00:00,1,1
767004,767,トランクスとマイの再会,,1.0,,,,0,201319.0,0,2015-10-30 00:00:00,1,1
767005,767,姉弟の絆,,1.0,,,,0,201343.0,0,2015-10-30 00:00:00,1,1
767006,767,残酷な挑発,,1.0,,,,0,201364.0,0,2015-10-30 00:00:00,1,1
767007,767,超サイヤ人を超えろ！,,1.0,,,,0,201389.0,0,2015-10-30 00:00:00,1,1
767008,767,神次元への好奇心,,1.0,,,,0,201439.0,0,2015-10-30 00:00:00,1,1
767009,767,師弟の目指す先,,1.0,,,,0,201528.0,0,2015-10-30 00:00:00,1,1
767010,767,あの世からの一撃,,1.0,,,,0,201556.0,0,2015-10-30 00:00:00,1,1
767011,767,絶対神の嘆き,,1.0,,,,0,201577.0,0,2015-10-30 00:00:00,1,1
767012,767,筋斗雲との出会い,,1.0,,,,0,300012.0,0,2015-10-30 00:00:00,1,1
768001,768,栽培マンとの戦闘訓練,,1.0,,,,1,,0,2015-10-30 00:00:00,0,0
770001,770,VSレジック,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
770002,770,VSルード,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
770003,770,VSリルド将軍,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
770004,770,VSベビー,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
770005,770,VS超17号,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
770006,770,VS邪悪龍,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
770007,770,VS一星龍,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
771001,771,VSターレス,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
771002,771,VSスラッグ,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
771003,771,VSクウラ,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
771004,771,VS合体13号,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
771005,771,VSボージャック,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
771006,771,VSジャネンバ,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
771007,771,VSブロリー,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
771008,771,劇場版BOSSラッシュ,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
772001,772,VSフリーザ,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
772002,772,VSクウラ,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
772003,772,VSメカフリーザ＆コルド大王,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
772004,772,VSメタルクウラ,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
772005,772,VSメタルクウラ・コア,,1.0,,3.0,1.0,1,,0,2015-10-30 00:00:00,1,1
773001,773,VSゴールデンクウラ,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
773002,773,VSフュー,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
773003,773,VSカンバー,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
773004,773,VSラグス,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
773005,773,VSゴールデンメタルクウラ,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
773006,773,VSハーツ,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
774001,774,VSレッドリボン軍,,1.0,,5.0,1.0,1,,0,2015-10-30 00:00:00,1,1
774002,774,VS19号＆ドクター・ゲロ,,1.0,,5.0,1.0,1,,0,2015-10-30 00:00:00,1,1
774003,774,VS16号&17号&18号,,1.0,,5.0,1.0,1,,0,2015-10-30 00:00:00,1,1
774004,774,VSセル,,1.0,,5.0,1.0,1,,0,2015-10-30 00:00:00,1,1
774005,774,VSガンマ1号＆2号,,1.0,,5.0,1.0,1,,0,2015-10-30 00:00:00,1,1
774006,774,VSセルマックス,,1.0,,5.0,1.0,1,,0,2015-10-30 00:00:00,1,1
775001,775,VS17号(未来)&18号(未来),,1.0,,5.0,1.0,1,,0,2015-10-30 00:00:00,1,1
775002,775,VSセル(第一形態),,1.0,,5.0,1.0,1,,0,2015-10-30 00:00:00,1,1
775003,775,VSゴクウブラック,,1.0,,5.0,1.0,1,,0,2015-10-30 00:00:00,1,1
775004,775,VSザマス,,1.0,,5.0,1.0,1,,0,2015-10-30 00:00:00,1,1
775005,775,VS合体ザマス,,1.0,,5.0,1.0,1,,0,2015-10-30 00:00:00,1,1
776001,776,VS桃白白,,1.0,,5.0,1.0,1,,0,2015-10-30 00:00:00,1,1
776002,776,VSドクター・ウイロー,,1.0,,5.0,1.0,1,,0,2015-10-30 00:00:00,1,1
776003,776,VSブロリー,,1.0,,5.0,1.0,1,,0,2015-10-30 00:00:00,1,1
776004,776,VSバイオブロリー,,1.0,,5.0,1.0,1,,0,2015-10-30 00:00:00,1,1
776005,776,VSヒルデガーン,,1.0,,5.0,1.0,1,,0,2015-10-30 00:00:00,1,1
776006,776,VSビルス,,1.0,,5.0,1.0,1,,0,2015-10-30 00:00:00,1,1
776007,776,VSゴールデンフリーザ,,1.0,,5.0,1.0,1,,0,2015-10-30 00:00:00,1,1
777001,777,新たなる人造人間の野望,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
778001,778,【vs速】クローンを全滅させよ,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
778002,778,【vs技】クローンを全滅させよ,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
778003,778,【vs知】クローンを全滅させよ,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
778004,778,【vs力】クローンを全滅させよ,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
778005,778,【vs体】クローンを全滅させよ,,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
