id,name,description
3332,[極限]UR(技)ゴテンクス(失敗)Bstep5,極限Z覚醒：ゴテンクス(失敗)Bstep5
3333,[極限]UR(技)ゴテンクス(失敗)Bstep6,極限Z覚醒：ゴテンクス(失敗)Bstep6
3334,[極限]UR(技)ゴテンクス(失敗)Bstep7,極限Z覚醒：ゴテンクス(失敗)Bstep7
3335,UR(知)ブルマ(少女期),ドッカン覚醒ルート
3336,[極限]UR(知)ブルマ(少女期)step1,極限Z覚醒：ブルマ(少女期)step1
3337,[極限]UR(知)ブルマ(少女期)step2,極限Z覚醒：ブルマ(少女期)step2
3338,[極限]UR(知)ブルマ(少女期)step3,極限Z覚醒：ブルマ(少女期)step3
3339,[極限]UR(知)ブルマ(少女期)step4,極限Z覚醒：ブルマ(少女期)step4
3340,[極限]UR(知)ブルマ(少女期)step5,極限Z覚醒：ブルマ(少女期)step5
3341,[極限]UR(知)ブルマ(少女期)step6,極限Z覚醒：ブルマ(少女期)step6
3342,[極限]UR(知)ブルマ(少女期)step7,極限Z覚醒：ブルマ(少女期)step7
3343,[極限]UR(知)ピッコロ大魔王(老)step1,極限Z覚醒：ピッコロ大魔王(老)step1
3344,[極限]UR(知)ピッコロ大魔王(老)step2,極限Z覚醒：ピッコロ大魔王(老)step2
3345,[極限]UR(知)ピッコロ大魔王(老)step3,極限Z覚醒：ピッコロ大魔王(老)step3
3346,[極限]UR(知)ピッコロ大魔王(老)step4,極限Z覚醒：ピッコロ大魔王(老)step4
3347,[極限]UR(知)ピッコロ大魔王(老)step5,極限Z覚醒：ピッコロ大魔王(老)step5
3348,[極限]UR(知)ピッコロ大魔王(老)step6,極限Z覚醒：ピッコロ大魔王(老)step6
3349,[極限]UR(知)ピッコロ大魔王(老)step7,極限Z覚醒：ピッコロ大魔王(老)step7
3350,[極限]UR(力)孫悟飯(青年期)step1,極限Z覚醒：孫悟飯(青年期)step1
3351,[極限]UR(力)孫悟飯(青年期)step2,極限Z覚醒：孫悟飯(青年期)step2
3352,[極限]UR(力)孫悟飯(青年期)step3,極限Z覚醒：孫悟飯(青年期)step3
3353,[極限]UR(力)孫悟飯(青年期)step4,極限Z覚醒：孫悟飯(青年期)step4
3354,[極限]UR(力)孫悟飯(青年期)step5,極限Z覚醒：孫悟飯(青年期)step5
3355,[極限]UR(力)孫悟飯(青年期)step6,極限Z覚醒：孫悟飯(青年期)step6
3356,[極限]UR(力)孫悟飯(青年期)step7,極限Z覚醒：孫悟飯(青年期)step7
3357,[極限]UR(体)孫悟空(界王拳)step1,極限Z覚醒：孫悟空(界王拳)step1
3358,[極限]UR(体)孫悟空(界王拳)step2,極限Z覚醒：孫悟空(界王拳)step2
3359,[極限]UR(体)孫悟空(界王拳)step3,極限Z覚醒：孫悟空(界王拳)step3
3360,[極限]UR(体)孫悟空(界王拳)step4,極限Z覚醒：孫悟空(界王拳)step4
3361,[極限]UR(体)孫悟空(界王拳)step5,極限Z覚醒：孫悟空(界王拳)step5
3362,[極限]UR(体)孫悟空(界王拳)step6,極限Z覚醒：孫悟空(界王拳)step6
3363,[極限]UR(体)孫悟空(界王拳)step7,極限Z覚醒：孫悟空(界王拳)step7
3364,[極限]UR(知)超サイヤ人孫悟空step1,極限Z覚醒：超サイヤ人孫悟空step1
3365,[極限]UR(知)超サイヤ人孫悟空step2,極限Z覚醒：超サイヤ人孫悟空step2
3366,[極限]UR(知)超サイヤ人孫悟空step3,極限Z覚醒：超サイヤ人孫悟空step3
3367,[極限]UR(知)超サイヤ人孫悟空step4,極限Z覚醒：超サイヤ人孫悟空step4
3368,[極限]UR(知)超サイヤ人孫悟空step5,極限Z覚醒：超サイヤ人孫悟空step5
3369,[極限]UR(知)超サイヤ人孫悟空step6,極限Z覚醒：超サイヤ人孫悟空step6
3370,[極限]UR(知)超サイヤ人孫悟空step7,極限Z覚醒：超サイヤ人孫悟空step7
3371,[極限]LR(速)超サイヤ人2カリフラ＆超サイヤ人2ケールstep1,極限Z覚醒：超サイヤ人2カリフラ＆超サイヤ人2ケールstep1
3372,[極限]LR(速)超サイヤ人2カリフラ＆超サイヤ人2ケールstep2,極限Z覚醒：超サイヤ人2カリフラ＆超サイヤ人2ケールstep2
3373,[極限]LR(速)超サイヤ人2カリフラ＆超サイヤ人2ケールstep3,極限Z覚醒：超サイヤ人2カリフラ＆超サイヤ人2ケールstep3
3374,SSR(速)魔人ブウ(悪),ドッカン覚醒ルート
3375,UR(速)魔人ブウ(悪),ドッカン覚醒ルート
3376,SSR(速)ケール(暴走),ドッカン覚醒ルート
3377,SSR(技)フロスト(最終形態),ドッカン覚醒ルート
3378,[極限]UR(力)ゴテンクスstep1,極限Z覚醒：ゴテンクスstep1
3379,[極限]UR(力)ゴテンクスstep2,極限Z覚醒：ゴテンクスstep2
3380,[極限]UR(力)ゴテンクスstep3,極限Z覚醒：ゴテンクスstep3
3381,[極限]UR(力)ゴテンクスstep4,極限Z覚醒：ゴテンクスstep4
3382,[極限]UR(力)ゴテンクスstep5,極限Z覚醒：ゴテンクスstep5
3383,[極限]UR(力)ゴテンクスstep6,極限Z覚醒：ゴテンクスstep6
3384,[極限]UR(力)ゴテンクスstep7,極限Z覚醒：ゴテンクスstep7
3385,[極限]UR(速)超サイヤ人ゴテンクスstep1,極限Z覚醒：超サイヤ人ゴテンクスstep1
3386,[極限]UR(速)超サイヤ人ゴテンクスstep2,極限Z覚醒：超サイヤ人ゴテンクスstep2
3387,[極限]UR(速)超サイヤ人ゴテンクスstep3,極限Z覚醒：超サイヤ人ゴテンクスstep3
3388,[極限]UR(速)超サイヤ人ゴテンクスstep4,極限Z覚醒：超サイヤ人ゴテンクスstep4
3389,[極限]UR(速)超サイヤ人ゴテンクスstep5,極限Z覚醒：超サイヤ人ゴテンクスstep5
3390,[極限]UR(速)超サイヤ人ゴテンクスstep6,極限Z覚醒：超サイヤ人ゴテンクスstep6
3391,[極限]UR(速)超サイヤ人ゴテンクスstep7,極限Z覚醒：超サイヤ人ゴテンクスstep7
3392,UR(力)サイボーグ桃白白,ドッカン覚醒ルート
3393,[極限]UR(力)サイボーグ桃白白step1,極限Z覚醒：サイボーグ桃白白step1
3394,[極限]UR(力)サイボーグ桃白白step2,極限Z覚醒：サイボーグ桃白白step2
3395,[極限]UR(力)サイボーグ桃白白step3,極限Z覚醒：サイボーグ桃白白step3
3396,[極限]UR(力)サイボーグ桃白白step4,極限Z覚醒：サイボーグ桃白白step4
3397,[極限]UR(力)サイボーグ桃白白step5,極限Z覚醒：サイボーグ桃白白step5
3398,[極限]UR(力)サイボーグ桃白白step6,極限Z覚醒：サイボーグ桃白白step6
3399,[極限]UR(力)サイボーグ桃白白step7,極限Z覚醒：サイボーグ桃白白step7
3400,[極限]LR(体)クリリンstep1,極限Z覚醒：クリリンstep1
3401,[極限]LR(体)クリリンstep2,極限Z覚醒：クリリンstep2
3402,[極限]LR(体)クリリンstep3,極限Z覚醒：クリリンstep3
3403,[極限]UR(体)ピッコロstep1,極限Z覚醒：ピッコロstep1
3404,[極限]UR(体)ピッコロstep2,極限Z覚醒：ピッコロstep2
3405,[極限]UR(体)ピッコロstep3,極限Z覚醒：ピッコロstep3
3406,[極限]UR(体)ピッコロstep4,極限Z覚醒：ピッコロstep4
3407,[極限]UR(体)ピッコロstep5,極限Z覚醒：ピッコロstep5
3408,[極限]UR(体)ピッコロstep6,極限Z覚醒：ピッコロstep6
3409,[極限]UR(体)ピッコロstep7,極限Z覚醒：ピッコロstep7
3410,SSR(知)マジュニア,ドッカン覚醒ルート
3411,SSR(体)天津飯,ドッカン覚醒ルート
3412,SSR(力)クリリン,ドッカン覚醒ルート
3413,SSR(技)孫悟空,ドッカン覚醒ルート
3414,UR(技)ジャッキー・チュン,ドッカン覚醒ルート
3415,[極限]UR(技)ジャッキー・チュンstep1,極限Z覚醒：ジャッキー・チュンstep1
3416,[極限]UR(技)ジャッキー・チュンstep2,極限Z覚醒：ジャッキー・チュンstep2
3417,[極限]UR(技)ジャッキー・チュンstep3,極限Z覚醒：ジャッキー・チュンstep3
3418,[極限]UR(技)ジャッキー・チュンstep4,極限Z覚醒：ジャッキー・チュンstep4
3419,[極限]UR(技)ジャッキー・チュンstep5,極限Z覚醒：ジャッキー・チュンstep5
3420,[極限]UR(技)ジャッキー・チュンstep6,極限Z覚醒：ジャッキー・チュンstep6
3421,[極限]UR(技)ジャッキー・チュンstep7,極限Z覚醒：ジャッキー・チュンstep7
3422,SSR(力)ブルマ(少女期),ドッカン覚醒ルート
3423,[LR]UR+(力)ブルマ(少女期),ドッカン覚醒ルート
3424,[極限]UR(技)ブルマ(少女期)step1,極限Z覚醒：ブルマ(少女期)step1
3425,[極限]UR(技)ブルマ(少女期)step2,極限Z覚醒：ブルマ(少女期)step2
3426,[極限]UR(技)ブルマ(少女期)step3,極限Z覚醒：ブルマ(少女期)step3
3427,[極限]UR(技)ブルマ(少女期)step4,極限Z覚醒：ブルマ(少女期)step4
3428,[極限]UR(技)ブルマ(少女期)step5,極限Z覚醒：ブルマ(少女期)step5
3429,[極限]UR(技)ブルマ(少女期)step6,極限Z覚醒：ブルマ(少女期)step6
3430,[極限]UR(技)ブルマ(少女期)step7,極限Z覚醒：ブルマ(少女期)step7
3431,[極限]UR(力)ヤムチャstep1,極限Z覚醒：ヤムチャstep1
3432,[極限]UR(力)ヤムチャstep2,極限Z覚醒：ヤムチャstep2
3433,[極限]UR(力)ヤムチャstep3,極限Z覚醒：ヤムチャstep3
3434,[極限]UR(力)ヤムチャstep4,極限Z覚醒：ヤムチャstep4
3435,[極限]UR(力)ヤムチャstep5,極限Z覚醒：ヤムチャstep5
3436,[極限]UR(力)ヤムチャstep6,極限Z覚醒：ヤムチャstep6
3437,[極限]UR(力)ヤムチャstep7,極限Z覚醒：ヤムチャstep7
3439,UR(知)超サイヤ人孫悟飯(未来),ドッカン覚醒ルート
3440,[極限]UR(速)ビルスstep1,極限Z覚醒：ビルスstep1
3441,[極限]UR(速)ビルスstep2,極限Z覚醒：ビルスstep2
3442,[極限]UR(速)ビルスstep3,極限Z覚醒：ビルスstep3
3443,[極限]UR(速)ビルスstep4,極限Z覚醒：ビルスstep4
3444,[極限]UR(速)ビルスstep5,極限Z覚醒：ビルスstep5
3445,[極限]UR(速)ビルスstep6,極限Z覚醒：ビルスstep6
3446,[極限]UR(速)ビルスstep7,極限Z覚醒：ビルスstep7
3447,[極限]UR(力)超サイヤ人孫悟空(GT)step1,極限Z覚醒：超サイヤ人孫悟空(GT)step1
3448,[極限]UR(力)超サイヤ人孫悟空(GT)step2,極限Z覚醒：超サイヤ人孫悟空(GT)step2
3449,[極限]UR(力)超サイヤ人孫悟空(GT)step3,極限Z覚醒：超サイヤ人孫悟空(GT)step3
3450,[極限]UR(力)超サイヤ人孫悟空(GT)step4,極限Z覚醒：超サイヤ人孫悟空(GT)step4
3451,[極限]UR(力)超サイヤ人孫悟空(GT)step5,極限Z覚醒：超サイヤ人孫悟空(GT)step5
3452,[極限]UR(力)超サイヤ人孫悟空(GT)step6,極限Z覚醒：超サイヤ人孫悟空(GT)step6
3453,[極限]UR(力)超サイヤ人孫悟空(GT)step7,極限Z覚醒：超サイヤ人孫悟空(GT)step7
3454,[極限]UR(技)超サイヤ人ベジータ(GT)step1,極限Z覚醒：超サイヤ人ベジータ(GT)step1
3455,[極限]UR(技)超サイヤ人ベジータ(GT)step2,極限Z覚醒：超サイヤ人ベジータ(GT)step2
3456,[極限]UR(技)超サイヤ人ベジータ(GT)step3,極限Z覚醒：超サイヤ人ベジータ(GT)step3
3457,[極限]UR(技)超サイヤ人ベジータ(GT)step4,極限Z覚醒：超サイヤ人ベジータ(GT)step4
3458,[極限]UR(技)超サイヤ人ベジータ(GT)step5,極限Z覚醒：超サイヤ人ベジータ(GT)step5
3459,[極限]UR(技)超サイヤ人ベジータ(GT)step6,極限Z覚醒：超サイヤ人ベジータ(GT)step6
3460,[極限]UR(技)超サイヤ人ベジータ(GT)step7,極限Z覚醒：超サイヤ人ベジータ(GT)step7
3461,SSR(速)ドクター・ウイロー,ドッカン覚醒ルート
3462,[LR]UR+(速)ドクター・ウイロー,ドッカン覚醒ルート
3463,SSR(力)ターレス,ドッカン覚醒ルート
3464,UR(力)ターレス,ドッカン覚醒ルート
3465,SSR(体)ターレス,ドッカン覚醒ルート
3466,SSR(知)アモンド&レズン,ドッカン覚醒ルート
3467,SSR(速)ダイーズ&カカオ,ドッカン覚醒ルート
3468,[極限]UR(速)ターレス(大猿)step1,極限Z覚醒：ターレス(大猿)step1
3469,[極限]UR(速)ターレス(大猿)step2,極限Z覚醒：ターレス(大猿)step2
3470,[極限]UR(速)ターレス(大猿)step3,極限Z覚醒：ターレス(大猿)step3
3471,[極限]UR(速)ターレス(大猿)step4,極限Z覚醒：ターレス(大猿)step4
3472,[極限]UR(速)ターレス(大猿)step5,極限Z覚醒：ターレス(大猿)step5
3473,[極限]UR(速)ターレス(大猿)step6,極限Z覚醒：ターレス(大猿)step6
3474,[極限]UR(速)ターレス(大猿)step7,極限Z覚醒：ターレス(大猿)step7
3475,[極限]UR(体)孫悟空step1,極限Z覚醒：孫悟空step1
3476,[極限]UR(体)孫悟空step2,極限Z覚醒：孫悟空step2
3477,[極限]UR(体)孫悟空step3,極限Z覚醒：孫悟空step3
3478,[極限]UR(体)孫悟空step4,極限Z覚醒：孫悟空step4
3479,[極限]UR(体)孫悟空step5,極限Z覚醒：孫悟空step5
3480,[極限]UR(体)孫悟空step6,極限Z覚醒：孫悟空step6
3481,[極限]UR(体)孫悟空step7,極限Z覚醒：孫悟空step7
3482,[極限]LR(技)超サイヤ人孫悟飯青年期&超サイヤ人孫悟天幼年期step1,極限Z覚醒：超サイヤ人孫悟飯(青年期)&超サイヤ人孫悟天(幼年期)step1
3483,[極限]LR(技)超サイヤ人孫悟飯青年期&超サイヤ人孫悟天幼年期step2,極限Z覚醒：超サイヤ人孫悟飯(青年期)&超サイヤ人孫悟天(幼年期)step2
3484,[極限]LR(技)超サイヤ人孫悟飯青年期&超サイヤ人孫悟天幼年期step3,極限Z覚醒：超サイヤ人孫悟飯(青年期)&超サイヤ人孫悟天(幼年期)step3
3485,SSR(知)孫悟空,ドッカン覚醒ルート
3486,[LR]UR+(知)孫悟空,ドッカン覚醒ルート
3487,UR(速)ベジータ,ドッカン覚醒ルート
3488,[極限]UR(速)ベジータstep1,極限Z覚醒：ベジータstep1
3489,[極限]UR(速)ベジータstep2,極限Z覚醒：ベジータstep2
3490,[極限]UR(速)ベジータstep3,極限Z覚醒：ベジータstep3
3491,[極限]UR(速)ベジータstep4,極限Z覚醒：ベジータstep4
3492,[極限]UR(速)ベジータstep5,極限Z覚醒：ベジータstep5
3493,[極限]UR(速)ベジータstep6,極限Z覚醒：ベジータstep6
3494,[極限]UR(速)ベジータstep7,極限Z覚醒：ベジータstep7
3495,[極限]UR(技)ピッコロ大魔王step1,極限Z覚醒：ピッコロ大魔王step1
3496,[極限]UR(技)ピッコロ大魔王step2,極限Z覚醒：ピッコロ大魔王step2
3497,[極限]UR(技)ピッコロ大魔王step3,極限Z覚醒：ピッコロ大魔王step3
3498,[極限]UR(技)ピッコロ大魔王step4,極限Z覚醒：ピッコロ大魔王step4
3499,[極限]UR(技)ピッコロ大魔王step5,極限Z覚醒：ピッコロ大魔王step5
3500,[極限]UR(技)ピッコロ大魔王step6,極限Z覚醒：ピッコロ大魔王step6
3501,[極限]UR(技)ピッコロ大魔王step7,極限Z覚醒：ピッコロ大魔王step7
3502,[極限]UR(体)ビルスstep1,極限Z覚醒：ビルスstep1
3503,[極限]UR(体)ビルスstep2,極限Z覚醒：ビルスstep2
3504,[極限]UR(体)ビルスstep3,極限Z覚醒：ビルスstep3
3505,[極限]UR(体)ビルスstep4,極限Z覚醒：ビルスstep4
3506,[極限]UR(体)ビルスstep5,極限Z覚醒：ビルスstep5
3507,[極限]UR(体)ビルスstep6,極限Z覚醒：ビルスstep6
3508,[極限]UR(体)ビルスstep7,極限Z覚醒：ビルスstep7
3509,[極限]LR(力)トランクス(青年期)step1,極限Z覚醒：トランクス(青年期)step1
3510,[極限]LR(力)トランクス(青年期)step2,極限Z覚醒：トランクス(青年期)step2
3511,[極限]LR(力)トランクス(青年期)step3,極限Z覚醒：トランクス(青年期)step3
3512,[極限]LR(力)メカフリーザ&コルド大王step1,極限Z覚醒：メカフリーザ&コルド大王step1
3513,[極限]LR(力)メカフリーザ&コルド大王step2,極限Z覚醒：メカフリーザ&コルド大王step2
3514,[極限]LR(力)メカフリーザ&コルド大王step3,極限Z覚醒：メカフリーザ&コルド大王step3
3515,SSR(技)ベビー,ドッカン覚醒ルート
3516,SSR(知)超サイヤ人4孫悟空,ドッカン覚醒ルート
3517,[LR]UR+(知)超サイヤ人4孫悟空,ドッカン覚醒ルート
3518,SSR(速)超一星龍,ドッカン覚醒ルート
3519,[LR]UR+(速)超一星龍,ドッカン覚醒ルート
3520,SSR(知)トランクス(青年期),ドッカン覚醒ルート
3521,[極限]UR(知)トランクス(青年期)(未来)step1,極限Z覚醒：トランクス(青年期)(未来)step1
3522,[極限]UR(知)トランクス(青年期)(未来)step2,極限Z覚醒：トランクス(青年期)(未来)step2
3523,[極限]UR(知)トランクス(青年期)(未来)step3,極限Z覚醒：トランクス(青年期)(未来)step3
3524,[極限]UR(知)トランクス(青年期)(未来)step4,極限Z覚醒：トランクス(青年期)(未来)step4
3525,[極限]UR(知)トランクス(青年期)(未来)step5,極限Z覚醒：トランクス(青年期)(未来)step5
3526,[極限]UR(知)トランクス(青年期)(未来)step6,極限Z覚醒：トランクス(青年期)(未来)step6
3527,[極限]UR(知)トランクス(青年期)(未来)step7,極限Z覚醒：トランクス(青年期)(未来)step7
3528,[極限]UR(知)ベジータ(GT)(大猿)step1,極限Z覚醒：ベジータ(GT)(大猿)step1
3529,[極限]UR(知)ベジータ(GT)(大猿)step2,極限Z覚醒：ベジータ(GT)(大猿)step2
3530,[極限]UR(知)ベジータ(GT)(大猿)step3,極限Z覚醒：ベジータ(GT)(大猿)step3
3531,[極限]UR(知)ベジータ(GT)(大猿)step4,極限Z覚醒：ベジータ(GT)(大猿)step4
3532,[極限]UR(知)ベジータ(GT)(大猿)step5,極限Z覚醒：ベジータ(GT)(大猿)step5
3533,[極限]UR(知)ベジータ(GT)(大猿)step6,極限Z覚醒：ベジータ(GT)(大猿)step6
3534,[極限]UR(知)ベジータ(GT)(大猿)step7,極限Z覚醒：ベジータ(GT)(大猿)step7
3535,SSR(速)超サイヤ人ゴッドSS孫悟空＆超サイヤ人ゴッドSSベジータ,ドッカン覚醒ルート
3536,[LR]UR+(速)超サイヤ人ゴッドSS孫悟空＆超サイヤ人ゴッドSSベジータ,ドッカン覚醒ルート
3537,SSR(技)合体ザマス,ドッカン覚醒ルート
3538,[LR]UR+(技)合体ザマス,ドッカン覚醒ルート
3539,SSR(力)マイ(未来),ドッカン覚醒ルート
3540,SSR(体)ザマス,ドッカン覚醒ルート
3541,SSR(力)人造人間18号,ドッカン覚醒ルート
3542,SSR(速)マンバ,ドッカン覚醒ルート
3543,[極限]UR(体)人造人間17号(未来)step1,極限Z覚醒：人造人間17号(未来)step1
3544,[極限]UR(体)人造人間17号(未来)step2,極限Z覚醒：人造人間17号(未来)step2
3545,[極限]UR(体)人造人間17号(未来)step3,極限Z覚醒：人造人間17号(未来)step3
3546,[極限]UR(体)人造人間17号(未来)step4,極限Z覚醒：人造人間17号(未来)step4
3547,[極限]UR(体)人造人間17号(未来)step5,極限Z覚醒：人造人間17号(未来)step5
3548,[極限]UR(体)人造人間17号(未来)step6,極限Z覚醒：人造人間17号(未来)step6
3549,[極限]UR(体)人造人間17号(未来)step7,極限Z覚醒：人造人間17号(未来)step7
3550,[極限]UR(速)人造人間18号(未来)step1,極限Z覚醒：人造人間18号(未来)step1
3551,[極限]UR(速)人造人間18号(未来)step2,極限Z覚醒：人造人間18号(未来)step2
3552,[極限]UR(速)人造人間18号(未来)step3,極限Z覚醒：人造人間18号(未来)step3
3553,[極限]UR(速)人造人間18号(未来)step4,極限Z覚醒：人造人間18号(未来)step4
3554,[極限]UR(速)人造人間18号(未来)step5,極限Z覚醒：人造人間18号(未来)step5
3555,[極限]UR(速)人造人間18号(未来)step6,極限Z覚醒：人造人間18号(未来)step6
3556,[極限]UR(速)人造人間18号(未来)step7,極限Z覚醒：人造人間18号(未来)step7
3557,SSR(技)超サイヤ人トランクス(青年期),ドッカン覚醒ルート
3558,SSR(力)超サイヤ人孫悟飯(少年期),ドッカン覚醒ルート
3559,SSR(技)トランクス(青年期),ドッカン覚醒ルート
3560,[極限]UR(技)ピッコロstep1,極限Z覚醒：ピッコロstep1
3561,[極限]UR(技)ピッコロstep2,極限Z覚醒：ピッコロstep2
3562,[極限]UR(技)ピッコロstep3,極限Z覚醒：ピッコロstep3
3563,[極限]UR(技)ピッコロstep4,極限Z覚醒：ピッコロstep4
3564,[極限]UR(技)ピッコロstep5,極限Z覚醒：ピッコロstep5
3565,[極限]UR(技)ピッコロstep6,極限Z覚醒：ピッコロstep6
3566,[極限]UR(技)ピッコロstep7,極限Z覚醒：ピッコロstep7
3567,SSR(技)ピッコロ,ドッカン覚醒ルート
3568,[極限]UR(技)トランクス(青年期)(未来)step1,極限Z覚醒：トランクス(青年期)(未来)step1
3569,[極限]UR(技)トランクス(青年期)(未来)step2,極限Z覚醒：トランクス(青年期)(未来)step2
3570,[極限]UR(技)トランクス(青年期)(未来)step3,極限Z覚醒：トランクス(青年期)(未来)step3
3571,[極限]UR(技)トランクス(青年期)(未来)step4,極限Z覚醒：トランクス(青年期)(未来)step4
3572,[極限]UR(技)トランクス(青年期)(未来)step5,極限Z覚醒：トランクス(青年期)(未来)step5
3573,[極限]UR(技)トランクス(青年期)(未来)step6,極限Z覚醒：トランクス(青年期)(未来)step6
3574,[極限]UR(技)トランクス(青年期)(未来)step7,極限Z覚醒：トランクス(青年期)(未来)step7
3589,[極限]UR(知)マイ(未来)step1,極限Z覚醒：マイ(未来)step1
3590,[極限]UR(知)マイ(未来)step2,極限Z覚醒：マイ(未来)step2
3591,[極限]UR(知)マイ(未来)step3,極限Z覚醒：マイ(未来)step3
3592,[極限]UR(知)マイ(未来)step4,極限Z覚醒：マイ(未来)step4
3593,[極限]UR(知)マイ(未来)step5,極限Z覚醒：マイ(未来)step5
3594,[極限]UR(知)マイ(未来)step6,極限Z覚醒：マイ(未来)step6
3595,[極限]UR(知)マイ(未来)step7,極限Z覚醒：マイ(未来)step7
3596,[極限]UR(速)ザマスstep1,極限Z覚醒：ザマスstep1
3597,[極限]UR(速)ザマスstep2,極限Z覚醒：ザマスstep2
3598,[極限]UR(速)ザマスstep3,極限Z覚醒：ザマスstep3
3599,[極限]UR(速)ザマスstep4,極限Z覚醒：ザマスstep4
3600,[極限]UR(速)ザマスstep5,極限Z覚醒：ザマスstep5
3601,[極限]UR(速)ザマスstep6,極限Z覚醒：ザマスstep6
3602,[極限]UR(速)ザマスstep7,極限Z覚醒：ザマスstep7
3603,[極限]UR(力)孫悟空(GT)step1,極限Z覚醒：孫悟空(GT)step1
3604,[極限]UR(力)孫悟空(GT)step2,極限Z覚醒：孫悟空(GT)step2
3605,[極限]UR(力)孫悟空(GT)step3,極限Z覚醒：孫悟空(GT)step3
3606,[極限]UR(力)孫悟空(GT)step4,極限Z覚醒：孫悟空(GT)step4
3607,[極限]UR(力)孫悟空(GT)step5,極限Z覚醒：孫悟空(GT)step5
3608,[極限]UR(力)孫悟空(GT)step6,極限Z覚醒：孫悟空(GT)step6
3609,[極限]UR(力)孫悟空(GT)step7,極限Z覚醒：孫悟空(GT)step7
3610,[極限]UR(体)フリーザ(最終形態)(GT)step1,極限Z覚醒：フリーザ(最終形態)(GT)step1
3611,[極限]UR(体)フリーザ(最終形態)(GT)step2,極限Z覚醒：フリーザ(最終形態)(GT)step2
3612,[極限]UR(体)フリーザ(最終形態)(GT)step3,極限Z覚醒：フリーザ(最終形態)(GT)step3
3613,[極限]UR(体)フリーザ(最終形態)(GT)step4,極限Z覚醒：フリーザ(最終形態)(GT)step4
3614,[極限]UR(体)フリーザ(最終形態)(GT)step5,極限Z覚醒：フリーザ(最終形態)(GT)step5
3615,[極限]UR(体)フリーザ(最終形態)(GT)step6,極限Z覚醒：フリーザ(最終形態)(GT)step6
3616,[極限]UR(体)フリーザ(最終形態)(GT)step7,極限Z覚醒：フリーザ(最終形態)(GT)step7
3617,[極限]UR(知)セル(完全体)(GT)step1,極限Z覚醒：セル(完全体)(GT)step1
3618,[極限]UR(知)セル(完全体)(GT)step2,極限Z覚醒：セル(完全体)(GT)step2
3619,[極限]UR(知)セル(完全体)(GT)step3,極限Z覚醒：セル(完全体)(GT)step3
3620,[極限]UR(知)セル(完全体)(GT)step4,極限Z覚醒：セル(完全体)(GT)step4
3621,[極限]UR(知)セル(完全体)(GT)step5,極限Z覚醒：セル(完全体)(GT)step5
3622,[極限]UR(知)セル(完全体)(GT)step6,極限Z覚醒：セル(完全体)(GT)step6
3623,[極限]UR(知)セル(完全体)(GT)step7,極限Z覚醒：セル(完全体)(GT)step7
3624,[極限]UR(体)ゴワス&ザマスstep1,極限Z覚醒：ゴワス&ザマスstep1
3625,[極限]UR(体)ゴワス&ザマスstep2,極限Z覚醒：ゴワス&ザマスstep2
3626,[極限]UR(体)ゴワス&ザマスstep3,極限Z覚醒：ゴワス&ザマスstep3
3627,[極限]UR(体)ゴワス&ザマスstep4,極限Z覚醒：ゴワス&ザマスstep4
3628,[極限]UR(体)ゴワス&ザマスstep5,極限Z覚醒：ゴワス&ザマスstep5
3629,[極限]UR(体)ゴワス&ザマスstep6,極限Z覚醒：ゴワス&ザマスstep6
3630,[極限]UR(体)ゴワス&ザマスstep7,極限Z覚醒：ゴワス&ザマスstep7
3631,UR(力)超サイヤ人トランクス(未来),ドッカン覚醒ルート
3632,[極限]UR(力)超サイヤ人トランクス(未来)step1,極限Z覚醒：超サイヤ人トランクス(未来)step1
3633,[極限]UR(力)超サイヤ人トランクス(未来)step2,極限Z覚醒：超サイヤ人トランクス(未来)step2
3634,[極限]UR(力)超サイヤ人トランクス(未来)step3,極限Z覚醒：超サイヤ人トランクス(未来)step3
3635,[極限]UR(力)超サイヤ人トランクス(未来)step4,極限Z覚醒：超サイヤ人トランクス(未来)step4
3636,[極限]UR(力)超サイヤ人トランクス(未来)step5,極限Z覚醒：超サイヤ人トランクス(未来)step5
3637,[極限]UR(力)超サイヤ人トランクス(未来)step6,極限Z覚醒：超サイヤ人トランクス(未来)step6
3638,[極限]UR(力)超サイヤ人トランクス(未来)step7,極限Z覚醒：超サイヤ人トランクス(未来)step7
3639,[極限]UR(力)超サイヤ人トランクス(未来)step1,極限Z覚醒：超サイヤ人トランクス(未来)step1
3640,[極限]UR(力)超サイヤ人トランクス(未来)step2,極限Z覚醒：超サイヤ人トランクス(未来)step2
3641,[極限]UR(力)超サイヤ人トランクス(未来)step3,極限Z覚醒：超サイヤ人トランクス(未来)step3
3642,[極限]UR(力)超サイヤ人トランクス(未来)step4,極限Z覚醒：超サイヤ人トランクス(未来)step4
3643,[極限]UR(力)超サイヤ人トランクス(未来)step5,極限Z覚醒：超サイヤ人トランクス(未来)step5
3644,[極限]UR(力)超サイヤ人トランクス(未来)step6,極限Z覚醒：超サイヤ人トランクス(未来)step6
3645,[極限]UR(力)超サイヤ人トランクス(未来)step7,極限Z覚醒：超サイヤ人トランクス(未来)step7
3646,SSR(体)超サイヤ人トランクス(未来),ドッカン覚醒ルート
3647,[LR]UR+(体)超サイヤ人トランクス(未来),ドッカン覚醒ルート
3648,SSR(力)超サイヤ人孫悟飯(未来),ドッカン覚醒ルート
3649,[LR]UR+(力)超サイヤ人孫悟飯(未来),ドッカン覚醒ルート
