id,grow_type,lv,coef,created_at,updated_at
1159,41,129,1.36,2017-11-14 01:43:12,2017-11-14 01:43:12
1160,41,130,1.4,2017-11-14 01:43:12,2017-11-14 01:43:12
1161,41,131,1.44,2017-11-14 01:43:12,2017-11-14 01:43:12
1162,41,132,1.48,2017-11-14 01:43:12,2017-11-14 01:43:12
1163,41,133,1.52,2017-11-14 01:43:12,2017-11-14 01:43:12
1164,41,134,1.56,2017-11-14 01:43:12,2017-11-14 01:43:12
1165,41,135,1.6,2017-11-14 01:43:12,2017-11-14 01:43:12
1166,41,136,1.64,2017-11-14 01:43:12,2017-11-14 01:43:12
1167,41,137,1.68,2017-11-14 01:43:12,2017-11-14 01:43:12
1168,41,138,1.72,2017-11-14 01:43:12,2017-11-14 01:43:12
1169,41,139,1.76,2017-11-14 01:43:12,2017-11-14 01:43:12
1170,41,140,1.8,2017-11-14 01:43:12,2017-11-14 01:43:12
1171,1000,1,0.007,2019-07-29 02:02:17,2019-07-29 02:02:17
1172,1000,2,0.014,2019-07-29 02:02:17,2019-07-29 02:02:17
1173,1000,3,0.021,2019-07-29 02:02:17,2019-07-29 02:02:17
1174,1000,4,0.028,2019-07-29 02:02:17,2019-07-29 02:02:17
1175,1000,5,0.035,2019-07-29 02:02:17,2019-07-29 02:02:17
1176,1000,6,0.042,2019-07-29 02:02:17,2019-07-29 02:02:17
1177,1000,7,0.049,2019-07-29 02:02:17,2019-07-29 02:02:17
1178,1000,8,0.056,2019-07-29 02:02:17,2019-07-29 02:02:17
1179,1000,9,0.063,2019-07-29 02:02:17,2019-07-29 02:02:17
1180,1000,10,0.07,2019-07-29 02:02:17,2019-07-29 02:02:17
1181,1000,11,0.077,2019-07-29 02:02:17,2019-07-29 02:02:17
1182,1000,12,0.084,2019-07-29 02:02:17,2019-07-29 02:02:17
1183,1000,13,0.091,2019-07-29 02:02:17,2019-07-29 02:02:17
1184,1000,14,0.098,2019-07-29 02:02:17,2019-07-29 02:02:17
1185,1000,15,0.105,2019-07-29 02:02:17,2019-07-29 02:02:17
1186,1000,16,0.112,2019-07-29 02:02:17,2019-07-29 02:02:17
1187,1000,17,0.119,2019-07-29 02:02:17,2019-07-29 02:02:17
1188,1000,18,0.126,2019-07-29 02:02:17,2019-07-29 02:02:17
1189,1000,19,0.133,2019-07-29 02:02:17,2019-07-29 02:02:17
1190,1000,20,0.14,2019-07-29 02:02:17,2019-07-29 02:02:17
1191,1000,21,0.147,2019-07-29 02:02:17,2019-07-29 02:02:17
1192,1000,22,0.154,2019-07-29 02:02:17,2019-07-29 02:02:17
1193,1000,23,0.161,2019-07-29 02:02:17,2019-07-29 02:02:17
1194,1000,24,0.168,2019-07-29 02:02:17,2019-07-29 02:02:17
1195,1000,25,0.175,2019-07-29 02:02:17,2019-07-29 02:02:17
1196,1000,26,0.182,2019-07-29 02:02:17,2019-07-29 02:02:17
1197,1000,27,0.189,2019-07-29 02:02:17,2019-07-29 02:02:17
1198,1000,28,0.196,2019-07-29 02:02:17,2019-07-29 02:02:17
1199,1000,29,0.203,2019-07-29 02:02:17,2019-07-29 02:02:17
1200,1000,30,0.21,2019-07-29 02:02:17,2019-07-29 02:02:17
1201,1000,31,0.217,2019-07-29 02:02:17,2019-07-29 02:02:17
1202,1000,32,0.224,2019-07-29 02:02:17,2019-07-29 02:02:17
1203,1000,33,0.231,2019-07-29 02:02:17,2019-07-29 02:02:17
1204,1000,34,0.238,2019-07-29 02:02:17,2019-07-29 02:02:17
1205,1000,35,0.245,2019-07-29 02:02:17,2019-07-29 02:02:17
1206,1000,36,0.252,2019-07-29 02:02:17,2019-07-29 02:02:17
1207,1000,37,0.259,2019-07-29 02:02:17,2019-07-29 02:02:17
1208,1000,38,0.266,2019-07-29 02:02:17,2019-07-29 02:02:17
1209,1000,39,0.273,2019-07-29 02:02:17,2019-07-29 02:02:17
1210,1000,40,0.28,2019-07-29 02:02:17,2019-07-29 02:02:17
1211,1000,41,0.287,2019-07-29 02:02:17,2019-07-29 02:02:17
1212,1000,42,0.294,2019-07-29 02:02:17,2019-07-29 02:02:17
1213,1000,43,0.301,2019-07-29 02:02:17,2019-07-29 02:02:17
1214,1000,44,0.308,2019-07-29 02:02:17,2019-07-29 02:02:17
1215,1000,45,0.315,2019-07-29 02:02:17,2019-07-29 02:02:17
1216,1000,46,0.322,2019-07-29 02:02:17,2019-07-29 02:02:17
1217,1000,47,0.329,2019-07-29 02:02:17,2019-07-29 02:02:17
1218,1000,48,0.336,2019-07-29 02:02:17,2019-07-29 02:02:17
1219,1000,49,0.343,2019-07-29 02:02:17,2019-07-29 02:02:17
1220,1000,50,0.35,2019-07-29 02:02:17,2019-07-29 02:02:17
1221,1000,51,0.357,2019-07-29 02:02:17,2019-07-29 02:02:17
1222,1000,52,0.364,2019-07-29 02:02:17,2019-07-29 02:02:17
1223,1000,53,0.371,2019-07-29 02:02:17,2019-07-29 02:02:17
1224,1000,54,0.378,2019-07-29 02:02:17,2019-07-29 02:02:17
1225,1000,55,0.385,2019-07-29 02:02:17,2019-07-29 02:02:17
1226,1000,56,0.392,2019-07-29 02:02:17,2019-07-29 02:02:17
1227,1000,57,0.399,2019-07-29 02:02:17,2019-07-29 02:02:17
1228,1000,58,0.406,2019-07-29 02:02:17,2019-07-29 02:02:17
1229,1000,59,0.413,2019-07-29 02:02:17,2019-07-29 02:02:17
1230,1000,60,0.42,2019-07-29 02:02:17,2019-07-29 02:02:17
1231,1000,61,0.427,2019-07-29 02:02:17,2019-07-29 02:02:17
1232,1000,62,0.434,2019-07-29 02:02:17,2019-07-29 02:02:17
1233,1000,63,0.441,2019-07-29 02:02:17,2019-07-29 02:02:17
1234,1000,64,0.448,2019-07-29 02:02:17,2019-07-29 02:02:17
1235,1000,65,0.455,2019-07-29 02:02:17,2019-07-29 02:02:17
1236,1000,66,0.462,2019-07-29 02:02:17,2019-07-29 02:02:17
1237,1000,67,0.469,2019-07-29 02:02:17,2019-07-29 02:02:17
1238,1000,68,0.476,2019-07-29 02:02:17,2019-07-29 02:02:17
1239,1000,69,0.483,2019-07-29 02:02:17,2019-07-29 02:02:17
1240,1000,70,0.49,2019-07-29 02:02:17,2019-07-29 02:02:17
1241,1000,71,0.497,2019-07-29 02:02:17,2019-07-29 02:02:17
1242,1000,72,0.504,2019-07-29 02:02:17,2019-07-29 02:02:17
1243,1000,73,0.511,2019-07-29 02:02:17,2019-07-29 02:02:17
1244,1000,74,0.518,2019-07-29 02:02:17,2019-07-29 02:02:17
1245,1000,75,0.525,2019-07-29 02:02:17,2019-07-29 02:02:17
1246,1000,76,0.532,2019-07-29 02:02:17,2019-07-29 02:02:17
1247,1000,77,0.539,2019-07-29 02:02:17,2019-07-29 02:02:17
1248,1000,78,0.546,2019-07-29 02:02:17,2019-07-29 02:02:17
1249,1000,79,0.553,2019-07-29 02:02:17,2019-07-29 02:02:17
1250,1000,80,0.56,2019-07-29 02:02:17,2019-07-29 02:02:17
1251,1000,81,0.567,2019-07-29 02:02:17,2019-07-29 02:02:17
1252,1000,82,0.574,2019-07-29 02:02:17,2019-07-29 02:02:17
1253,1000,83,0.581,2019-07-29 02:02:17,2019-07-29 02:02:17
1254,1000,84,0.588,2019-07-29 02:02:17,2019-07-29 02:02:17
1255,1000,85,0.595,2019-07-29 02:02:17,2019-07-29 02:02:17
1256,1000,86,0.602,2019-07-29 02:02:17,2019-07-29 02:02:17
1257,1000,87,0.609,2019-07-29 02:02:17,2019-07-29 02:02:17
1258,1000,88,0.616,2019-07-29 02:02:17,2019-07-29 02:02:17
1259,1000,89,0.623,2019-07-29 02:02:17,2019-07-29 02:02:17
1260,1000,90,0.63,2019-07-29 02:02:17,2019-07-29 02:02:17
1261,1000,91,0.637,2019-07-29 02:02:17,2019-07-29 02:02:17
1262,1000,92,0.644,2019-07-29 02:02:17,2019-07-29 02:02:17
1263,1000,93,0.651,2019-07-29 02:02:17,2019-07-29 02:02:17
1264,1000,94,0.658,2019-07-29 02:02:17,2019-07-29 02:02:17
1265,1000,95,0.665,2019-07-29 02:02:17,2019-07-29 02:02:17
1266,1000,96,0.672,2019-07-29 02:02:17,2019-07-29 02:02:17
1267,1000,97,0.679,2019-07-29 02:02:17,2019-07-29 02:02:17
1268,1000,98,0.686,2019-07-29 02:02:17,2019-07-29 02:02:17
1269,1000,99,0.693,2019-07-29 02:02:17,2019-07-29 02:02:17
1270,1000,100,0.7,2019-07-29 02:02:17,2019-07-29 02:02:17
1271,1000,101,0.707,2019-07-29 02:02:17,2019-07-29 02:02:17
1272,1000,102,0.714,2019-07-29 02:02:17,2019-07-29 02:02:17
1273,1000,103,0.721,2019-07-29 02:02:17,2019-07-29 02:02:17
1274,1000,104,0.728,2019-07-29 02:02:17,2019-07-29 02:02:17
1275,1000,105,0.735,2019-07-29 02:02:17,2019-07-29 02:02:17
1276,1000,106,0.742,2019-07-29 02:02:17,2019-07-29 02:02:17
1277,1000,107,0.749,2019-07-29 02:02:17,2019-07-29 02:02:17
1278,1000,108,0.756,2019-07-29 02:02:17,2019-07-29 02:02:17
1279,1000,109,0.763,2019-07-29 02:02:17,2019-07-29 02:02:17
1280,1000,110,0.77,2019-07-29 02:02:17,2019-07-29 02:02:17
1281,1000,111,0.777,2019-07-29 02:02:17,2019-07-29 02:02:17
1282,1000,112,0.784,2019-07-29 02:02:17,2019-07-29 02:02:17
1283,1000,113,0.791,2019-07-29 02:02:17,2019-07-29 02:02:17
1284,1000,114,0.798,2019-07-29 02:02:17,2019-07-29 02:02:17
1285,1000,115,0.805,2019-07-29 02:02:17,2019-07-29 02:02:17
1286,1000,116,0.812,2019-07-29 02:02:17,2019-07-29 02:02:17
1287,1000,117,0.819,2019-07-29 02:02:17,2019-07-29 02:02:17
1288,1000,118,0.826,2019-07-29 02:02:17,2019-07-29 02:02:17
1289,1000,119,0.833,2019-07-29 02:02:17,2019-07-29 02:02:17
1290,1000,120,0.84,2019-07-29 02:02:17,2019-07-29 02:02:17
1291,1000,121,0.847,2019-07-29 02:02:17,2019-07-29 02:02:17
1292,1000,122,0.854,2019-07-29 02:02:17,2019-07-29 02:02:17
1293,1000,123,0.861,2019-07-29 02:02:17,2019-07-29 02:02:17
1294,1000,124,0.868,2019-07-29 02:02:17,2019-07-29 02:02:17
1295,1000,125,0.875,2019-07-29 02:02:17,2019-07-29 02:02:17
1296,1000,126,0.882,2019-07-29 02:02:17,2019-07-29 02:02:17
1297,1000,127,0.889,2019-07-29 02:02:17,2019-07-29 02:02:17
1298,1000,128,0.896,2019-07-29 02:02:17,2019-07-29 02:02:17
1299,1000,129,0.903,2019-07-29 02:02:17,2019-07-29 02:02:17
1300,1000,130,0.91,2019-07-29 02:02:17,2019-07-29 02:02:17
1301,1000,131,0.917,2019-07-29 02:02:17,2019-07-29 02:02:17
1302,1000,132,0.924,2019-07-29 02:02:17,2019-07-29 02:02:17
1303,1000,133,0.931,2019-07-29 02:02:17,2019-07-29 02:02:17
1304,1000,134,0.938,2019-07-29 02:02:17,2019-07-29 02:02:17
1305,1000,135,0.945,2019-07-29 02:02:17,2019-07-29 02:02:17
1306,1000,136,0.952,2019-07-29 02:02:17,2019-07-29 02:02:17
1307,1000,137,0.959,2019-07-29 02:02:17,2019-07-29 02:02:17
1308,1000,138,0.966,2019-07-29 02:02:17,2019-07-29 02:02:17
1309,1000,139,0.973,2019-07-29 02:02:17,2019-07-29 02:02:17
1310,1000,140,1.0,2019-07-29 02:02:17,2019-07-29 02:02:17
