id,budokai_id,mission_type,name,priority,target_value,prev_budokai_mission_id
45086,45,1,15回優勝しよう,17,15,45085.0
45087,45,1,16回優勝しよう,16,16,45086.0
45088,45,1,17回優勝しよう,15,17,45087.0
45089,45,1,18回優勝しよう,14,18,45088.0
45090,45,1,19回優勝しよう,13,19,45089.0
45091,45,1,20回優勝しよう,12,20,45090.0
45092,45,2,チャパ王クラスに到達しよう,11,2,
45093,45,2,サタンクラスに到達しよう,10,3,45092.0
45094,45,2,ビーデルクラスに到達しよう,9,4,45093.0
45095,45,2,武天老師クラスに到達しよう,8,5,45094.0
45096,45,2,カリンクラスに到達しよう,7,6,45095.0
45097,45,2,神クラスに到達しよう,6,7,45096.0
45098,45,2,閻魔大王クラスに到達しよう,5,8,45097.0
45099,45,2,界王クラスに到達しよう,4,9,45098.0
45100,45,2,界王神クラスに到達しよう,3,10,45099.0
45101,45,2,老界王神クラスに到達しよう,2,11,45100.0
45102,45,2,ビルスクラスに到達しよう,1,12,45101.0
46001,46,3,1万pt獲得しよう,102,10000,
46002,46,3,5万pt獲得しよう,101,50000,46001.0
46003,46,3,10万pt獲得しよう,100,100000,46002.0
46004,46,3,25万pt獲得しよう,99,250000,46003.0
46005,46,3,50万pt獲得しよう,98,500000,46004.0
46006,46,3,100万pt獲得しよう,97,1000000,46005.0
46007,46,3,150万pt獲得しよう,96,1500000,46006.0
46008,46,3,200万pt獲得しよう,95,2000000,46007.0
46009,46,3,250万pt獲得しよう,94,2500000,46008.0
46010,46,3,300万pt獲得しよう,93,3000000,46009.0
46011,46,3,400万pt獲得しよう,92,4000000,46010.0
46012,46,3,500万pt獲得しよう,91,5000000,46011.0
46013,46,3,600万pt獲得しよう,90,6000000,46012.0
46014,46,3,630万pt獲得しよう,89,6300000,46013.0
46015,46,3,640万pt獲得しよう,88,6400000,46014.0
46016,46,3,650万pt獲得しよう,87,6500000,46015.0
46017,46,3,660万pt獲得しよう,86,6600000,46016.0
46018,46,3,670万pt獲得しよう,85,6700000,46017.0
46019,46,3,700万pt獲得しよう,84,7000000,46018.0
46020,46,3,730万pt獲得しよう,83,7300000,46019.0
46021,46,3,740万pt獲得しよう,82,7400000,46020.0
46022,46,3,750万pt獲得しよう,81,7500000,46021.0
46023,46,3,760万pt獲得しよう,80,7600000,46022.0
46024,46,3,770万pt獲得しよう,79,7700000,46023.0
46025,46,3,800万pt獲得しよう,78,8000000,46024.0
46026,46,3,830万pt獲得しよう,77,8300000,46025.0
46027,46,3,840万pt獲得しよう,76,8400000,46026.0
46028,46,3,850万pt獲得しよう,75,8500000,46027.0
46029,46,3,860万pt獲得しよう,74,8600000,46028.0
46030,46,3,870万pt獲得しよう,73,8700000,46029.0
46031,46,3,900万pt獲得しよう,72,9000000,46030.0
46032,46,3,1000万pt獲得しよう,71,10000000,46031.0
46033,46,3,1100万pt獲得しよう,70,11000000,46032.0
46034,46,3,1200万pt獲得しよう,69,12000000,46033.0
46035,46,3,1300万pt獲得しよう,68,13000000,46034.0
46036,46,3,1400万pt獲得しよう,67,14000000,46035.0
46037,46,3,1500万pt獲得しよう,66,15000000,46036.0
46038,46,3,1600万pt獲得しよう,65,16000000,46037.0
46039,46,3,1700万pt獲得しよう,64,17000000,46038.0
46040,46,3,1800万pt獲得しよう,63,18000000,46039.0
46041,46,3,1900万pt獲得しよう,62,19000000,46040.0
46042,46,3,2000万pt獲得しよう,61,20000000,46041.0
46043,46,3,2100万pt獲得しよう,60,21000000,46042.0
46044,46,3,2200万pt獲得しよう,59,22000000,46043.0
46045,46,3,2300万pt獲得しよう,58,23000000,46044.0
46046,46,3,2400万pt獲得しよう,57,24000000,46045.0
46047,46,3,2500万pt獲得しよう,56,25000000,46046.0
46048,46,3,2600万pt獲得しよう,55,26000000,46047.0
46049,46,3,2700万pt獲得しよう,54,27000000,46048.0
46050,46,3,2800万pt獲得しよう,53,28000000,46049.0
46051,46,3,2900万pt獲得しよう,52,29000000,46050.0
46052,46,3,3000万pt獲得しよう,51,30000000,46051.0
46053,46,4,2連覇達成しよう,50,2,
46054,46,4,3連覇達成しよう,49,3,46053.0
46055,46,4,4連覇達成しよう,48,4,46054.0
46056,46,4,5連覇達成しよう,47,5,46055.0
46057,46,4,6連覇達成しよう,46,6,46056.0
46058,46,4,7連覇達成しよう,45,7,46057.0
46059,46,4,8連覇達成しよう,44,8,46058.0
46060,46,4,9連覇達成しよう,43,9,46059.0
46061,46,4,10連覇達成しよう,42,10,46060.0
46062,46,4,11連覇達成しよう,41,11,46061.0
46063,46,4,12連覇達成しよう,40,12,46062.0
46064,46,4,13連覇達成しよう,39,13,46063.0
46065,46,4,14連覇達成しよう,38,14,46064.0
46066,46,4,15連覇達成しよう,37,15,46065.0
46067,46,4,16連覇達成しよう,36,16,46066.0
46068,46,4,17連覇達成しよう,35,17,46067.0
46069,46,4,18連覇達成しよう,34,18,46068.0
46070,46,4,19連覇達成しよう,33,19,46069.0
46071,46,4,20連覇達成しよう,32,20,46070.0
46072,46,1,1回優勝しよう,31,1,
46073,46,1,2回優勝しよう,30,2,46072.0
46074,46,1,3回優勝しよう,29,3,46073.0
46075,46,1,4回優勝しよう,28,4,46074.0
46076,46,1,5回優勝しよう,27,5,46075.0
46077,46,1,6回優勝しよう,26,6,46076.0
46078,46,1,7回優勝しよう,25,7,46077.0
46079,46,1,8回優勝しよう,24,8,46078.0
46080,46,1,9回優勝しよう,23,9,46079.0
46081,46,1,10回優勝しよう,22,10,46080.0
46082,46,1,11回優勝しよう,21,11,46081.0
46083,46,1,12回優勝しよう,20,12,46082.0
46084,46,1,13回優勝しよう,19,13,46083.0
46085,46,1,14回優勝しよう,18,14,46084.0
46086,46,1,15回優勝しよう,17,15,46085.0
46087,46,1,16回優勝しよう,16,16,46086.0
46088,46,1,17回優勝しよう,15,17,46087.0
46089,46,1,18回優勝しよう,14,18,46088.0
46090,46,1,19回優勝しよう,13,19,46089.0
46091,46,1,20回優勝しよう,12,20,46090.0
46092,46,2,チャパ王クラスに到達しよう,11,2,
46093,46,2,サタンクラスに到達しよう,10,3,46092.0
46094,46,2,ビーデルクラスに到達しよう,9,4,46093.0
46095,46,2,武天老師クラスに到達しよう,8,5,46094.0
46096,46,2,カリンクラスに到達しよう,7,6,46095.0
46097,46,2,神クラスに到達しよう,6,7,46096.0
46098,46,2,閻魔大王クラスに到達しよう,5,8,46097.0
46099,46,2,界王クラスに到達しよう,4,9,46098.0
46100,46,2,界王神クラスに到達しよう,3,10,46099.0
46101,46,2,老界王神クラスに到達しよう,2,11,46100.0
46102,46,2,ビルスクラスに到達しよう,1,12,46101.0
47001,47,3,1万pt獲得しよう,102,10000,
47002,47,3,5万pt獲得しよう,101,50000,47001.0
47003,47,3,10万pt獲得しよう,100,100000,47002.0
47004,47,3,25万pt獲得しよう,99,250000,47003.0
47005,47,3,50万pt獲得しよう,98,500000,47004.0
47006,47,3,100万pt獲得しよう,97,1000000,47005.0
47007,47,3,150万pt獲得しよう,96,1500000,47006.0
47008,47,3,200万pt獲得しよう,95,2000000,47007.0
47009,47,3,250万pt獲得しよう,94,2500000,47008.0
47010,47,3,300万pt獲得しよう,93,3000000,47009.0
47011,47,3,400万pt獲得しよう,92,4000000,47010.0
47012,47,3,500万pt獲得しよう,91,5000000,47011.0
47013,47,3,600万pt獲得しよう,90,6000000,47012.0
47014,47,3,630万pt獲得しよう,89,6300000,47013.0
47015,47,3,640万pt獲得しよう,88,6400000,47014.0
47016,47,3,650万pt獲得しよう,87,6500000,47015.0
47017,47,3,660万pt獲得しよう,86,6600000,47016.0
47018,47,3,670万pt獲得しよう,85,6700000,47017.0
47019,47,3,700万pt獲得しよう,84,7000000,47018.0
47020,47,3,730万pt獲得しよう,83,7300000,47019.0
47021,47,3,740万pt獲得しよう,82,7400000,47020.0
47022,47,3,750万pt獲得しよう,81,7500000,47021.0
47023,47,3,760万pt獲得しよう,80,7600000,47022.0
47024,47,3,770万pt獲得しよう,79,7700000,47023.0
47025,47,3,800万pt獲得しよう,78,8000000,47024.0
47026,47,3,830万pt獲得しよう,77,8300000,47025.0
47027,47,3,840万pt獲得しよう,76,8400000,47026.0
47028,47,3,850万pt獲得しよう,75,8500000,47027.0
47029,47,3,860万pt獲得しよう,74,8600000,47028.0
47030,47,3,870万pt獲得しよう,73,8700000,47029.0
47031,47,3,900万pt獲得しよう,72,9000000,47030.0
47032,47,3,1000万pt獲得しよう,71,10000000,47031.0
47033,47,3,1100万pt獲得しよう,70,11000000,47032.0
47034,47,3,1200万pt獲得しよう,69,12000000,47033.0
47035,47,3,1300万pt獲得しよう,68,13000000,47034.0
47036,47,3,1400万pt獲得しよう,67,14000000,47035.0
47037,47,3,1500万pt獲得しよう,66,15000000,47036.0
47038,47,3,1600万pt獲得しよう,65,16000000,47037.0
47039,47,3,1700万pt獲得しよう,64,17000000,47038.0
47040,47,3,1800万pt獲得しよう,63,18000000,47039.0
47041,47,3,1900万pt獲得しよう,62,19000000,47040.0
47042,47,3,2000万pt獲得しよう,61,20000000,47041.0
47043,47,3,2100万pt獲得しよう,60,21000000,47042.0
47044,47,3,2200万pt獲得しよう,59,22000000,47043.0
47045,47,3,2300万pt獲得しよう,58,23000000,47044.0
47046,47,3,2400万pt獲得しよう,57,24000000,47045.0
47047,47,3,2500万pt獲得しよう,56,25000000,47046.0
47048,47,3,2600万pt獲得しよう,55,26000000,47047.0
47049,47,3,2700万pt獲得しよう,54,27000000,47048.0
47050,47,3,2800万pt獲得しよう,53,28000000,47049.0
47051,47,3,2900万pt獲得しよう,52,29000000,47050.0
47052,47,3,3000万pt獲得しよう,51,30000000,47051.0
47053,47,4,2連覇達成しよう,50,2,
47054,47,4,3連覇達成しよう,49,3,47053.0
47055,47,4,4連覇達成しよう,48,4,47054.0
47056,47,4,5連覇達成しよう,47,5,47055.0
47057,47,4,6連覇達成しよう,46,6,47056.0
47058,47,4,7連覇達成しよう,45,7,47057.0
47059,47,4,8連覇達成しよう,44,8,47058.0
47060,47,4,9連覇達成しよう,43,9,47059.0
47061,47,4,10連覇達成しよう,42,10,47060.0
47062,47,4,11連覇達成しよう,41,11,47061.0
47063,47,4,12連覇達成しよう,40,12,47062.0
47064,47,4,13連覇達成しよう,39,13,47063.0
47065,47,4,14連覇達成しよう,38,14,47064.0
47066,47,4,15連覇達成しよう,37,15,47065.0
47067,47,4,16連覇達成しよう,36,16,47066.0
47068,47,4,17連覇達成しよう,35,17,47067.0
47069,47,4,18連覇達成しよう,34,18,47068.0
47070,47,4,19連覇達成しよう,33,19,47069.0
47071,47,4,20連覇達成しよう,32,20,47070.0
47072,47,1,1回優勝しよう,31,1,
47073,47,1,2回優勝しよう,30,2,47072.0
47074,47,1,3回優勝しよう,29,3,47073.0
47075,47,1,4回優勝しよう,28,4,47074.0
47076,47,1,5回優勝しよう,27,5,47075.0
47077,47,1,6回優勝しよう,26,6,47076.0
47078,47,1,7回優勝しよう,25,7,47077.0
47079,47,1,8回優勝しよう,24,8,47078.0
47080,47,1,9回優勝しよう,23,9,47079.0
47081,47,1,10回優勝しよう,22,10,47080.0
47082,47,1,11回優勝しよう,21,11,47081.0
47083,47,1,12回優勝しよう,20,12,47082.0
47084,47,1,13回優勝しよう,19,13,47083.0
47085,47,1,14回優勝しよう,18,14,47084.0
47086,47,1,15回優勝しよう,17,15,47085.0
47087,47,1,16回優勝しよう,16,16,47086.0
47088,47,1,17回優勝しよう,15,17,47087.0
47089,47,1,18回優勝しよう,14,18,47088.0
47090,47,1,19回優勝しよう,13,19,47089.0
47091,47,1,20回優勝しよう,12,20,47090.0
47092,47,2,チャパ王クラスに到達しよう,11,2,
47093,47,2,サタンクラスに到達しよう,10,3,47092.0
47094,47,2,ビーデルクラスに到達しよう,9,4,47093.0
47095,47,2,武天老師クラスに到達しよう,8,5,47094.0
47096,47,2,カリンクラスに到達しよう,7,6,47095.0
47097,47,2,神クラスに到達しよう,6,7,47096.0
47098,47,2,閻魔大王クラスに到達しよう,5,8,47097.0
47099,47,2,界王クラスに到達しよう,4,9,47098.0
47100,47,2,界王神クラスに到達しよう,3,10,47099.0
47101,47,2,老界王神クラスに到達しよう,2,11,47100.0
47102,47,2,ビルスクラスに到達しよう,1,12,47101.0
48001,48,3,1万pt獲得しよう,102,10000,
48002,48,3,5万pt獲得しよう,101,50000,48001.0
48003,48,3,10万pt獲得しよう,100,100000,48002.0
48004,48,3,25万pt獲得しよう,99,250000,48003.0
48005,48,3,50万pt獲得しよう,98,500000,48004.0
48006,48,3,100万pt獲得しよう,97,1000000,48005.0
48007,48,3,150万pt獲得しよう,96,1500000,48006.0
48008,48,3,200万pt獲得しよう,95,2000000,48007.0
48009,48,3,250万pt獲得しよう,94,2500000,48008.0
48010,48,3,300万pt獲得しよう,93,3000000,48009.0
48011,48,3,400万pt獲得しよう,92,4000000,48010.0
48012,48,3,500万pt獲得しよう,91,5000000,48011.0
48013,48,3,600万pt獲得しよう,90,6000000,48012.0
48014,48,3,630万pt獲得しよう,89,6300000,48013.0
48015,48,3,640万pt獲得しよう,88,6400000,48014.0
48016,48,3,650万pt獲得しよう,87,6500000,48015.0
48017,48,3,660万pt獲得しよう,86,6600000,48016.0
48018,48,3,670万pt獲得しよう,85,6700000,48017.0
48019,48,3,700万pt獲得しよう,84,7000000,48018.0
48020,48,3,730万pt獲得しよう,83,7300000,48019.0
48021,48,3,740万pt獲得しよう,82,7400000,48020.0
48022,48,3,750万pt獲得しよう,81,7500000,48021.0
48023,48,3,760万pt獲得しよう,80,7600000,48022.0
48024,48,3,770万pt獲得しよう,79,7700000,48023.0
48025,48,3,800万pt獲得しよう,78,8000000,48024.0
48026,48,3,830万pt獲得しよう,77,8300000,48025.0
48027,48,3,840万pt獲得しよう,76,8400000,48026.0
48028,48,3,850万pt獲得しよう,75,8500000,48027.0
48029,48,3,860万pt獲得しよう,74,8600000,48028.0
48030,48,3,870万pt獲得しよう,73,8700000,48029.0
48031,48,3,900万pt獲得しよう,72,9000000,48030.0
48032,48,3,1000万pt獲得しよう,71,10000000,48031.0
48033,48,3,1100万pt獲得しよう,70,11000000,48032.0
48034,48,3,1200万pt獲得しよう,69,12000000,48033.0
48035,48,3,1300万pt獲得しよう,68,13000000,48034.0
48036,48,3,1400万pt獲得しよう,67,14000000,48035.0
48037,48,3,1500万pt獲得しよう,66,15000000,48036.0
48038,48,3,1600万pt獲得しよう,65,16000000,48037.0
48039,48,3,1700万pt獲得しよう,64,17000000,48038.0
48040,48,3,1800万pt獲得しよう,63,18000000,48039.0
48041,48,3,1900万pt獲得しよう,62,19000000,48040.0
48042,48,3,2000万pt獲得しよう,61,20000000,48041.0
48043,48,3,2100万pt獲得しよう,60,21000000,48042.0
48044,48,3,2200万pt獲得しよう,59,22000000,48043.0
48045,48,3,2300万pt獲得しよう,58,23000000,48044.0
48046,48,3,2400万pt獲得しよう,57,24000000,48045.0
48047,48,3,2500万pt獲得しよう,56,25000000,48046.0
48048,48,3,2600万pt獲得しよう,55,26000000,48047.0
48049,48,3,2700万pt獲得しよう,54,27000000,48048.0
48050,48,3,2800万pt獲得しよう,53,28000000,48049.0
48051,48,3,2900万pt獲得しよう,52,29000000,48050.0
48052,48,3,3000万pt獲得しよう,51,30000000,48051.0
48053,48,4,2連覇達成しよう,50,2,
48054,48,4,3連覇達成しよう,49,3,48053.0
48055,48,4,4連覇達成しよう,48,4,48054.0
48056,48,4,5連覇達成しよう,47,5,48055.0
48057,48,4,6連覇達成しよう,46,6,48056.0
48058,48,4,7連覇達成しよう,45,7,48057.0
48059,48,4,8連覇達成しよう,44,8,48058.0
48060,48,4,9連覇達成しよう,43,9,48059.0
48061,48,4,10連覇達成しよう,42,10,48060.0
48062,48,4,11連覇達成しよう,41,11,48061.0
48063,48,4,12連覇達成しよう,40,12,48062.0
48064,48,4,13連覇達成しよう,39,13,48063.0
48065,48,4,14連覇達成しよう,38,14,48064.0
48066,48,4,15連覇達成しよう,37,15,48065.0
48067,48,4,16連覇達成しよう,36,16,48066.0
48068,48,4,17連覇達成しよう,35,17,48067.0
48069,48,4,18連覇達成しよう,34,18,48068.0
48070,48,4,19連覇達成しよう,33,19,48069.0
48071,48,4,20連覇達成しよう,32,20,48070.0
48072,48,1,1回優勝しよう,31,1,
48073,48,1,2回優勝しよう,30,2,48072.0
48074,48,1,3回優勝しよう,29,3,48073.0
48075,48,1,4回優勝しよう,28,4,48074.0
48076,48,1,5回優勝しよう,27,5,48075.0
48077,48,1,6回優勝しよう,26,6,48076.0
48078,48,1,7回優勝しよう,25,7,48077.0
48079,48,1,8回優勝しよう,24,8,48078.0
48080,48,1,9回優勝しよう,23,9,48079.0
48081,48,1,10回優勝しよう,22,10,48080.0
48082,48,1,11回優勝しよう,21,11,48081.0
48083,48,1,12回優勝しよう,20,12,48082.0
48084,48,1,13回優勝しよう,19,13,48083.0
48085,48,1,14回優勝しよう,18,14,48084.0
48086,48,1,15回優勝しよう,17,15,48085.0
48087,48,1,16回優勝しよう,16,16,48086.0
48088,48,1,17回優勝しよう,15,17,48087.0
48089,48,1,18回優勝しよう,14,18,48088.0
48090,48,1,19回優勝しよう,13,19,48089.0
48091,48,1,20回優勝しよう,12,20,48090.0
48092,48,2,チャパ王クラスに到達しよう,11,2,
48093,48,2,サタンクラスに到達しよう,10,3,48092.0
48094,48,2,ビーデルクラスに到達しよう,9,4,48093.0
48095,48,2,武天老師クラスに到達しよう,8,5,48094.0
48096,48,2,カリンクラスに到達しよう,7,6,48095.0
48097,48,2,神クラスに到達しよう,6,7,48096.0
48098,48,2,閻魔大王クラスに到達しよう,5,8,48097.0
48099,48,2,界王クラスに到達しよう,4,9,48098.0
48100,48,2,界王神クラスに到達しよう,3,10,48099.0
48101,48,2,老界王神クラスに到達しよう,2,11,48100.0
48102,48,2,ビルスクラスに到達しよう,1,12,48101.0
49001,49,3,1万pt獲得しよう,102,10000,
49002,49,3,5万pt獲得しよう,101,50000,49001.0
49003,49,3,10万pt獲得しよう,100,100000,49002.0
49004,49,3,25万pt獲得しよう,99,250000,49003.0
49005,49,3,50万pt獲得しよう,98,500000,49004.0
49006,49,3,100万pt獲得しよう,97,1000000,49005.0
49007,49,3,150万pt獲得しよう,96,1500000,49006.0
49008,49,3,200万pt獲得しよう,95,2000000,49007.0
49009,49,3,250万pt獲得しよう,94,2500000,49008.0
49010,49,3,300万pt獲得しよう,93,3000000,49009.0
49011,49,3,400万pt獲得しよう,92,4000000,49010.0
49012,49,3,500万pt獲得しよう,91,5000000,49011.0
49013,49,3,600万pt獲得しよう,90,6000000,49012.0
49014,49,3,630万pt獲得しよう,89,6300000,49013.0
49015,49,3,640万pt獲得しよう,88,6400000,49014.0
49016,49,3,650万pt獲得しよう,87,6500000,49015.0
49017,49,3,660万pt獲得しよう,86,6600000,49016.0
49018,49,3,670万pt獲得しよう,85,6700000,49017.0
49019,49,3,700万pt獲得しよう,84,7000000,49018.0
49020,49,3,730万pt獲得しよう,83,7300000,49019.0
49021,49,3,740万pt獲得しよう,82,7400000,49020.0
49022,49,3,750万pt獲得しよう,81,7500000,49021.0
49023,49,3,760万pt獲得しよう,80,7600000,49022.0
49024,49,3,770万pt獲得しよう,79,7700000,49023.0
49025,49,3,800万pt獲得しよう,78,8000000,49024.0
49026,49,3,830万pt獲得しよう,77,8300000,49025.0
49027,49,3,840万pt獲得しよう,76,8400000,49026.0
49028,49,3,850万pt獲得しよう,75,8500000,49027.0
49029,49,3,860万pt獲得しよう,74,8600000,49028.0
49030,49,3,870万pt獲得しよう,73,8700000,49029.0
49031,49,3,900万pt獲得しよう,72,9000000,49030.0
49032,49,3,1000万pt獲得しよう,71,10000000,49031.0
49033,49,3,1100万pt獲得しよう,70,11000000,49032.0
49034,49,3,1200万pt獲得しよう,69,12000000,49033.0
49035,49,3,1300万pt獲得しよう,68,13000000,49034.0
49036,49,3,1400万pt獲得しよう,67,14000000,49035.0
49037,49,3,1500万pt獲得しよう,66,15000000,49036.0
49038,49,3,1600万pt獲得しよう,65,16000000,49037.0
49039,49,3,1700万pt獲得しよう,64,17000000,49038.0
49040,49,3,1800万pt獲得しよう,63,18000000,49039.0
49041,49,3,1900万pt獲得しよう,62,19000000,49040.0
49042,49,3,2000万pt獲得しよう,61,20000000,49041.0
49043,49,3,2100万pt獲得しよう,60,21000000,49042.0
49044,49,3,2200万pt獲得しよう,59,22000000,49043.0
49045,49,3,2300万pt獲得しよう,58,23000000,49044.0
49046,49,3,2400万pt獲得しよう,57,24000000,49045.0
49047,49,3,2500万pt獲得しよう,56,25000000,49046.0
49048,49,3,2600万pt獲得しよう,55,26000000,49047.0
49049,49,3,2700万pt獲得しよう,54,27000000,49048.0
49050,49,3,2800万pt獲得しよう,53,28000000,49049.0
49051,49,3,2900万pt獲得しよう,52,29000000,49050.0
49052,49,3,3000万pt獲得しよう,51,30000000,49051.0
49053,49,4,2連覇達成しよう,50,2,
49054,49,4,3連覇達成しよう,49,3,49053.0
49055,49,4,4連覇達成しよう,48,4,49054.0
49056,49,4,5連覇達成しよう,47,5,49055.0
49057,49,4,6連覇達成しよう,46,6,49056.0
49058,49,4,7連覇達成しよう,45,7,49057.0
49059,49,4,8連覇達成しよう,44,8,49058.0
49060,49,4,9連覇達成しよう,43,9,49059.0
49061,49,4,10連覇達成しよう,42,10,49060.0
49062,49,4,11連覇達成しよう,41,11,49061.0
49063,49,4,12連覇達成しよう,40,12,49062.0
49064,49,4,13連覇達成しよう,39,13,49063.0
49065,49,4,14連覇達成しよう,38,14,49064.0
49066,49,4,15連覇達成しよう,37,15,49065.0
49067,49,4,16連覇達成しよう,36,16,49066.0
49068,49,4,17連覇達成しよう,35,17,49067.0
49069,49,4,18連覇達成しよう,34,18,49068.0
49070,49,4,19連覇達成しよう,33,19,49069.0
49071,49,4,20連覇達成しよう,32,20,49070.0
49072,49,1,1回優勝しよう,31,1,
49073,49,1,2回優勝しよう,30,2,49072.0
49074,49,1,3回優勝しよう,29,3,49073.0
49075,49,1,4回優勝しよう,28,4,49074.0
49076,49,1,5回優勝しよう,27,5,49075.0
49077,49,1,6回優勝しよう,26,6,49076.0
49078,49,1,7回優勝しよう,25,7,49077.0
49079,49,1,8回優勝しよう,24,8,49078.0
49080,49,1,9回優勝しよう,23,9,49079.0
49081,49,1,10回優勝しよう,22,10,49080.0
49082,49,1,11回優勝しよう,21,11,49081.0
49083,49,1,12回優勝しよう,20,12,49082.0
49084,49,1,13回優勝しよう,19,13,49083.0
49085,49,1,14回優勝しよう,18,14,49084.0
49086,49,1,15回優勝しよう,17,15,49085.0
49087,49,1,16回優勝しよう,16,16,49086.0
49088,49,1,17回優勝しよう,15,17,49087.0
49089,49,1,18回優勝しよう,14,18,49088.0
49090,49,1,19回優勝しよう,13,19,49089.0
49091,49,1,20回優勝しよう,12,20,49090.0
49092,49,2,チャパ王クラスに到達しよう,11,2,
49093,49,2,サタンクラスに到達しよう,10,3,49092.0
49094,49,2,ビーデルクラスに到達しよう,9,4,49093.0
49095,49,2,武天老師クラスに到達しよう,8,5,49094.0
49096,49,2,カリンクラスに到達しよう,7,6,49095.0
49097,49,2,神クラスに到達しよう,6,7,49096.0
49098,49,2,閻魔大王クラスに到達しよう,5,8,49097.0
49099,49,2,界王クラスに到達しよう,4,9,49098.0
49100,49,2,界王神クラスに到達しよう,3,10,49099.0
49101,49,2,老界王神クラスに到達しよう,2,11,49100.0
49102,49,2,ビルスクラスに到達しよう,1,12,49101.0
50001,50,3,1万pt獲得しよう,102,10000,
50002,50,3,5万pt獲得しよう,101,50000,50001.0
50003,50,3,10万pt獲得しよう,100,100000,50002.0
50004,50,3,25万pt獲得しよう,99,250000,50003.0
50005,50,3,50万pt獲得しよう,98,500000,50004.0
50006,50,3,100万pt獲得しよう,97,1000000,50005.0
50007,50,3,150万pt獲得しよう,96,1500000,50006.0
50008,50,3,200万pt獲得しよう,95,2000000,50007.0
50009,50,3,250万pt獲得しよう,94,2500000,50008.0
50010,50,3,300万pt獲得しよう,93,3000000,50009.0
50011,50,3,400万pt獲得しよう,92,4000000,50010.0
50012,50,3,500万pt獲得しよう,91,5000000,50011.0
50013,50,3,600万pt獲得しよう,90,6000000,50012.0
50014,50,3,630万pt獲得しよう,89,6300000,50013.0
50015,50,3,640万pt獲得しよう,88,6400000,50014.0
50016,50,3,650万pt獲得しよう,87,6500000,50015.0
50017,50,3,660万pt獲得しよう,86,6600000,50016.0
50018,50,3,670万pt獲得しよう,85,6700000,50017.0
50019,50,3,700万pt獲得しよう,84,7000000,50018.0
50020,50,3,730万pt獲得しよう,83,7300000,50019.0
50021,50,3,740万pt獲得しよう,82,7400000,50020.0
50022,50,3,750万pt獲得しよう,81,7500000,50021.0
50023,50,3,760万pt獲得しよう,80,7600000,50022.0
50024,50,3,770万pt獲得しよう,79,7700000,50023.0
50025,50,3,800万pt獲得しよう,78,8000000,50024.0
50026,50,3,830万pt獲得しよう,77,8300000,50025.0
50027,50,3,840万pt獲得しよう,76,8400000,50026.0
50028,50,3,850万pt獲得しよう,75,8500000,50027.0
50029,50,3,860万pt獲得しよう,74,8600000,50028.0
50030,50,3,870万pt獲得しよう,73,8700000,50029.0
50031,50,3,900万pt獲得しよう,72,9000000,50030.0
50032,50,3,1000万pt獲得しよう,71,10000000,50031.0
50033,50,3,1100万pt獲得しよう,70,11000000,50032.0
50034,50,3,1200万pt獲得しよう,69,12000000,50033.0
50035,50,3,1300万pt獲得しよう,68,13000000,50034.0
50036,50,3,1400万pt獲得しよう,67,14000000,50035.0
50037,50,3,1500万pt獲得しよう,66,15000000,50036.0
50038,50,3,1600万pt獲得しよう,65,16000000,50037.0
50039,50,3,1700万pt獲得しよう,64,17000000,50038.0
50040,50,3,1800万pt獲得しよう,63,18000000,50039.0
50041,50,3,1900万pt獲得しよう,62,19000000,50040.0
50042,50,3,2000万pt獲得しよう,61,20000000,50041.0
50043,50,3,2100万pt獲得しよう,60,21000000,50042.0
50044,50,3,2200万pt獲得しよう,59,22000000,50043.0
50045,50,3,2300万pt獲得しよう,58,23000000,50044.0
50046,50,3,2400万pt獲得しよう,57,24000000,50045.0
50047,50,3,2500万pt獲得しよう,56,25000000,50046.0
50048,50,3,2600万pt獲得しよう,55,26000000,50047.0
50049,50,3,2700万pt獲得しよう,54,27000000,50048.0
50050,50,3,2800万pt獲得しよう,53,28000000,50049.0
50051,50,3,2900万pt獲得しよう,52,29000000,50050.0
50052,50,3,3000万pt獲得しよう,51,30000000,50051.0
50053,50,4,2連覇達成しよう,50,2,
50054,50,4,3連覇達成しよう,49,3,50053.0
50055,50,4,4連覇達成しよう,48,4,50054.0
50056,50,4,5連覇達成しよう,47,5,50055.0
50057,50,4,6連覇達成しよう,46,6,50056.0
50058,50,4,7連覇達成しよう,45,7,50057.0
50059,50,4,8連覇達成しよう,44,8,50058.0
50060,50,4,9連覇達成しよう,43,9,50059.0
50061,50,4,10連覇達成しよう,42,10,50060.0
50062,50,4,11連覇達成しよう,41,11,50061.0
50063,50,4,12連覇達成しよう,40,12,50062.0
50064,50,4,13連覇達成しよう,39,13,50063.0
50065,50,4,14連覇達成しよう,38,14,50064.0
50066,50,4,15連覇達成しよう,37,15,50065.0
50067,50,4,16連覇達成しよう,36,16,50066.0
50068,50,4,17連覇達成しよう,35,17,50067.0
50069,50,4,18連覇達成しよう,34,18,50068.0
50070,50,4,19連覇達成しよう,33,19,50069.0
50071,50,4,20連覇達成しよう,32,20,50070.0
50072,50,1,1回優勝しよう,31,1,
50073,50,1,2回優勝しよう,30,2,50072.0
50074,50,1,3回優勝しよう,29,3,50073.0
50075,50,1,4回優勝しよう,28,4,50074.0
50076,50,1,5回優勝しよう,27,5,50075.0
50077,50,1,6回優勝しよう,26,6,50076.0
50078,50,1,7回優勝しよう,25,7,50077.0
