id,equipment_skill_item_id,potential_skill_id,status_type,level,created_at,updated_at
329100,3291,4.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
329101,3291,5.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
329200,3292,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
329201,3292,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
329300,3293,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
329301,3293,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
329400,3294,2.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
329401,3294,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
329500,3295,4.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
329501,3295,5.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
329600,3296,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
329601,3296,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
329700,3297,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
329701,3297,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
329800,3298,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
329801,3298,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
329900,3299,4.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
329901,3299,5.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
330000,3300,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
330001,3300,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
330100,3301,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
330101,3301,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
330200,3302,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
330201,3302,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
330300,3303,4.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
330301,3303,5.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
330400,3304,1.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
330401,3304,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
330500,3305,1.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
330501,3305,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
330600,3306,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
330601,3306,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
330700,3307,4.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
330701,3307,5.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
330800,3308,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
330801,3308,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
330900,3309,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
330901,3309,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
331000,3310,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
331001,3310,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
331100,3311,4.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
331101,3311,5.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
331200,3312,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
331201,3312,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
331300,3313,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
331301,3313,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
331400,3314,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
331401,3314,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
331500,3315,4.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
331501,3315,5.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
331600,3316,1.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
331601,3316,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
331700,3317,1.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
331701,3317,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
331800,3318,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
331801,3318,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
331900,3319,4.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
331901,3319,5.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
332000,3320,,attack,8,2024-06-03 02:00:10,2024-06-03 02:00:10
332100,3321,,defense,8,2024-06-03 02:00:10,2024-06-03 02:00:10
332200,3322,,attack,7,2024-06-03 02:00:10,2024-06-03 02:00:10
332300,3323,,defense,7,2024-06-03 02:00:10,2024-06-03 02:00:10
332400,3324,1.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
332401,3324,2.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
332500,3325,1.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
332501,3325,3.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
332600,3326,2.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
332601,3326,3.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
332700,3327,4.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
332701,3327,5.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
332800,3328,1.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
332801,3328,2.0,,1,2024-06-03 02:00:10,2024-06-03 02:00:10
332900,3329,1.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
332901,3329,3.0,,1,2024-06-03 02:00:10,2024-06-03 02:00:10
333000,3330,2.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
333001,3330,3.0,,1,2024-06-03 02:00:10,2024-06-03 02:00:10
333100,3331,4.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
333101,3331,5.0,,1,2024-06-03 02:00:10,2024-06-03 02:00:10
333200,3332,1.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
333300,3333,2.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
333400,3334,1.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
333401,3334,2.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
333500,3335,1.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
333501,3335,3.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
333600,3336,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
333601,3336,2.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
333700,3337,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
333701,3337,3.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
333800,3338,2.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
333801,3338,3.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
333900,3339,2.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
333901,3339,3.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
334000,3340,4.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
334001,3340,5.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
334100,3341,4.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
334101,3341,5.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
334200,3342,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
334201,3342,2.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
334300,3343,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
334301,3343,3.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
334400,3344,2.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
334401,3344,3.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
334500,3345,4.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
334501,3345,5.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
334600,3346,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
334601,3346,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
334700,3347,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
334701,3347,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
334800,3348,2.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
334801,3348,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
334900,3349,4.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
334901,3349,5.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
335000,3350,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
335001,3350,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
335100,3351,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
335101,3351,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
335200,3352,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
335201,3352,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
335300,3353,4.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
335301,3353,5.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
335400,3354,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
335401,3354,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
335500,3355,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
335501,3355,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
335600,3356,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
335601,3356,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
335700,3357,4.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
335701,3357,5.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
335800,3358,1.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
335801,3358,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
335900,3359,1.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
335901,3359,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
336000,3360,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
336001,3360,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
336100,3361,4.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
336101,3361,5.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
336200,3362,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
336201,3362,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
336300,3363,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
336301,3363,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
336400,3364,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
336401,3364,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
336500,3365,4.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
336501,3365,5.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
336600,3366,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
336601,3366,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
336700,3367,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
336701,3367,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
336800,3368,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
336801,3368,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
336900,3369,4.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
336901,3369,5.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
337000,3370,1.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
337001,3370,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
337100,3371,1.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
337101,3371,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
337200,3372,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
337201,3372,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
337300,3373,4.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
337301,3373,5.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
337400,3374,,attack,8,2024-06-03 02:00:10,2024-06-03 02:00:10
337500,3375,,defense,8,2024-06-03 02:00:10,2024-06-03 02:00:10
337600,3376,,attack,7,2024-06-03 02:00:10,2024-06-03 02:00:10
337700,3377,,defense,7,2024-06-03 02:00:10,2024-06-03 02:00:10
337800,3378,1.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
337801,3378,2.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
337900,3379,1.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
337901,3379,3.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
338000,3380,2.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
338001,3380,3.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
338100,3381,4.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
338101,3381,5.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
338200,3382,1.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
338201,3382,2.0,,1,2024-06-03 02:00:10,2024-06-03 02:00:10
338300,3383,1.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
338301,3383,3.0,,1,2024-06-03 02:00:10,2024-06-03 02:00:10
338400,3384,2.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
338401,3384,3.0,,1,2024-06-03 02:00:10,2024-06-03 02:00:10
338500,3385,4.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
338501,3385,5.0,,1,2024-06-03 02:00:10,2024-06-03 02:00:10
338600,3386,1.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
338700,3387,2.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
338800,3388,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
338801,3388,,attack,1,2024-06-03 02:00:10,2024-06-03 02:00:10
338900,3389,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
338901,3389,,defense,2,2024-06-03 02:00:10,2024-06-03 02:00:10
339000,3390,1.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
339001,3390,,hp,3,2024-06-03 02:00:10,2024-06-03 02:00:10
339100,3391,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
339101,3391,,attack,1,2024-06-03 02:00:10,2024-06-03 02:00:10
339200,3392,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
339201,3392,,defense,2,2024-06-03 02:00:10,2024-06-03 02:00:10
339300,3393,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
339301,3393,,hp,3,2024-06-03 02:00:10,2024-06-03 02:00:10
339400,3394,,defense,6,2024-06-03 02:00:10,2024-06-03 02:00:10
339500,3395,1.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
339501,3395,2.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
339600,3396,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
339601,3396,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
339700,3397,,defense,7,2024-06-03 02:00:10,2024-06-03 02:00:10
339800,3398,1.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
339801,3398,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
339900,3399,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
339901,3399,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
340000,3400,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
340001,3400,,attack,1,2024-06-03 02:00:10,2024-06-03 02:00:10
340100,3401,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
340101,3401,,defense,2,2024-06-03 02:00:10,2024-06-03 02:00:10
340200,3402,1.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
340201,3402,,hp,3,2024-06-03 02:00:10,2024-06-03 02:00:10
340300,3403,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
340301,3403,,attack,1,2024-06-03 02:00:10,2024-06-03 02:00:10
340400,3404,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
340401,3404,,defense,2,2024-06-03 02:00:10,2024-06-03 02:00:10
340500,3405,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
340501,3405,,hp,3,2024-06-03 02:00:10,2024-06-03 02:00:10
340600,3406,1.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
340601,3406,2.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
340700,3407,1.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
340701,3407,3.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
340800,3408,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
340801,3408,2.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
340900,3409,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
340901,3409,3.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
341000,3410,2.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
341001,3410,3.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
341100,3411,2.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
341101,3411,3.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
341200,3412,4.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
341201,3412,5.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
341300,3413,4.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
341301,3413,5.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
341400,3414,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
341401,3414,2.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
341500,3415,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
341501,3415,3.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
341600,3416,2.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
341601,3416,3.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
341700,3417,4.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
341701,3417,5.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
341800,3418,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
341801,3418,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
341900,3419,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
341901,3419,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
342000,3420,2.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
342001,3420,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
342100,3421,4.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
342101,3421,5.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
342200,3422,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
342201,3422,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
342300,3423,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
342301,3423,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
342400,3424,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
342401,3424,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
342500,3425,4.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
342501,3425,5.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
342600,3426,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
342601,3426,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
342700,3427,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
342701,3427,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
342800,3428,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
342801,3428,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
342900,3429,4.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
342901,3429,5.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
343000,3430,1.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
343001,3430,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
343100,3431,1.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
343101,3431,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
343200,3432,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
343201,3432,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
343300,3433,4.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
343301,3433,5.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
343400,3434,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
343401,3434,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
343500,3435,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
343501,3435,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
343600,3436,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
343601,3436,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
343700,3437,4.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
343701,3437,5.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
343800,3438,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
343801,3438,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
343900,3439,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
343901,3439,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
344000,3440,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
344001,3440,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
344100,3441,4.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
344101,3441,5.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
344200,3442,1.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
344201,3442,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
344300,3443,1.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
344301,3443,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
344400,3444,2.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
344401,3444,3.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
344500,3445,4.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
344501,3445,5.0,,3,2024-06-03 02:00:10,2024-06-03 02:00:10
344600,3446,,attack,8,2024-06-03 02:00:10,2024-06-03 02:00:10
344700,3447,,defense,8,2024-06-03 02:00:10,2024-06-03 02:00:10
344800,3448,,attack,7,2024-06-03 02:00:10,2024-06-03 02:00:10
344900,3449,,defense,7,2024-06-03 02:00:10,2024-06-03 02:00:10
345000,3450,1.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
345001,3450,2.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
345100,3451,1.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
345101,3451,3.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
345200,3452,2.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
345201,3452,3.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
345300,3453,4.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
345301,3453,5.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
345400,3454,1.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
345401,3454,2.0,,1,2024-06-03 02:00:10,2024-06-03 02:00:10
345500,3455,1.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
345501,3455,3.0,,1,2024-06-03 02:00:10,2024-06-03 02:00:10
345600,3456,2.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
345601,3456,3.0,,1,2024-06-03 02:00:10,2024-06-03 02:00:10
345700,3457,4.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
345701,3457,5.0,,1,2024-06-03 02:00:10,2024-06-03 02:00:10
345800,3458,1.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
345900,3459,2.0,,2,2024-06-03 02:00:10,2024-06-03 02:00:10
346000,3460,1.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
346001,3460,2.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
346100,3461,1.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
346101,3461,3.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
346200,3462,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
346201,3462,2.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
346300,3463,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
346301,3463,3.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
346400,3464,2.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
346401,3464,3.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
346500,3465,2.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
346501,3465,3.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
346600,3466,4.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
346601,3466,5.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
346700,3467,4.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
346701,3467,5.0,,6,2024-06-03 02:00:10,2024-06-03 02:00:10
346800,3468,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
346801,3468,2.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
346900,3469,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
346901,3469,3.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
347000,3470,2.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
347001,3470,3.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
347100,3471,4.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
347101,3471,5.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
347200,3472,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
347201,3472,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
347300,3473,1.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
347301,3473,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
347400,3474,2.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
347401,3474,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
347500,3475,4.0,,5,2024-06-03 02:00:10,2024-06-03 02:00:10
347501,3475,5.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
347600,3476,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
347601,3476,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
347700,3477,1.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
347701,3477,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
347800,3478,2.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
347801,3478,3.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
347900,3479,4.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
347901,3479,5.0,,4,2024-06-03 02:00:10,2024-06-03 02:00:10
