id,name,description,causality_description,aim_target,increase_rate,lv_bonus,is_inactive
4453,かめはめ波(極限),"相手に超絶特大ダメージを与え、
必殺技を封じ、ATKとDEFを低下させる",,0,180,25,0
4454,魔貫光殺砲(極限),"1ターンDEFが超大幅上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4456,今度は死ぬかもね,相手に超特大ダメージを与える,,0,150,20,0
4457,超かめはめ波,相手に超特大ダメージを与える,,0,150,20,0
4458,破壊光弾,相手に超特大ダメージを与える,,0,150,20,0
4459,気合砲,相手に超特大ダメージを与える,,0,150,20,0
4460,魔閃光,相手に超絶特大ダメージを与える,,0,180,25,0
4461,メテオスマッシュ,相手に超絶特大ダメージを与える,,0,180,25,0
4462,超かめはめ波,相手に超絶特大ダメージを与える,,0,180,25,0
4463,ドラゴン大振動,相手に超特大ダメージを与える,,0,150,20,0
4464,旋風回転刃,"相手に超絶特大ダメージを与え、
必ず気絶させる",,0,180,25,0
4465,ドラゴンタックル,相手に超特大ダメージを与える,,0,150,20,0
4466,かめはめ波,"相手に超絶特大ダメージを与え、
ATKを低下させる",,0,180,25,0
4467,フレイムショット,"1ターンATKが大幅上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4468,フリージングアイ,"相手に超絶特大ダメージを与え、
DEFを低下させる",,0,180,25,0
4469,暗黒龍殺弾,相手に超絶特大ダメージを与える,,0,180,25,0
4470,暗黒龍殺弾,相手に超絶特大ダメージを与える,,0,180,25,0
4471,暗黒破壊弾,"相手に超絶特大ダメージを与え、
DEFを低下させる",,0,180,25,0
4472,ドラゴンサンダー,"1ターンDEFが上昇し、
相手に超絶特大ダメージを与え、
必ず気絶させる",,0,180,25,0
4473,ドラゴンサンダー,"1ターンDEFが上昇し、
相手に超絶特大ダメージを与え、
必ず必殺技を封じる",,0,180,25,0
4474,超ギャリックブラスター,相手に超特大ダメージを与える,,0,150,20,0
4475,ヘルズエクスキューション,相手に超特大ダメージを与える,,0,150,20,0
4476,ライバル同士の共闘,"DEFが上昇、1ターンATKが上昇し、
相手に極大ダメージを与える",,0,200,5,0
4477,ライバル同士の共闘,"ATKが上昇、1ターンDEFが上昇し、
相手に極大ダメージを与える",,0,170,5,0
4478,かめはめ波,相手に超特大ダメージを与える,,0,150,20,0
4480,元気玉,"相手に超特大ダメージを与え、
1ターン仲間ATK18%UP、
会心率8%UP",,0,132,20,0
4481,なし,-,,0,0,0,1
4482,バーストリジェクション,"相手に超絶特大ダメージを与え、
DEFを低下させる",,0,180,25,0
4483,マイナスエネルギーパワーボール,相手に超絶特大ダメージを与える,,0,180,25,0
4484,ギガンティックブレイズ,相手に超絶特大ダメージを与える,,0,180,25,0
4485,マイナスエネルギーパワーボール,相手に爆発的な威力ダメージを与える,,0,10000,25,0
4486,亀仙流演舞,"1ターンATKとDEFが上昇し、
相手に極大ダメージを与える",,0,200,5,0
4487,エネルギーメテオ,相手に超特大ダメージを与える,,0,150,20,0
4488,元気玉超サイヤ人,相手に超特大ダメージを与える,,0,150,20,0
4489,超かめはめ波,相手に超特大ダメージを与える,,0,150,20,0
4490,ファイナルインパクト,"相手に超絶特大ダメージを与え、
中確率で気絶させる",,0,180,25,0
4491,超かめはめ波,"相手に超絶特大ダメージを与え、
中確率で気絶させる",,0,180,25,0
4492,バイスシャウト,"相手に超絶特大ダメージを与え、
ATKを大幅低下させる",,0,180,25,0
4493,爆裂ラッシュ,"相手に超絶特大ダメージを与え、
DEFを大幅低下させる",,0,180,25,0
4494,ビッグ・バン・アタック,"相手に超絶特大ダメージを与え、
ATKとDEFを大幅低下させる",,0,180,25,0
4495,ファイナルバーストキャノン,"相手に超絶特大ダメージを与え、
DEFを大幅低下させる",,0,180,25,0
4496,元気玉,"相手に超極大ダメージを与え、
DEFを大幅低下させ、必ず気絶させる",,0,250,10,0
4497,10倍界王拳 ゴッドかめはめ波,相手に超特大ダメージを与える,,0,150,20,0
4498,10倍界王拳 ゴッドかめはめ波,相手に超特大ダメージを与える,,0,150,20,0
4499,神縛掌,"1ターンDEFが大幅上昇し、
相手に超絶特大ダメージを与え、
高確率で気絶させる",,0,180,25,0
4500,大界王神烈斬,相手に超絶特大ダメージを与え、必殺技を封じる,,0,180,25,0
4501,天使の手ほどき,"相手に超絶特大ダメージを与え、
1ターン高確率で気絶させ、
ATKとDEFを低下させる",,0,180,25,0
4502,旋風回転刃,"相手に超絶特大ダメージを与え、
必ず気絶させる",,0,180,25,0
4503,一刀両断,"1ターンATKが上昇し、
相手に極大ダメージを与える",,0,200,5,0
4504,かめはめ波,相手に超特大ダメージを与える,,0,150,20,0
4505,ドラゴンスマッシュ,"ATKとDEFが上昇し、
相手に超絶特大ダメージを与える",,0,160,25,0
4506,ドラゴンスマッシュ,"ATKとDEFが上昇し、
相手に超絶特大ダメージを与える",,0,160,25,0
4507,瞬間移動かめはめ波,"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与え、
中確率で気絶させる",,0,180,25,0
4508,スーパーダッシュ,"1ターンATKが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
4509,スーパーダッシュ,"1ターンATKが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
4510,ゼロ距離ギャリック砲,"1ターンATKが大幅上昇し、
相手に超特大ダメージを与え、
ATKを低下させる",,0,150,20,0
4511,爆裂乱魔,"1ターンDEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
4512,メトロアタック(極限),"ATKが上昇、1ターンDEFが上昇し、
相手に極大ダメージを与える",,0,170,5,0
4513,かめはめ波(極限),"ATKが上昇、1ターンDEFが大幅上昇し、
相手に超極大ダメージを与える",,0,220,10,0
4514,スターダストフォール(極限),"1ターンATKとDEFが大幅上昇し、
相手に極大ダメージを与える",,0,200,5,0
4515,メテオエクスプロージョン(極限),"3ターンDEFが大幅上昇し、
相手に超極大ダメージを与える",,0,250,10,0
4516,ベジットコンビネーション(極限),"ATKが上昇、1ターンDEFが上昇し、
相手に極大ダメージを与える",,0,170,5,0
4517,ビッグ・バン・アタック(極限),"ATKが上昇、1ターンDEFが大幅上昇し、
相手に超極大ダメージを与える",,0,220,10,0
4518,ベジットソード(極限),"1ターンATKとDEFが大幅上昇し、
相手に極大ダメージを与える",,0,200,5,0
4519,オメガフィニッシュブロー(極限),"3ターンDEFが大幅上昇し、
相手に超極大ダメージを与える",,0,250,10,0
4520,なし,-,,0,0,0,1
4521,ヘルコンビネーション,"ATKが上昇し、
相手に超絶特大ダメージを与える",,0,150,25,0
4522,ヘルコンビネーション,"ATKが上昇、1ターンDEFが上昇し、
相手に超絶特大ダメージを与える",,0,150,25,0
4523,電撃地獄玉,"1ターンATKとDEFが大幅上昇し、
相手に超絶特大ダメージを与え、
DEFを大幅低下させる",,0,180,25,0
4524,地獄から蘇る強敵たち,"1ターンDEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
4525,地獄から蘇る強敵たち,"1ターンDEFが大幅上昇し、
相手に超特大ダメージを与える",,0,150,20,0
4526,グランドエクスプロード(極限),"1ターンDEFが上昇し、
相手に超絶特大ダメージを与え、
ATKとDEFを大幅低下させる",,0,180,25,0
4527,デコピン(極限),"1ターンATKとDEFが上昇し、
相手に極大ダメージを与え、
HPを10%回復",,0,200,5,0
4528,破壊神の裁き(極限),"1ターンATKとDEFが大幅上昇し、
相手に超極大ダメージを与え、
HPを15%回復",,0,250,10,0
4529,自然保護官のお手伝い(極限),"1ターンATKとDEFが大幅上昇し、
相手に超特大ダメージを与え、
1ターン自身を除く仲間ATK30%UP",,0,150,20,0
4530,ベジットコンビネーション,相手に超特大ダメージを与える,,0,150,20,0
4531,ビッグ・バン・アタック,相手に超特大ダメージを与える,,0,150,20,0
4532,"サタンミラクルスペシャル
ウルトラスーパーメガトンパンチ",相手に超特大ダメージを与える,,0,150,20,0
4533,切り札ダーブラ出撃！,相手に超特大ダメージを与える,,0,150,20,0
4534,メトロアタック,相手に超特大ダメージを与える,,0,150,20,0
4535,かめはめ波,相手に超特大ダメージを与える,,0,150,20,0
4536,破壊の序曲,超特大ダメージを与える,,0,150,20,0
4537,限界突破かめはめ波,超特大ダメージを与える,,0,150,20,0
4538,怒りのギャリック砲,超特大ダメージを与える,,0,150,20,0
4539,なし,-,,0,0,0,1
4540,ドラゴンスマッシュ(極限),"超特大ダメージを与え、
3ターンATKとDEFを50%UP",,0,100,20,0
4541,限界突破かめはめ波(極限),"ATKが大幅上昇し、
超特大ダメージを与える",,0,100,20,0
4542,超かめはめ波(極限),"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
4543,ドラゴンスマッシュ,相手に超絶特大ダメージを与える,,0,180,25,0
4544,限界突破かめはめ波,相手に超特大ダメージを与える,,0,150,20,0
4545,ドラゴンスマッシュ,相手に超絶特大ダメージを与える,,0,180,25,0
4546,瞬間移動かめはめ波,相手に超絶特大ダメージを与える,,0,180,25,0
4547,破壊神の裁き,相手に超特大ダメージを与える,,0,150,20,0
4548,ソウルパニッシャー,"相手に超特大ダメージを与え、
1ターンATKとDEFを低下させる",,0,150,20,0
4549,10倍かめはめ波,"相手に超特大ダメージを与え、
1ターンATKとDEFを低下させる",,0,150,20,0
4550,ファイナルシャインアタック,"相手に超特大ダメージを与え、
1ターンATKとDEFを低下させる",,0,150,20,0
4551,最後の秘策,"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4552,ファイナルかめはめ波,"1ターンATKが大幅上昇し、DEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4553,かめはめ波&ファイナルフラッシュ,"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4554,ソウルパニッシャー,"1ターンATKが大幅上昇し、DEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4555,メテオスマッシュ,相手に超絶特大ダメージを与える,,0,180,25,0
4556,スピリットブレイクキャノン,相手に超絶特大ダメージを与える,,0,180,25,0
4557,メテオスマッシュ,相手に超絶特大ダメージを与える,,0,180,25,0
4558,かめはめ波,相手に爆発的な威力ダメージを与える,,0,400,20,0
4559,ファイナルフラッシュ,相手に爆発的な威力ダメージを与える,,0,400,20,0
4560,ベジットコンビネーション,"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4561,ビッグ・バン・アタック,"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4562,ベジットソード,"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4563,オメガフィニッシュブロー,相手に爆発的な威力ダメージを与える,,0,500,20,0
4564,メトロアタック,"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4565,かめはめ波,"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4566,スターダストフォール,"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4567,メテオエクスプロージョン,相手に爆発的な威力ダメージを与える,,0,500,20,0
4568,戦闘民族の誇り,"1ターンDEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4569,ファイナルフラッシュ,"1ターンDEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4570,完全なる極意,"1ターンATKが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4571,超極限かめはめ波,"1ターンATKが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4572,神烈炎舞,"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4573,かめはめ波&ビッグ・バン・アタック,"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4574,かめはめ波&ギャリック砲,"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4575,かめはめ波&ファイナルフラッシュ,"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4576,龍拳&ファイナルシャインアタック,"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4577,ビッグバンかめはめ波,"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4578,スピリットブレイクキャノン,相手に超絶特大ダメージを与える,,0,180,25,0
4579,ユナイテッドジャスティスストリーム(極限),"DEFが上昇、1ターンATKが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
4580,破壊神の裁き(極限),超特大ダメージを与え、6ターンDEF50%上昇,,0,150,20,0
4581,破壊の序曲(極限),"1ターンATKが上昇し、
相手に超特大ダメージ
&ATKを低下させる",,0,150,20,0
4582,破壊の序曲(極限),"1ターンDEFが上昇し、
相手に超特大ダメージ
&ATKを低下させる",,0,150,20,0
4583,限界突破かめはめ波(極限),"1ターンDEFが大幅上昇し、
相手に超特大ダメージを与え、
DEFを低下させる",,0,150,20,0
4584,怒りのギャリック砲(極限),"1ターンATKが大幅上昇し、
相手に超特大ダメージを与え、
必殺技を封じる",,0,150,20,0
4585,ビッグ・バン・アタック(極限),相手に超特大ダメージを与える,,0,150,20,0
4586,ファイナルフラッシュ(極限),"一時的にATKが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
4587,怒りのギャリック砲(極限),"一時的にATKが大幅上昇し、
相手に超特大ダメージを与え、
DEFを低下させる",,0,150,20,0
4588,ヘルコンビネーション,相手に超絶特大ダメージを与える,,0,180,25,0
4589,ヘルコンビネーション,相手に超絶特大ダメージを与える,,0,180,25,0
4590,電撃地獄玉,相手に超絶特大ダメージを与える,,0,180,25,0
4591,ユナイテッドジャスティスストリーム,相手に超特大ダメージを与える,,0,150,20,0
4592,フルパワーエネルギーラッシュ,"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4593,超元気玉,相手に爆発的な威力ダメージを与える,,0,10000,20,0
4594,悟空とベジータの二段攻撃,"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4595,超ウルトラ元気玉,相手に爆発的な威力ダメージを与える,,0,10000,20,0
4596,ジャスティスシューティング(極限),"1ターンATKとDEFが大幅上昇し、
相手に超特大ダメージを与え、
極系の敵のATKとDEFを低下させる",,0,150,20,0
4597,イノシシアタック,"相手に超特大ダメージを与え、
中確率で気絶させる",,0,150,20,0
4598,ダイナマイトキック,"相手に超特大ダメージを与え、
ATKを低下させる",,0,150,20,0
4599,生体エキス吸収(極限),"1ターンATKとDEFが上昇し、
相手に極大ダメージを与え、
HPを15%回復",,0,200,5,0
4600,絶命弾(極限),"1ターンATKとDEFが上昇し、
相手に超極大ダメージを与え、
ATKとDEFを大幅低下させる",,0,250,10,0
4601,孫くんやっつけて！,"相手に超特大ダメージを与え、
中確率で気絶させる
&4ターンATKとDEFが41%上昇",,0,109,20,0
4602,孫くんやっつけて！(極限),"相手に超特大ダメージを与え、
高確率で気絶させる
&4ターンATKとDEFが41%上昇",,0,109,20,0
4603,イノシシアタック(極限),"1ターンDEFが上昇し、
相手に超特大ダメージを与え、
高確率で気絶させる",,0,150,20,0
4604,ダイナマイトキック(極限),"1ターンDEFが上昇し、
相手に超特大ダメージを与え、
ATKを大幅低下させる",,0,150,20,0
4605,龍閃撃,"1ターンATKとDEFが大幅上昇し、
相手に超特大ダメージを与え、
HPを5%回復",,0,150,20,0
4606,ギガンティックインパクト,"1ターンATKが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4607,ギガンティックインパクト,"1ターンATKが大幅上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4608,レジストブラスト,"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与え、
中確率で会心が発動",,0,180,25,0
4609,カオスビーム,"1ターンDEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
4610,カオスビーム,"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
4611,「F」の協定,"1ターンATKとDEFが大幅上昇し、
相手に超特大ダメージを与え、
必殺技を封じ、高確率で気絶させる","名称に「フリーザ」(兵を除く)を含む
キャラが攻撃参加中の味方にいるとき発動",0,150,20,0
4612,イノシシアタック,相手に超特大ダメージを与える,,0,150,20,0
4613,ダイナマイトキック,相手に超特大ダメージを与える,,0,150,20,0
4614,イノシシアタック,相手に超特大ダメージを与える,,0,150,20,0
4615,ダイナマイトキック,相手に超特大ダメージを与える,,0,150,20,0
4616,イノシシアタック,相手に超絶特大ダメージを与える,,0,180,25,0
4617,ダイナマイトキック,相手に超絶特大ダメージを与える,,0,180,25,0
4618,ビクトリーキャノン,相手に超絶特大ダメージを与える,,0,180,25,0
4619,孫くんやっつけて！,相手に超特大ダメージを与える,,0,150,20,0
4620,魔光線(極限),"1ターンATKとDEFが大幅上昇し、
相手に超特大ダメージを与え、
DEFを低下させる",,0,150,20,0
4621,気合砲(極限),"相手に超特大ダメージを与え、
高確率で気絶させる",,0,150,20,0
4622,4倍界王拳かめはめ波(極限),"ATKが大幅に上昇し、超特大ダメージを与え、
中確率で気絶させる",,0,100,20,0
4623,かめはめ波(極限),"超特大ダメージを与え、
6ターンATKとDEFが上昇",,0,100,20,0
4624,龍閃撃,相手に超特大ダメージを与える,,0,150,20,0
4625,ライトニングシャワーレイン,"相手に超特大ダメージを与え、
1ターンDEFを大幅低下させる",,0,150,20,0
4626,破壊神の裁き,"1ターンATKが上昇し、
相手に超絶特大ダメージを与え、
1ターンDEFを大幅低下させる",,0,180,25,0
4627,シェイクコンバット(極限),"DEFが上昇、1ターンATKが上昇し、
極大ダメージを与える",,0,200,5,0
4628,リミットブレイクブラスター(極限),"DEFが上昇し、
超極大ダメージを与え、
ATKを低下させる",,0,250,10,0
4629,ミスティックボールアタック,"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与え、
DEFを低下させる",,0,150,20,0
4630,ミスティックボールアタック,"1ターンATKとDEFが上昇し、
相手に極大ダメージを与え、
DEFを大幅低下させる",,0,200,5,0
4631,アサルトレイン,"1ターンATKとDEFが上昇し、
敵全体に超極大ダメージを与え、
中確率で気絶させる",,1,250,10,0
4632,パープルコメットクラッシュ,相手に超特大ダメージを与える,,0,150,20,0
4633,ミルキーキャノン,相手に超絶特大ダメージを与える,,0,180,25,0
4634,かめはめ波(極限),"1ターンDEFが上昇し、
相手に超特大ダメージを与える
&1ターン仲間ATK30%UP",,0,120,20,0
4635,ギャラクティカドーナツ(極限),"1ターンDEFが上昇し、
相手に超特大ダメージを与え、
DEFを大幅低下させる",,0,150,20,0
4636,超かめはめ波,相手に超特大ダメージを与える,,0,150,20,0
4637,超かめはめ波,相手に超特大ダメージを与える,,0,150,20,0
4638,シャイニングスラッシュ,相手に超特大ダメージを与える,,0,150,20,0
4639,閃光弾,相手に超特大ダメージを与える,,0,150,20,0
4640,龍翔拳,相手に超絶特大ダメージを与える,,0,180,25,0
4641,かめはめ波,相手に超絶特大ダメージを与える,,0,180,25,0
4642,乙女バースト,相手に超絶特大ダメージを与える,,0,180,25,0
4643,バスターキャノン,相手に超絶特大ダメージを与える,,0,180,25,0
4644,ギガンティックインパクト,相手に超絶特大ダメージを与える,,0,180,25,0
4645,レジストブラスト,相手に超絶特大ダメージを与える,,0,180,25,0
4646,スーパーどどん波,"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与え、
中確率で気絶させる",,0,150,20,0
4647,スーパーどどん波(極限),"1ターンATKとDEFが大幅上昇し、
相手に超特大ダメージを与え、
高確率で気絶させる",,0,150,20,0
4648,爆力魔波,"1ターンATKが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4649,爆力魔波,"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与え、
高確率で気絶させる",,0,180,25,0
4650,大魔王覚醒乱舞,"一時的にATKが超大幅上昇し、
相手に破壊的なダメージを与える",,0,100,10,0
4651,四身の拳,"相手に超特大ダメージを与え、
中確率で気絶させる",,0,150,20,0
4652,四身の拳,"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与え、
中確率で気絶させる",,0,150,20,0
4653,かめはめ波,"1ターンATKが上昇し、
相手に超特大ダメージを与え、
ATKを低下させる",,0,150,20,0
4654,メテオコンビネーション,"1ターンATKが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4655,メテオコンビネーション,"1ターンATKが大幅上昇し、
相手に超絶特大ダメージを与え、
ATKを低下させる",,0,180,25,0
4656,萬國驚天掌,"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与え、
必殺技を封じる",,0,150,20,0
4657,萬國驚天掌(極限),"1ターンATKとDEFが大幅上昇し、
相手に超特大ダメージを与え、
必殺技を封じる",,0,150,20,0
4658,拡散エネルギー波(極限),"ATKが上昇、1ターンDEFが上昇し、
敵全体に極大ダメージを与え、
中確率で気絶させる",,1,170,5,0
4659,気円斬(極限),"ATKとDEFが上昇し、
相手に超極大ダメージを与え、
ATKを大幅低下させる",,0,230,10,0
4660,超魔撃閃(極限),"DEFが上昇し、
超絶特大ダメージを与え、
中確率で気絶させる",,0,180,25,0
4661,激烈光弾(極限),"1ターンATKが超大幅上昇し、
相手に超絶特大ダメージを与え、
高確率で気絶させる",,0,180,25,0
4663,怒りのマシンガン,"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与え、
ATKを低下させる",,0,150,20,0
4664,怒りのマシンガン,"1ターンATKとDEFが大幅上昇し、
相手に極大ダメージを与え、
ATKを低下させる",,0,200,5,0
4665,ブルマとウーロンの生存戦略,"1ターンATKとDEFが大幅上昇し、
相手に超極大ダメージを与え、
高確率で会心が発動",,0,250,10,0
4666,ロケットランチャー(極限),"1ターンDEFが上昇し、
相手に超特大ダメージを与え、
高確率で気絶させる",,0,150,20,0
4667,狼牙風風拳(極限),"1ターンATKが大幅上昇し、
相手に超特大ダメージを与える",,0,150,20,0
4668,メテオコンビネーション,相手に超絶特大ダメージを与える,,0,180,25,0
4669,メテオコンビネーション,相手に超絶特大ダメージを与える,,0,180,25,0
4670,舞空術アタック,相手に超絶特大ダメージを与える,,0,180,25,0
4671,爆力魔波,相手に超絶特大ダメージを与える,,0,180,25,0
4672,爆力魔波,相手に超絶特大ダメージを与える,,0,180,25,0
4673,大魔王覚醒乱舞,相手に超絶特大ダメージを与える,,0,180,25,0
4674,伸びろ如意棒,"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
4675,なし,-,,0,0,0,1
4676,なし,-,,0,0,0,1
4677,スーパーどどん波,相手に超特大ダメージを与える,,0,150,20,0
4678,亀仙流乱舞,相手に超特大ダメージを与える,,0,150,20,0
4679,かめはめ波,"相手に超絶特大ダメージを与え、
中確率で気絶させる",,0,180,25,0
4680,繰気弾,"相手に超絶特大ダメージを与え、
中確率で気絶させる",,0,180,25,0
4681,四身の拳,"相手に超絶特大ダメージを与え、
1ターンATKを大幅低下させる",,0,180,25,0
4682,龍神連撃,"相手に超絶特大ダメージを与え、
必殺技を封じる",,0,180,25,0
4683,爆力魔波,"相手に超絶特大ダメージを与え、
1ターンATKとDEFを低下させる",,0,180,25,0
4684,メテオコンビネーション,"相手に超極大ダメージを与え、
1ターンATKを大幅低下させる",,0,250,10,0
4685,ユニオンシューティング,相手に超特大ダメージを与える,,0,150,20,0
4686,シェイクコンバット,相手に超特大ダメージを与える,,0,150,20,0
4687,リミットブレイクブラスター,相手に超特大ダメージを与える,,0,150,20,0
4688,デスボール,相手に超特大ダメージを与える,,0,150,20,0
4689,狼牙風風拳,相手に超特大ダメージを与える,,0,150,20,0
4690,スーパーどどん波,相手に超特大ダメージを与える,,0,150,20,0
4691,スーパーどどん波,相手に超絶特大ダメージを与える,,0,180,25,0
4692,なし,-,,0,0,0,1
4693,かめはめ波,"相手に超特大ダメージを与え、
必ず気絶させる",,0,150,20,0
4694,萬國驚天掌,"相手に超特大ダメージを与え、
必ず気絶させる",,0,150,20,0
4695,萬國驚天掌,"相手に超絶特大ダメージを与え、
必ず気絶させる",,0,180,25,0
4696,気功砲,相手に超特大ダメージを与える,,0,150,20,0
4697,激烈魔閃,"ATKが上昇、1ターンDEFが上昇し、
相手に超特大ダメージを与える",,0,120,20,0
4698,破壊神の怒り(極限),"1ターンDEFが上昇し、
相手に超特大ダメージを与え、
DEFを低下させる",,0,150,20,0
4699,かめはめ波(極限),"1ターンDEFが上昇し、
相手に超特大ダメージを与える
&1ターン仲間ATK30%UP",,0,120,20,0
4700,ファイナルフラッシュ(極限),"1ターンATKが上昇し、
相手に超特大ダメージを与え、
6ターンDEFが30%上昇",,0,150,20,0
4701,ロケットランチャー,相手に超特大ダメージを与える,,0,150,20,0
4702,剛戦斧,相手に超特大ダメージを与える,,0,150,20,0
4703,超火炎砲,相手に超特大ダメージを与える,,0,150,20,0
4704,超魔撃閃,"1ターンDEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
4705,かめはめ波,相手に超特大ダメージを与える,,0,150,20,0
4706,戦闘民族の誇り,相手に極大ダメージを与える,,0,200,5,0
4707,ファイナルフラッシュ,相手に超極大ダメージを与える,,0,250,10,0
4708,ギガンティックボマー,"1ターンDEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
4709,ギガンティックボマー,"1ターンDEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
4710,ギガンティックボマー,"1ターンDEFが上昇し、
相手に極大ダメージを与え、
ATKを低下させる",,0,200,5,0
4711,フォトンストライク,"1ターンATKとDEFが上昇し、
相手に超極大ダメージを与え、
必殺技を封じる",,0,250,10,0
4712,キルドライバー,"1ターンATKが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
4713,キルドライバー,"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
4714,メテオソニック,"ATKが上昇し、
相手に超絶特大ダメージを与える",,0,150,25,0
4715,メテオバースト,"ATKが上昇し、
相手に超絶特大ダメージを与え、
HPを6%回復",,0,150,25,0
4716,クラッシャーインベーション,"1ターンDEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
4717,クラッシャーインベーション,"1ターンDEFが上昇し、
相手に超特大ダメージを与え、
高確率で必殺技を封じる",,0,150,20,0
4718,クラッシャーインベーション,"1ターンATKが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
4719,クラッシャーインベーション,"1ターンATKが上昇し、
相手に超特大ダメージを与え、
高確率で気絶させる",,0,150,20,0
4722,ビーム銃,相手に超特大ダメージを与える,,0,150,20,0
4723,ジェノサイドブレイカー,"相手に超特大ダメージを与え、
1ターンATKを大幅低下させる",,0,150,20,0
4724,キルドライバー(極限),"1ターンATKが大幅上昇し、
相手に超特大ダメージを与え、
高確率で気絶させる",,0,150,20,0
4725,超火炎砲(極限),"一時的にATKが超大幅上昇し、
相手に破壊的ダメージを与える",,0,100,10,0
4726,元気玉(極限),"相手に超特大ダメージを与え、
DEFを大幅に低下させる
&1ターン仲間DEF30%UP",,0,150,20,0
4727,兄弟かめはめ波(極限),"1ターンATKが大幅上昇、DEFが上昇し、
相手に極大ダメージを与える",,0,200,5,0
4728,兄弟かめはめ波(極限),"1ターンATKが大幅上昇、DEFが上昇し、
相手に超極大ダメージを与える",,0,250,10,0
4729,デスボール,相手に超特大ダメージを与える,,0,150,20,0
4730,クイックコンビネーション,相手に超特大ダメージを与える,,0,150,20,0
4731,魔光閃空,相手に超特大ダメージを与える,,0,150,20,0
4732,ガンマ・ブラスター,相手に超絶特大ダメージを与える,,0,180,25,0
4733,ファイナルフラッシュ,"相手に超特大ダメージを与え、
1ターンATKを低下させる",,0,150,20,0
4734,爆力魔波,"相手に超特大ダメージを与え、
1ターンATKを大幅低下させる",,0,150,20,0
4735,気円斬,"相手に超特大ダメージを与え、
1ターンATKを低下させる",,0,150,20,0
4736,気功砲,"相手に超特大ダメージを与え、
1ターンATKとDEFを低下させる",,0,150,20,0
