id,passive_skill_set_id,passive_skill_id
39830003,3983,3003983
39830004,3983,4003983
39830005,3983,5003983
39840000,3984,3984
39840001,3984,1003984
39840002,3984,2003984
39840003,3984,3003984
39840004,3984,4003984
39840005,3984,5003984
39840006,3984,6003984
39840007,3984,7003984
39840008,3984,8003984
39840009,3984,9003984
39850000,3985,3985
39850001,3985,1003985
39850002,3985,2003985
39850003,3985,3003985
39850004,3985,4003985
39850005,3985,5003985
39850006,3985,6003985
39860000,3986,3986
39860001,3986,1003986
39860002,3986,2003986
39860003,3986,3003986
39860004,3986,4003986
39860005,3986,5003986
39860006,3986,6003986
39860007,3986,7003986
39860008,3986,8003986
39860009,3986,9003986
39860010,3986,10003986
39860011,3986,11003986
39870000,3987,3987
39870001,3987,1003987
39870002,3987,2003987
39870003,3987,3003987
39870004,3987,4003987
39870005,3987,5003987
39870006,3987,6003987
39870007,3987,7003987
39870008,3987,8003987
39870009,3987,9003987
39870010,3987,10003987
39880000,3988,3988
39880001,3988,1003988
39880002,3988,2003988
39880003,3988,3003988
39890000,3989,3989
39890001,3989,1003989
39890002,3989,2003989
39890003,3989,3003989
39890004,3989,4003989
39890005,3989,5003989
39890006,3989,6003989
39890007,3989,7003989
39900000,3990,3990
39900001,3990,1003990
39900002,3990,2003990
39900003,3990,3003990
39900004,3990,4003990
39900005,3990,5003990
39900006,3990,6003990
39900007,3990,7003990
39900008,3990,8003990
39900009,3990,9003990
39900010,3990,10003990
39910000,3991,3991
39910001,3991,1003991
39910002,3991,2003991
39910003,3991,3003991
39910004,3991,4003991
39910005,3991,5003991
39910006,3991,6003991
39910007,3991,7003991
39910008,3991,8003991
39910009,3991,9003991
39920000,3992,3992
39920001,3992,1003992
39920002,3992,2003992
39920003,3992,3003992
39920004,3992,4003992
39920005,3992,5003992
39920006,3992,6003992
39920007,3992,7003992
39920008,3992,8003992
39920009,3992,9003992
39920010,3992,10003992
39920011,3992,11003992
39920012,3992,12003992
39920013,3992,13003992
39920014,3992,14003992
39930000,3993,3993
39930001,3993,1003993
39930002,3993,2003993
39930003,3993,3003993
39930004,3993,4003993
39930005,3993,5003993
39930006,3993,6003993
39930007,3993,7003993
39930008,3993,8003993
39930009,3993,9003993
39930010,3993,10003993
39930011,3993,11003993
39930012,3993,12003993
39930013,3993,13003993
39940000,3994,3994
39940001,3994,1003994
39940002,3994,2003994
39940003,3994,3003994
39940004,3994,4003994
39940005,3994,5003994
39940006,3994,6003994
39940007,3994,7003994
39940008,3994,8003994
39940009,3994,9003994
39940010,3994,10003994
39940011,3994,11003994
39940012,3994,12003994
39950000,3995,3995
39950001,3995,1003995
39950002,3995,2003995
39950003,3995,3003995
39950004,3995,4003995
39950005,3995,5003995
39950006,3995,6003995
39950007,3995,7003995
39950008,3995,8003995
39950009,3995,9003995
39950010,3995,10003995
39950011,3995,11003995
39950012,3995,12003995
39950013,3995,13003995
39950014,3995,14003995
39950015,3995,15003995
39960000,3996,3996
39960001,3996,1003996
39960002,3996,2003996
39960003,3996,3003996
39960004,3996,4003996
39960005,3996,5003996
39960006,3996,6003996
39960007,3996,7003996
39970000,3997,3997
39970001,3997,1003997
39970002,3997,2003997
39970003,3997,3003997
39970004,3997,4003997
39970005,3997,5003997
39970006,3997,6003997
39970007,3997,7003997
39970008,3997,8003997
39970009,3997,9003997
39970010,3997,10003997
39970011,3997,11003997
39970012,3997,12003997
39970013,3997,13003997
39970014,3997,14003997
39970015,3997,15003997
39970016,3997,16003997
39970017,3997,17003997
39970018,3997,18003997
39970019,3997,19003997
39970020,3997,20003997
39970021,3997,21003997
39970022,3997,22003997
39980000,3998,3998
39980001,3998,1003998
39980002,3998,2003998
39980003,3998,3003998
39980004,3998,4003998
39980005,3998,5003998
39980006,3998,6003998
39980007,3998,7003998
39980008,3998,8003998
39980009,3998,9003998
39980010,3998,10003998
39980011,3998,11003998
39980012,3998,12003998
39980013,3998,13003998
39980014,3998,14003998
39980015,3998,15003998
39980016,3998,16003998
39990000,3999,3999
39990001,3999,1003999
39990002,3999,2003999
39990003,3999,3003999
39990004,3999,4003999
39990005,3999,5003999
39990006,3999,6003999
39990007,3999,7003999
39990008,3999,8003999
40000000,4000,4000
40000001,4000,1004000
40000002,4000,2004000
40000003,4000,3004000
40000004,4000,4004000
40000005,4000,5004000
40000006,4000,6004000
40000007,4000,7004000
40000008,4000,8004000
40010000,4001,4001
40010001,4001,1004001
40010002,4001,2004001
40010003,4001,3004001
40010004,4001,4004001
40010005,4001,5004001
40010006,4001,6004001
40010007,4001,7004001
40010008,4001,8004001
40010009,4001,9004001
40010010,4001,10004001
40010011,4001,11004001
40010012,4001,12004001
40010013,4001,13004001
40010014,4001,14004001
40010015,4001,15004001
40010016,4001,16004001
40010017,4001,17004001
40010018,4001,18004001
40020000,4002,4002
40020001,4002,1004002
40020002,4002,2004002
40020003,4002,3004002
40020004,4002,4004002
40020005,4002,5004002
40020006,4002,6004002
40020007,4002,7004002
40020008,4002,8004002
40020009,4002,9004002
40020010,4002,10004002
40020011,4002,11004002
40020012,4002,12004002
40020013,4002,13004002
40020014,4002,14004002
40020015,4002,15004002
40020016,4002,16004002
40020017,4002,17004002
40020018,4002,18004002
40030000,4003,4003
40030001,4003,1004003
40030002,4003,2004003
40030003,4003,3004003
40030004,4003,4004003
40030005,4003,5004003
40030006,4003,6004003
40030007,4003,7004003
40030008,4003,8004003
40030009,4003,9004003
40030010,4003,10004003
40040000,4004,4004
40040001,4004,1004004
40040002,4004,2004004
40040003,4004,3004004
40040004,4004,4004004
40040005,4004,5004004
40040006,4004,6004004
40040007,4004,7004004
40040008,4004,8004004
40040009,4004,9004004
40040010,4004,10004004
40040011,4004,11004004
40040012,4004,12004004
40040013,4004,13004004
40050000,4005,4005
40050001,4005,1004005
40050002,4005,2004005
40050003,4005,3004005
40050004,4005,4004005
40050005,4005,5004005
40050006,4005,6004005
40050007,4005,7004005
40050008,4005,8004005
40050009,4005,9004005
40050010,4005,10004005
40050011,4005,11004005
40050012,4005,12004005
40050013,4005,13004005
40050014,4005,14004005
40050015,4005,15004005
40050016,4005,16004005
40050017,4005,17004005
40060000,4006,4006
40060001,4006,1004006
40060002,4006,2004006
40060003,4006,3004006
40060004,4006,4004006
40060005,4006,5004006
40060006,4006,6004006
40070000,4007,4007
40070001,4007,1004007
40070002,4007,2004007
40070003,4007,3004007
40070004,4007,4004007
40070005,4007,5004007
40070006,4007,6004007
40080000,4008,4008
40080001,4008,1004008
40080002,4008,2004008
40080003,4008,3004008
40080004,4008,4004008
40080005,4008,5004008
40080006,4008,6004008
40080007,4008,7004008
40080008,4008,8004008
40080009,4008,9004008
40080010,4008,10004008
40080011,4008,11004008
40080012,4008,12004008
40090000,4009,4009
40090001,4009,1004009
40090002,4009,2004009
40090003,4009,3004009
40090004,4009,4004009
40090005,4009,5004009
40090006,4009,6004009
40090007,4009,7004009
40090008,4009,8004009
40090009,4009,9004009
40090010,4009,10004009
40090011,4009,11004009
40090012,4009,12004009
40100000,4010,4010
40100001,4010,1004010
40100002,4010,2004010
40100003,4010,3004010
40100004,4010,4004010
40100005,4010,5004010
40100006,4010,6004010
40100007,4010,7004010
40100008,4010,8004010
40100009,4010,9004010
40110000,4011,4011
40110001,4011,1004011
40110002,4011,2004011
40110003,4011,3004011
40110004,4011,4004011
40110005,4011,5004011
40110006,4011,6004011
40110007,4011,7004011
40110008,4011,8004011
40110009,4011,9004011
40120000,4012,4012
40120001,4012,1004012
40120002,4012,2004012
40120003,4012,3004012
40120004,4012,4004012
40120005,4012,5004012
40120006,4012,6004012
40120007,4012,7004012
40120008,4012,8004012
40120009,4012,9004012
40130000,4013,4013
40130001,4013,1004013
40130002,4013,2004013
40130003,4013,3004013
40130004,4013,4004013
40130005,4013,5004013
40130006,4013,6004013
40130007,4013,7004013
40130008,4013,8004013
40130009,4013,9004013
40140000,4014,4014
40140001,4014,1004014
40140002,4014,2004014
40140003,4014,3004014
40140004,4014,4004014
40140005,4014,5004014
40140006,4014,6004014
40140007,4014,7004014
40140008,4014,8004014
40140009,4014,9004014
40150000,4015,4015
40150001,4015,1004015
40150002,4015,2004015
40150003,4015,3004015
40150004,4015,4004015
40150005,4015,5004015
40150006,4015,6004015
40150007,4015,7004015
40150008,4015,8004015
40150009,4015,9004015
40160000,4016,4016
40160001,4016,1004016
40160002,4016,2004016
40160003,4016,3004016
40160004,4016,4004016
40160005,4016,5004016
40160006,4016,6004016
40160007,4016,7004016
40160008,4016,8004016
40160009,4016,9004016
40170000,4017,4017
40170001,4017,1004017
40170002,4017,2004017
40170003,4017,3004017
40170004,4017,4004017
40170005,4017,5004017
40170006,4017,6004017
40170007,4017,7004017
40170008,4017,8004017
40170009,4017,9004017
40180000,4018,4018
40180001,4018,1004018
40180002,4018,2004018
40180003,4018,3004018
40180004,4018,4004018
40180005,4018,5004018
40180006,4018,6004018
40180007,4018,7004018
40180008,4018,8004018
40180009,4018,9004018
40190000,4019,4019
40190001,4019,1004019
40190002,4019,2004019
40190003,4019,3004019
40190004,4019,4004019
40190005,4019,5004019
40190006,4019,6004019
40190007,4019,7004019
40190008,4019,8004019
40190009,4019,9004019
40200000,4020,4020
40200001,4020,1004020
40200002,4020,2004020
40210000,4021,4021
40210001,4021,1004021
40210002,4021,2004021
40210003,4021,3004021
40210004,4021,4004021
40220000,4022,4022
40220001,4022,1004022
40220002,4022,2004022
40220003,4022,3004022
40220004,4022,4004022
40230000,4023,4023
40230001,4023,1004023
40230002,4023,2004023
40230003,4023,3004023
40230004,4023,4004023
40230005,4023,5004023
40230006,4023,6004023
40230007,4023,7004023
40230008,4023,8004023
40240000,4024,4024
40240001,4024,1004024
40240002,4024,2004024
40240003,4024,3004024
40240004,4024,4004024
40240005,4024,5004024
40240006,4024,6004024
40240007,4024,7004024
40240008,4024,8004024
40240009,4024,9004024
40250000,4025,4025
40250001,4025,1004025
40250002,4025,2004025
40250003,4025,3004025
40250004,4025,4004025
40250005,4025,5004025
40260000,4026,4026
40260001,4026,1004026
40260002,4026,2004026
40260003,4026,3004026
40260004,4026,4004026
40260005,4026,5004026
40260006,4026,6004026
40270000,4027,4027
40270001,4027,1004027
40270002,4027,2004027
40270003,4027,3004027
40270004,4027,4004027
40270005,4027,5004027
40270006,4027,6004027
40270007,4027,7004027
40280000,4028,4028
40280001,4028,1004028
40280002,4028,2004028
40280003,4028,3004028
40280004,4028,4004028
40280005,4028,5004028
40280006,4028,6004028
40280007,4028,7004028
40280008,4028,8004028
40280009,4028,9004028
40290000,4029,4029
40290001,4029,1004029
40290002,4029,2004029
40290003,4029,3004029
40300000,4030,4030
40300001,4030,1004030
40300002,4030,2004030
40300003,4030,3004030
40310000,4031,4031
40310001,4031,1004031
40310002,4031,2004031
40310003,4031,3004031
40310004,4031,4004031
40310005,4031,5004031
40310006,4031,6004031
40310007,4031,7004031
40310008,4031,8004031
40310009,4031,9004031
40310010,4031,10004031
40320000,4032,4032
40320001,4032,1004032
40320002,4032,2004032
40320003,4032,3004032
40320004,4032,4004032
40320005,4032,5004032
40320006,4032,6004032
40330000,4033,4033
40330001,4033,1004033
40330002,4033,2004033
40330003,4033,3004033
40330004,4033,4004033
40330005,4033,5004033
40330006,4033,6004033
40330007,4033,7004033
40330008,4033,8004033
40330009,4033,9004033
40330010,4033,10004033
40330011,4033,11004033
40330012,4033,12004033
40340000,4034,4034
40340001,4034,1004034
40340002,4034,2004034
40340003,4034,3004034
40340004,4034,4004034
40340005,4034,5004034
40340006,4034,6004034
40340007,4034,7004034
40340008,4034,8004034
40350000,4035,4035
40350001,4035,1004035
40350002,4035,2004035
40350003,4035,3004035
40350004,4035,4004035
40350005,4035,5004035
40350006,4035,6004035
40350007,4035,7004035
40350008,4035,8004035
40350009,4035,9004035
40360000,4036,4036
40360001,4036,1004036
40360002,4036,2004036
40360003,4036,3004036
40360004,4036,4004036
40360005,4036,5004036
40360006,4036,6004036
40360007,4036,7004036
40360008,4036,8004036
40360009,4036,9004036
40360010,4036,10004036
40360011,4036,11004036
40360012,4036,12004036
40360013,4036,13004036
40360014,4036,14004036
40370000,4037,4037
40370001,4037,1004037
40370002,4037,2004037
40370003,4037,3004037
40370004,4037,4004037
40370005,4037,5004037
40370006,4037,6004037
40370007,4037,7004037
40370008,4037,8004037
40370009,4037,9004037
40370010,4037,10004037
40370011,4037,11004037
40380000,4038,4038
40380001,4038,1004038
40380002,4038,2004038
40380003,4038,3004038
40380004,4038,4004038
40380005,4038,5004038
40380006,4038,6004038
40380007,4038,7004038
40380008,4038,8004038
40380009,4038,9004038
40380010,4038,10004038
40380011,4038,11004038
40380012,4038,12004038
40380013,4038,13004038
40380014,4038,14004038
40380015,4038,15004038
40380016,4038,16004038
40380017,4038,17004038
40380018,4038,18004038
40390000,4039,4039
40390001,4039,1004039
40390002,4039,2004039
40390003,4039,3004039
40390004,4039,4004039
40390005,4039,5004039
40390006,4039,6004039
40390007,4039,7004039
40390008,4039,8004039
40390009,4039,9004039
40390010,4039,10004039
40390011,4039,11004039
40390012,4039,12004039
40390013,4039,13004039
40400000,4040,4040
40400001,4040,1004040
40400002,4040,2004040
40400003,4040,3004040
40400004,4040,4004040
40400005,4040,5004040
40410000,4041,4041
40410001,4041,1004041
40410002,4041,2004041
40410003,4041,3004041
40410004,4041,4004041
40410005,4041,5004041
40410006,4041,6004041
40420000,4042,4042
40420001,4042,1004042
40420002,4042,2004042
40420003,4042,3004042
40420004,4042,4004042
40420005,4042,5004042
40420006,4042,6004042
40420007,4042,7004042
40420008,4042,8004042
40420009,4042,9004042
40430000,4043,4043
40430001,4043,1004043
40430002,4043,2004043
40430003,4043,3004043
40430004,4043,4004043
40430005,4043,5004043
40430006,4043,6004043
40430007,4043,7004043
40430008,4043,8004043
40430009,4043,9004043
40430010,4043,10004043
40430011,4043,11004043
40430012,4043,12004043
40430013,4043,13004043
40430014,4043,14004043
40440000,4044,4044
40440001,4044,1004044
40440002,4044,2004044
40440003,4044,3004044
40440004,4044,4004044
40440005,4044,5004044
40440006,4044,6004044
40440007,4044,7004044
40440008,4044,8004044
40440009,4044,9004044
40450000,4045,4045
40450001,4045,1004045
40450002,4045,2004045
40450003,4045,3004045
40450004,4045,4004045
40450005,4045,5004045
40450006,4045,6004045
40460000,4046,4046
40460001,4046,1004046
40460002,4046,2004046
40460003,4046,3004046
40460004,4046,4004046
40460005,4046,5004046
40460006,4046,6004046
40460007,4046,7004046
40460008,4046,8004046
40470000,4047,4047
40470001,4047,1004047
40470002,4047,2004047
40470003,4047,3004047
40470004,4047,4004047
40470005,4047,5004047
40470006,4047,6004047
40470007,4047,7004047
40470008,4047,8004047
40480000,4048,4048
40480001,4048,1004048
40480002,4048,2004048
40480003,4048,3004048
40480004,4048,4004048
40480005,4048,5004048
40480006,4048,6004048
40480007,4048,7004048
40480008,4048,8004048
40490000,4049,4049
40490001,4049,1004049
40490002,4049,2004049
40490003,4049,3004049
40490004,4049,4004049
40490005,4049,5004049
40490006,4049,6004049
40490007,4049,7004049
40490008,4049,8004049
40490009,4049,9004049
40490010,4049,10004049
40490011,4049,11004049
40490012,4049,12004049
40490013,4049,13004049
40490014,4049,14004049
40490015,4049,15004049
40490016,4049,16004049
40490017,4049,17004049
40490018,4049,18004049
40500000,4050,4050
40500001,4050,1004050
40500002,4050,2004050
40500003,4050,3004050
40500004,4050,4004050
40500005,4050,5004050
40500006,4050,6004050
40500007,4050,7004050
40510000,4051,4051
40510001,4051,1004051
40510002,4051,2004051
40510003,4051,3004051
40510004,4051,4004051
40510005,4051,5004051
40510006,4051,6004051
40510007,4051,7004051
40510008,4051,8004051
40510009,4051,9004051
40510010,4051,10004051
40520000,4052,4052
40520001,4052,1004052
40520002,4052,2004052
40520003,4052,3004052
40520004,4052,4004052
40520005,4052,5004052
40520006,4052,6004052
40530000,4053,4053
40530001,4053,1004053
40530002,4053,2004053
40530003,4053,3004053
40530004,4053,4004053
40530005,4053,5004053
40530006,4053,6004053
40530007,4053,7004053
40540000,4054,4054
40540001,4054,1004054
40540002,4054,2004054
40540003,4054,3004054
40540004,4054,4004054
40540005,4054,5004054
40540006,4054,6004054
40540007,4054,7004054
40540008,4054,8004054
40550000,4055,4055
40550001,4055,1004055
40550002,4055,2004055
40550003,4055,3004055
40550004,4055,4004055
40550005,4055,5004055
40550006,4055,6004055
40550007,4055,7004055
40550008,4055,8004055
40550009,4055,9004055
40550010,4055,10004055
40550011,4055,11004055
40550012,4055,12004055
40560000,4056,4056
40560001,4056,1004056
40560002,4056,2004056
40560003,4056,3004056
40560004,4056,4004056
40560005,4056,5004056
40560006,4056,6004056
40560007,4056,7004056
40560008,4056,8004056
40560009,4056,9004056
40560010,4056,10004056
40560011,4056,11004056
40560012,4056,12004056
40560013,4056,13004056
40560014,4056,14004056
40560015,4056,15004056
40560016,4056,16004056
40560017,4056,17004056
40560018,4056,18004056
40560019,4056,19004056
40560020,4056,20004056
40560021,4056,21004056
40560022,4056,22004056
40560023,4056,23004056
40560024,4056,24004056
40560025,4056,25004056
40560026,4056,26004056
40560027,4056,27004056
40560028,4056,28004056
40560029,4056,29004056
40560030,4056,30004056
40560031,4056,31004056
40560032,4056,32004056
40570000,4057,4057
40570001,4057,1004057
40570002,4057,2004057
40570003,4057,3004057
40570004,4057,4004057
40570005,4057,5004057
40570006,4057,6004057
40570007,4057,7004057
40570008,4057,8004057
40570009,4057,9004057
40570010,4057,10004057
40570011,4057,11004057
40570012,4057,12004057
40570013,4057,13004057
40570014,4057,14004057
40570015,4057,15004057
40570016,4057,16004057
40570017,4057,17004057
40570018,4057,18004057
40570019,4057,19004057
40570020,4057,20004057
40570021,4057,21004057
40570022,4057,22004057
40570023,4057,23004057
40570024,4057,24004057
40570025,4057,25004057
40570026,4057,26004057
40570027,4057,27004057
40570028,4057,28004057
40570029,4057,29004057
40570030,4057,30004057
40570031,4057,31004057
40570032,4057,32004057
40570033,4057,33004057
40580000,4058,4058
40580001,4058,1004058
40580002,4058,2004058
40580003,4058,3004058
40580004,4058,4004058
40580005,4058,5004058
40580006,4058,6004058
40580007,4058,7004058
40580008,4058,8004058
40580009,4058,9004058
40590000,4059,4059
40590001,4059,1004059
40590002,4059,2004059
40590003,4059,3004059
40590004,4059,4004059
40590005,4059,5004059
40590006,4059,6004059
40590007,4059,7004059
40590008,4059,8004059
40590009,4059,9004059
40590010,4059,10004059
40590011,4059,11004059
40590012,4059,12004059
40590013,4059,13004059
40590014,4059,14004059
40600000,4060,4060
40600001,4060,1004060
40600002,4060,2004060
40600003,4060,3004060
40600004,4060,4004060
40600005,4060,5004060
40600006,4060,6004060
40600007,4060,7004060
40600008,4060,8004060
40600009,4060,9004060
40600010,4060,10004060
40600011,4060,11004060
40600012,4060,12004060
40600013,4060,13004060
40600014,4060,14004060
40610000,4061,4061
40610001,4061,1004061
40610002,4061,2004061
40610003,4061,3004061
40610004,4061,4004061
40610005,4061,5004061
40610006,4061,6004061
40610007,4061,7004061
40610008,4061,8004061
40610009,4061,9004061
40610010,4061,10004061
40610011,4061,11004061
40620000,4062,4062
40620001,4062,1004062
40620002,4062,2004062
40620003,4062,3004062
40620004,4062,4004062
40620005,4062,5004062
40620006,4062,6004062
40620007,4062,7004062
40620008,4062,8004062
40620009,4062,9004062
40620010,4062,10004062
40620011,4062,11004062
40630000,4063,4063
40630001,4063,1004063
40630002,4063,2004063
40630003,4063,3004063
40630004,4063,4004063
40630005,4063,5004063
40630006,4063,6004063
40630007,4063,7004063
40630008,4063,8004063
40630009,4063,9004063
40630010,4063,10004063
40630011,4063,11004063
40630012,4063,12004063
40630013,4063,13004063
40630014,4063,14004063
40630015,4063,15004063
40630016,4063,16004063
40630017,4063,17004063
40640000,4064,4064
40640001,4064,1004064
40640002,4064,2004064
40640003,4064,3004064
40640004,4064,4004064
40640005,4064,5004064
40640006,4064,6004064
40640007,4064,7004064
40640008,4064,8004064
40640009,4064,9004064
40640010,4064,10004064
40640011,4064,11004064
40640012,4064,12004064
40640013,4064,13004064
40640014,4064,14004064
40640015,4064,15004064
40640016,4064,16004064
40640017,4064,17004064
40640018,4064,18004064
40650000,4065,4065
40650001,4065,1004065
40650002,4065,2004065
40650003,4065,3004065
40650004,4065,4004065
40650005,4065,5004065
40650006,4065,6004065
40650007,4065,7004065
40650008,4065,8004065
40650009,4065,9004065
40650010,4065,10004065
40650011,4065,11004065
40650012,4065,12004065
40650013,4065,13004065
40650014,4065,14004065
40650015,4065,15004065
40650016,4065,16004065
40650017,4065,17004065
40650018,4065,18004065
40650019,4065,19004065
40650020,4065,20004065
40650021,4065,21004065
40650022,4065,22004065
40650023,4065,23004065
40650024,4065,24004065
40660000,4066,4066
40660001,4066,1004066
40660002,4066,2004066
40660003,4066,3004066
40660004,4066,4004066
40660005,4066,5004066
40660006,4066,6004066
40670000,4067,4067
40670001,4067,1004067
40670002,4067,2004067
40670003,4067,3004067
40670004,4067,4004067
40670005,4067,5004067
40670006,4067,6004067
40670007,4067,7004067
40680000,4068,4068
40680001,4068,1004068
40680002,4068,2004068
40680003,4068,3004068
40680004,4068,4004068
40680005,4068,5004068
40680006,4068,6004068
40690000,4069,4069
40690001,4069,1004069
40690002,4069,2004069
40690003,4069,3004069
40690004,4069,4004069
40690005,4069,5004069
40690006,4069,6004069
40690007,4069,7004069
40700000,4070,4070
40700001,4070,1004070
40700002,4070,2004070
40700003,4070,3004070
40700004,4070,4004070
40700005,4070,5004070
40700006,4070,6004070
40700007,4070,7004070
40700008,4070,8004070
40700009,4070,9004070
40700010,4070,10004070
40700011,4070,11004070
40700012,4070,12004070
40700013,4070,13004070
40710000,4071,4071
40710001,4071,1004071
40710002,4071,2004071
40710003,4071,3004071
40710004,4071,4004071
40710005,4071,5004071
40710006,4071,6004071
40710007,4071,7004071
40710008,4071,8004071
40720000,4072,4072
40720001,4072,1004072
40720002,4072,2004072
40720003,4072,3004072
40720004,4072,4004072
40720005,4072,5004072
40720006,4072,6004072
40720007,4072,7004072
40720008,4072,8004072
40720009,4072,9004072
40720010,4072,10004072
40730000,4073,4073
40730001,4073,1004073
40730002,4073,2004073
40730003,4073,3004073
40730004,4073,4004073
40730005,4073,5004073
40730006,4073,6004073
40730007,4073,7004073
40730008,4073,8004073
40730009,4073,9004073
40730010,4073,10004073
40740000,4074,4074
40740001,4074,1004074
40740002,4074,2004074
40740003,4074,3004074
40740004,4074,4004074
40740005,4074,5004074
40740006,4074,6004074
40740007,4074,7004074
40740008,4074,8004074
40750000,4075,4075
40750001,4075,1004075
40750002,4075,2004075
40750003,4075,3004075
40750004,4075,4004075
40750005,4075,5004075
40750006,4075,6004075
40750007,4075,7004075
40750008,4075,8004075
40750009,4075,9004075
40750010,4075,10004075
40750011,4075,11004075
40750012,4075,12004075
40750013,4075,13004075
40750014,4075,14004075
40750015,4075,15004075
40750016,4075,16004075
40750017,4075,17004075
40750018,4075,18004075
40750019,4075,19004075
40760000,4076,4076
40760001,4076,1004076
40760002,4076,2004076
40760003,4076,3004076
40760004,4076,4004076
40760005,4076,5004076
40760006,4076,6004076
40760007,4076,7004076
40760008,4076,8004076
40760009,4076,9004076
40760010,4076,10004076
40760011,4076,11004076
40770000,4077,4077
40770001,4077,1004077
40770002,4077,2004077
40770003,4077,3004077
40770004,4077,4004077
40770005,4077,5004077
40770006,4077,6004077
40770007,4077,7004077
40770008,4077,8004077
40770009,4077,9004077
40770010,4077,10004077
40770011,4077,11004077
40780000,4078,4078
40780001,4078,1004078
40780002,4078,2004078
40780003,4078,3004078
40780004,4078,4004078
40780005,4078,5004078
40780006,4078,6004078
40780007,4078,7004078
40780008,4078,8004078
40780009,4078,9004078
40780010,4078,10004078
40780011,4078,11004078
40780012,4078,12004078
40780013,4078,13004078
40780014,4078,14004078
40780015,4078,15004078
40780016,4078,16004078
40780017,4078,17004078
40780018,4078,18004078
40780019,4078,19004078
40780020,4078,20004078
40780021,4078,21004078
40780022,4078,22004078
40780023,4078,23004078
40790000,4079,4079
40790001,4079,1004079
40790002,4079,2004079
40790003,4079,3004079
40790004,4079,4004079
40790005,4079,5004079
40790006,4079,6004079
40800000,4080,4080
40800001,4080,1004080
40800002,4080,2004080
40800003,4080,3004080
40800004,4080,4004080
40800005,4080,5004080
40800006,4080,6004080
40800007,4080,7004080
40800008,4080,8004080
40800009,4080,9004080
40800010,4080,10004080
40800011,4080,11004080
40810000,4081,4081
40810001,4081,1004081
40810002,4081,2004081
40810003,4081,3004081
40810004,4081,4004081
40820000,4082,4082
40820001,4082,1004082
40820002,4082,2004082
40820003,4082,3004082
40820004,4082,4004082
40820005,4082,5004082
40820006,4082,6004082
40820007,4082,7004082
40820008,4082,8004082
40820009,4082,9004082
40820010,4082,10004082
40820011,4082,11004082
40820012,4082,12004082
40820013,4082,13004082
40820014,4082,14004082
40820015,4082,15004082
40820016,4082,16004082
40820017,4082,17004082
40830000,4083,4083
40830001,4083,1004083
40830002,4083,2004083
40830003,4083,3004083
40830004,4083,4004083
40830005,4083,5004083
40830006,4083,6004083
40830007,4083,7004083
40830008,4083,8004083
40830009,4083,9004083
40830010,4083,10004083
40830011,4083,11004083
40830012,4083,12004083
40830013,4083,13004083
40830014,4083,14004083
40830015,4083,15004083
40840000,4084,4084
40840001,4084,1004084
40840002,4084,2004084
40840003,4084,3004084
40840004,4084,4004084
40840005,4084,5004084
40840006,4084,6004084
40840007,4084,7004084
40840008,4084,8004084
40840009,4084,9004084
40840010,4084,10004084
40840011,4084,11004084
40840012,4084,12004084
40840013,4084,13004084
40850000,4085,4085
40850001,4085,1004085
40850002,4085,2004085
40850003,4085,3004085
40850004,4085,4004085
40850005,4085,5004085
40850006,4085,6004085
40850007,4085,7004085
40850008,4085,8004085
40860000,4086,4086
40860001,4086,1004086
40860002,4086,2004086
40860003,4086,3004086
40860004,4086,4004086
40860005,4086,5004086
40860006,4086,6004086
40860007,4086,7004086
40860008,4086,8004086
40860009,4086,9004086
40860010,4086,10004086
40860011,4086,11004086
40870000,4087,4087
40870001,4087,1004087
40870002,4087,2004087
40870003,4087,3004087
40870004,4087,4004087
40870005,4087,5004087
40870006,4087,6004087
40870007,4087,7004087
40880000,4088,4088
40880001,4088,1004088
40880002,4088,2004088
40880003,4088,3004088
40880004,4088,4004088
40880005,4088,5004088
40880006,4088,6004088
40880007,4088,7004088
40880008,4088,8004088
40880009,4088,9004088
40880010,4088,10004088
40880011,4088,11004088
40880012,4088,12004088
40890000,4089,4089
40890001,4089,1004089
40890002,4089,2004089
40890003,4089,3004089
40900000,4090,4090
40900001,4090,1004090
40900002,4090,2004090
40900003,4090,3004090
40900004,4090,4004090
40900005,4090,5004090
40900006,4090,6004090
40900007,4090,7004090
40910000,4091,4091
40910001,4091,1004091
40910002,4091,2004091
40910003,4091,3004091
40910004,4091,4004091
40910005,4091,5004091
40910006,4091,6004091
40910007,4091,7004091
40910008,4091,8004091
40920000,4092,4092
40920001,4092,1004092
40920002,4092,2004092
40920003,4092,3004092
40920004,4092,4004092
40920005,4092,5004092
40920006,4092,6004092
40920007,4092,7004092
40920008,4092,8004092
40930000,4093,4093
40930001,4093,1004093
40930002,4093,2004093
40930003,4093,3004093
40930004,4093,4004093
40930005,4093,5004093
40930006,4093,6004093
40930007,4093,7004093
40930008,4093,8004093
40930009,4093,9004093
40930010,4093,10004093
40940000,4094,4094
40940001,4094,1004094
40940002,4094,2004094
40940003,4094,3004094
40940004,4094,4004094
40940005,4094,5004094
40940006,4094,6004094
40940007,4094,7004094
40940008,4094,8004094
40940009,4094,9004094
40940010,4094,10004094
40940011,4094,11004094
40950000,4095,4095
40950001,4095,1004095
40950002,4095,2004095
40950003,4095,3004095
40950004,4095,4004095
40950005,4095,5004095
40950006,4095,6004095
40960000,4096,4096
40960001,4096,1004096
40960002,4096,2004096
