id,target_type,target_id,skill_group_id
23793,LeaderSkillSet,102614,4
23794,LeaderSkillSet,102614,3
23795,LeaderSkillSet,102614,1
23796,LeaderSkillSet,102614,2
23797,LeaderSkillSet,102614,9
23798,PassiveSkillSet,3360,1
23799,PassiveSkillSet,3360,4
23800,PassiveSkillSet,3360,2
23801,PassiveSkillSet,3360,22
23802,SpecialSet,4409,1
23803,SpecialSet,4409,2
23804,LeaderSkillSet,102615,4
23805,LeaderSkillSet,102615,3
23806,LeaderSkillSet,102615,1
23807,LeaderSkillSet,102615,2
23808,LeaderSkillSet,102615,9
23809,PassiveSkillSet,3361,1
23810,PassiveSkillSet,3361,4
23811,PassiveSkillSet,3361,2
23812,PassiveSkillSet,3361,22
23813,LeaderSkillSet,102616,4
23814,LeaderSkillSet,102616,3
23815,LeaderSkillSet,102616,1
23816,LeaderSkillSet,102616,2
23817,LeaderSkillSet,102616,9
23818,PassiveSkillSet,3335,4
23819,PassiveSkillSet,3335,1
23820,PassiveSkillSet,3335,2
23821,PassiveSkillSet,3335,19
23822,PassiveSkillSet,3335,32
23823,PassiveSkillSet,3335,30
23824,PassiveSkillSet,3335,22
23825,PassiveSkillSet,3335,16
23826,SpecialSet,4486,1
23827,SpecialSet,4486,2
23828,SpecialSet,4410,1
23829,SpecialSet,4410,2
23830,ActiveSkillSet,178,1
23831,ActiveSkillSet,178,22
23832,LeaderSkillSet,102502,24
23833,LeaderSkillSet,102502,25
23834,PassiveSkillSet,3362,24
23835,PassiveSkillSet,3362,25
23836,PassiveSkillSet,3362,1
23837,PassiveSkillSet,3362,2
23838,PassiveSkillSet,3362,36
23839,PassiveSkillSet,3362,23
23840,SpecialSet,4480,1
23841,SpecialSet,4480,22
23842,SpecialSet,4480,7
23843,SpecialSet,4415,1
23844,SpecialSet,4415,2
23845,PassiveSkillSet,3363,1
23846,PassiveSkillSet,3363,2
23847,PassiveSkillSet,3363,19
23848,PassiveSkillSet,3363,28
23849,PassiveSkillSet,3363,17
23850,LeaderSkillSet,1018541,9
23851,LeaderSkillSet,1018541,4
23852,LeaderSkillSet,1018541,3
23853,LeaderSkillSet,1018541,1
23854,LeaderSkillSet,1018541,2
23855,LeaderSkillSet,102611,4
23856,LeaderSkillSet,102611,3
23857,LeaderSkillSet,102611,1
23858,LeaderSkillSet,102611,2
23859,LeaderSkillSet,102611,9
23860,PassiveSkillSet,3364,4
23861,PassiveSkillSet,3364,1
23862,PassiveSkillSet,3364,2
23863,SpecialSet,4405,1
23864,LeaderSkillSet,102612,4
23865,LeaderSkillSet,102612,3
23866,LeaderSkillSet,102612,1
23867,LeaderSkillSet,102612,2
23868,LeaderSkillSet,102612,9
23869,PassiveSkillSet,3365,4
23870,PassiveSkillSet,3365,1
23871,PassiveSkillSet,3365,2
23872,LeaderSkillSet,102613,4
23873,LeaderSkillSet,102613,3
23874,LeaderSkillSet,102613,1
23875,LeaderSkillSet,102613,2
23876,LeaderSkillSet,102613,9
23877,PassiveSkillSet,3334,4
23878,PassiveSkillSet,3334,1
23879,PassiveSkillSet,3334,2
23880,PassiveSkillSet,3334,28
23881,PassiveSkillSet,3334,18
23882,SpecialSet,4503,1
23883,SpecialSet,4406,1
23884,SpecialSet,4406,2
23885,SpecialSet,4407,1
23886,SpecialSet,4407,2
23887,SpecialSet,4407,10
23888,SpecialSet,4408,1
23889,SpecialSet,4408,2
23890,SpecialSet,4408,10
23891,ActiveSkillSet,177,1
23892,ActiveSkillSet,177,17
23893,LeaderSkillSet,102624,4
23894,LeaderSkillSet,102624,3
23895,LeaderSkillSet,102624,1
23896,LeaderSkillSet,102624,2
23897,LeaderSkillSet,102624,9
23898,PassiveSkillSet,3366,4
23899,PassiveSkillSet,3366,1
23900,PassiveSkillSet,3366,2
23901,PassiveSkillSet,3366,28
23902,PassiveSkillSet,3366,19
23903,SpecialSet,4505,1
23904,SpecialSet,4505,2
23905,LeaderSkillSet,102625,4
23906,LeaderSkillSet,102625,3
23907,LeaderSkillSet,102625,1
23908,LeaderSkillSet,102625,2
23909,LeaderSkillSet,102625,9
23910,PassiveSkillSet,3367,23
23911,PassiveSkillSet,3367,1
23912,PassiveSkillSet,3367,4
23913,PassiveSkillSet,3367,2
23914,PassiveSkillSet,3367,29
23915,PassiveSkillSet,3367,28
23916,PassiveSkillSet,3367,19
23917,SpecialSet,4506,1
23918,SpecialSet,4506,2
23919,ActiveSkillSet,179,22
23920,ActiveSkillSet,179,13
23921,ActiveSkillSet,180,22
23922,ActiveSkillSet,180,13
23923,PassiveSkillSet,3368,22
23924,PassiveSkillSet,3368,17
23925,PassiveSkillSet,3368,4
23926,PassiveSkillSet,3368,1
23927,PassiveSkillSet,3368,2
23928,PassiveSkillSet,3368,29
23929,PassiveSkillSet,3368,28
23930,SpecialSet,4507,1
23931,SpecialSet,4507,2
23932,SpecialSet,4507,12
23933,LeaderSkillSet,102627,4
23934,LeaderSkillSet,102627,3
23935,LeaderSkillSet,102627,1
23936,LeaderSkillSet,102627,2
23937,LeaderSkillSet,102627,9
23938,PassiveSkillSet,3369,4
23939,PassiveSkillSet,3369,1
23940,PassiveSkillSet,3369,2
23941,PassiveSkillSet,3369,5
23942,SpecialSet,4508,1
23943,LeaderSkillSet,102628,4
23944,LeaderSkillSet,102628,3
23945,LeaderSkillSet,102628,1
23946,LeaderSkillSet,102628,2
23947,LeaderSkillSet,102628,9
23948,PassiveSkillSet,3370,4
23949,PassiveSkillSet,3370,1
23950,PassiveSkillSet,3370,2
23951,PassiveSkillSet,3370,19
23952,PassiveSkillSet,3370,7
23953,PassiveSkillSet,3370,5
23954,SpecialSet,4509,1
23955,ActiveSkillSet,181,13
23956,ActiveSkillSet,182,13
23957,PassiveSkillSet,3371,1
23958,PassiveSkillSet,3371,2
23959,PassiveSkillSet,3371,22
23960,PassiveSkillSet,3371,28
23961,PassiveSkillSet,3371,4
23962,PassiveSkillSet,3371,19
23963,SpecialSet,4510,1
23964,SpecialSet,4510,5
23965,LeaderSkillSet,1018621,1
23966,LeaderSkillSet,1018621,2
23967,LeaderSkillSet,1018621,3
23968,LeaderSkillSet,1018621,4
23969,LeaderSkillSet,1018621,9
23970,LeaderSkillSet,1018651,1
23971,LeaderSkillSet,1018651,2
23972,LeaderSkillSet,1018651,3
23973,LeaderSkillSet,1018651,4
23974,LeaderSkillSet,1018651,9
23975,PassiveSkillSet,3372,1
23976,PassiveSkillSet,3372,2
23977,PassiveSkillSet,3372,4
23978,PassiveSkillSet,3372,13
23979,PassiveSkillSet,3372,28
23980,PassiveSkillSet,3372,29
23981,PassiveSkillSet,3373,1
23982,PassiveSkillSet,3373,2
23983,PassiveSkillSet,3373,4
23984,PassiveSkillSet,3373,28
23985,PassiveSkillSet,3373,29
23986,PassiveSkillSet,3373,17
23987,PassiveSkillSet,3373,22
23988,PassiveSkillSet,3374,1
23989,PassiveSkillSet,3374,2
23990,PassiveSkillSet,3374,4
23991,PassiveSkillSet,3374,13
23992,PassiveSkillSet,3374,28
23993,PassiveSkillSet,3374,29
23994,PassiveSkillSet,3375,1
23995,PassiveSkillSet,3375,2
23996,PassiveSkillSet,3375,4
23997,PassiveSkillSet,3375,28
23998,PassiveSkillSet,3375,29
23999,SpecialSet,4512,1
24000,SpecialSet,4512,2
24001,SpecialSet,4513,1
24002,SpecialSet,4513,2
24003,SpecialSet,4514,1
24004,SpecialSet,4514,2
24005,SpecialSet,4515,2
24006,SpecialSet,4516,1
24007,SpecialSet,4516,2
24008,SpecialSet,4517,1
24009,SpecialSet,4517,2
24010,SpecialSet,4518,1
24011,SpecialSet,4518,2
24012,SpecialSet,4519,2
24013,LeaderSkillSet,102619,4
24014,LeaderSkillSet,102619,3
24015,LeaderSkillSet,102619,1
24016,LeaderSkillSet,102619,2
24017,LeaderSkillSet,102619,9
24018,PassiveSkillSet,3376,4
24019,PassiveSkillSet,3376,1
24020,PassiveSkillSet,3376,2
24021,PassiveSkillSet,3376,28
24022,PassiveSkillSet,3376,22
24023,PassiveSkillSet,3376,29
24024,SpecialSet,4521,1
24025,LeaderSkillSet,102620,4
24026,LeaderSkillSet,102620,3
24027,LeaderSkillSet,102620,1
24028,LeaderSkillSet,102620,2
24029,LeaderSkillSet,102620,9
24030,PassiveSkillSet,3377,4
24031,PassiveSkillSet,3377,1
24032,PassiveSkillSet,3377,2
24033,PassiveSkillSet,3377,28
24034,PassiveSkillSet,3377,22
24035,PassiveSkillSet,3377,29
24036,SpecialSet,4522,1
24037,SpecialSet,4522,2
24038,ActiveSkillSet,185,13
24039,ActiveSkillSet,186,13
24040,PassiveSkillSet,3378,4
24041,PassiveSkillSet,3378,1
24042,PassiveSkillSet,3378,2
24043,PassiveSkillSet,3378,18
24044,PassiveSkillSet,3378,28
24045,PassiveSkillSet,3378,22
24046,PassiveSkillSet,3378,40
24047,PassiveSkillSet,3378,21
24048,SpecialSet,4523,1
24049,SpecialSet,4523,2
24050,SpecialSet,4523,6
24051,LeaderSkillSet,102622,4
24052,LeaderSkillSet,102622,3
24053,LeaderSkillSet,102622,1
24054,LeaderSkillSet,102622,2
24055,LeaderSkillSet,102622,9
24056,PassiveSkillSet,3379,1
24057,PassiveSkillSet,3379,2
24058,PassiveSkillSet,3379,4
24059,PassiveSkillSet,3379,9
24060,SpecialSet,4524,2
24061,LeaderSkillSet,102623,4
24062,LeaderSkillSet,102623,3
24063,LeaderSkillSet,102623,1
24064,LeaderSkillSet,102623,2
24065,LeaderSkillSet,102623,9
24066,PassiveSkillSet,3380,1
24067,PassiveSkillSet,3380,2
24068,PassiveSkillSet,3380,4
24069,PassiveSkillSet,3380,9
24070,PassiveSkillSet,3380,19
24071,PassiveSkillSet,3380,11
24072,SpecialSet,4525,2
24073,LeaderSkillSet,1014911,4
24074,LeaderSkillSet,1014911,1
24075,LeaderSkillSet,1014911,2
24076,LeaderSkillSet,1014911,3
24077,LeaderSkillSet,1014911,9
24078,LeaderSkillSet,1014911,8
24079,PassiveSkillSet,3383,1
24080,PassiveSkillSet,3383,2
24081,PassiveSkillSet,3383,4
24082,PassiveSkillSet,3383,7
24083,PassiveSkillSet,3383,18
24084,SpecialSet,4526,2
24085,SpecialSet,4526,5
24086,SpecialSet,4526,6
24087,LeaderSkillSet,1013771,4
24088,LeaderSkillSet,1013771,3
24089,LeaderSkillSet,1013771,1
24090,LeaderSkillSet,1013771,2
24091,LeaderSkillSet,1013771,8
24092,PassiveSkillSet,3384,4
24093,PassiveSkillSet,3384,1
24094,PassiveSkillSet,3384,2
24095,PassiveSkillSet,3384,22
24096,PassiveSkillSet,3384,29
24097,PassiveSkillSet,3384,28
24098,SpecialSet,4527,1
24099,SpecialSet,4527,2
24100,SpecialSet,4527,30
24101,SpecialSet,4528,1
24102,SpecialSet,4528,2
24103,SpecialSet,4528,30
24104,LeaderSkillSet,1014111,4
24105,LeaderSkillSet,1014111,1
24106,LeaderSkillSet,1014111,2
24107,LeaderSkillSet,1014111,3
24108,LeaderSkillSet,1014111,9
24109,LeaderSkillSet,1014111,8
24110,LeaderSkillSet,1014112,4
24111,LeaderSkillSet,1014112,1
24112,LeaderSkillSet,1014112,2
24113,LeaderSkillSet,1014112,3
24114,LeaderSkillSet,1014112,9
24115,LeaderSkillSet,1014112,8
24116,PassiveSkillSet,3385,1
24117,PassiveSkillSet,3385,2
24118,PassiveSkillSet,3385,29
24119,PassiveSkillSet,3386,1
24120,PassiveSkillSet,3386,2
24121,PassiveSkillSet,3386,29
24122,PassiveSkillSet,3386,28
24123,SpecialSet,4529,7
24124,SpecialSet,4529,1
24125,SpecialSet,4529,2
24126,SpecialSet,4540,1
24127,SpecialSet,4540,2
24128,SpecialSet,4541,1
24129,SpecialSet,4542,1
24130,SpecialSet,4542,2
24131,PassiveSkillSet,3393,4
24132,PassiveSkillSet,3393,1
24133,PassiveSkillSet,3393,2
24134,PassiveSkillSet,3393,28
24135,PassiveSkillSet,3393,18
24136,PassiveSkillSet,3394,4
24137,PassiveSkillSet,3394,1
24138,PassiveSkillSet,3394,2
24139,PassiveSkillSet,3394,28
24140,PassiveSkillSet,3394,22
24141,PassiveSkillSet,3395,4
24142,PassiveSkillSet,3395,1
24143,PassiveSkillSet,3395,2
24144,PassiveSkillSet,3395,28
24145,PassiveSkillSet,3395,22
24146,LeaderSkillSet,1013601,7
24147,LeaderSkillSet,1013601,1
24148,LeaderSkillSet,1013601,2
24149,LeaderSkillSet,1013601,3
24150,LeaderSkillSet,1013601,4
24151,LeaderSkillSet,1013591,7
24152,LeaderSkillSet,1013591,1
24153,LeaderSkillSet,1013591,2
24154,LeaderSkillSet,1013591,3
24155,LeaderSkillSet,1013591,4
24156,LeaderSkillSet,1012331,7
24157,LeaderSkillSet,1012331,1
24158,LeaderSkillSet,1012331,2
24159,LeaderSkillSet,1012331,3
24160,LeaderSkillSet,1012331,4
24161,LeaderSkillSet,1020171,4
24162,LeaderSkillSet,1020171,3
24163,LeaderSkillSet,1020171,1
24164,LeaderSkillSet,1020171,2
24165,LeaderSkillSet,1020171,9
24166,LeaderSkillSet,1020171,8
24167,LeaderSkillSet,1020172,4
24168,LeaderSkillSet,1020172,3
24169,LeaderSkillSet,1020172,1
24170,LeaderSkillSet,1020172,2
24171,LeaderSkillSet,1020172,9
24172,LeaderSkillSet,1020172,8
24173,PassiveSkillSet,3396,1
24174,PassiveSkillSet,3396,2
24175,PassiveSkillSet,3396,28
24176,PassiveSkillSet,3396,4
24177,PassiveSkillSet,3396,9
24178,PassiveSkillSet,3397,1
24179,PassiveSkillSet,3397,2
24180,PassiveSkillSet,3397,28
24181,PassiveSkillSet,3397,4
24182,PassiveSkillSet,3397,9
24183,SpecialSet,4579,2
24184,SpecialSet,4579,1
24185,LeaderSkillSet,1012681,24
24186,PassiveSkillSet,3398,1
24187,PassiveSkillSet,3398,2
24188,PassiveSkillSet,3398,4
24189,PassiveSkillSet,3398,28
24190,PassiveSkillSet,3398,17
24191,SpecialSet,4580,2
24192,LeaderSkillSet,1005321,4
24193,LeaderSkillSet,1005321,3
24194,LeaderSkillSet,1005321,1
24195,LeaderSkillSet,1005321,2
24196,LeaderSkillSet,1005321,8
24197,PassiveSkillSet,3399,1
24198,PassiveSkillSet,3399,2
24199,PassiveSkillSet,3399,5
24200,PassiveSkillSet,3399,6
24201,PassiveSkillSet,3399,12
24202,SpecialSet,4581,1
24203,SpecialSet,4581,5
24204,LeaderSkillSet,1005311,4
24205,LeaderSkillSet,1005311,3
24206,LeaderSkillSet,1005311,1
24207,LeaderSkillSet,1005311,2
24208,LeaderSkillSet,1005311,8
24209,PassiveSkillSet,3400,1
24210,PassiveSkillSet,3400,2
24211,PassiveSkillSet,3400,4
24212,PassiveSkillSet,3400,7
24213,PassiveSkillSet,3400,9
24214,PassiveSkillSet,3400,22
24215,PassiveSkillSet,3400,29
24216,SpecialSet,4582,2
24217,SpecialSet,4582,5
24218,LeaderSkillSet,1010731,4
24219,LeaderSkillSet,1010731,3
24220,LeaderSkillSet,1010731,1
24221,LeaderSkillSet,1010731,2
24222,LeaderSkillSet,1010731,8
24223,PassiveSkillSet,3401,1
24224,PassiveSkillSet,3401,2
24225,PassiveSkillSet,3401,28
24226,PassiveSkillSet,3401,17
24227,SpecialSet,4583,2
24228,SpecialSet,4583,6
24229,LeaderSkillSet,1012651,4
24230,LeaderSkillSet,1012651,3
24231,LeaderSkillSet,1012651,1
24232,LeaderSkillSet,1012651,2
24233,LeaderSkillSet,1012651,8
24234,PassiveSkillSet,3402,1
24235,PassiveSkillSet,3402,2
24236,PassiveSkillSet,3402,4
24237,PassiveSkillSet,3402,22
24238,PassiveSkillSet,3402,18
24239,PassiveSkillSet,3402,16
24240,PassiveSkillSet,3402,15
24241,PassiveSkillSet,3403,1
24242,PassiveSkillSet,3403,4
24243,SpecialSet,4584,1
24244,SpecialSet,4584,11
24245,SpecialSet,4586,1
24246,SpecialSet,4587,1
24247,SpecialSet,4587,6
24248,LeaderSkillSet,1021851,4
24249,LeaderSkillSet,1021851,3
24250,LeaderSkillSet,1021851,1
24251,LeaderSkillSet,1021851,2
24252,LeaderSkillSet,1021851,9
24253,LeaderSkillSet,1021851,8
24254,LeaderSkillSet,1021852,4
24255,LeaderSkillSet,1021852,3
24256,LeaderSkillSet,1021852,1
24257,LeaderSkillSet,1021852,2
24258,LeaderSkillSet,1021852,9
24259,LeaderSkillSet,1021852,8
24260,PassiveSkillSet,3410,1
24261,PassiveSkillSet,3410,2
24262,PassiveSkillSet,3410,22
24263,PassiveSkillSet,3410,29
24264,PassiveSkillSet,3410,4
24265,PassiveSkillSet,3410,9
24266,PassiveSkillSet,3411,1
24267,PassiveSkillSet,3411,2
24268,PassiveSkillSet,3411,22
24269,PassiveSkillSet,3411,29
24270,PassiveSkillSet,3411,4
24271,PassiveSkillSet,3411,9
24272,PassiveSkillSet,3411,11
24273,SpecialSet,4596,1
24274,SpecialSet,4596,2
24275,SpecialSet,4596,5
24276,SpecialSet,4596,6
24277,LeaderSkillSet,1017351,1
24278,LeaderSkillSet,1017351,2
24279,LeaderSkillSet,1017351,3
24280,LeaderSkillSet,1017351,4
24281,LeaderSkillSet,1017351,9
24282,PassiveSkillSet,3412,1
24283,PassiveSkillSet,3412,2
24284,PassiveSkillSet,3412,4
24285,PassiveSkillSet,3412,22
24286,PassiveSkillSet,3412,28
24287,SpecialSet,4599,1
24288,SpecialSet,4599,2
24289,SpecialSet,4599,30
24290,SpecialSet,4600,1
24291,SpecialSet,4600,2
24292,SpecialSet,4600,5
24293,SpecialSet,4600,6
24294,LeaderSkillSet,102631,4
24295,LeaderSkillSet,102631,3
24296,LeaderSkillSet,102631,1
24297,LeaderSkillSet,102631,2
24298,LeaderSkillSet,102631,9
24299,PassiveSkillSet,3413,1
24300,PassiveSkillSet,3413,2
24301,PassiveSkillSet,3413,29
24302,PassiveSkillSet,3413,4
24303,SpecialSet,4601,1
24304,SpecialSet,4601,2
24305,SpecialSet,4601,12
24306,LeaderSkillSet,1026311,4
24307,LeaderSkillSet,1026311,3
24308,LeaderSkillSet,1026311,1
24309,LeaderSkillSet,1026311,2
24310,LeaderSkillSet,1026311,9
24311,LeaderSkillSet,1026311,8
24312,LeaderSkillSet,1026312,4
24313,LeaderSkillSet,1026312,3
24314,LeaderSkillSet,1026312,1
24315,LeaderSkillSet,1026312,2
24316,LeaderSkillSet,1026312,9
24317,LeaderSkillSet,1026312,8
24318,PassiveSkillSet,3414,1
24319,PassiveSkillSet,3414,2
24320,PassiveSkillSet,3414,29
24321,PassiveSkillSet,3414,4
24322,PassiveSkillSet,3415,1
24323,PassiveSkillSet,3415,2
24324,PassiveSkillSet,3415,29
24325,PassiveSkillSet,3415,4
24326,PassiveSkillSet,3415,9
24327,SpecialSet,4602,1
24328,SpecialSet,4602,2
24329,SpecialSet,4602,12
24330,LeaderSkillSet,102662,4
24331,LeaderSkillSet,102662,3
24332,LeaderSkillSet,102662,1
24333,LeaderSkillSet,102662,2
24334,LeaderSkillSet,102662,9
24335,PassiveSkillSet,3416,1
24336,PassiveSkillSet,3416,2
24337,PassiveSkillSet,3416,4
24338,PassiveSkillSet,3416,30
24339,PassiveSkillSet,3416,9
24340,PassiveSkillSet,3416,19
24341,PassiveSkillSet,3416,18
24342,SpecialSet,4605,1
24343,SpecialSet,4605,2
24344,SpecialSet,4605,30
24345,LeaderSkillSet,102634,4
24346,LeaderSkillSet,102634,3
24347,LeaderSkillSet,102634,1
24348,LeaderSkillSet,102634,2
24349,LeaderSkillSet,102634,8
24350,PassiveSkillSet,3417,1
24351,PassiveSkillSet,3417,2
24352,PassiveSkillSet,3417,24
24353,PassiveSkillSet,3417,25
24354,PassiveSkillSet,3417,26
24355,SpecialSet,4597,12
24356,LeaderSkillSet,102635,4
24357,LeaderSkillSet,102635,3
24358,LeaderSkillSet,102635,1
24359,LeaderSkillSet,102635,2
24360,LeaderSkillSet,102635,8
24361,PassiveSkillSet,3418,1
24362,PassiveSkillSet,3418,2
24363,PassiveSkillSet,3418,24
24364,PassiveSkillSet,3418,25
24365,PassiveSkillSet,3418,26
24366,SpecialSet,4598,5
24367,LeaderSkillSet,1026341,4
24368,LeaderSkillSet,1026341,3
24369,LeaderSkillSet,1026341,1
24370,LeaderSkillSet,1026341,2
24371,LeaderSkillSet,1026341,8
24372,LeaderSkillSet,1026342,4
24373,LeaderSkillSet,1026342,3
24374,LeaderSkillSet,1026342,1
24375,LeaderSkillSet,1026342,2
24376,LeaderSkillSet,1026342,8
24377,PassiveSkillSet,3419,1
24378,PassiveSkillSet,3419,2
24379,PassiveSkillSet,3419,24
24380,PassiveSkillSet,3419,25
24381,PassiveSkillSet,3419,22
24382,PassiveSkillSet,3419,26
24383,PassiveSkillSet,3420,1
24384,PassiveSkillSet,3420,2
24385,PassiveSkillSet,3420,24
24386,PassiveSkillSet,3420,25
24387,PassiveSkillSet,3420,22
24388,PassiveSkillSet,3420,26
24389,SpecialSet,4603,2
24390,SpecialSet,4603,12
24391,LeaderSkillSet,1026351,4
24392,LeaderSkillSet,1026351,3
24393,LeaderSkillSet,1026351,1
24394,LeaderSkillSet,1026351,2
24395,LeaderSkillSet,1026351,8
24396,LeaderSkillSet,1026352,4
24397,LeaderSkillSet,1026352,3
24398,LeaderSkillSet,1026352,1
24399,LeaderSkillSet,1026352,2
24400,LeaderSkillSet,1026352,8
24401,PassiveSkillSet,3421,1
24402,PassiveSkillSet,3421,2
24403,PassiveSkillSet,3421,24
24404,PassiveSkillSet,3421,25
24405,PassiveSkillSet,3421,22
24406,PassiveSkillSet,3421,26
24407,PassiveSkillSet,3422,1
24408,PassiveSkillSet,3422,2
24409,PassiveSkillSet,3422,24
24410,PassiveSkillSet,3422,25
24411,PassiveSkillSet,3422,22
24412,PassiveSkillSet,3422,26
24413,SpecialSet,4604,2
24414,SpecialSet,4604,5
24415,LeaderSkillSet,1007981,4
24416,LeaderSkillSet,1007981,3
24417,LeaderSkillSet,1007981,1
24418,LeaderSkillSet,1007981,2
24419,LeaderSkillSet,1007981,7
24420,LeaderSkillSet,1007982,4
24421,LeaderSkillSet,1007982,3
24422,LeaderSkillSet,1007982,1
24423,LeaderSkillSet,1007982,2
24424,LeaderSkillSet,1007982,7
24425,PassiveSkillSet,3427,4
24426,PassiveSkillSet,3427,1
24427,PassiveSkillSet,3427,2
24428,PassiveSkillSet,3427,5
24429,PassiveSkillSet,3427,6
24430,PassiveSkillSet,3427,9
24431,PassiveSkillSet,3428,4
24432,PassiveSkillSet,3428,1
24433,PassiveSkillSet,3428,2
24434,PassiveSkillSet,3428,5
24435,PassiveSkillSet,3428,6
24436,PassiveSkillSet,3428,9
24437,PassiveSkillSet,3428,18
24438,SpecialSet,4620,1
24439,SpecialSet,4620,2
24440,SpecialSet,4620,6
24441,LeaderSkillSet,1009961,4
24442,LeaderSkillSet,1009961,3
24443,LeaderSkillSet,1009961,1
24444,LeaderSkillSet,1009961,2
24445,LeaderSkillSet,1009961,8
24446,LeaderSkillSet,1009962,4
24447,LeaderSkillSet,1009962,3
24448,LeaderSkillSet,1009962,1
24449,LeaderSkillSet,1009962,2
24450,LeaderSkillSet,1009962,8
24451,PassiveSkillSet,3429,4
24452,PassiveSkillSet,3429,1
24453,PassiveSkillSet,3429,2
24454,PassiveSkillSet,3430,4
24455,PassiveSkillSet,3430,1
24456,PassiveSkillSet,3430,2
24457,PassiveSkillSet,3430,28
24458,SpecialSet,4621,12
24459,LeaderSkillSet,1008081,4
24460,LeaderSkillSet,1008081,3
24461,LeaderSkillSet,1008081,1
24462,LeaderSkillSet,1008081,2
24463,LeaderSkillSet,1008081,8
24464,LeaderSkillSet,1008082,4
24465,LeaderSkillSet,1008082,3
24466,LeaderSkillSet,1008082,1
24467,LeaderSkillSet,1008082,2
24468,LeaderSkillSet,1008082,8
24469,PassiveSkillSet,3431,4
24470,PassiveSkillSet,3431,1
24471,PassiveSkillSet,3431,2
24472,PassiveSkillSet,3431,23
24473,PassiveSkillSet,3431,24
24474,PassiveSkillSet,3431,25
24475,PassiveSkillSet,3432,4
24476,PassiveSkillSet,3432,1
24477,PassiveSkillSet,3432,2
24478,PassiveSkillSet,3432,23
24479,PassiveSkillSet,3432,24
24480,PassiveSkillSet,3432,25
24481,PassiveSkillSet,3432,19
24482,SpecialSet,4622,1
24483,SpecialSet,4622,12
24484,LeaderSkillSet,1010711,4
24485,LeaderSkillSet,1010711,3
24486,LeaderSkillSet,1010711,1
24487,LeaderSkillSet,1010711,2
24488,LeaderSkillSet,1010711,8
24489,LeaderSkillSet,1010712,4
24490,LeaderSkillSet,1010712,3
24491,LeaderSkillSet,1010712,1
24492,LeaderSkillSet,1010712,2
24493,LeaderSkillSet,1010712,8
24494,PassiveSkillSet,3433,1
24495,PassiveSkillSet,3433,2
24496,PassiveSkillSet,3433,4
24497,PassiveSkillSet,3433,8
24498,PassiveSkillSet,3434,1
24499,PassiveSkillSet,3434,2
24500,PassiveSkillSet,3434,4
24501,PassiveSkillSet,3434,8
24502,PassiveSkillSet,3434,22
24503,PassiveSkillSet,3434,29
24504,SpecialSet,4623,1
24505,SpecialSet,4623,2
24506,LeaderSkillSet,1016841,4
24507,LeaderSkillSet,1016841,3
24508,LeaderSkillSet,1016841,1
24509,LeaderSkillSet,1016841,2
24510,LeaderSkillSet,1016841,9
24511,LeaderSkillSet,1016841,8
24512,PassiveSkillSet,3435,4
24513,PassiveSkillSet,3435,1
24514,PassiveSkillSet,3435,2
24515,PassiveSkillSet,3435,28
24516,PassiveSkillSet,3435,29
24517,SpecialSet,4627,2
24518,SpecialSet,4627,1
24519,SpecialSet,4628,2
24520,SpecialSet,4628,5
24521,LeaderSkillSet,102641,4
24522,LeaderSkillSet,102641,3
24523,LeaderSkillSet,102641,1
24524,LeaderSkillSet,102641,2
24525,LeaderSkillSet,102641,9
24526,PassiveSkillSet,3436,1
24527,PassiveSkillSet,3436,2
24528,PassiveSkillSet,3436,19
24529,PassiveSkillSet,3436,28
24530,PassiveSkillSet,3436,4
24531,SpecialSet,4629,1
24532,SpecialSet,4629,2
24533,SpecialSet,4629,6
24534,LeaderSkillSet,102642,4
24535,LeaderSkillSet,102642,3
24536,LeaderSkillSet,102642,1
24537,LeaderSkillSet,102642,2
24538,LeaderSkillSet,102642,9
24539,PassiveSkillSet,3437,1
24540,PassiveSkillSet,3437,2
24541,PassiveSkillSet,3437,19
24542,PassiveSkillSet,3437,28
24543,PassiveSkillSet,3437,4
24544,LeaderSkillSet,102643,4
24545,LeaderSkillSet,102643,3
24546,LeaderSkillSet,102643,1
24547,LeaderSkillSet,102643,2
24548,LeaderSkillSet,102643,9
24549,PassiveSkillSet,3438,4
24550,PassiveSkillSet,3438,1
24551,PassiveSkillSet,3438,2
24552,PassiveSkillSet,3438,19
24553,PassiveSkillSet,3438,28
24554,SpecialSet,4630,1
24555,SpecialSet,4630,2
24556,SpecialSet,4630,6
24557,SpecialSet,4631,1
24558,SpecialSet,4631,2
24559,SpecialSet,4631,10
24560,SpecialSet,4631,12
24561,ActiveSkillSet,189,1
24562,ActiveSkillSet,189,30
24563,ActiveSkillSet,189,41
24564,LeaderSkillSet,102647,4
24565,LeaderSkillSet,102647,3
24566,LeaderSkillSet,102647,1
24567,LeaderSkillSet,102647,2
24568,LeaderSkillSet,102647,9
24569,LeaderSkillSet,102648,4
24570,LeaderSkillSet,102648,3
24571,LeaderSkillSet,102648,1
24572,LeaderSkillSet,102648,2
24573,LeaderSkillSet,102648,9
24574,LeaderSkillSet,102650,4
24575,LeaderSkillSet,102650,3
24576,LeaderSkillSet,102650,1
24577,LeaderSkillSet,102650,2
24578,LeaderSkillSet,102650,9
24579,LeaderSkillSet,102651,4
24580,LeaderSkillSet,102651,3
24581,LeaderSkillSet,102651,1
