id,budokai_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description
42035,42035,1005480,Card,1,765122,ミスター・サタン像(プラチナ) ×1,1300万pt獲得しよう
42036,42036,11,Point::Stone,3,0,龍石3個,1400万pt獲得しよう
42037,42037,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,1500万pt獲得しよう
42038,42038,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,1600万pt獲得しよう
42039,42039,11,Point::Stone,2,0,龍石2個,1700万pt獲得しよう
42040,42040,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,1800万pt獲得しよう
42041,42041,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,1900万pt獲得しよう
42042,42042,11,Point::Stone,3,0,龍石3個,2000万pt獲得しよう
42043,42043,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,2100万pt獲得しよう
42044,42044,4,SpecialItem,1,0,【金】SSR確定ガシャチケット ×1,2200万pt獲得しよう
42045,42045,1007770,Card,1,0,【変幻の寄生型生物】ベビー(少年体) ×1,2300万pt獲得しよう
42046,42046,1012230,Card,1,0,【あの世で一番えらいひと】大界王[速] ×1,2400万pt獲得しよう
42047,42047,1012240,Card,1,0,【あの世で一番えらいひと】大界王[技] ×1,2500万pt獲得しよう
42048,42048,1012250,Card,1,0,【あの世で一番えらいひと】大界王[知] ×1,2600万pt獲得しよう
42049,42049,1012260,Card,1,0,【あの世で一番えらいひと】大界王[力] ×1,2700万pt獲得しよう
42050,42050,1012270,Card,1,0,【あの世で一番えらいひと】大界王[体] ×1,2800万pt獲得しよう
42051,42051,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,2900万pt獲得しよう
42052,42052,1003970,Card,2,0,【不思議な儀式】老界王神 ×2,3000万pt獲得しよう
42053,42053,11,Point::Stone,1,0,龍石1個,2連覇達成しよう
42054,42054,1001,AwakeningItem,5,0,【覚醒メダル】ウミガメ ×5,3連覇達成しよう
42055,42055,1002,AwakeningItem,5,0,【覚醒メダル】ブルマ ×5,4連覇達成しよう
42056,42056,3,SpecialItem,2,0,【銀】SSR確定ガシャチケット ×2,5連覇達成しよう
42057,42057,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,6連覇達成しよう
42058,42058,11,Point::Stone,2,0,龍石2個,7連覇達成しよう
42059,42059,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,8連覇達成しよう
42060,42060,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,9連覇達成しよう
42061,42061,3,SpecialItem,1,0,【銀】SSR確定ガシャチケット ×1,10連覇達成しよう
42062,42062,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,11連覇達成しよう
42063,42063,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,12連覇達成しよう
42064,42064,1002640,Card,1,93879,ミスター・サタン像(銀) ×1,13連覇達成しよう
42065,42065,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,14連覇達成しよう
42066,42066,11,Point::Stone,5,0,龍石5個,15連覇達成しよう
42067,42067,1002630,Card,1,765122,ミスター・サタン像(金) ×1,16連覇達成しよう
42068,42068,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,17連覇達成しよう
42069,42069,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,18連覇達成しよう
42070,42070,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,19連覇達成しよう
42071,42071,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,20連覇達成しよう
42072,42072,11,Point::Stone,1,0,龍石1個,1回優勝しよう
42073,42073,11,Point::Stone,1,0,龍石1個,2回優勝しよう
42074,42074,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,3回優勝しよう
42075,42075,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,4回優勝しよう
42076,42076,11,Point::Stone,3,0,龍石3個,5回優勝しよう
42077,42077,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,6回優勝しよう
42078,42078,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,7回優勝しよう
42079,42079,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,8回優勝しよう
42080,42080,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,9回優勝しよう
42081,42081,6,TrainingField,10,0,重力室(50倍重力) ×10,10回優勝しよう
42082,42082,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,11回優勝しよう
42083,42083,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,12回優勝しよう
42084,42084,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,13回優勝しよう
42085,42085,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,14回優勝しよう
42086,42086,6,SupportItem,15,0,仙豆 ×15,15回優勝しよう
42087,42087,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,16回優勝しよう
42088,42088,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,17回優勝しよう
42089,42089,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,18回優勝しよう
42090,42090,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,19回優勝しよう
42091,42091,7,TrainingField,10,0,重力室(150倍重力) ×10,20回優勝しよう
42092,42092,11,Point::Stone,1,0,龍石1個,チャパ王クラスに到達しよう
42093,42093,1002640,Card,1,93879,ミスター・サタン像(銀) ×1,サタンクラスに到達しよう
42094,42094,5,TrainingField,3,0,界王星 ×3,ビーデルクラスに到達しよう
42095,42095,1,AwakeningItem,30,0,【覚醒メダル】グレゴリー ×30,武天老師クラスに到達しよう
42096,42096,6,SupportItem,10,0,仙豆 ×10,カリンクラスに到達しよう
42097,42097,11,Point::Stone,1,0,龍石1個,神クラスに到達しよう
42098,42098,4,TrainingField,10,0,蛇の道 ×10,閻魔大王クラスに到達しよう
42099,42099,8,TrainingField,5,0,界王神界 ×5,界王クラスに到達しよう
42100,42100,11,Point::Stone,5,0,龍石5個,界王神クラスに到達しよう
42101,42101,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,老界王神クラスに到達しよう
42102,42102,11,Point::Stone,5,0,龍石5個,ビルスクラスに到達しよう
43001,43001,11,Point::Stone,1,0,龍石1個,1万pt獲得しよう
43002,43002,11,Point::Stone,1,0,龍石1個,5万pt獲得しよう
43003,43003,6,SupportItem,2,0,仙豆 ×2,10万pt獲得しよう
43004,43004,1001,AwakeningItem,2,0,【覚醒メダル】ウミガメ ×2,25万pt獲得しよう
43005,43005,6,SupportItem,3,0,仙豆 ×3,50万pt獲得しよう
43006,43006,3,SpecialItem,1,0,【銀】SSR確定ガシャチケット ×1,100万pt獲得しよう
43007,43007,1002,AwakeningItem,2,0,【覚醒メダル】ブルマ ×2,150万pt獲得しよう
43008,43008,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,200万pt獲得しよう
43009,43009,3,SpecialItem,2,0,【銀】SSR確定ガシャチケット ×2,250万pt獲得しよう
43010,43010,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,300万pt獲得しよう
43011,43011,11,Point::Stone,3,0,龍石3個,400万pt獲得しよう
43012,43012,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,500万pt獲得しよう
43013,43013,2,SpecialItem,2,0,【金】天下一ガシャチケット ×2,600万pt獲得しよう
43014,43014,1,PotentialItem,500,0,速の潜在能力玉(小) ×500,630万pt獲得しよう
43015,43015,2,PotentialItem,500,0,技の潜在能力玉(小) ×500,640万pt獲得しよう
43016,43016,3,PotentialItem,500,0,知の潜在能力玉(小) ×500,650万pt獲得しよう
43017,43017,4,PotentialItem,500,0,力の潜在能力玉(小) ×500,660万pt獲得しよう
43018,43018,5,PotentialItem,500,0,体の潜在能力玉(小) ×500,670万pt獲得しよう
43019,43019,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,700万pt獲得しよう
43020,43020,6,PotentialItem,300,0,速の潜在能力玉(中) ×300,730万pt獲得しよう
43021,43021,7,PotentialItem,300,0,技の潜在能力玉(中) ×300,740万pt獲得しよう
43022,43022,8,PotentialItem,300,0,知の潜在能力玉(中) ×300,750万pt獲得しよう
43023,43023,9,PotentialItem,300,0,力の潜在能力玉(中) ×300,760万pt獲得しよう
43024,43024,10,PotentialItem,300,0,体の潜在能力玉(中) ×300,770万pt獲得しよう
43025,43025,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,800万pt獲得しよう
43026,43026,11,PotentialItem,20,0,速の潜在能力玉(大) ×20,830万pt獲得しよう
43027,43027,12,PotentialItem,20,0,技の潜在能力玉(大) ×20,840万pt獲得しよう
43028,43028,13,PotentialItem,20,0,知の潜在能力玉(大) ×20,850万pt獲得しよう
43029,43029,14,PotentialItem,20,0,力の潜在能力玉(大) ×20,860万pt獲得しよう
43030,43030,15,PotentialItem,20,0,体の潜在能力玉(大) ×20,870万pt獲得しよう
43031,43031,4,SpecialItem,1,0,【金】SSR確定ガシャチケット ×1,900万pt獲得しよう
43032,43032,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,1000万pt獲得しよう
43033,43033,11,Point::Stone,2,0,龍石2個,1100万pt獲得しよう
43034,43034,1002630,Card,1,765122,ミスター・サタン像(金) ×1,1200万pt獲得しよう
43035,43035,1005480,Card,1,765122,ミスター・サタン像(プラチナ) ×1,1300万pt獲得しよう
43036,43036,11,Point::Stone,3,0,龍石3個,1400万pt獲得しよう
43037,43037,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,1500万pt獲得しよう
43038,43038,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,1600万pt獲得しよう
43039,43039,11,Point::Stone,2,0,龍石2個,1700万pt獲得しよう
43040,43040,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,1800万pt獲得しよう
43041,43041,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,1900万pt獲得しよう
43042,43042,11,Point::Stone,3,0,龍石3個,2000万pt獲得しよう
43043,43043,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,2100万pt獲得しよう
43044,43044,4,SpecialItem,1,0,【金】SSR確定ガシャチケット ×1,2200万pt獲得しよう
43045,43045,1024200,Card,1,0,【気楽な腕試し】孫悟天(青年期) ×1,2300万pt獲得しよう
43046,43046,1012230,Card,1,0,【あの世で一番えらいひと】大界王[速] ×1,2400万pt獲得しよう
43047,43047,1012240,Card,1,0,【あの世で一番えらいひと】大界王[技] ×1,2500万pt獲得しよう
43048,43048,1012250,Card,1,0,【あの世で一番えらいひと】大界王[知] ×1,2600万pt獲得しよう
43049,43049,1012260,Card,1,0,【あの世で一番えらいひと】大界王[力] ×1,2700万pt獲得しよう
43050,43050,1012270,Card,1,0,【あの世で一番えらいひと】大界王[体] ×1,2800万pt獲得しよう
43051,43051,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,2900万pt獲得しよう
43052,43052,1003970,Card,2,0,【不思議な儀式】老界王神 ×2,3000万pt獲得しよう
43053,43053,11,Point::Stone,1,0,龍石1個,2連覇達成しよう
43054,43054,1001,AwakeningItem,5,0,【覚醒メダル】ウミガメ ×5,3連覇達成しよう
43055,43055,1002,AwakeningItem,5,0,【覚醒メダル】ブルマ ×5,4連覇達成しよう
43056,43056,3,SpecialItem,2,0,【銀】SSR確定ガシャチケット ×2,5連覇達成しよう
43057,43057,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,6連覇達成しよう
43058,43058,11,Point::Stone,2,0,龍石2個,7連覇達成しよう
43059,43059,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,8連覇達成しよう
43060,43060,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,9連覇達成しよう
43061,43061,3,SpecialItem,1,0,【銀】SSR確定ガシャチケット ×1,10連覇達成しよう
43062,43062,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,11連覇達成しよう
43063,43063,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,12連覇達成しよう
43064,43064,1002640,Card,1,93879,ミスター・サタン像(銀) ×1,13連覇達成しよう
43065,43065,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,14連覇達成しよう
43066,43066,11,Point::Stone,5,0,龍石5個,15連覇達成しよう
43067,43067,1002630,Card,1,765122,ミスター・サタン像(金) ×1,16連覇達成しよう
43068,43068,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,17連覇達成しよう
43069,43069,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,18連覇達成しよう
43070,43070,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,19連覇達成しよう
43071,43071,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,20連覇達成しよう
43072,43072,11,Point::Stone,1,0,龍石1個,1回優勝しよう
43073,43073,11,Point::Stone,1,0,龍石1個,2回優勝しよう
43074,43074,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,3回優勝しよう
43075,43075,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,4回優勝しよう
43076,43076,11,Point::Stone,3,0,龍石3個,5回優勝しよう
43077,43077,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,6回優勝しよう
43078,43078,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,7回優勝しよう
43079,43079,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,8回優勝しよう
43080,43080,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,9回優勝しよう
43081,43081,6,TrainingField,10,0,重力室(50倍重力) ×10,10回優勝しよう
43082,43082,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,11回優勝しよう
43083,43083,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,12回優勝しよう
43084,43084,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,13回優勝しよう
43085,43085,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,14回優勝しよう
43086,43086,6,SupportItem,15,0,仙豆 ×15,15回優勝しよう
43087,43087,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,16回優勝しよう
43088,43088,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,17回優勝しよう
43089,43089,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,18回優勝しよう
43090,43090,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,19回優勝しよう
43091,43091,7,TrainingField,10,0,重力室(150倍重力) ×10,20回優勝しよう
43092,43092,11,Point::Stone,1,0,龍石1個,チャパ王クラスに到達しよう
43093,43093,1002640,Card,1,93879,ミスター・サタン像(銀) ×1,サタンクラスに到達しよう
43094,43094,5,TrainingField,3,0,界王星 ×3,ビーデルクラスに到達しよう
43095,43095,1,AwakeningItem,30,0,【覚醒メダル】グレゴリー ×30,武天老師クラスに到達しよう
43096,43096,6,SupportItem,10,0,仙豆 ×10,カリンクラスに到達しよう
43097,43097,11,Point::Stone,1,0,龍石1個,神クラスに到達しよう
43098,43098,4,TrainingField,10,0,蛇の道 ×10,閻魔大王クラスに到達しよう
43099,43099,8,TrainingField,5,0,界王神界 ×5,界王クラスに到達しよう
43100,43100,11,Point::Stone,5,0,龍石5個,界王神クラスに到達しよう
43101,43101,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,老界王神クラスに到達しよう
43102,43102,11,Point::Stone,5,0,龍石5個,ビルスクラスに到達しよう
44001,44001,11,Point::Stone,1,0,龍石1個,1万pt獲得しよう
44002,44002,11,Point::Stone,1,0,龍石1個,5万pt獲得しよう
44003,44003,6,SupportItem,2,0,仙豆 ×2,10万pt獲得しよう
44004,44004,1001,AwakeningItem,2,0,【覚醒メダル】ウミガメ ×2,25万pt獲得しよう
44005,44005,6,SupportItem,3,0,仙豆 ×3,50万pt獲得しよう
44006,44006,3,SpecialItem,1,0,【銀】SSR確定ガシャチケット ×1,100万pt獲得しよう
44007,44007,1002,AwakeningItem,2,0,【覚醒メダル】ブルマ ×2,150万pt獲得しよう
44008,44008,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,200万pt獲得しよう
44009,44009,3,SpecialItem,2,0,【銀】SSR確定ガシャチケット ×2,250万pt獲得しよう
44010,44010,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,300万pt獲得しよう
44011,44011,11,Point::Stone,3,0,龍石3個,400万pt獲得しよう
44012,44012,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,500万pt獲得しよう
44013,44013,2,SpecialItem,2,0,【金】天下一ガシャチケット ×2,600万pt獲得しよう
44014,44014,1,PotentialItem,500,0,速の潜在能力玉(小) ×500,630万pt獲得しよう
44015,44015,2,PotentialItem,500,0,技の潜在能力玉(小) ×500,640万pt獲得しよう
44016,44016,3,PotentialItem,500,0,知の潜在能力玉(小) ×500,650万pt獲得しよう
44017,44017,4,PotentialItem,500,0,力の潜在能力玉(小) ×500,660万pt獲得しよう
44018,44018,5,PotentialItem,500,0,体の潜在能力玉(小) ×500,670万pt獲得しよう
44019,44019,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,700万pt獲得しよう
44020,44020,6,PotentialItem,300,0,速の潜在能力玉(中) ×300,730万pt獲得しよう
44021,44021,7,PotentialItem,300,0,技の潜在能力玉(中) ×300,740万pt獲得しよう
44022,44022,8,PotentialItem,300,0,知の潜在能力玉(中) ×300,750万pt獲得しよう
44023,44023,9,PotentialItem,300,0,力の潜在能力玉(中) ×300,760万pt獲得しよう
44024,44024,10,PotentialItem,300,0,体の潜在能力玉(中) ×300,770万pt獲得しよう
44025,44025,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,800万pt獲得しよう
44026,44026,11,PotentialItem,20,0,速の潜在能力玉(大) ×20,830万pt獲得しよう
44027,44027,12,PotentialItem,20,0,技の潜在能力玉(大) ×20,840万pt獲得しよう
44028,44028,13,PotentialItem,20,0,知の潜在能力玉(大) ×20,850万pt獲得しよう
44029,44029,14,PotentialItem,20,0,力の潜在能力玉(大) ×20,860万pt獲得しよう
44030,44030,15,PotentialItem,20,0,体の潜在能力玉(大) ×20,870万pt獲得しよう
44031,44031,4,SpecialItem,1,0,【金】SSR確定ガシャチケット ×1,900万pt獲得しよう
44032,44032,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,1000万pt獲得しよう
44033,44033,11,Point::Stone,2,0,龍石2個,1100万pt獲得しよう
44034,44034,1002630,Card,1,765122,ミスター・サタン像(金) ×1,1200万pt獲得しよう
44035,44035,1005480,Card,1,765122,ミスター・サタン像(プラチナ) ×1,1300万pt獲得しよう
44036,44036,11,Point::Stone,3,0,龍石3個,1400万pt獲得しよう
44037,44037,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,1500万pt獲得しよう
44038,44038,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,1600万pt獲得しよう
44039,44039,11,Point::Stone,2,0,龍石2個,1700万pt獲得しよう
44040,44040,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,1800万pt獲得しよう
44041,44041,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,1900万pt獲得しよう
44042,44042,11,Point::Stone,3,0,龍石3個,2000万pt獲得しよう
44043,44043,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,2100万pt獲得しよう
44044,44044,4,SpecialItem,1,0,【金】SSR確定ガシャチケット ×1,2200万pt獲得しよう
44045,44045,1024220,Card,1,0,【ゆとりのある戦線復帰】トランクス(青年期) ×1,2300万pt獲得しよう
44046,44046,1012230,Card,1,0,【あの世で一番えらいひと】大界王[速] ×1,2400万pt獲得しよう
44047,44047,1012240,Card,1,0,【あの世で一番えらいひと】大界王[技] ×1,2500万pt獲得しよう
44048,44048,1012250,Card,1,0,【あの世で一番えらいひと】大界王[知] ×1,2600万pt獲得しよう
44049,44049,1012260,Card,1,0,【あの世で一番えらいひと】大界王[力] ×1,2700万pt獲得しよう
44050,44050,1012270,Card,1,0,【あの世で一番えらいひと】大界王[体] ×1,2800万pt獲得しよう
44051,44051,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,2900万pt獲得しよう
44052,44052,1003970,Card,2,0,【不思議な儀式】老界王神 ×2,3000万pt獲得しよう
44053,44053,11,Point::Stone,1,0,龍石1個,2連覇達成しよう
44054,44054,1001,AwakeningItem,5,0,【覚醒メダル】ウミガメ ×5,3連覇達成しよう
44055,44055,1002,AwakeningItem,5,0,【覚醒メダル】ブルマ ×5,4連覇達成しよう
44056,44056,3,SpecialItem,2,0,【銀】SSR確定ガシャチケット ×2,5連覇達成しよう
44057,44057,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,6連覇達成しよう
44058,44058,11,Point::Stone,2,0,龍石2個,7連覇達成しよう
44059,44059,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,8連覇達成しよう
44060,44060,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,9連覇達成しよう
44061,44061,3,SpecialItem,1,0,【銀】SSR確定ガシャチケット ×1,10連覇達成しよう
44062,44062,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,11連覇達成しよう
44063,44063,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,12連覇達成しよう
44064,44064,1002640,Card,1,93879,ミスター・サタン像(銀) ×1,13連覇達成しよう
44065,44065,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,14連覇達成しよう
44066,44066,11,Point::Stone,5,0,龍石5個,15連覇達成しよう
44067,44067,1002630,Card,1,765122,ミスター・サタン像(金) ×1,16連覇達成しよう
44068,44068,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,17連覇達成しよう
44069,44069,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,18連覇達成しよう
44070,44070,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,19連覇達成しよう
44071,44071,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,20連覇達成しよう
44072,44072,11,Point::Stone,1,0,龍石1個,1回優勝しよう
44073,44073,11,Point::Stone,1,0,龍石1個,2回優勝しよう
44074,44074,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,3回優勝しよう
44075,44075,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,4回優勝しよう
44076,44076,11,Point::Stone,3,0,龍石3個,5回優勝しよう
44077,44077,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,6回優勝しよう
44078,44078,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,7回優勝しよう
44079,44079,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,8回優勝しよう
44080,44080,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,9回優勝しよう
44081,44081,6,TrainingField,10,0,重力室(50倍重力) ×10,10回優勝しよう
44082,44082,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,11回優勝しよう
44083,44083,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,12回優勝しよう
44084,44084,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,13回優勝しよう
44085,44085,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,14回優勝しよう
44086,44086,6,SupportItem,15,0,仙豆 ×15,15回優勝しよう
44087,44087,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,16回優勝しよう
44088,44088,1,SpecialItem,1,0,【銀】天下一ガシャチケット ×1,17回優勝しよう
44089,44089,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,18回優勝しよう
44090,44090,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,19回優勝しよう
44091,44091,7,TrainingField,10,0,重力室(150倍重力) ×10,20回優勝しよう
44092,44092,11,Point::Stone,1,0,龍石1個,チャパ王クラスに到達しよう
44093,44093,1002640,Card,1,93879,ミスター・サタン像(銀) ×1,サタンクラスに到達しよう
44094,44094,5,TrainingField,3,0,界王星 ×3,ビーデルクラスに到達しよう
44095,44095,1,AwakeningItem,30,0,【覚醒メダル】グレゴリー ×30,武天老師クラスに到達しよう
44096,44096,6,SupportItem,10,0,仙豆 ×10,カリンクラスに到達しよう
44097,44097,11,Point::Stone,1,0,龍石1個,神クラスに到達しよう
44098,44098,4,TrainingField,10,0,蛇の道 ×10,閻魔大王クラスに到達しよう
44099,44099,8,TrainingField,5,0,界王神界 ×5,界王クラスに到達しよう
44100,44100,11,Point::Stone,5,0,龍石5個,界王神クラスに到達しよう
44101,44101,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,老界王神クラスに到達しよう
44102,44102,11,Point::Stone,5,0,龍石5個,ビルスクラスに到達しよう
45001,45001,11,Point::Stone,1,0,龍石1個,1万pt獲得しよう
45002,45002,11,Point::Stone,1,0,龍石1個,5万pt獲得しよう
45003,45003,6,SupportItem,2,0,仙豆 ×2,10万pt獲得しよう
45004,45004,1001,AwakeningItem,2,0,【覚醒メダル】ウミガメ ×2,25万pt獲得しよう
45005,45005,6,SupportItem,3,0,仙豆 ×3,50万pt獲得しよう
45006,45006,3,SpecialItem,1,0,【銀】SSR確定ガシャチケット ×1,100万pt獲得しよう
45007,45007,1002,AwakeningItem,2,0,【覚醒メダル】ブルマ ×2,150万pt獲得しよう
45008,45008,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,200万pt獲得しよう
45009,45009,3,SpecialItem,2,0,【銀】SSR確定ガシャチケット ×2,250万pt獲得しよう
45010,45010,2,SpecialItem,1,0,【金】天下一ガシャチケット ×1,300万pt獲得しよう
45011,45011,11,Point::Stone,3,0,龍石3個,400万pt獲得しよう
45012,45012,3,SpecialItem,3,0,【銀】SSR確定ガシャチケット ×3,500万pt獲得しよう
45013,45013,2,SpecialItem,2,0,【金】天下一ガシャチケット ×2,600万pt獲得しよう
45014,45014,1,PotentialItem,500,0,速の潜在能力玉(小) ×500,630万pt獲得しよう
45015,45015,2,PotentialItem,500,0,技の潜在能力玉(小) ×500,640万pt獲得しよう
45016,45016,3,PotentialItem,500,0,知の潜在能力玉(小) ×500,650万pt獲得しよう
45017,45017,4,PotentialItem,500,0,力の潜在能力玉(小) ×500,660万pt獲得しよう
45018,45018,5,PotentialItem,500,0,体の潜在能力玉(小) ×500,670万pt獲得しよう
45019,45019,19,AwakeningItem,1,0,【覚醒メダル】東の界王神 ×1,700万pt獲得しよう
45020,45020,6,PotentialItem,300,0,速の潜在能力玉(中) ×300,730万pt獲得しよう
45021,45021,7,PotentialItem,300,0,技の潜在能力玉(中) ×300,740万pt獲得しよう
45022,45022,8,PotentialItem,300,0,知の潜在能力玉(中) ×300,750万pt獲得しよう
45023,45023,9,PotentialItem,300,0,力の潜在能力玉(中) ×300,760万pt獲得しよう
45024,45024,10,PotentialItem,300,0,体の潜在能力玉(中) ×300,770万pt獲得しよう
45025,45025,20,AwakeningItem,1,0,【覚醒メダル】老界王神 ×1,800万pt獲得しよう
45026,45026,11,PotentialItem,20,0,速の潜在能力玉(大) ×20,830万pt獲得しよう
45027,45027,12,PotentialItem,20,0,技の潜在能力玉(大) ×20,840万pt獲得しよう
45028,45028,13,PotentialItem,20,0,知の潜在能力玉(大) ×20,850万pt獲得しよう
45029,45029,14,PotentialItem,20,0,力の潜在能力玉(大) ×20,860万pt獲得しよう
45030,45030,15,PotentialItem,20,0,体の潜在能力玉(大) ×20,870万pt獲得しよう
45031,45031,4,SpecialItem,1,0,【金】SSR確定ガシャチケット ×1,900万pt獲得しよう
45032,45032,1003970,Card,1,0,【不思議な儀式】老界王神 ×1,1000万pt獲得しよう
45033,45033,11,Point::Stone,2,0,龍石2個,1100万pt獲得しよう
45034,45034,1002630,Card,1,765122,ミスター・サタン像(金) ×1,1200万pt獲得しよう
45035,45035,1005480,Card,1,765122,ミスター・サタン像(プラチナ) ×1,1300万pt獲得しよう
45036,45036,11,Point::Stone,3,0,龍石3個,1400万pt獲得しよう
45037,45037,1,SpecialItem,3,0,【銀】天下一ガシャチケット ×3,1500万pt獲得しよう
